model,RMSE,MAE,dir_corr,DM_vs_AR3,DM_pval
TVW_QRF,0.5475396208281615,0.315244601045074,0.3776330549846785,-2.081503930859278,0.03885169091246543
ENSEMBLE,0.6400172662004655,0.35673326570467256,0.2004156633755766,-1.88863329855725,0.06060490698952847
ARIMA313,0.6742939201418584,0.37350242440056164,0.33240500555600155,-1.2176408145582993,0.22500919128876773
TVW_QRF_RAW,0.7041949798138158,0.38261281239002826,0.17267269931833693,-1.1357058464367484,0.2576972757096807
AR3,0.7232551708928622,0.4235941617210462,-0.005951432138960968,,
RW,0.9180467980932768,0.5530448112254961,-0.12782913611730934,1.5910193727994613,0.11342039118429303
