period,actual,h0,fuel_frac_obs,comp_food,comp_fuel,comp_core_admin,resid
2018-10,0.37878787878788955,0.423810915817257,0.6,0.7306791351007994,0.522268154605432,0.35452661651480355,-0.04502303702936744
2018-11,-0.09433962264150386,-0.0527165953562139,0.75,0.10699986625858185,-1.1413243334275958,-0.03868421556598502,-0.041623027285289965
2018-12,0.09442870632672129,-0.10700982079618668,0.6,-0.493854945416536,-3.7649125418296014,0.13563042775199718,0.20143852712290797
2019-01,1.037735849056598,0.5571728328834062,0.75,0.6932110367771386,-3.7555800762565816,0.717908541972691,0.48056301617319175
2019-02,0.18674136321195078,0.21079197925469453,0.75,0.013952038292965936,-0.8938585837308999,0.30100472223761987,-0.02405061604274375
2019-03,0.18639328984155767,0.41794716203632015,0.75,0.46430619009976876,1.3482402934703375,0.36725046244522785,-0.23155387219476248
2019-04,0.09302325581395099,0.5031403644586985,0.6,-0.6508801275936907,3.724780608074596,0.6058406451361645,-0.4101171086447475
2019-05,0.6505576208178487,0.509538554720797,0.75,0.38791956445819087,2.9076958481378368,0.4298911293590637,0.14101906609705173
2019-06,0.1846722068328699,0.3644029839422277,0.75,0.6710143077215803,-0.10539739631607592,0.32014621855492076,-0.1797307771093578
2019-07,0.36866359447005337,-0.37973565628140327,0.6,0.12039957306559554,-0.9779633073985217,-0.45931329618005073,0.7483992507514566
2019-08,0.09182736455464191,0.08171268231649384,0.75,0.07750955115262134,-0.44484495391748924,0.10574296502163401,0.01011468223814807
2019-09,-0.5504587155963248,-0.16890991600257332,0.6,0.054414660480598114,1.7463400086433545,-0.3003522077683166,-0.38154879959375143
2019-10,0.46125461254613587,0.3624240572154622,0.75,0.07316769585354305,0.0842122455356753,0.43587995883965963,0.09883055533067364
2019-11,0.2754820936639035,-0.14474287423287427,0.75,-0.5581074622917103,-0.5181913737704491,-0.0408305709135051,0.42022496789677777
2019-12,0.1831501831501825,0.08998455037462001,0.6,0.44998884735064626,0.5766596956426229,-0.00760848446023638,0.09316563277556249
2020-01,1.4625228519195455,0.7540275820939197,0.75,0.9843390710764298,0.023902357043814604,0.7373623197990535,0.7084952698256257
2020-02,0.2702702702702675,0.13894936811864303,0.75,0.6428263610314391,-0.7639300298811991,0.07196817383620913,0.13132090215162448
2020-03,-0.08984725965857088,-0.013465551198367745,0.6,1.2682939273100013,-9.658632657191024,0.1390885924388636,-0.07638170846020313
2020-04,-0.17985611510791255,-0.16033295630282546,0.75,-0.5722427455179219,-13.292631947566102,0.5039831870002345,-0.019523158805087093
2020-05,0.3603603603603567,0.17573251254542538,0.75,1.5156655068350333,3.468068733511931,-0.25259045344807274,0.1846278478149313
2020-06,0.6283662477558183,-0.02137893373294314,0.6,0.4022190171434822,3.4417838300551784,-0.26324075074611863,0.6497451814887614
2020-07,0.4460303300624524,0.5879892428875816,0.75,-0.051565103664129426,4.683551956666565,0.5433819182166422,-0.14195891282512918
2020-08,0.0,-0.3441209326068562,0.6,-2.7106476314675163,0.8448002988761028,0.10457254252757707,0.3441209326068562
2020-09,-0.6216696269982114,-0.4554086081509516,0.75,-0.2846024831201498,-0.924278375808274,-0.47095922783578964,-0.1662610188472598
2020-10,0.17873100983019086,0.18028578703423037,0.75,0.15905385034930808,0.7510140068415883,0.15969840205611555,-0.0015547772040395147
2020-11,0.0,-0.00396689411032599,0.6,0.39131785442645595,1.2790317301440979,-0.14402398239836933,0.00396689411032599
2020-12,-0.1784121320249632,0.12821954579185094,0.5,0.48475180342400664,2.1690787273746626,-0.03694008663353399,-0.3066316778168141
2021-01,1.3404825737265424,0.7034623212218457,0.75,0.41110177825637967,0.9810546176569845,0.7531494498183396,0.6370202525046967
2021-02,0.17636684303350414,0.5209120955020874,0.75,1.9085134521118492,2.687295552008062,0.13198088266083885,-0.34454525246858325
2021-03,0.17605633802817433,0.4205459318148933,0.6,0.9836372753691806,6.153086739373381,0.049424254565555235,-0.24448959378671897
2021-04,0.5272407732864748,0.3340014078255226,0.75,-0.3333172211561279,3.3249122119921815,0.34381720046029984,0.19323936546095216
2021-05,0.17482517482516613,0.6272248796329224,0.6,1.7998939456661072,1.5838844183300838,0.33695381861996465,-0.45239970480775626
2021-06,0.523560209424101,0.38028184547432237,0.75,-0.030969533183992867,1.9263837118130178,0.39938856040067916,0.1432783639497786
2021-07,1.041666666666674,0.3916824720852284,0.75,-0.22368235702613817,3.231860721993751,0.3971249882198547,0.6499841945814457
2021-08,0.6872852233676952,0.23421419888332276,0.6,-0.022019927615330486,-0.2996171856775587,0.31191368782701984,0.4530710244843724
2021-09,0.17064846416381396,-0.007517903350362369,0.75,-0.36234465834087165,0.36970158011364607,0.05101367548785969,0.17816636751417633
2021-10,1.0221465076660996,0.945871885255913,0.75,0.4697787340777476,5.833549066045296,0.831852370206288,0.07627462241018657
2021-11,0.1686340640809414,0.74956528923842,0.6,-0.06657612250138573,4.379672527236589,0.7627929731048404,-0.5809312251574786
2021-12,0.42087542087541063,0.3061955763232945,0.5,0.4623370504631885,-1.4523107759066067,0.35042466437667885,0.1146798445521161
2022-01,4.442581726739303,1.1671108283400145,0.6,1.5433752096700817,0.16915225913625154,1.1313209163855475,3.2754708983992886
2022-02,1.2841091492777013,2.5916724040774346,0.75,1.1261741782845727,3.261266694896281,2.872460310751695,-1.3075632547997333
2022-03,1.6640253565768592,2.8661712309173386,0.75,1.6988261304372148,21.237437293517658,2.3059131167618285,-1.2021458743404794
2022-04,1.7926734216679563,1.7022381071870498,0.75,0.8047333587813539,-3.2652359983134205,2.1105256168007798,0.09043531448090647
2022-05,1.7611026033690802,2.516253318494302,0.6,4.228106898296915,3.2248074952748285,2.1227519374493933,-0.7551507151252217
2022-06,1.5801354401805856,1.960093868370151,0.75,2.7716660182341504,3.4025363273744835,1.7249106192857764,-0.3799584281895654
2022-07,1.333333333333342,0.34104380413721563,0.75,1.6987742601174327,0.4423307543945043,0.04919018674945892,0.9922895291961262
2022-08,0.43859649122806044,1.100074513952608,0.6,2.551751892386524,-10.850475239380252,1.3179750842274203,-0.6614780227245476
2022-09,0.8005822416302655,0.5612467104422821,0.75,1.534125754228675,-3.343555245426144,0.5269130152287768,0.23933553118798334
2022-10,-1.4440433212996373,1.5556306753600753,0.6,2.1399082281011017,4.519855414539298,1.3016832124386333,-2.9996739966597126
2022-11,1.172161172161168,1.7666993097052754,0.75,1.513954960464283,-2.1441880886921894,1.9920711944358453,-0.5945381375441074
2022-12,0.0,-0.9968238598290982,0.75,1.4873640273740534,-11.017317372855462,-1.0823035519080948,0.9968238598290982
2023-01,6.010137581462716,0.7767459329952049,0.6,1.9419196928727396,-3.2045304363024996,0.705068389805094,5.233391648467511
2023-02,0.6147540983606703,1.6228330932335213,0.75,1.361502815424566,1.382911252804675,1.6886949177464894,-1.008078994872851
2023-03,0.13577732518668117,3.2231262729321153,0.75,2.738294805341416,-3.158705021645636,3.606216312735747,-3.087348947745434
2023-04,-0.20338983050848247,1.99011829577226,0.75,1.105174156550415,0.16059532776737662,2.2578438031031904,-2.1935081262807428
2023-05,0.27173913043478937,0.6913087197324133,0.6,0.1995979351359543,-4.87703887995149,1.0401048853114028,-0.4195695892976239
2023-06,0.3387533875338855,0.7004362854481475,0.75,-0.03934309237438689,0.27829042157478945,0.8755836854524286,-0.361682897914262
2023-07,0.47265361242405657,-0.79831463513418,0.6,-0.18250795110560605,2.1581782929919635,-1.058596348801746,1.2709682475582365
2023-08,0.20161290322580072,0.5549061411955931,0.75,-0.7413125466249816,8.24283011928253,0.49142744855687204,-0.3532932379697924
2023-09,-0.7377598926894713,0.12150384823728026,0.75,-1.094381043447229,3.406742746728786,0.23450453031366847,-0.8592637409267515
2023-10,0.06756756756756133,0.2136866567471808,0.6,0.6640021740482979,0.39603701462846974,0.1103508043498582,-0.14611908917961947
2023-11,0.06752194463199857,0.002797287536881193,0.75,-0.09162409020904357,-3.4378084407409526,0.17398818379066197,0.06472465709511738
2023-12,-0.4048582995951344,0.10022736492934843,0.75,0.17541301719700855,-4.6836191622558365,0.2945473510373473,-0.5050856645244829
2024-01,1.4905149051490652,1.5444452266755833,0.6,0.9707719856599513,-1.1891111735038429,1.786010828654885,-0.05393032152651811
2024-02,0.26702269692922,-0.7611331674925291,0.75,-0.069781509827599,5.020672477137977,-1.1615698343125365,1.0281558644217492
2024-03,0.13315579227697327,-0.6988029118920417,0.75,-0.522664033150427,1.5112741333814572,-0.8332137399019769,0.831958704169015
2024-04,0.6648936170212671,-0.22034156078905626,0.6,-0.7671917609775231,3.4151933201359563,-0.264355569563694,0.8852351778103233
2024-05,0.0,0.020834021195066305,0.75,0.7464713979147793,-1.82569421321771,-0.05161865160691838,-0.020834021195066305
2024-06,-0.26420079260238705,0.10650821561673754,0.75,-0.054518400316718195,-3.5375572637594277,0.3007394331430902,-0.37070900821912456
2024-07,0.6622516556291425,-0.7006647452620014,0.6,0.204798267166467,1.8138535303738657,-1.0028370701961131,1.3629164008911439
2024-08,0.263157894736854,-0.15164408307232127,0.75,-0.4807895250855799,-1.6139386270428657,-0.01770776725365043,0.41480197780917527
2024-09,-0.3937007874015741,-0.6252230628282491,0.6,-0.8421097419232703,-5.436905266758152,-0.3678543470144553,0.23152227542667503
2024-10,0.32938076416337836,0.09490352809384187,0.75,0.7554842362454276,-1.400950415923674,0.02081091028528505,0.2344772360695365
2024-11,0.06565988181221893,-0.026045670339135987,0.75,0.6552557955489222,0.6144130267053294,-0.1984087225026794,0.09170555215135492
2024-12,-0.2624671916010568,0.05874070798115981,0.6,-0.06817569939055917,0.6120015424270653,0.061292092402150736,-0.3212078995822166
2025-01,1.3157894736842035,1.817066274546452,0.75,1.3891938335970788,2.045411695873711,1.8976026078698718,-0.5012768008622486
2025-02,0.1948051948051921,-0.29021861362389106,0.75,-0.5182129145142533,0.538264377901676,-0.2783663681418772,0.48502380842908316
2025-03,0.06480881399870686,-0.44000015375055135,0.6,1.2113626225458565,-3.253469856104918,-0.6659149377580439,0.5048089677492582
2025-04,-0.12953367875648825,-0.2892378156351315,0.75,0.30572780009710243,-3.073194053285877,-0.2928330390564299,0.15970413687864327
2025-05,0.5188067444876765,-0.2072525768906049,0.75,1.2297497097396857,-1.3555821565020776,-0.4609695786674479,0.7260593213782813
2025-06,0.2580645161290418,-0.2497478153280851,0.6,0.3059092319808809,1.666527721578892,-0.4515828245277224,0.5078123314571269
2025-07,0.45045045045044585,-1.1795316965435785,0.75,-0.1130887797808168,1.772572155433183,-1.535010533948239,1.6299821469940243
2025-08,0.06406149903908087,-0.4366485872416541,0.75,0.18319936540424106,-0.8503282356406849,-0.5496771496534,0.500710086280735
2025-09,-0.5761843790012655,-0.6965876341585046,0.6,-0.1335938708381717,-0.5865329550600262,-0.8205978805141365,0.12040325515723904
2025-10,0.5151320025756467,-0.32727553434057094,0.75,0.7371666393391716,-0.9306101340632034,-0.5260803975059211,0.8424075369162176
2025-11,-0.32030749519538215,-0.3542774392254717,0.75,0.06243274483288882,1.0942822796130347,-0.5061457270454329,0.03396994403008957
2025-12,-0.25706940874036244,-0.3501795946843773,0.6,-0.11823143283978318,-1.7437442091265076,-0.3380352080889662,0.09311018594401488
2026-01,0.8376288659793785,1.014041445876257,0.75,1.2347983947437224,-2.4819625632510944,1.1209504431057236,-0.17641257989687853
2026-02,-0.06389776357826893,-0.24596763970498148,0.75,-0.8509099955742326,1.3922276771307196,-0.18990792640956378,0.18206987612671255
2026-03,0.5754475703324768,0.13785738871243552,0.6,-0.1109821093587985,20.408133356416357,-0.7002842082988894,0.4375901816200413
2026-04,0.4450095359186168,-0.369131015908498,0.75,-0.47630669261000996,5.57456307536115,-0.6076510935055158,0.8141405518271148
2026-05,0.18987341772152,-0.19686935962639626,0.75,0.3486077815940502,-0.9206796144796137,-0.2805259434621845,0.3867427773479163
2026-06,-0.31585596967782514,-0.30230487017701924,0.6,-0.28930196132494285,-8.546482918391574,0.05724867307138882,-0.013551099500805908
2026-07,0.6337135614702172,-0.49426459299342784,0.75,-0.2943531406666265,5.041922454351133,-0.7798797520812755,1.1279781544636451
