period,food_ss,food_x13,food_actual,STRUCT
2019-02,,0.6289580042592983,0.7490636704119868,0.2973224670339778
2019-03,,0.137939402874358,0.0,0.0897243890797106
2019-04,,0.0733415089293716,-0.6505576208178376,0.4053450403264134
2019-05,,0.1437306280893247,1.9644527595883865,0.2317608103512641
2019-06,,0.185062561815512,0.3669724770642313,0.1243947340592626
2019-07,,0.3102283615885567,-0.5484460694698434,0.3996904161749381
2019-08,,-0.3394064941699059,-0.2757352941176405,-0.0048437059640414
2019-09,,-0.0444134428554673,-0.552995391705069,-0.2840616673484415
2019-10,,0.6092833344375574,0.8341056533827551,0.2816447155873891
2019-11,,0.6592902773726735,1.194852941176472,0.1714307137298875
2019-12,,0.2392352697931238,0.7266121707538709,0.0147555833896741
2020-01,1.0797250254959367,1.2712559042691496,2.3444544634806164,0.8599023280559993
2020-02,0.38079854450603356,0.6371664122871077,0.0,0.2782511782507394
2020-03,-0.06007256057649624,-0.5890111324530037,0.8810572687224738,-0.4512805231838974
2020-04,-0.11619779726168566,-0.1889421604740726,0.6113537117903967,-0.5016015726666323
2020-05,0.8314319796817182,0.4182481050330496,0.607638888888884,0.3231484107767514
2020-06,0.3095386991150084,-0.2512205307393582,-0.5176876617773996,0.2615040405790459
2020-07,-0.43192440700404733,-0.5648545722996579,-1.4744145706851677,0.3963232983586023
2020-08,-0.4654081753163841,-0.6492657320323523,-0.5281690140845008,-0.0078123356427894
2020-09,0.2534870718869042,0.1464000241852718,-1.2389380530973493,-0.3950555326485364
2020-10,0.5359378337144394,0.1793313898556811,0.6272401433691677,0.2082735449920965
2020-11,0.27319640393510536,0.1268250059567926,-0.0890471950133475,0.1737626679340429
2020-12,0.4894499346551173,0.3235065353485727,-1.2477718360071388,0.2025347966736137
2021-01,1.385300075012652,0.7826965728383053,3.068592057761732,0.8313239219006309
2021-02,0.04861044037460793,0.0672663839474545,0.0,0.4538705623021455
2021-03,0.12623783440550707,-0.0097324660724635,0.0,0.1431131010026769
2021-04,-0.15518780658594356,-0.005345870371124,0.7880910683012221,0.277945870110645
2021-05,0.6188920044357893,0.86698630240575,-0.6081668114682803,0.5815458535728514
2021-06,0.08067354695393547,0.0012799502417856,-0.2622377622377714,0.3455397861872019
2021-07,-0.7140858196170496,-0.4212954834807655,0.3505696757230447,0.5910926542816413
2021-08,-0.6020097884850251,-0.3217069695881337,0.2620087336244525,0.1386809114734594
2021-09,-0.07921261352509257,-0.3020777033636223,-0.9581881533101022,-0.1534244516776837
2021-10,0.6844573629132045,0.5875476633632813,-0.3518029903254227,0.7062238698427061
2021-11,0.30410890660270695,0.7798268964096114,1.0591350397175736,0.6790572009969464
2021-12,0.11388943350247871,0.83254314481471,0.698689956331866,0.7993115933750315
2022-01,1.597149807804099,1.470594657336238,4.4232437120555135,1.2646577547205566
2022-02,-0.24194051393476856,0.7165779028488811,1.4119601328903553,0.8339929552874504
2022-03,0.05881170629171706,1.0724165166804158,0.7371007371007376,0.9688594841333416
2022-04,0.18260090873467583,1.4255557061607405,3.577235772357734,0.8266182126981836
2022-05,1.0175841669185504,3.5602859415230377,3.375196232339084,1.9802519460345565
2022-06,1.4932396547895355,2.3710736122704468,2.2019741837509432,1.4348502293380647
2022-07,1.2958504722526243,1.0136082442143106,1.4858841010401136,1.453676001424183
2022-08,1.7539772505447582,0.5916282488543099,0.5124450951683901,0.5970328912177878
2022-09,1.290625561510006,-0.2411197048166565,0.2184996358339352,0.1107738760340712
2022-10,1.843939331227129,0.9292818497062526,2.9796511627906863,1.123546349400357
2022-11,1.944847466265509,1.489251285567344,1.834862385321112,0.6491469647781911
2022-12,1.458471439157294,0.6357204278816044,0.2772002772002624,-0.0973720336843039
2023-01,3.9102830222501384,2.045653957895152,3.870076019350388,1.15582125642832
2023-02,1.4147488665355867,0.5312258828427172,0.6653359946773074,0.5459572320206821
2023-03,1.0559122323779757,0.5935966604967569,0.396563119629878,0.2291096378197215
2023-04,1.86966154407735,0.4893839706652952,-1.6458196181698526,0.573207858734069
2023-05,1.0955529174446532,0.3753672070667359,0.937081659973238,0.2046251975963368
2023-06,0.2441023039674528,-1.007584031078503,0.0,0.0356235998694666
2023-07,-0.24209517384427004,-1.092283713276682,-0.7957559681697757,0.3771497829840335
2023-08,-0.27745837855048805,-0.8489455576276285,-0.9358288770053512,0.455514875558535
2023-09,-0.6602750844183047,-1.5507607940869714,-1.6194331983805488,-0.238075072693061
2023-10,0.39480067975870003,-0.1816171451733859,0.8230452674897082,0.3300715096242277
2023-11,0.12237257351348507,0.0234033058109525,-0.4081632653061162,0.0453237228009492
2023-12,-0.6985770109586786,-0.5341849461227145,-1.43442622950819,-0.1439000089651191
2024-01,2.0005585010734572,2.371729815431553,0.06930006930006,0.9355197680921828
2024-02,-0.966906112811905,-0.0658125341849486,-0.2770083102493159,0.2713475464110769
2024-03,-0.9515390124803846,0.0190683786811032,-0.7638888888888862,0.1339031020611787
2024-04,-0.8344170341082591,0.9756520494984492,1.679496151154658,0.4778815652675106
2024-05,0.43160567712343667,0.8905953125076937,-0.0688231245698722,0.1610816102326451
2024-06,-0.27415193878207456,-0.0772418715179871,-0.550964187327807,0.0409017457475601
2024-07,-0.8853253605390243,-0.7642277004708129,0.3462603878116255,0.223068381415475
