report,season,origin,origin_clock,quarter,quarters_ahead,cnb,ours_a,ours_b,naive,realised,err_cnb,err_ours_a,err_ours_b,err_naive
2022-02-10,winter,2022-01,2022-02-13,2022Q1,1,9.63663198795535,9.876473687632032,9.977556377490567,9.84594358102924,11.23658150891361,-1.5999495209582584,-1.3601078212815771,-1.2590251314230425,-1.3906379278843684
2022-02-10,winter,2022-01,2022-02-13,2022Q2,2,9.50510416,9.675006017797676,9.775903364121753,9.414482410856834,15.772308516091229,-6.267204356091229,-6.097302498293553,-5.996405151969476,-6.357826105234395
2022-02-10,winter,2022-01,2022-02-13,2022Q3,3,8.17038043,8.320410793331442,8.42006195724392,8.231758312071134,17.578003612072624,-9.407623182072625,-9.257592818741182,-9.157941654828704,-9.34624530000149
2022-02-10,winter,2022-01,2022-02-13,2022Q4,4,6.62746481,6.74027048437642,6.838467971924682,7.004608872228874,15.69904392215021,-9.07157911215021,-8.95877343777379,-8.860575950225527,-8.694435049921335
2022-05-12,spring,2022-05,2022-06-09,2022Q3,1,13.8649926,18.447674547219663,18.187664837040497,14.571502664616416,17.578003612072624,-3.7130110120726236,0.8696709351470382,0.6096612249678728,-3.0065009474562086
2022-05-12,spring,2022-05,2022-06-09,2022Q4,2,12.749894,20.68377749014388,20.418859211853572,13.272472162761503,15.69904392215021,-2.9491499221502107,4.984733567993668,4.719815289703362,-2.4265717593887075
2022-05-12,spring,2022-05,2022-06-09,2023Q1,3,7.85719611,19.490983890346666,19.228683965851594,9.012264427925656,16.393468660721577,-8.536272550721577,3.0975152296250883,2.835215305130017,-7.3812042327959215
2022-08-11,summer,2022-08,2022-09-11,2022Q4,1,19.6557739,19.96215163867029,19.742355745764513,15.939051393112543,15.69904392215021,3.9567299778497897,4.263107716520079,4.043311823614303,0.24000747096233255
2022-08-11,summer,2022-08,2022-09-11,2023Q1,2,16.1682854,18.976417737515586,18.758427916441736,11.578552905847717,16.393468660721577,-0.2251832607215789,2.5829490767940086,2.3649592557201586,-4.81491575487386
2022-08-11,summer,2022-08,2022-09-11,2023Q2,3,11.4594623,18.09843263515069,17.88205146744706,7.8055405090214665,11.15840613352934,0.30105616647066036,6.94002650162135,6.72364533391772,-3.3528656245078734
2022-11-10,autumn,2022-11,2022-12-11,2023Q1,1,14.8665554,10.832929284505015,11.39521116156672,11.792822866037968,16.393468660721577,-1.526913260721578,-5.560539376216562,-4.998257499154857,-4.60064579468361
2022-11-10,autumn,2022-11,2022-12-11,2023Q2,2,10.1921138,6.2262694427979115,6.76518063607907,8.012564961943418,11.15840613352934,-0.9662923335293403,-4.932136690731428,-4.39322549745027,-3.1458411715859214
2022-11-10,autumn,2022-11,2022-12-11,2023Q3,3,6.95297995,3.197832941585529,3.721380154401167,5.842335022455209,8.048806481176504,-1.0958265311765043,-4.850973539590974,-4.327426326775337,-2.2064714587212952
2023-02-09,winter,2023-01,2023-02-09,2023Q1,1,16.3076255004732,15.047653654387199,16.325717030789516,16.3047026550176,16.393468660721577,-0.0858431602483769,-1.3458150063343783,-0.06775162993206152,-0.08876600570397741
2023-02-09,winter,2023-01,2023-02-09,2023Q2,2,11.3077531,10.76999345683195,12.000536343580363,12.371876197796405,11.15840613352934,0.14934696647065948,-0.3884126766973903,0.8421302100510228,1.2134700642670655
2023-02-09,winter,2023-01,2023-02-09,2023Q3,3,7.77590417,8.020025041834561,9.22001855355591,10.11405730268133,8.048806481176504,-0.2729023111765043,-0.02878143934194277,1.1712120723794062,2.0652508215048258
2023-02-09,winter,2023-01,2023-02-09,2023Q4,4,7.62282898,8.30839464747288,9.511591654616577,10.532392710471335,7.563594181986673,0.05923479801332743,0.7448004654862075,1.947997472629904,2.968798528484662
2023-05-11,spring,2023-05,2023-06-11,2023Q3,1,8.32302304,9.68491383757606,9.724175288174065,8.888411423196677,8.048806481176504,0.2742165588234968,1.636107356399556,1.675368806997561,0.8396049420201734
2023-05-11,spring,2023-05,2023-06-11,2023Q4,2,8.33257222,11.378354114422109,11.418221727886488,9.302090467563518,7.563594181986673,0.7689780380133264,3.814759932435436,3.854627545899815,1.7384962855768453
2023-05-11,spring,2023-05,2023-06-11,2024Q1,3,2.50204809,7.630275316967601,7.668801314658258,5.843361484514758,2.0857590939023534,0.4162889960976468,5.544516223065248,5.583042220755905,3.7576023906124045
2023-08-10,summer,2023-08,2023-09-10,2023Q4,1,8.18874505,8.865617335685016,8.602493953458564,8.66807938268098,7.563594181986673,0.6251508680133266,1.302023153698343,1.0388997714718915,1.1044852006943078
2023-08-10,summer,2023-08,2023-09-10,2024Q1,2,2.54878083,3.9165778566641047,3.665416083973902,5.22941289345532,2.0857590939023534,0.46302173609764674,1.8308187627617514,1.5796569900715487,3.143653799552967
2023-08-10,summer,2023-08,2023-09-10,2024Q2,3,2.34805158,4.268962448620077,4.016948977956271,6.402780040816265,2.4619743363836153,-0.11392275638361538,1.806988112236462,1.5549746415726555,3.9408057044326497
2023-11-09,autumn,2023-10,2023-11-09,2023Q4,1,7.4869530045711,8.020808597641132,7.759923965545679,7.915054780320905,7.563594181986673,-0.0766411774155733,0.45721441565445886,0.19632978355900566,0.35146059833423227
2023-11-09,autumn,2023-10,2023-11-09,2024Q1,2,2.72442838094152,2.8972760911227446,2.648765472056308,4.50021681995494,2.0857590939023534,0.6386692870391668,0.8115169972203913,0.5630063781539545,2.414457726052587
2023-11-09,autumn,2023-10,2023-11-09,2024Q2,3,2.60050989,3.0676194434242148,2.8186974224864905,5.665453020909332,2.4619743363836153,0.1385355536163848,0.6056451070405995,0.3567230861028752,3.203478684525717
2023-11-09,autumn,2023-10,2023-11-09,2024Q3,4,2.23573565,2.8805770036749365,2.6321067151276076,6.543780719533786,2.3104616266815143,-0.07472597668151426,0.5701153769934222,0.3216450884460933,4.2333190928522715
2024-02-15,winter,2024-02,2024-03-10,2024Q2,1,2.64855616,1.9258431063232695,1.9431345120849057,3.238472627964898,2.4619743363836153,0.18658182361638476,-0.5361312300603458,-0.5188398242987096,0.7764982915812828
2024-02-15,winter,2024-02,2024-03-10,2024Q3,2,2.25182174,1.48301796906548,1.5002342509047004,4.09662642828865,2.3104616266815143,-0.05863988668151432,-0.8274436576160344,-0.8102273757768139,1.786164801607136
2024-02-15,winter,2024-02,2024-03-10,2024Q4,3,2.71600921,1.5711975273626484,1.5884287685926957,4.828953988317106,2.8836531940027856,-0.16764398400278546,-1.3124556666401372,-1.29522442541009,1.9453007943143201
2024-05-09,spring,2024-04,2024-05-12,2024Q2,1,2.43930764498391,2.5426536354818174,2.756237330699641,3.2147502951525957,2.4619743363836153,-0.02266669139970512,0.08067929909820215,0.29426299431602576,0.7527759587689804
2024-05-09,spring,2024-04,2024-05-12,2024Q3,2,2.11409498,2.243069682191208,2.4560293809987273,4.072706907262137,2.3104616266815143,-0.19636664668151438,-0.06739194449030617,0.14556775431721292,1.7622452805806224
2024-05-09,spring,2024-04,2024-05-12,2024Q4,3,2.51517686,2.448605545974908,2.6619933506264863,4.804866191669455,2.8836531940027856,-0.3684763340027857,-0.43504764802787754,-0.2216598433762993,1.9212129976666694
2024-05-09,spring,2024-04,2024-05-12,2025Q1,4,2.35125799,2.584993446094125,2.7986653299133244,6.974833256647844,2.731002175839953,-0.37974418583995284,-0.1460087297458279,0.06766315407337142,4.24383108080789
2024-08-08,summer,2024-07,2024-08-11,2024Q3,1,2.03928603786943,1.5771278467201026,2.036334332292318,2.395271010064286,2.3104616266815143,-0.27117558881208437,-0.7333337799614117,-0.27412729438919614,0.08480938338277166
2024-08-08,summer,2024-07,2024-08-11,2024Q4,2,2.31618987,1.6853178480202737,2.145013435335414,3.115629407355005,2.8836531940027856,-0.5674633240027855,-1.198335345982512,-0.7386397586673716,0.2319762133522194
2024-08-08,summer,2024-07,2024-08-11,2025Q1,3,2.18682304,1.7449133761915248,2.2048783809791552,5.25062110983249,2.731002175839953,-0.5441791358399528,-0.9860887996484282,-0.5261237948607977,2.5196189339925374
2024-08-08,summer,2024-07,2024-08-11,2025Q2,4,1.74934064,1.3041692695196818,1.762141773076456,6.030930568629611,2.380373322135417,-0.6310326821354171,-1.0762040526157353,-0.6182315490589612,3.6505572464941936
2024-11-15,autumn,2024-11,2024-12-09,2025Q1,1,2.93713111860977,3.439950558782854,3.374652666075873,5.01296960000335,2.731002175839953,0.20612894276981697,0.7089483829429009,0.6436504902359199,2.281967424163397
2024-11-15,autumn,2024-11,2024-12-09,2025Q2,2,2.56695573,3.253408064765466,3.1882279295757106,5.791517152608737,2.380373322135417,0.18658240786458302,0.8730347426300491,0.8078546074402935,3.41114383047332
2024-11-15,autumn,2024-11,2024-12-09,2025Q3,3,2.63406164,3.232378536759039,3.1672116767483227,6.814929026248717,2.4988240301354057,0.13523760986459443,0.7335545066236335,0.668387646612917,4.316104996113312
2025-02-15,winter,2025-02,2025-03-04,2025Q2,1,2.23488009,2.5059808663257694,2.3651008119019106,3.4968895434798775,2.380373322135417,-0.1454932321354172,0.12560754419035236,-0.015272510233506509,1.1165162213444604
2025-02-15,winter,2025-02,2025-03-04,2025Q3,2,2.39037316,2.330849864006865,2.190210502515549,4.498103520691385,2.4988240301354057,-0.10845087013540544,-0.16797416612854077,-0.3086135276198565,1.999279490555979
2025-02-15,winter,2025-02,2025-03-04,2025Q4,3,2.39852331,1.9516835555125496,1.8115653047869171,4.59286514725623,2.2333587331890628,0.1651645768109371,-0.2816751776765132,-0.4217934284021456,2.3595064140671673
2025-05-15,spring,2025-05,2025-06-03,2025Q3,1,2.47042847,1.9590532677755583,2.2190333225104877,3.4773277851293116,2.4988240301354057,-0.028395560135405784,-0.5397707623598473,-0.279790707624918,0.978503754993906
2025-05-15,spring,2025-05,2025-06-03,2025Q4,2,2.42499112,1.5213860750795563,1.7802501451415604,3.571163745430361,2.2333587331890628,0.1916323868109373,-0.7119726581095065,-0.4531085880475023,1.337805012241298
2025-05-15,spring,2025-05,2025-06-03,2026Q1,3,2.30364068,1.7272938265422209,1.986682930005183,5.765547784830926,1.6208666864394388,0.6827739935605612,0.10642714010278209,0.36581624356574416,4.144681098391487
2025-08-15,summer,2025-08,2025-09-03,2025Q4,1,2.65166637,2.4027117409695915,2.358816450500697,2.6491172666959053,2.2333587331890628,0.4183076368109373,0.16935300778052875,0.12545771731163446,0.41575853350684255
2025-08-15,summer,2025-08,2025-09-03,2026Q1,2,2.55792051,2.762480578122879,2.718431071448768,4.823965713337338,1.6208666864394388,0.9370538235605614,1.1416138916834402,1.0975643850093293,3.203099026897899
2025-08-15,summer,2025-08,2025-09-03,2026Q2,3,2.48131069,2.7971633740802524,2.7530990005009888,5.9853160455025405,2.0459219462608433,0.4353887437391566,0.7512414278194091,0.7071770542401454,3.939394099241697
2025-11-15,autumn,2025-11,2025-12-03,2026Q1,1,2.17627587,3.029734313736547,2.728396408768218,4.2453951592423556,1.6208666864394388,0.5554091835605612,1.4088676272971081,1.1075297223287792,2.6245284728029166
2025-11-15,autumn,2025-11,2025-12-03,2026Q2,2,2.20112771,3.1987444865761474,2.896912266333292,5.400335477241363,2.0459219462608433,0.15520576373915684,1.152822540315304,0.8509903200724485,3.3544135309805196
2026-02-15,winter,2026-02,2026-03-03,2026Q2,1,1.51116058,1.2250504667000255,1.097247812214748,2.5040175076494338,2.0459219462608433,-0.5347613662608433,-0.8208714795608179,-0.9486741340460954,0.4580955613885904
