origin,h,target,mm_E1R,mm_E4,mm_E5,mm_E6,mm_F2R,mm_E1_ML,mm_E1_fixed,mm_E2_ML,mm_E2_fixed,mm_E3_ML,mm_E3_fixed,mm_real,mm_naive,mm_F3,h0_real,h0_model,mm_F2_D1_ML,mm_F2_D1_fixed,mm_F2_D1_noFMIE,mm_F2_D2_ML,mm_F2_D2_fixed,f2_level,f2_phi,f2_bias_m,mm_F1a,mm_F1b,tp,op,real_yy,yy_b_F1a,yy_a_F1a,yy_b_F1b,yy_a_F1b,yy_b_F2_D1_ML,yy_a_F2_D1_ML,yy_b_F2_D1_fixed,yy_a_F2_D1_fixed,yy_b_F2_D1_noFMIE,yy_a_F2_D1_noFMIE,yy_b_F2_D2_ML,yy_a_F2_D2_ML,yy_b_F2_D2_fixed,yy_a_F2_D2_fixed,yy_b_F3,yy_a_F3,yy_b_naive,yy_a_naive,yy_rw,fmie_1y,yy_b_E1_ML,yy_a_E1_ML,yy_b_E1_fixed,yy_a_E1_fixed,yy_b_E2_ML,yy_a_E2_ML,yy_b_E2_fixed,yy_a_E2_fixed,yy_b_E3_ML,yy_a_E3_ML,yy_b_E3_fixed,yy_a_E3_fixed,yy_b_E1R,yy_a_E1R,yy_b_E4,yy_a_E4,yy_b_E5,yy_a_E5,yy_b_E6,yy_a_E6,yy_b_F2R,yy_a_F2R
2008-01,11,2008-12,0.3119891991121811,0.23626254517907136,0.24314700799511108,0.23626260106892602,0.2114023051373677,0.1387736859544313,0.1290795740961492,0.1234318676284414,0.1169520819120366,0.1235059978821281,0.1182405003135488,-0.2205071664829083,0.1175435517324285,,2.978235967926701,,0.1371568752952811,0.1376396155657847,0.1934180704135297,0.1428035729595604,0.1431114348390115,0.307577383863566,0.184243418382361,0.0679943295239522,,,2008-12,2008-01,3.665521191294394,,,,,5.162319362890226,,5.166070053712537,,5.814224096440114,,5.223340733714892,,5.225596605228972,,,,4.530044282358586,,5.434782608695668,3.7454545454545456,5.742798373442766,,5.279271519348526,,5.423335524823153,,5.066440478040015,,5.424960055751312,,5.08830654323785,,6.499117185124479,,5.371157151192036,,5.512249819522276,,5.36886804201382,,5.08965676200991,
2008-01,12,2009-01,1.772796227187619,1.7005770167985388,1.7067730403173114,1.7005770672082674,1.6757167940785043,1.592699604521311,1.5863859051884264,1.5788923515942384,1.575071111103859,1.578958601417212,1.5762672069819854,1.5469613259668558,1.1044235784248355,,2.978235967926701,,1.5973394314817302,1.597822171997818,1.6536006255914266,1.6029861294201844,1.603293991329743,0.307577383863566,0.184243418382361,0.0679943295239522,,,2009-01,2008-01,2.224694104560625,,,,,3.752135150587694,,3.7563285427880033,,4.453108714704647,,3.818108055265944,,3.820648380731817,,,,2.627994881235933,,5.434782608695668,3.7454545454545456,4.320065784002402,,3.856320744440282,,3.9907661067076217,,3.634822082904838,,3.992436386214714,,3.657610809043209,,5.252462811975555,,4.063809041569303,,4.209499653011689,,4.0615483851259775,,3.7604313036492103,
2008-02,1,2008-03,0.46186677910059726,0.12694712454550927,0.12931091493588015,0.11589476699719825,0.07200316392574513,0.4284524046950928,0.238074888673566,0.3727162658910163,0.2021965985043662,0.3776086496854881,0.2077394433180185,-0.1108647450110966,0.0208502022394707,,0.3337041156840969,,0.0953606153728215,0.0883925907796169,0.5215147513368139,0.0798878430825208,0.0748389021466556,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-03,2008-02,7.1343638525565,,,,,7.355547294965888,,7.348073860741071,,7.812611540672807,,7.338952240737765,,7.3335370864878815,,,,7.275632440451877,,7.535885167464139,3.427272727272728,7.712799130838288,,7.508613019718884,,7.653020299445568,,7.470132380322194,,7.658267541042017,,7.476077262631247,,7.7486371400104215,,7.389424858906154,,7.391960101393804,,7.3775708440326975,,7.3304956645196775,
2008-02,2,2008-04,0.5653324129319531,0.24632118769127223,0.24676572261290075,0.24468348945714505,0.17375604922233148,0.5008716077760729,0.3200205977283314,0.4506909763869223,0.3058226816835505,0.4551173582694654,0.3114586985876718,0.3329633740288606,0.219407348802787,,0.3337041156840969,,0.1732367823879669,0.170374615043494,0.6295447645197444,0.1686969257800704,0.1670369879984832,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-04,2008-02,6.729634002361296,,,,,6.779721207644797,,6.769237142304821,,7.722806495362669,,6.758376650003033,,6.751221736377136,,,,6.749413901679162,,7.535885167464139,3.427272727272728,7.4854615679398675,,7.088653308530692,,7.372170614937412,,7.035172555146967,,7.382135776340444,,7.047107837490012,,7.590187565200399,,6.891346010544698,,6.894343507404184,,6.877800911802303,,6.755357330988137,
2008-02,3,2008-05,0.5366403010412004,0.2420042930832881,0.24207861750772294,0.24178424445653635,0.1648919664041305,0.512336223790978,0.3532108018621581,0.4671729689644575,0.3451062510342327,0.4711574152743489,0.3506077772046977,0.4424778761061843,0.293703975041959,,0.3337041156840969,,0.2129731185141592,0.2126605386121922,0.6766629571549431,0.2116177092909137,0.2119635414209779,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-05,2008-02,6.82352941176471,,,,,6.629461074630232,,6.6186592011646495,,8.068956022771571,,6.606704647212472,,6.599927775633316,,,,6.685071969500115,,7.535885167464139,3.427272727272728,7.654844469251248,,7.087607051351302,,7.49305336857406,,7.025482717170263,,7.507293231712762,,7.043285358172094,,7.7857920132705765,,6.771851088624165,,6.774924402750174,,6.758086779010204,,6.553983438913188,
2008-02,4,2008-06,0.6190157167575931,0.3479879258108136,0.347999569615416,0.34795973731274044,0.2698540148323839,0.5683736836898051,0.4322784417807092,0.5277265286219138,0.4257714585785671,0.5313125519108297,0.4311183760195999,0.2202643171806295,0.2446324298026247,,0.3337041156840969,,0.2999694932621525,0.3005514347882331,0.7654502915358499,0.2994932553624934,0.3004552659987946,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-06,2008-02,6.807511737089213,,,,,6.6982621941095815,,6.688072352668851,,8.640545349121448,,6.674984573692274,,6.669226456993184,,,,6.69501116819414,,7.535885167464139,3.427272727272728,8.012579029655994,,7.29805767240042,,7.806659998218154,,7.228863467826311,,7.824787592302301,,7.252410019834889,,8.198418492165152,,6.89189389998906,,6.894983072898572,,6.8780840924032445,,6.590721942498691,
2008-02,5,2008-07,0.85879723635031,0.6096200601220241,0.6096218025210699,0.6096165756728267,0.5312705731159539,0.8952871897922056,0.7806276990524429,0.8587045444472302,0.7744468929045722,0.8619319660802858,0.7796388959807389,0.5494505494505475,0.3406499535220142,,0.3337041156840969,,0.656047722377004,0.6568950223680662,1.1219601752055492,0.6558059317293223,0.6569268186502918,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-07,2008-02,6.8925233644860056,,,,,6.896392714390785,,6.887083695070935,,9.34608709084013,,6.872815144355858,,6.868236403430227,,,,6.558194460718317,,7.535885167464139,3.427272727272728,8.470351337310682,,7.630349227252643,,8.22430535652731,,7.554344096963581,,8.245966876330138,,7.583504648940178,,8.61768135396955,,7.040988475848472,,7.044083811421009,,7.027155699405216,,6.656273403898479,
2008-02,6,2008-08,0.3389005231222458,0.10982878837774424,0.10982903342013522,0.10982839947545778,0.031435293161355266,0.2149273772517637,0.1194862021321878,0.1820028090171225,0.1132890164516526,0.1849074885080232,0.1183278733265081,-0.10928961748633,0.0663274446702755,,0.3337041156840969,,0.002243444534016,0.0031634215187258,0.4682594230117329,0.002062679274443,0.0032214093491701,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-08,2008-02,6.402793946449383,,,,,6.525454004160279,,6.517157190186433,,9.474438350315465,,6.50176573588574,,6.4984368814568,,,,6.256477591026072,,7.535885167464139,3.427272727272728,8.323844177725938,,7.382611714978253,,8.042622581213067,,7.300139464894053,,8.067380953991936,,7.33463314233693,,8.605161677654099,,6.784306232659539,,6.787394407063878,,6.770506212172242,,6.317194127353868,
2008-02,7,2008-09,-0.048255916036814506,-0.2588424452764811,-0.25884241929664914,-0.2588424554100007,-0.3372447441643215,-0.2155989775002126,-0.2940292782134068,-0.2452312579638571,-0.3003198823594853,-0.2426170464213775,-0.2954320282180716,-0.2188183807439903,-0.5151465230978092,,0.3337041156840969,,-0.4043103803849303,-0.4033713887390588,0.0617303352177822,-0.4044755403591319,-0.4033081780624677,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-09,2008-02,6.542056074766384,,,,,6.466587967653885,,6.459299431041375,,9.925926227180671,,6.442736274777322,,6.440656845079985,,,,6.0795768625556095,,7.535885167464139,3.427272727272728,8.469120218915865,,7.442109773216756,,8.15539377172956,,7.352818344333921,,8.183012997483129,,7.392593703495877,,8.933195154296746,,6.881178484648618,,6.884269488413743,,6.867365934244493,,6.3299953692944975,
2008-02,8,2008-10,0.3748496274130623,0.1812568664065695,0.18125686178191835,0.18125689899151082,0.10285283996308928,0.2864624331237808,0.2230080984242941,0.2597932285052619,0.2166215839322007,0.2621460188935147,0.2213607709631851,0.0,0.2704797293971728,,0.3337041156840969,,0.1193434447193167,0.120287269112451,0.5853900545755854,0.1191822218128084,0.1203515026334886,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-10,2008-02,5.923344947735218,,,,,5.974638124501069,,5.968382219833909,,9.927322818475922,,5.950726029571108,,5.949893574221987,,,,5.74880897379703,,7.535885167464139,3.427272727272728,8.148137091637384,,7.056385027333774,,7.806662348229996,,6.960597872441518,,7.836723058134579,,7.005287889669284,,8.706562591028195,,6.453102454556733,,6.456181073448415,,6.439345260222781,,5.821244046005059,
2008-02,9,2008-11,0.28779858140372455,0.10982826749789651,0.10982825936869217,0.10982830191718934,0.03142391751216861,0.2640689598246515,0.2137573980726362,0.2400665386791384,0.2072921954148973,0.2421840500285667,0.2118852048019355,-0.5482456140350922,0.2407669253058419,,0.3337041156840969,,0.1163872010281131,0.1173322299628062,0.5824352123300944,0.1162269609821939,0.117396661212979,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-11,2008-02,4.372842347525899,,,,,5.121242753863648,,5.116029439619072,,9.549694910427018,,5.097355006343004,,5.097757143143263,,,,5.02755137937972,,7.535885167464139,3.427272727272728,7.435483647585525,,6.297559908570559,,7.070621094507014,,6.195600143480047,,7.102739000751,,6.24484004890381,,8.015787525369229,,5.588936183380615,,5.591989802048581,,5.575290703662141,,4.880002430343659,
2008-02,10,2008-12,0.3984957776889732,0.23488722263094264,0.23488721475996277,0.23488725422833667,0.15648282438406985,0.211160212485455,0.1723525517647131,0.1895579101633637,0.1658299441533159,0.1914636703778492,0.1702793962932847,-0.2205071664829083,0.1175435517324285,,0.3337041156840969,,0.0809729279983392,0.0819182530756571,0.5470212719670903,0.0808129312569163,0.0819827221843995,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-12,2008-02,3.665521191294395,,,,,4.724317313056773,,4.720112818878416,,9.644263383816805,,4.700352380973532,,4.70197678964037,,,,4.669212949497308,,7.535885167464139,3.427272727272728,7.169046385898202,,5.992882083105739,,6.782064941481776,,5.884319577797828,,6.816128058891081,,5.938120804425632,,7.949335954056163,,5.352016619124831,,5.355063377835946,,5.338401790224827,,4.562819803085319,
2008-02,11,2009-01,1.964779437863375,1.8143736841900255,1.814373677029551,1.8143737127029163,1.7359692902284631,1.7858552383266997,1.7570906182724926,1.7664130552745634,1.750531562405369,1.7681282394676003,1.754840188776155,1.5469613259668558,1.5957682948263452,,0.3337041156840969,,1.6714132182304566,1.672358615399583,2.137461641065843,1.671253281307194,1.6724230917047649,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2009-01,2008-02,2.224694104560625,,,,,3.395336300469456,,3.3921465510657653,,8.749063724644204,,3.3715128785420267,,3.3743060622025296,,,,3.26404415910741,,7.535885167464139,3.427272727272728,5.928140436023961,,4.73598819833824,,5.5254794917494765,,4.621968903410875,,5.560920869981768,,4.679561181364686,,6.886956525914551,,4.161325814353342,,4.164338131204871,,4.147864889714852,,3.301437671738701,
2008-02,12,2009-02,0.4924021032490031,0.3541337180154297,0.35413371156068785,0.35413374368603934,0.2757293372597296,0.2839002611036161,0.263878403374785,0.2664021964905659,0.2573023754015068,0.2679458622642992,0.2614730004985583,0.0,0.2002999610392342,,0.3337041156840969,,0.1836290432098968,0.1845744578013949,0.6496774847242904,0.1834691209105616,0.1846389354669868,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2009-02,2008-02,1.884700665188468,,,,,3.240681763137751,,3.2384710182145025,,9.091538951168518,,3.2167292110404846,,3.220723477977254,,,,3.126743810857812,,7.535885167464139,3.427272727272728,5.87555960340391,,4.663098783511728,,5.454695029477221,,4.542301751017145,,5.491736722471456,,4.604201445492233,,7.056019803774226,,4.182534783796335,,4.185547707304238,,4.169071144937328,,3.241748078767706,
2008-03,1,2008-04,0.47057305383313763,0.24387598091844137,0.24380632582978848,0.2440333952621961,0.13730321762350006,0.43408919845828,0.3045424738524006,0.383579849394366,0.2967166024366041,0.3819327280952934,0.2985898322434823,0.3329633740288606,0.219407348802787,,-0.1108647450110966,,0.1398980534312239,0.1371711000722373,0.513084352052636,0.1372089068578824,0.1351433206638518,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-04,2008-03,6.729634002361296,,,,,6.524259912799938,,6.521359104091026,,6.921238490200047,,6.521399321226645,,6.519202044767586,,,,6.608838277770161,,7.637231503579972,3.2181818181818183,6.837207045821633,,6.6994011439681564,,6.783477502130269,,6.691076338601411,,6.78172536955593,,6.6930689951019975,,6.876016908504925,,6.634866893515384,,6.634792797606439,,6.635034343720488,,6.5214996447211195,
2008-03,2,2008-05,0.4528104428598933,0.2416269472221393,0.24161858418863164,0.24165081388267792,0.13180198841656218,0.4521864479510274,0.3406008353431713,0.4066613103891682,0.3358152196584934,0.4051769813066432,0.3374121484929772,0.4424778761061843,0.293703975041959,,-0.1108647450110966,,0.1806539874554477,0.1803257968797618,0.5617204540543561,0.179881763461369,0.1799145065234808,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-05,2008-03,6.82352941176471,,,,,6.340053058636492,,6.336808906941181,,7.142348120210578,,6.336377733167778,,6.334219027803363,,,,6.544581075866707,,7.637231503579972,3.2181818181818183,6.941532851272971,,6.684951418409828,,6.83930909246301,,6.671539936101663,,6.835976645674282,,6.675230026650903,,6.981045158659407,,6.51525773012199,,6.515174830895726,,6.515450352900523,,6.285443344875724,
2008-03,3,2008-06,0.5440727631203299,0.3478600079123473,0.3478589950527649,0.3478632006387295,0.23743764952625424,0.514193135563668,0.4205872371587168,0.4732181740769944,0.4166820645064209,0.4718825123115078,0.4181293681913854,0.2202643171806295,0.2446324298026247,,-0.1108647450110966,,0.2679322646556459,0.2683752645277955,0.6507910366157788,0.2677900265436881,0.2683832246933227,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-06,2008-03,6.807511737089214,,,,,6.374679008659191,,6.371903766743257,,7.58647626815386,,6.370851590641154,,6.369321477365306,,,,6.554507185879434,,7.637231503579972,3.2181818181818183,7.239091597912743,,6.882167255678329,,7.092908805310808,,6.8645750520023086,,7.088144830838091,,6.869812110541468,,7.31060434742812,,6.634876123211699,,6.634792054571588,,6.6350723550727,,6.287716259203046,
2008-03,4,2008-07,0.7917611953451815,0.6095222350292613,0.6095221037012749,0.6095226749112224,0.4989889432266908,0.8464789462496483,0.769278024318133,0.8096013988220969,0.7655924185489424,0.808399320679217,0.766910025616876,0.5494505494505475,0.3406499535220142,,-0.1108647450110966,,0.6240865350751512,0.6247477877831926,1.0073537971853594,0.6241262263041253,0.6248513708467052,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-07,2008-03,6.8925233644860056,,,,,6.538368921300906,,6.536289509066864,,8.162447802836905,,6.53457763624102,,6.533812894792039,,,,6.41787064889178,,7.637231503579972,3.2181818181818183,7.641488827959783,,7.201096746271177,,7.455448817836779,,7.179531846356518,,7.449387448112326,,7.186185884003299,,7.654826351182866,,6.783508378228696,,6.783424053023193,,6.783705350482607,,6.318930303814996,
2008-03,5,2008-08,0.27898695266848,0.10973459448490616,0.10973456965220085,0.10973468713048543,-0.0008194231509038308,0.1709542254074263,0.1083160498923199,0.137764429751684,0.1046710122933093,0.1366825603171992,0.1058692956355296,-0.10928961748633,0.0663274446702755,,-0.1108647450110966,,-0.0296976049001982,-0.0289785343472047,0.3536629201435085,-0.029608813906013,-0.0288545428112137,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-08,2008-03,6.402793946449383,,,,,6.134761953761806,,6.133453814748849,,8.165892203428694,,6.13107929425039,,6.131118196648952,,,,6.116551102572569,,7.637231503579972,3.2181818181818183,7.448933137602623,,6.9424145578463605,,7.227686238349168,,6.9170086050040585,,7.220479314045212,,6.92492625294387,,7.578143068278466,,6.527343335127347,,6.527259185786624,,6.5275399334455475,,5.946750397223116,
2008-03,6,2008-09,-0.10174599274103752,-0.2589362010908415,-0.2589362122878969,-0.25893615428443,-0.36949409111208237,-0.2552205284945686,-0.3050577890127169,-0.2850913447607341,-0.308703110769378,-0.2860650272115209,-0.3076151676348666,-0.2188183807439903,-0.5151465230978092,,-0.1108647450110966,,-0.4362461721042954,-0.4355123818716406,-0.0528643226274743,-0.4361446656541063,-0.4353842048913637,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-09,2008-03,6.542056074766384,,,,,6.042098046616527,,6.041572576056856,,8.487596706724302,,6.038526709802637,,6.039375492357665,,,,5.939883330231474,,7.637231503579972,3.2181818181818183,7.550313673857819,,6.9898332232941565,,7.296715984010809,,6.96050487702748,,7.288456774296467,,6.969593105365169,,7.845329211930917,,6.623882250711542,,6.623798013141932,,6.624079077230685,,5.925220155719775,
