period,actual,fuel_mm,h0_TVW_QRF_ENRS,h0_X13_ENRS,h0_TVW_QRF_ENRF,h0_X13_ENRF
2021-10,1.0221465076660996,5.833549066045296,0.649992186715627,1.0764957095678345,0.5791011801252081,0.9415302816866417
2021-11,0.1686340640809414,4.379672527236589,0.7408918572614073,0.40334882840430997,0.6531622334769399,0.45213757680634736
2021-12,0.42087542087541063,-1.4523107759066067,0.3223057275553462,0.1790707466217913,0.30252303309000367,0.16065819636655923
2022-01,4.442581726739303,0.16915225913625154,1.0429635005332618,1.2227474201984703,1.0751266500171544,1.2774581339498012
2022-02,1.2841091492777013,3.261266694896281,0.7602696185307874,1.1715476246133871,0.7602696185307877,1.1715476246133871
2022-03,1.6640253565768592,21.237437293517658,1.5431469196916328,1.829887378313566,1.5431469196916328,1.828231202969277
2022-04,1.7926734216679563,-3.2652359983134205,0.6759564328714922,1.2038300444930365,0.733942547083623,1.2038300444930365
2022-05,1.7611026033690802,3.2248074952748285,1.251931171343369,1.998384995824148,1.519632893387432,1.998384995824148
2022-06,1.5801354401805856,3.4025363273744835,1.5408789690570515,1.9716624986930467,1.6104336056078856,1.9716624986930469
2022-07,1.333333333333342,0.4423307543945043,1.4140868951524737,2.0641906854644074,1.6122171313931564,2.064326516692048
2022-08,0.43859649122806044,-10.850475239380252,1.0875925620272318,1.256751004903811,1.0823497448205948,1.3089922831124063
2022-09,0.8005822416302655,-3.343555245426144,1.1094289418417276,0.8075159751418924,1.2630992787747106,0.9441101854438099
2022-10,-1.4440433212996373,4.519855414539298,1.6553949733704405,1.9262694498157038,2.0029343546247595,1.9262694498157034
2022-11,1.172161172161168,-2.1441880886921894,1.1640819122849226,0.8299994066337364,1.3050771292603989,0.869648403831981
2022-12,0.0,-11.017317372855462,0.4045309207883945,0.7665884639613206,0.5413184800340333,0.5204611750139413
2023-01,6.010137581462716,-3.2045304363024996,1.5704086321095272,1.9379152127556007,1.5759067324906957,2.242031813629824
2023-02,0.6147540983606703,1.382911252804675,1.4778178853250978,1.1557756708956397,1.4593362789410382,1.0558957107924032
2023-03,0.13577732518668117,-3.158705021645636,0.6663745527457999,2.210047275014628,0.7744934765482189,2.085629023798397
2023-04,-0.20338983050848247,0.16059532776737662,0.4645968137553348,0.6638065145148772,0.5079789827292175,0.6211126648949344
2023-05,0.27173913043478937,-4.87703887995149,0.12298518389452975,0.14210325078700844,0.14327386781869192,0.25993384551392584
2023-06,0.3387533875338855,0.27829042157478945,0.13954621178966367,0.29123851121414374,0.24007560359638316,0.31539643251223054
2023-07,0.47265361242405657,2.1581782929919635,0.21184512967266006,0.36078471283025254,0.2071770673027774,0.3693343885549643
2023-08,0.20161290322580072,8.24283011928253,0.4759802579581045,0.39130204059782575,0.4848246409537007,0.38769199324089904
2023-09,-0.7377598926894713,3.406742746728786,0.3181658041699182,-0.20014977727717226,0.33464412866710747,-0.17858951985415672
2023-10,0.06756756756756133,0.39603701462846974,-0.03340405655463167,0.2955122177377536,-0.12032579813369232,0.28535729413391087
2023-11,0.06752194463199857,-3.4378084407409526,-0.04529020518050045,-0.22646316869038674,-0.09346838480203923,-0.26782882920229684
2023-12,-0.4048582995951344,-4.6836191622558365,-0.005782348841425394,-0.5508260118112055,-0.04412388977298583,-0.5911392759020864
2024-01,1.4905149051490652,-1.1891111735038429,1.808927741058308,1.1395421875201988,1.688794549960209,1.0898767548762933
2024-02,0.26702269692922,5.020672477137977,0.37518510480856815,0.22826833331763705,0.3739747448531625,0.13444187844892083
2024-03,0.13315579227697327,1.5112741333814572,0.1682640189027513,-0.17723634556510823,0.12374848463886776,-0.13834470727256984
2024-04,0.6648936170212671,3.4151933201359563,0.07257007352712486,0.2113712252344704,0.027825931625147182,0.2147870383108522
2024-05,0.0,-1.82569421321771,0.09421833932336068,0.3249972463399686,0.08019394824517712,0.2829626664865179
2024-06,-0.26420079260238705,-3.5375572637594277,-0.09327783899808882,0.16574883964896442,-0.16999535762492635,0.021921187959863322
2024-07,0.6622516556291425,1.8138535303738657,0.22385305048149964,0.31497374159085734,0.08277460419302198,0.2510739421895142
2024-08,0.263157894736854,-1.6139386270428657,-0.005521396798460448,-0.12565725421162185,0.04104033838773969,-0.14755474172041
2024-09,-0.3937007874015741,-5.436905266758152,-0.2558840150625423,-0.5458282518329731,-0.31104286777019685,-0.5923209516835929
2024-10,0.32938076416337836,-1.400950415923674,0.19896890188010496,0.322918281892991,-0.04789824522231429,0.34336694067630674
2024-11,0.06565988181221893,0.6144130267053294,0.2373926247182448,0.3329685981170254,0.20307582164216134,0.29220647128351773
2024-12,-0.2624671916010568,0.6120015424270653,0.026483504956687613,-0.15702533005589953,0.04163242572341255,-0.1613595803068205
2025-01,1.3157894736842035,2.045411695873711,1.5204102712849652,1.3424775512667502,1.440855750407208,1.3597577985094853
2025-02,0.1948051948051921,0.538264377901676,0.17843534685037163,0.19485344655417758,0.22060139796165912,0.20933563082726322
2025-03,0.06480881399870686,-3.253469856104918,0.06985813968124156,-0.15048562087386486,0.09056065648778412,-0.125166835490426
2025-04,-0.12953367875648825,-3.073194053285877,0.12036793146773726,0.21682987700252232,0.16028186049983484,0.2855254404774106
2025-05,0.5188067444876765,-1.3555821565020776,0.056476435675113436,0.1985704187795343,0.06415587752582869,0.26930930519010987
2025-06,0.2580645161290418,1.666527721578892,0.22047990368591142,0.3612790625110911,0.28752739224325097,0.3303870996787566
2025-07,0.45045045045044585,1.772572155433183,0.2423544586907789,0.5701465072706842,0.3195144447936608,0.5816449322182436
2025-08,0.06406149903908087,-0.8503282356406849,0.1303719919530446,0.13349485727172428,0.17813529775718956,0.12863895533843314
2025-09,-0.5761843790012655,-0.5865329550600262,-0.12788046187057733,-0.38933176107834494,-0.08197937874208351,-0.36414319052694316
2025-10,0.5151320025756467,-0.9306101340632034,0.09421400304785821,0.1851917641430594,0.09846180432821144,0.19016400529861074
2025-11,-0.32030749519538215,1.0942822796130347,0.16662111719944558,0.25938717156265817,0.18330547829188978,0.20759026834861136
2025-12,-0.25706940874036244,-1.7437442091265076,-0.14384664135200878,-0.4669450462319387,-0.13806744791340383,-0.42703417133908955
2026-01,0.8376288659793785,-2.4819625632510944,1.0223696772478919,1.0998600608891944,1.02319829130827,1.0979303957182103
2026-02,-0.06389776357826893,1.3922276771307196,0.1948105985563521,0.15932601443352282,0.1501579867676025,0.16921166988587702
2026-03,0.5754475703324768,20.408133356416357,0.7566950804915422,0.637136101952862,0.7782002628774971,0.6558547750867871
2026-04,0.4450095359186168,5.57456307536115,0.496476351096802,0.40185584469034386,0.4510866809493217,0.3494715566883668
2026-05,0.18987341772152,-0.9206796144796137,0.15377132669688778,0.3002546478672179,0.11767376972687979,0.3217200462156178
2026-06,-0.31585596967782514,-8.546482918391574,-0.21022134614244153,-0.13173736135041747,-0.29440182783856006,-0.13330199371176846
2026-07,0.6337135614702172,5.041922454351133,0.3988113902101812,0.49059311497506164,0.4107630491128924,0.5239948591622482
