model,RMSE,MAE,dir_corr,DM_vs_AR3,DM_pval
TVW_QRF,0.35931914309396473,0.26774045276105923,0.44559237376813116,-3.246535651415687,0.001437276278907218
ENSEMBLE,0.4039525793024687,0.2956439945501854,0.19200556933575777,-1.194534858428009,0.2341294835721417
ARIMA313,0.420564442820301,0.29984279146394116,0.30336731990760607,-0.4815425105999091,0.6308235229920429
TVW_QRF_RAW,0.4316354527889368,0.3016872211393161,0.13056657399727925,0.012137970232038114,0.9903321090438078
AR3,0.43431338257955626,0.33648350613710565,0.1761896556722406,,
RW,0.7391683394642306,0.47921007462563453,-0.10336811151089989,1.6928816078180975,0.09252660656319689
