period,actual,fuel_mm,h0_WIDERAW,h0_CSR,h0_BBIM,h0_X13_QRF,h0_TVWQRF
2019-05,0.6505576208178487,2.9076958481378368,0.2519568072598339,0.27782838140210475,0.35229820597445094,0.5036295011542007,0.3460105960491922
2019-06,0.1846722068328699,-0.10539739631607592,0.13010364411064676,0.1722510988619309,0.15228943335709025,0.08897398772974774,0.2268863284403818
2019-07,0.36866359447005337,-0.9779633073985217,0.03465166374858798,0.1344419138970096,-0.020085166177353807,0.3300692361739698,0.020654988974477
2019-08,0.09182736455464191,-0.44484495391748924,0.09798486625050275,0.17867248223869098,0.13284153212614422,0.047100052620137514,0.1694041103670583
2019-09,-0.5504587155963248,1.7463400086433545,0.24228313313450778,0.2536109254676048,0.27602078654415424,-0.04293988970653407,0.2743842332989437
2019-10,0.46125461254613587,0.0842122455356753,0.2538114629323957,0.16063849009955553,0.25223564158773915,0.3253952208338456,0.3434206908147305
2019-11,0.2754820936639035,-0.5181913737704491,-0.0016982896998191076,0.1441441535769805,-0.016247947202970767,-0.0036224233932918067,0.0898031641890127
2019-12,0.1831501831501825,0.5766596956426229,0.2134036087177409,0.191583730554084,0.09531742445993278,0.1997411514660295,0.153487556532749
2020-01,1.4625228519195455,0.023902357043814604,0.660526436133799,0.18877227830046783,0.19790391925563786,0.8819230189839113,0.6671107760609638
2020-02,0.2702702702702675,-0.7639300298811991,0.21550588788053904,0.1955830505827745,0.09338111629894241,0.25643224923823205,0.2089819214671629
2020-03,-0.08984725965857088,-9.658632657191024,-0.1326726228124366,-0.12173333956288554,-0.3133571618473658,-0.3083074743688184,-0.206166090747192
2020-04,-0.17985611510791255,-13.292631947566102,-0.29194653574400126,-0.24736940290929726,-0.2625226657606463,-0.18431560332807323,-0.1294968053746618
2020-05,0.3603603603603567,3.468068733511931,0.30102419015367915,0.3584652261778942,0.2954584668683592,0.6007164491933007,0.3642960707254686
2020-06,0.6283662477558183,3.4417838300551784,0.4148725985535554,0.37480960864407226,0.314360338778891,0.4232348627263962,0.3191054464577669
2020-07,0.4460303300624524,4.683551956666565,0.5303363762357662,0.4067811703633298,0.2550217785397858,0.7314788146712493,0.5392015335611925
2020-08,0.0,0.8448002988761028,0.4124336200244799,0.2535528303447748,0.09181726029330939,0.27303132377373107,0.4002549515348937
2020-09,-0.6216696269982114,-0.924278375808274,0.1555196581515846,0.18085478026033872,0.008507683548387983,-0.19277798014520323,0.2717910655953651
2020-10,0.17873100983019086,0.7510140068415883,0.18901736618319917,0.21177864395766985,0.21787466053617818,0.32416014967172224,0.3576494257266879
2020-11,0.0,1.2790317301440979,0.24502121783283468,0.23896082801200133,0.21235185628880182,0.051916275033051365,0.2306953428132466
2020-12,-0.1784121320249632,2.1690787273746626,0.16671033765910243,0.2480477737321508,0.18548246994851558,0.2333628038343375,0.014617710279352
2021-01,1.3404825737265424,0.9810546176569845,0.7308679728685864,0.2165980749085282,0.168465119089368,1.1077233084901397,0.7568632936224213
2021-02,0.17636684303350414,2.687295552008062,0.39375113095217845,0.3245621668335726,0.2865020054487749,0.3063078207779204,0.2961269361142495
2021-03,0.17605633802817433,6.153086739373381,0.35270467614577233,0.41875240961339955,0.3579064027826927,0.22656716674208424,0.3155811129463485
2021-04,0.5272407732864748,3.3249122119921815,0.31191732790139015,0.3216259145523041,0.42638740396090097,0.18489489381664914,0.3469255631876476
2021-05,0.17482517482516613,1.5838844183300838,0.16474084715730267,0.2505113077170112,0.19879845446542882,0.4360873292479754,0.1077517280143143
2021-06,0.523560209424101,1.9263837118130178,0.048030703646877705,0.2643998389465312,0.1109827147685741,0.30103747293912403,0.1412327318494488
2021-07,1.041666666666674,3.231860721993751,0.3559734068867638,0.33566879604794353,0.3727527953006462,0.4482285915767793,0.3395757126665668
2021-08,0.6872852233676952,-0.2996171856775587,0.3444226045414527,0.23752074648056568,0.2227832031104114,0.050640707526195435,0.2863209423876054
2021-09,0.17064846416381396,0.36970158011364607,0.49318848310114183,0.2653756729744591,0.14554164953495508,-0.1787874794062925,0.507209271136614
2021-10,1.0221465076660996,5.833549066045296,0.626295816209185,0.45915032916054177,0.41012084041334007,1.0800727538467694,0.5915696884069569
2021-11,0.1686340640809414,4.379672527236589,0.8407258050788378,0.4465516356842941,0.48297935958594396,0.5052275752871503,0.70185872393868
2021-12,0.42087542087541063,-1.4523107759066067,0.3511351348912524,0.2288010119153105,0.1648863246787586,0.18712975834003748,0.3569217434993079
2022-01,4.442581726739303,0.16915225913625154,0.9224625628974537,0.3015206456685834,0.450589108185253,1.1613047855478267,1.0392273161579562
2022-02,1.2841091492777013,3.261266694896281,0.5377873584568372,0.9594921521596507,0.3733416493251313,1.1735076247818983,0.755704125821353
2022-03,1.6640253565768592,21.237437293517658,1.4651478780477598,1.3724682882563446,1.3380272931470376,1.8298873783135656,1.5431469196916328
2022-04,1.7926734216679563,-3.2652359983134205,0.8240945609707514,0.9955161116147688,0.7515242915194167,1.2001150881699798,0.4395258759199859
2022-05,1.7611026033690802,3.2248074952748285,1.8570786161070563,1.205197724950936,0.5836663338768917,1.9983849958241484,1.4947817015822331
2022-06,1.5801354401805856,3.4025363273744835,2.1680188491678174,1.337219670453542,0.41044688296158244,1.8717097181174807,1.993056642524868
2022-07,1.333333333333342,0.4423307543945043,2.0696544713201543,1.3095745023129086,0.41925614294847574,2.064326516692049,1.994840168310137
2022-08,0.43859649122806044,-10.850475239380252,1.6356343232978507,0.8069159488616363,-0.06083523565817767,1.1296153077428,1.118392109590424
2022-09,0.8005822416302655,-3.343555245426144,1.7092333751419266,0.9092857299202217,0.1667348749727463,0.5529715830875472,1.109428941841728
2022-10,-1.4440433212996373,4.519855414539298,2.008366548892264,1.181432944165276,0.8493903301836193,1.8320505575303967,0.8493271210751209
2022-11,1.172161172161168,-2.1441880886921894,0.831594524065317,0.5867197038767258,0.35262021911302893,0.188196400313079,0.6163631399361817
2022-12,0.0,-11.017317372855462,0.8752280384805041,0.3206144879974583,0.31048402895728355,0.4588292061597523,0.7303252580344505
2023-01,6.010137581462716,-3.2045304363024996,1.1877855951925451,0.46837405669588167,0.3025138942670507,1.3137444160004519,1.1165937274431983
2023-02,0.6147540983606703,1.382911252804675,1.1364078549309171,1.0489885119512747,0.19412686778125016,1.2199882320659947,1.4012012796432054
2023-03,0.13577732518668117,-3.158705021645636,0.5247073136321514,0.8139291001487985,0.2089305518220575,1.350764172513818,0.3271704905220895
2023-04,-0.20338983050848247,0.16059532776737662,0.35362166766065906,0.6896391661866054,0.2389386783300107,0.3478413020540996,0.3258392086520935
2023-05,0.27173913043478937,-4.87703887995149,-0.0649525670304551,0.3657257999488245,-0.07501072564634555,0.34466680216788337,0.1531487999072243
2023-06,0.3387533875338855,0.27829042157478945,0.041601414564997254,0.5762011022106771,0.2509999007791133,0.39318680889830077,0.1016485818395534
2023-07,0.47265361242405657,2.1581782929919635,0.16438688287153735,0.6074162378068871,0.385777263265072,0.35788262815457783,0.2133313396937743
2023-08,0.20161290322580072,8.24283011928253,0.45681779142211587,0.8187288341183221,0.5423894093842642,0.41449225707463194,0.4458454745780583
2023-09,-0.7377598926894713,3.406742746728786,0.2322677419908335,0.6306397548339208,0.7048253676517877,-0.17691959798205698,0.0884087960069144
2023-10,0.06756756756756133,0.39603701462846974,0.01073689150466305,0.45752400953599465,0.6449279353931163,0.3738046492691926,-0.0547955126412665
2023-11,0.06752194463199857,-3.4378084407409526,-0.014438162110224445,0.25087905762454754,0.06714607094890342,-0.2401922283075652,-0.075016970038036
2023-12,-0.4048582995951344,-4.6836191622558365,-0.06914320840705805,0.2959355552885876,0.2618758682540071,-0.5688583508091729,-0.1674119968488667
2024-01,1.4905149051490652,-1.1891111735038429,0.31109687550906384,0.37390000667946155,0.20632337521867042,1.1941126636619797,1.52338294054776
2024-02,0.26702269692922,5.020672477137977,0.5476814419977991,0.6536739099898919,0.7512440476268957,0.14023212644018104,0.3800298228448862
2024-03,0.13315579227697327,1.5112741333814572,0.1178740695773039,0.4217041702936012,0.4655835884961306,-0.13491457129430626,0.1138258736307112
2024-04,0.6648936170212671,3.4151933201359563,0.24247766276013982,0.43252056752376755,0.2662096978787785,0.24919671623985595,0.1000489982653589
2024-05,0.0,-1.82569421321771,0.1838383729233191,0.3164437030240407,0.2495075138716436,0.3604124352819173,0.1400733657364342
2024-06,-0.26420079260238705,-3.5375572637594277,-0.017215991011432105,0.23138330502477644,0.10995492602251002,0.10350085572697106,-0.0913852861189012
2024-07,0.6622516556291425,1.8138535303738657,0.2975471391063894,0.4354775808352178,0.35528541658649754,0.31937214661928603,0.2320922770324462
2024-08,0.263157894736854,-1.6139386270428657,0.06923237681531072,0.33330789827164425,0.3434325388832206,-0.12438439105891566,-0.0189106495134275
2024-09,-0.3937007874015741,-5.436905266758152,-0.059248878206704825,0.22048478253249734,0.09243394318384543,-0.5907658573201887,-0.2188471204970854
2024-10,0.32938076416337836,-1.400950415923674,0.20907872803728794,0.2960142176516011,0.05947828768689555,0.3647791087462873,0.1164168863096916
2024-11,0.06565988181221893,0.6144130267053294,0.5361145295046935,0.40441112255241984,0.4372433521602805,0.334786188385072,0.2050741994165948
2024-12,-0.2624671916010568,0.6120015424270653,0.18829760683159405,0.34257012435886025,0.35127599698756784,-0.088805868994515,0.0649984233581341
2025-01,1.3157894736842035,2.045411695873711,0.8745491997642705,0.3969792623837554,0.4432881811327856,1.2581914857419139,1.600534127905509
2025-02,0.1948051948051921,0.538264377901676,0.370573060702683,0.4228736111295851,0.4884163793604614,0.19057180872318913,0.1735654404917559
2025-03,0.06480881399870686,-3.253469856104918,-0.1387620122361456,0.28501160229211975,0.2913517664084759,-0.15996775623148246,0.0412931787744323
2025-04,-0.12953367875648825,-3.073194053285877,-0.052645484149399555,0.27092701353793724,0.19932965963601107,0.21458435547888033,0.1889484272654497
2025-05,0.5188067444876765,-1.3555821565020776,-0.060745569190809486,0.32056215475483346,0.06565569668328147,0.1841037842458032,-0.009652461771676
2025-06,0.2580645161290418,1.666527721578892,0.18966236116473495,0.4474748369960005,0.15932468169630715,0.30706282965431253,0.2454866750101191
2025-07,0.45045045045044585,1.772572155433183,0.16061969609858656,0.4281163219691656,0.3850442246268312,0.5893342337509277,0.2811244318409369
2025-08,0.06406149903908087,-0.8503282356406849,0.5693857088749638,0.3768708963004568,0.6637167749470908,0.10864506933929474,0.1327687994996471
2025-09,-0.5761843790012655,-0.5865329550600262,-0.1103516853470583,0.34916898536943164,0.18674540876706272,-0.4096834649962178,-0.1392329673090478
2025-10,0.5151320025756467,-0.9306101340632034,0.08113935453372209,0.31115624294563077,0.14190784683108473,0.16865420088000213,0.1402649099428072
2025-11,-0.32030749519538215,1.0942822796130347,0.17942691343752804,0.4065034833883561,0.34036568604948475,0.17847615529459365,0.2017559215959694
2025-12,-0.25706940874036244,-1.7437442091265076,-0.07852687987119612,0.2625526401302489,0.03189120277854788,-0.34807226432617194,-0.0205866304893648
2026-01,0.8376288659793785,-2.4819625632510944,0.9379043798218273,0.17955505712306152,0.31404823789834907,1.1298682367072903,0.9495033403575154
2026-02,-0.06389776357826893,1.3922276771307196,0.15168181310772355,0.35059907643130533,0.2921757425436355,0.16701410014760315,0.1742604112628405
2026-03,0.5754475703324768,20.408133356416357,0.7139716295636815,0.9747027540092008,0.9685370922198561,0.6461278204205974,0.7497698395018191
2026-04,0.4450095359186168,5.57456307536115,0.42173037480388254,0.4366850415355078,0.5425076913528313,0.271169553473402,0.4272589088698459
2026-05,0.18987341772152,-0.9206796144796137,0.08759180169568549,0.2783237841088958,0.43136154313206265,0.3061660383142405,0.0917140269670961
2026-06,-0.31585596967782514,-8.546482918391574,-0.19702492386116435,0.042718421020541464,0.07301623310311711,-0.1361857390531928,-0.1900874709828305
2026-07,0.6337135614702172,5.041922454351133,0.3329303797017129,0.4589823005643888,0.541552045116302,0.4171605708091463,0.4138580636060462
