period,as_of_eve,coreweight,LEGACY_BASE,LEGACY_HALF,LEGACY_FULL,HARD_BASE,HARD_HALF,HARD_FULL,SENTIMENT_BASE,SENTIMENT_HALF,SENTIMENT_FULL
2019-12,2020-01-12T23:59:00,0.5497945860040815,-0.01685989837024902,-0.008558366902739773,-0.00025683543523052216,0.015134052299833604,0.015041241673181452,0.014948431046529301,-0.00789722201737764,0.0032289880924062427,0.014355198202190125
2020-01,2020-02-13T23:59:00,0.5495554642099969,0.8780719418354076,0.9059588456115907,0.9338457493877738,0.8910783646002834,0.9161045016767744,0.9411306387532653,0.8795966799939532,0.908449187136714,0.9373016942794747
2020-02,2020-03-09T23:59:00,0.5500012072099969,0.25677981575345094,0.30215021505036044,0.34752061434726994,0.3016255681785912,0.32068032834451476,0.3397350885104384,0.25971078208462506,0.31169034068701235,0.3636698992893996
2020-03,2020-04-13T23:59:00,0.5500012072099969,-0.3165938046256471,-0.2681772439943884,-0.21976068336312968,-0.2620574219510465,-0.25946905877354964,-0.2568806955960528,-0.3015749595034149,-0.26888512966278855,-0.2361952998221622
2020-04,2020-05-12T23:59:00,0.5500012072099969,-0.4407139221465571,-0.39066496197286943,-0.3406160017991818,-0.31758186237127,-0.31591219209715493,-0.31424252182303986,-0.44426656532753683,-0.4027360927222507,-0.36120562011696455
2020-05,2020-06-09T23:59:00,0.6216007530000001,0.09702002228411025,0.1531284409098388,0.2092368595355673,0.1755417858910625,0.17193851305540414,0.16833524021974577,0.06160666882633124,0.1277762576652756,0.19394584650421992
2020-06,2020-07-09T23:59:00,0.5396866552269519,0.2507384390118719,0.33955910800230193,0.42837977699273194,0.3438817354017713,0.38055781125886934,0.4172338871159674,0.24787281504804276,0.35363663835018827,0.4594004616523338
2020-07,2020-08-12T23:59:00,0.5546457536795688,0.395328459237208,0.46752877249470676,0.5397290857522055,0.4869502977384474,0.5039786142894122,0.5210069308403769,0.42287943849418097,0.4922252907620606,0.5615711430299403
2020-08,2020-09-09T23:59:00,0.4974562446703834,-0.023200720954765504,0.05399085157409004,0.13118242410294553,0.03313375648649175,0.04252609564169979,0.05191843479690783,-0.010535038445596875,0.06590912743543074,0.14235329331645835
2020-09,2020-10-11T23:59:00,0.4974562446703834,-0.39217985943779865,-0.37438657205185605,-0.35659328466591345,-0.3793055312609125,-0.40274300905269717,-0.4261804868444819,-0.39614775917449807,-0.38643377744673835,-0.3767197957189787
2020-10,2020-11-09T23:59:00,0.525484605528538,0.20054010508595513,0.29920703324122067,0.3978739613964862,0.1835507038734855,0.27093426617196403,0.3583178284704426,0.1794648761660154,0.2871859788415917,0.394907081517168
2020-11,2020-12-09T23:59:00,0.5483332202847917,0.11570993652619654,0.17545392451861253,0.23519791251102853,0.1331935220806632,0.15115491697647487,0.16911631187228654,0.10169343199908816,0.18814799184514885,0.27460255169120956
2020-12,2021-01-12T23:59:00,0.548521718017104,0.15685617978845667,0.17524235332402685,0.193628526859597,0.17439862975000198,0.19002614785821642,0.2056536659664309,0.1567081879206617,0.18708172384068836,0.21745525976071503
2021-01,2021-02-11T23:59:00,0.548414886550344,0.8134405209147586,0.8958483035488114,0.978256086182864,0.8285790522695597,0.8912732558451942,0.9539674594208288,0.8027431125876427,0.9077500023911839,1.012756892194725
2021-02,2021-03-09T23:59:00,0.5497432154591964,0.42160981863968877,0.5314597940135295,0.64130976938737,0.4287738547440542,0.5098263614647857,0.5908788681855172,0.4159941227730588,0.5227087369116352,0.6294233510502116
2021-03,2021-04-12T23:59:00,0.5488701034587677,0.1350844973045423,0.1201112233983182,0.10513794949209415,0.15191007441957335,0.1480979520457448,0.14428582967191625,0.127129716744882,0.10860591167823211,0.09008210661158221
2021-04,2021-05-10T23:59:00,0.5491105590630627,0.2667329009996384,0.2890828837210026,0.3114328664423668,0.256026468736474,0.28598810394052204,0.31594973914457003,0.24933183328194145,0.27414711237679473,0.29896239147164805
2021-05,2021-06-09T23:59:00,0.5484101494566364,0.5712988080034986,0.5896986133906137,0.6080984187777289,0.5680138323904842,0.5879420434422872,0.6078702544940903,0.5695937247969121,0.5854316639136077,0.6012696030303034
2021-06,2021-07-12T23:59:00,0.5481060061489085,0.3354674070889383,0.33303455685048944,0.3306017066120405,0.3296679179291987,0.3465223378797241,0.3633767578302495,0.3410737773066249,0.33205829301239037,0.3230428087181559
2021-07,2021-08-09T23:59:00,0.548162729046482,0.5987636914772603,0.6627370921998745,0.7267104929224889,0.6445519678863136,0.6697218783064215,0.6948917887265292,0.6321986843799219,0.6766512376767178,0.7211037909735135
2021-08,2021-09-09T23:59:00,0.5555839028028581,0.16469840188991133,0.12426927070658017,0.08384013952324902,0.22450335235865432,0.16642410398316554,0.10834485560767679,0.19622679318220923,0.14406994669800738,0.09191310021380553
2021-09,2021-10-10T23:59:00,0.5539243311486131,-0.15445391030053146,-0.06358492383311554,0.027284062634300395,-0.12400009742970602,-0.1178999114519989,-0.11179972547429179,-0.14725651938522355,-0.13270639665596817,-0.11815627392671278
2021-10,2021-11-09T23:59:00,0.5526743041044948,0.7040378888996407,0.8219672826971275,0.9398966764946142,0.7237052274417968,0.7927388934226424,0.861772559403488,0.7025054534840143,0.7535827676826987,0.8046600818813833
2021-11,2021-12-09T23:59:00,0.5520550466487686,0.6883656072042946,0.8309212646674332,0.9734769221305718,0.6823484514284204,0.6982576755906593,0.7141668997528983,0.6717455574614002,0.7311749638163214,0.7906043701712427
2021-12,2022-01-11T23:59:00,0.5640400689325468,0.7925304539524585,0.9412670092358009,1.0900035645191435,0.7709389674170302,0.873441606645287,0.9759442458735439,0.7802886167659788,0.9073337676059403,1.0343789184459018
2022-01,2022-02-13T23:59:00,0.5636051380786834,4.346586348732619,4.46264858595253,4.578710823172441,4.378137226971534,4.42010852550301,4.462079824034487,4.359259236644295,4.431266809425232,4.503274382206169
2022-02,2022-03-09T23:59:00,0.5652083420786833,0.8630383692151836,1.004185084734604,1.1453318002540245,0.8664254070284128,0.9472553663580414,1.02808532568767,0.86863926531874,0.9713537556386728,1.0740682459586055
2022-03,2022-04-10T23:59:00,0.5652083420786833,0.9820869543089299,1.0994755271054593,1.2168640999019884,0.9740717773895649,0.9599351536255071,0.9457985298614493,0.962069929125458,0.9908684589789335,1.019666988832409
2022-04,2022-05-09T23:59:00,0.5652083420786833,0.8213126444004937,0.9784935914760955,1.1356745385516973,0.7418585559133414,0.810248090240683,0.8786376245680246,0.741499166255662,0.8231153190697205,0.9047314718837789
2022-05,2022-06-09T23:59:00,0.5591021584169187,1.984974314785807,2.1293100673341105,2.2736458198824145,1.8273429935590184,1.928849481807915,2.0303559700568115,1.8462931021255822,1.9583414623382198,2.0703898225508572
2022-06,2022-07-12T23:59:00,0.5590995404188934,1.4599421046830754,1.6095163521998244,1.7590905997165736,1.3932606931984495,1.507368052800301,1.6214754124021524,1.392410126938024,1.5195379119292856,1.6466656969205473
2022-07,2022-08-09T23:59:00,0.5590895189731001,1.4472712435231796,1.5050372621040118,1.562803280684844,1.4018402902822626,1.5144143355557442,1.6269883808292258,1.400812355849521,1.5277608092096444,1.654709262569768
2022-08,2022-09-11T23:59:00,0.5592091965065509,0.6229589155390018,0.5673245830282283,0.5116902505174548,0.6308526564677204,0.6720821029177679,0.7133115493678155,0.6282841186391137,0.6707962459373096,0.7133083732355056
2022-09,2022-10-10T23:59:00,0.5592011934659561,0.08611331883587586,-0.059654405531346814,-0.20542212989856948,0.16209244464284336,0.11496016188846969,0.06782787913409602,0.15960731295886824,0.12838040494328387,0.0971534969276995
2022-10,2022-11-09T23:59:00,0.5590543173120135,1.1406198658324782,1.0363065468594115,0.9319932278863453,1.1729476113272232,1.1241974351095643,1.075447258891905,1.1727641229909513,1.1089977073473214,1.0452312917036917
2022-11,2022-12-11T23:59:00,0.5467787196146041,0.6614814750980381,0.5638075261024545,0.4661335771068708,0.7585158740889214,0.7882528330528827,0.817989792016844,0.751245904601925,0.7756885276782909,0.8001311507546568
2022-12,2023-01-10T23:59:00,0.5474977284571143,-0.08624491637002141,-0.18990821349393916,-0.2935715106178569,0.047475065722731635,0.09094142216773585,0.13440777861274006,0.03808186185925094,0.09286585355651483,0.14764984525377872
2023-01,2023-02-09T23:59:00,0.5474766813057488,4.845410831191518,4.776114230294722,4.706817629397927,4.873148431243555,4.8557166576029465,4.838284883962337,4.868035944919282,4.849876136325807,4.831716327732332
2023-02,2023-03-09T23:59:00,0.5518978401481048,0.543835889388298,0.4665467544304753,0.3892576194726527,0.5313152061494304,0.5039703923327187,0.47662557851600684,0.5344168870243582,0.5173709249930095,0.500324962961661
2023-03,2023-04-12T23:59:00,0.5518982249256993,0.2707529964641877,0.22063399219336055,0.1705149879225334,0.2926338566146489,0.22856958059145327,0.16450530456825765,0.2914328985934302,0.26865108092836926,0.24586926326330832
2023-04,2023-05-10T23:59:00,0.5518957076161669,0.5470608628042315,0.5095022458343853,0.471943628864539,0.5640927888903151,0.5026749219687728,0.44125705504723056,0.5633181668490681,0.49934613142133133,0.43537409599359456
2023-05,2023-06-11T23:59:00,0.5518952847539805,0.23585994590771578,0.14036138239561705,0.0448628188835183,0.22898268041677386,0.16802415321198316,0.10706562600719244,0.22845900615753637,0.1622443475059991,0.09602968885446181
2023-06,2023-07-12T23:59:00,0.5518894018381354,0.046987323610267306,-0.04180315697762796,-0.13059363756552322,0.035044079040744636,-0.04713023043292175,-0.12930453990658813,0.029597086610430784,-0.060033142047308155,-0.1496633707050471
2023-07,2023-08-09T23:59:00,0.5518819685390914,0.3657631583806945,0.31168479427591467,0.2576064301711348,0.38617514341012105,0.3623426582424115,0.33851017307470194,0.3824972022044991,0.3713135398000064,0.3601298773955138
2023-08,2023-09-10T23:59:00,0.5518721535715265,0.44438253338679273,0.4042706391697894,0.36415874495278605,0.4746143904367312,0.47188412299930443,0.4691538555618777,0.4721295553651584,0.4712837338898155,0.4704379124144726
2023-09,2023-10-09T23:59:00,0.5518796456498034,-0.2573283089284558,-0.3032761632622616,-0.34922401759606725,-0.24889839959904397,-0.2755480777313318,-0.30219775586361963,-0.25206016002575315,-0.26931464158737933,-0.28656912314900546
2023-10,2023-11-09T23:59:00,0.5518625583327961,0.3098291578587594,0.20149055172614344,0.09315194559352742,0.29059742738357847,0.2826615364616625,0.2747256455397465,0.2935059767641409,0.2578981800993781,0.22229038343461527
2023-11,2023-12-10T23:59:00,0.5518339593603102,0.04561872636565829,-0.05657720927481706,-0.1587731449152924,0.05849249293244713,0.03891311393757824,0.01933373494270936,0.0537156241178782,0.01960527402867762,-0.014505076060522953
2023-12,2024-01-10T23:59:00,0.5518047162146195,-0.14642122677900665,-0.2108368802722644,-0.27525253376552217,-0.13307024110083232,-0.14765019744245733,-0.16223015378408234,-0.13732261110926325,-0.1567439966151597,-0.17616538212105612
2024-01,2024-02-14T23:59:00,0.5517903316967623,0.941205038573995,0.8622105262493519,0.783216013924709,0.9319165376518567,0.8857871746883093,0.8396578117247618,0.9301862957412567,0.8685569002979203,0.8069275048545839
2024-02,2024-03-10T23:59:00,0.5510885466967623,0.25001559015089836,0.16741343191945005,0.08481127368800172,0.2706200012537311,0.2580380446649967,0.24545608807626224,0.27077671610556825,0.24528892693750218,0.21980113776943613
2024-03,2024-04-09T23:59:00,0.5510885466967623,0.13589923379296834,0.1417348659208057,0.14757049804864306,0.17828022163150525,0.17795882405921745,0.17763742648692965,0.17846034279200756,0.1763838740596329,0.17430740532725825
2024-04,2024-05-12T23:59:00,0.5510885466967623,0.45565687854243303,0.46265046039766894,0.4696440422529049,0.535513874597449,0.5169386135775386,0.49836335255762815,0.5348504536336895,0.5205848006774388,0.5063191477211881
2024-05,2024-06-10T23:59:00,0.522992760109963,0.16027736300948725,0.15944939949266906,0.15862143597585088,0.2079810434726739,0.21924642636613612,0.23051180925959833,0.20612230179268792,0.22234023663387353,0.23855817147505914
2024-06,2024-07-09T23:59:00,0.5231008951870135,0.029142593405205003,0.06247375255466306,0.09580491170412109,0.049566412104763674,0.08126073928770258,0.1129550664706415,0.0510540454663424,0.08706702267174081,0.12307999987713922
2024-07,2024-08-11T23:59:00,0.5229850954564411,0.20922912091095602,0.24906245202965013,0.2888957831483444,0.20998444901121854,0.24684517534253225,0.283705901673846,0.2093195166861127,0.2509692737305253,0.2926190307749379
2024-08,2024-09-09T23:59:00,0.524320821334479,0.04649968774624619,0.05006775983044631,0.053635831914646465,0.07281547435294283,0.04978803679458074,0.02676059923621866,0.06890901864195323,0.04643559047339074,0.023962162304828255
2024-09,2024-10-09T23:59:00,0.5244230835765917,-0.5022764509982102,-0.5566220334594368,-0.6109676159206634,-0.4651739920724355,-0.5428417910368668,-0.6205095900012981,-0.4654142221259454,-0.5250579613404842,-0.584701700555023
2024-10,2024-11-10T23:59:00,0.5251936923203937,0.25026244303236067,0.2916531413105724,0.33304383958878403,0.2218404811078794,0.28435967663125583,0.3468788721546322,0.22916339224328344,0.26235401435152866,0.2955446364597739
2024-11,2024-12-09T23:59:00,0.5257121150111947,0.12886760782724496,0.11214289668438322,0.09541818554152146,0.13103934262291972,0.1125881018490863,0.09413686107525288,0.12951427945846117,0.10338604196842532,0.0772578044783895
2024-12,2025-01-12T23:59:00,0.5258008806220857,-0.019691288697074448,-0.06492876997199358,-0.11016625124691272,0.00423825253460209,-0.029928734165286276,-0.06409572086517465,0.003106552940835651,-0.025037437477788964,-0.05318142789641358
2025-01,2025-02-05T23:59:00,0.5258286953044492,1.1141238104803735,1.1021386675428104,1.0901535246052472,1.1241131790061303,1.141778566097235,1.1594439531883396,1.1226160162342795,1.114326335833459,1.1060366554326386
2025-02,2025-03-04T23:59:00,0.5263154722672414,0.3326983780959465,0.36178330065894754,0.39086822322194853,0.3273352565503001,0.3449213748972017,0.3625074932441033,0.3292717559186221,0.3648328877615289,0.4003940196044356
2025-03,2025-04-03T23:59:00,0.5272111647885763,0.023784067910595116,0.015703901066202352,0.007623734221809602,0.025961209336477623,0.01279907147341732,-0.00036306638964298324,0.030679945190431504,0.021087449232532807,0.011494953274634113
2025-04,2025-05-05T23:59:00,0.5274144345873905,0.186840899342476,0.16815610061643305,0.1494713018903901,0.1887731296337113,0.17127147038237248,0.15376981113103366,0.18633284281188311,0.16653832458406,0.1467438063562369
2025-05,2025-06-03T23:59:00,0.5273440977207576,0.2631509822494441,0.27081128416019556,0.278471586070947,0.2616004842766493,0.2843344825640807,0.3070684808515122,0.2618498115488372,0.27114375982925065,0.2804377081096641
2025-06,2025-07-03T23:59:00,0.5270292174334845,0.21002735984113408,0.21872218510588526,0.22741701037063647,0.21403896943571182,0.21877442075846298,0.22350987208121414,0.2144393252922845,0.21259205295482525,0.210744780617366
2025-07,2025-08-04T23:59:00,0.5274086800341864,0.48510382145960285,0.5879755231662174,0.690847224872832,0.482699677975129,0.5584568402910703,0.6342140026070118,0.48289590086485884,0.5574541866250289,0.632012472385199
2025-08,2025-09-03T23:59:00,0.5281350316708229,0.10697271272160463,0.09714752644717192,0.08732234017273921,0.12246127477104277,0.09808353927722599,0.07370580378340921,0.12312786355005914,0.10582845960333029,0.08852905565660144
2025-09,2025-10-05T23:59:00,0.5280419138197034,-0.5082390667407406,-0.5452829533271449,-0.5823268399135493,-0.4796923876781566,-0.5222102106965498,-0.564728033714943,-0.48072133508582715,-0.5204883927646056,-0.560255450443384
2025-10,2025-11-04T23:59:00,0.5282491550419388,0.21602599370892633,0.2365563899490688,0.2570867861892112,0.24018251506517188,0.28619898904433005,0.33221546302348826,0.24413223614466106,0.2899387396070801,0.33574524306949916
2025-11,2025-12-03T23:59:00,0.5286553327121138,-0.02791249286551834,-0.027816223027742316,-0.027719953189966284,0.013912520901711065,0.02817917668424684,0.042445832466782615,0.015132677313868827,0.019920078452074223,0.024707479590279614
2025-12,2026-01-06T23:59:00,0.5284161743040816,-0.3511723383814115,-0.3434457856939405,-0.3357192330064695,-0.3176359844265689,-0.3192220059914924,-0.32080802755641596,-0.31918187743595244,-0.32357482386317504,-0.3279677702903976
2026-01,2026-02-04T23:59:00,0.528535597740163,0.8169676489336665,0.8203997681246585,0.8238318873156507,0.8514524588474814,0.853289440279114,0.8551264217107467,0.8539975600062913,0.8397765236138263,0.8255554872213612
2026-02,2026-03-03T23:59:00,0.543947766740163,0.06243702219602458,0.08533789933264095,0.1082387764692573,0.07585143971505987,0.09415719696403499,0.11246295421301011,0.08069541563997454,0.09341565514348062,0.1061358946469867
2026-03,2026-04-06T23:59:00,0.543947766740163,0.5547564515650881,0.5687208685067471,0.582685285448406,0.5831477425464591,0.5745975532171261,0.5660473638877932,0.5863042053316847,0.5763187240983212,0.5663332428649576
2026-04,2026-05-05T23:59:00,0.543947766740163,0.4732403168837794,0.48278285927151987,0.4923254016592605,0.4980319143303553,0.4728034992943644,0.44757508425837345,0.49876586231599773,0.4762344432429381,0.4537030241698785
2026-05,2026-06-03T23:59:00,0.5463270166620967,0.3511651221664462,0.34891451806262636,0.3466639139588065,0.36764935566655854,0.385238322814708,0.4028272899628575,0.3727217032460699,0.37378140827441875,0.37484111330276765
2026-06,2026-07-06T23:59:00,0.54521504711769,-0.0733429254066232,-0.0862689598561721,-0.09919499430572103,-0.05839529757472206,-0.08281790072322807,-0.10724050387173409,-0.05378091486093853,-0.08644471685972901,-0.11910851885851949
2026-07,2026-08-04T23:59:00,0.5389381453973132,0.4380879786787769,0.5082255045536204,0.5783630304284639,0.44767252748945857,0.5124477950466728,0.577223062603887,0.45229025163277303,0.5278787512782573,0.6034672509237415
