period,actual,RW,AR3,ARIMA313,TVW_QRF,TVW_QRF_sqPCA,TVW_QRF_RAW,TVW_QRF_WIDERAW,TVW_QRF_WIDERAW_MF1,BVAR,ENSEMBLE
2012-01,1.7763845350052376,0.6417112299465177,0.5222612202154914,0.2611550276272584,0.5579525365783435,0.5357522408960286,0.625623723812717,0.6715586453438754,0.7751681692055388,0.20539798585428332,0.49577000359190276
2012-02,0.30800821355236874,0.10626992561106885,0.2787983369230627,0.18532265955229635,0.10135787448008675,0.04342841582654806,0.5338967466421082,0.08476727436385727,0.06503626446082766,0.15021549950776394,0.16793719914162866
2012-03,0.10235414534287557,0.10615711252652815,0.274972215019417,0.10786133959412145,0.08947845051888129,0.12644030663941713,0.28487548067336765,0.018403742626566813,0.00280909249167961,0.010839315111041295,0.14461727941473695
2012-04,0.0,0.21208907741252503,0.3403756871612308,0.24138568479505818,0.19203132776899137,0.1774591946967297,0.21850187193477855,0.11960125747855664,0.07643761570013184,0.21771467869111927,0.24647044428445133
2012-05,0.2044989775051187,0.5291005291005346,0.4775390582820581,0.32684755398881205,0.2540343548605617,0.2623786659666105,0.3485699157076194,0.1205095691361979,0.08069074086308306,0.2442935405830104,0.3968803740579916
2012-06,0.20408163265306367,-0.10526315789473051,0.19846086609952981,0.061987139388450296,0.23513561267488614,0.13533860044220358,0.11371138706774782,0.09574161990221164,0.1210457560598477,0.14215798859160222,0.09758011506703393
2012-07,-0.10183299389002753,0.21074815595363283,0.3218761836357665,0.2693587793031787,0.14585024735364158,0.07849713030711856,0.06840138882341006,0.1274072460428222,0.13614576463607422,0.2682066610217984,0.23382565340519623
2012-08,-0.10193679918449883,-0.2103049421661285,0.16266310729948982,0.17678329021449285,-0.011229728238649254,-0.0739933806142656,-0.005369925290999547,-0.08575571543127264,-0.15059611845986948,0.19766668622446673,0.01907000705458093
2012-09,-0.10204081632652073,-0.21074815595364393,0.1477544198300863,0.044158853366270345,-0.08910065854994428,-0.17619903406467152,-0.006760486675151044,-0.09917138434681609,-0.24144869024826762,0.1517383627311745,-0.03533916929021512
2012-10,0.3064351378958108,0.21119324181626542,0.34702439941030944,0.23599665706110767,0.13172893109578593,0.11971710505691639,0.0740054458144864,0.012767036127888829,-0.008815125594870661,0.2920901657732438,0.22757977109202565
2012-11,-0.3054989816700604,0.42149631190726566,0.43845251757981074,0.2951590919258724,0.21390606604186416,0.07704353325214741,0.19728508817525323,0.07518052799253556,0.09916707299689449,0.3136218069068945,0.34177250361582434
2012-12,0.10214504596526286,0.41972717733473885,0.4207561121984362,0.08871676227231973,0.23371822548626883,0.15203804107618457,0.359314002727805,0.06583667343848698,0.06434617365691443,0.12583152407246334,0.29405953152832526
2013-01,1.3265306122449028,1.7763845350052376,1.0065803327287437,0.5356648709608798,1.5312410903096225,1.427465288306201,1.456038534087768,1.3772005234148548,1.3826193357223373,0.24782463273147798,1.2450192179572572
2013-02,0.10070493454179541,0.30800821355236874,0.3703735183728515,0.2161881451397333,0.25509825572818334,0.23247072981440678,0.27928267521730266,0.2510781644412524,0.21300052918991239,0.15385664569701252,0.28361488996312334
2013-03,0.1006036217303663,0.10235414534287557,0.22356498752946233,0.17018462111095733,0.23920632307084302,0.19417104854306586,0.23744764123838027,0.22402865036079353,0.20825771565851836,0.1336835769239264,0.19081054560329525
2013-04,0.0,0.0,0.23774772860747076,0.3166763527510632,0.11753487674186323,0.2565304166546323,0.21949245548255333,0.1419148570382761,0.1874227201292989,0.15123249070660041,0.15998328355138328
2013-05,-0.20100502512563345,0.2044989775051187,0.33349042740648527,0.227467783060665,0.28585783411603,0.2864723436647143,0.2493880394706281,0.23552168800980933,0.2747246808316824,0.22964117087936306,0.26576121351724513
2013-06,0.40281973816718164,0.20408163265306367,0.33781049507448363,0.15581220007037672,0.25443671016037206,0.3573903174966179,0.2813494891458398,0.27455127841804156,0.26474357312442803,0.26755800481224884,0.2392552337527096
2013-07,-0.20060180541625616,-0.10183299389002753,0.19462982430629852,0.2789643118386877,0.192688315810554,0.285315843852818,0.19959094768808916,0.18944599218668365,0.18690343387682543,0.24929136633732082,0.13885319759290443
2013-08,-0.20100502512563345,-0.10193679918449883,0.19206476053840005,0.1919243624410913,0.13959923817370917,0.1289668606975311,0.10179249233664209,0.1660201291330059,0.1675939592840464,0.1755663653456198,0.09972361871926194
2013-09,-0.40281973816715944,-0.10204081632652073,0.20262126685433704,0.1076532785041304,0.14841747063090663,0.12642315081255237,0.1006071402709252,0.16216287384366643,0.17076597917840727,0.08601714124531609,0.0848412993774708
2013-10,0.2022244691607611,0.3064351378958108,0.3804433879431809,0.2695203214615789,0.24739118468560103,0.2657258852634898,0.2623603994240353,0.24992384594887776,0.25848864402653965,0.0980032841610604,0.2987947134461527
2013-11,-0.10090817356205317,-0.3054989816700604,0.11118866168139148,0.13031878024814741,-0.008444016903204702,0.013607725037670753,0.048497224012044045,0.05938654917701452,0.029813103306740057,0.16634915145474535,-0.034994758373866355
2013-12,0.40404040404040664,0.10214504596526286,0.2694445976006742,0.11769310403451944,0.036937162501074115,0.07237025277734845,0.06250236378763595,0.08784768167912131,0.1201203786117283,0.25251752351223977,0.12496542805916752
2014-01,0.1006036217303663,1.3265306122449028,0.8312592450705784,0.37394935507878213,1.1168768649636813,1.15906263395856,1.0495085098437777,1.086384792189465,1.1373537621322458,0.32103071704509833,0.9694182297681271
2014-02,0.10050251256281673,0.10070493454179541,0.2798061253532125,0.12389510712297669,0.09620123203285202,0.17188606071167475,0.127670794912088,0.1025049544861329,0.12629077530288485,0.19646934538715966,0.15083566900429748
2014-03,0.0,0.1006036217303663,0.23073477628269867,0.17891966983080138,0.06864076665328546,0.10008076804363442,0.08650638870869638,0.09170764971600198,0.07767207176205888,0.2794904374083138,0.14871995554773373
2014-04,0.0,0.0,0.23243524589718217,0.30257402917247667,0.08384197449318649,0.16617617347146318,0.07104189664470735,0.11372348466214274,0.12636007226201365,0.20150178523457918,0.1651152679662654
2014-05,0.10040160642570406,-0.20100502512563345,0.141040229727173,0.09505213002619661,-0.03677258357238811,0.05178476315218873,-0.012208534721694728,0.10298905554793432,0.13408318295010577,0.28155169781094824,0.007735147313168858
2014-06,0.0,0.40281973816718164,0.41012145056880017,0.17331291967914758,0.15894407369123942,0.2002709300501467,0.13514430358147628,0.1501971825723885,0.14443066183607506,0.24354809941064623,0.2808261523370307
2014-07,0.30090270812437314,-0.20060180541625616,0.15193930898600125,0.24271762642246525,0.004664309710344929,0.06791986927086378,-0.031336845252482114,0.03448582355173897,-0.0425929955669963,0.24701375275297638,0.0690796106577549
2014-08,-0.09999999999998899,-0.20100502512563345,0.12454053944310278,0.09782152115413964,-0.14824552786791903,-0.1756749040114655,-0.17691335560766722,-0.1289732813024238,-0.14810739235589263,0.24569992298981505,-0.009908969760425108
2014-09,-0.30030030030031574,-0.40281973816715944,0.053632039921256654,0.0828575995477658,-0.19760177110953228,-0.15233839263092333,-0.25622928315124416,-0.14483731996812307,-0.24735385255937348,0.28140430428906066,-0.07837070160647874
2014-10,0.20080321285140812,0.2022244691607611,0.31933473947418656,0.23244883616603418,0.11461233775985293,0.0174373952430047,0.01796753184615758,0.05250028402727261,0.1534061440917554,0.23800806201107014,0.22173069849192278
2014-11,-0.30060120240480437,-0.10090817356205317,0.19426755198662296,0.053970711886149575,-0.07057209066234749,-0.10357680569926364,-0.05950231693004672,0.024231770504716817,0.030090816285458635,0.4561819394633763,0.03308361401016676
2014-12,0.0,0.40404040404040664,0.39553787801577833,0.11529262506364112,0.08536797922725772,-0.0005700973634946146,0.1617182951864416,0.19060459359676543,0.16623552303285974,0.3962717985837412,0.22851433416090727
2015-01,0.0,0.1006036217303663,0.271308199365177,0.20913853942545407,0.551855390789889,0.5213206005277038,0.41991554310976564,0.6195984960821146,0.7885937614147274,0.39032330959804157,0.28553169571473247
2015-02,0.20100502512563345,0.10050251256281673,0.25224080276596916,0.0859255282602086,0.05463611921966598,0.07280458797533092,-0.04711235144355504,0.06692954389511571,0.07350113751758273,0.2777359861536884,0.11452923207837994
2015-03,0.10030090270811698,0.0,0.21716691711517613,0.08831075466459411,0.05369310190697252,0.07535554669257875,0.005304133439389453,0.06007563549671477,0.1126691546103527,0.2625820534624859,0.08482439842088284
2015-04,0.30060120240480437,0.0,0.21546108118260582,0.1931236191268627,0.05554867813035162,0.057769207665323716,-0.02990713416623876,0.11319481573573721,0.2271349267279935,0.2748131730593393,0.115317838645266
2015-05,0.29970029970030065,0.10040160642570406,0.2628807485483591,0.08423240710602194,0.07290141489054275,0.05227201103470266,0.05995321816083702,0.12232638443656874,0.2103131115336165,0.20959476371987673,0.12313411093335805
2015-06,0.09960159362549792,0.0,0.21728646973406798,0.06695234352919775,0.07717656503436462,0.054891697939301036,0.059432964067113306,0.11522182040198507,0.1827855330519643,0.23270736063342726,0.08700952825228252
2015-07,-0.09950248756218638,0.30090270812437314,0.3463560062531242,0.2086938817670249,0.058679517121740535,0.05592627148288401,0.015996919924023405,0.10377130613116686,0.11978486858025719,0.22970290589607759,0.22485886030231694
2015-08,-0.19920318725099584,-0.09999999999998899,0.17461423656461875,0.06665502419669045,-0.07317626874921035,-0.0938297660554893,-0.11754539058103805,-0.08531436652274986,-0.1339568031525612,0.26140353846861836,0.00809973029554745
2015-09,-0.1996007984031989,-0.30030030030031574,0.07071214270143128,0.02850931177250153,-0.29338232543069276,-0.27010629579842577,-0.28337353252006026,-0.18383798819612782,-0.23874612107875834,0.21355178053696136,-0.1370847964852976
2015-10,0.0,0.20080321285140812,0.30266265106577606,0.19480552635946258,0.09971473963841374,0.05527284354428657,-0.03549022633211008,0.0007976694054931712,0.014867794539370463,0.2628155417865382,0.19325471361812932
2015-11,-0.40000000000000036,-0.30060120240480437,0.08877916988490266,0.019748337030407792,-0.12634294324699924,-0.10778357133776142,-0.17663855359839586,-0.18049986594584236,-0.17313787110816597,0.22065033544164997,-0.0882031079871016
2015-12,-0.10040160642569296,0.0,0.19964192251674298,0.03754334786588211,0.04372280416615438,-0.05817839067995205,0.013378620319011438,-0.007504898377463859,0.0027581684253298764,0.2521621853302754,0.06154569090753543
2016-01,0.6030150753768782,0.0,0.21669154417512312,0.15334978241434413,0.3927275821618917,0.3215615922197915,0.2858411119573174,0.3143651682330917,0.38544946995650425,0.27041579807965954,0.17946866718548174
2016-02,0.09990009990010762,0.20100502512563345,0.29617909101188106,0.04355618950275089,0.11214098741971942,0.054409839916773325,0.12405104280351686,0.11886466413525172,0.19233874109825716,0.12391454013916597,0.15252231200859062
2016-03,-0.09980039920161055,0.10030090270811698,0.2529933170211121,0.025204888578992807,0.17095931115567845,0.05941992071313685,0.10826156911930736,0.11886466413525164,0.19501193885379087,0.1614609727224507,0.1368719207560412
2016-04,0.5994005994006013,0.30060120240480437,0.33495347933744624,0.18230066541531856,0.10461790246237676,0.05105905706950112,0.1630357770517699,0.17484276891899592,0.1848916860747465,0.1936520609727393,0.21312269971138462
2016-05,-0.19860973187686426,0.29970029970030065,0.3396828118989399,0.06784082603861052,0.1714224358074704,0.06080768909431436,0.22353885612349672,0.2356698244141543,0.27296685453938274,0.19101708663105701,0.21366258034982727
2016-06,0.09950248756218638,0.09960159362549792,0.24456198689276773,0.037379884728351576,0.16415899698921424,0.041965127749397146,0.1791393810917613,0.15451934033199335,0.12053368114759377,0.21427973498236294,0.13199133407185207
2016-07,0.29821073558649047,-0.09950248756218638,0.15282987146251611,0.17029546898815848,-0.03671346851792305,-0.04946292467561952,0.027343340466177167,0.08809960983810108,0.11294472296996941,0.16885123913728073,0.03818723752523283
2016-08,-0.09910802775026095,-0.19920318725099584,0.11087514202669843,0.05024494791512574,-0.12731428712271178,-0.15424044880401389,-0.15681039863147864,-0.040152774759924216,-0.014314845790919089,0.14931474263328867,-0.04796781893408165
2016-09,-0.29761904761904656,-0.1996007984031989,0.11396191066303231,-0.006564567929908713,-0.19484759346825833,-0.13915894450309102,-0.0846679966548172,-0.09005608573169388,-0.14451580213304166,0.16008404369123147,-0.07969907795393032
