report,season,origin,origin_clock,quarter,quarters_ahead,cnb,ours_a,ours_b,naive,realised,err_cnb,err_ours_a,err_ours_b,err_naive
2022-02-10,winter,2021-12,2022-01-11,2022Q1,1,9.63663198795535,7.032902215281477,6.638236890043651,6.268674059296806,11.23658150891361,-1.5999495209582584,-4.203679293632132,-4.598344618869958,-4.967907449616803
2022-02-10,winter,2021-12,2022-01-11,2022Q2,2,9.50510416,6.691724023993236,6.298316734359806,5.851263957771557,15.772308516091229,-6.267204356091229,-9.080584492097994,-9.473991781731424,-9.921044558319672
2022-02-10,winter,2021-12,2022-01-11,2022Q3,3,8.17038043,5.364064181531241,4.975552408067936,4.7070567375639305,17.578003612072624,-9.407623182072625,-12.213939430541384,-12.602451204004687,-12.870946874508693
2022-02-10,winter,2021-12,2022-01-11,2022Q4,4,6.62746481,3.781138213908866,3.5254756515196752,3.511313235988806,15.69904392215021,-9.07157911215021,-11.917905708241344,-12.173568270630534,-12.187730686161403
2022-05-12,spring,2022-04,2022-05-09,2022Q2,1,14.5366564687991,13.221159807380822,14.311986646558355,14.241996235145848,15.772308516091229,-1.2356520472921293,-2.551148708710407,-1.4603218695328746,-1.530312280945381
2022-05-12,spring,2022-04,2022-05-09,2022Q3,2,13.8649926,12.118777893443236,13.198983857681904,13.007088761623997,17.578003612072624,-3.7130110120726236,-5.459225718629389,-4.37901975439072,-4.570914850448627
2022-05-12,spring,2022-04,2022-05-09,2022Q4,3,12.749894,10.826078054990845,11.893829530323172,11.725795841368774,15.69904392215021,-2.9491499221502107,-4.872965867159365,-3.805214391827038,-3.9732480807814365
2022-05-12,spring,2022-04,2022-05-09,2023Q1,4,7.85719611,6.494603363681051,7.520623338872085,7.523759013390307,16.393468660721577,-8.536272550721577,-9.898865297040526,-8.872845321849493,-8.86970964733127
2022-08-11,summer,2022-07,2022-08-09,2022Q3,1,19.4927708743343,17.31178381791993,17.18002808585327,16.937993248421822,17.578003612072624,1.9147672622616767,-0.26621979415269337,-0.39797552621935495,-0.6400103636508021
2022-08-11,summer,2022-07,2022-08-09,2022Q4,2,19.6557739,16.46998295314107,16.339172668203275,15.61213108791515,15.69904392215021,3.9567299778497897,0.7709390309908599,0.6401287460530654,-0.08691283423505958
2022-08-11,summer,2022-07,2022-08-09,2023Q1,3,16.1682854,12.318365400725684,12.192217898946387,11.263928160076938,16.393468660721577,-0.2251832607215789,-4.075103259995894,-4.20125076177519,-5.129540500644639
2022-08-11,summer,2022-07,2022-08-09,2023Q2,4,11.4594623,8.397957084058001,8.276212688692674,7.501554752870342,11.15840613352934,0.30105616647066036,-2.7604490494713385,-2.882193444836666,-3.656851380658998
2022-11-10,autumn,2022-10,2022-11-09,2022Q4,1,18.4131830570712,18.346789198703895,15.322419862595941,14.918331659670566,15.69904392215021,2.714139134920991,2.6477452765536853,-0.3766240595542687,-0.7807122624796445
2022-11-10,autumn,2022-10,2022-11-09,2023Q1,2,14.8665554,14.383616211494113,11.460526334992656,10.59622271242797,16.393468660721577,-1.526913260721578,-2.0098524492274645,-4.932942325728922,-5.797245948293607
2022-11-10,autumn,2022-10,2022-11-09,2023Q2,3,10.1921138,10.576397663050315,7.750601807888482,6.856427666974585,11.15840613352934,-0.9662923335293403,-0.5820084704790247,-3.407804325640858,-4.301978466554755
2022-11-10,autumn,2022-10,2022-11-09,2023Q3,4,6.95297995,8.448940388162699,5.677512011743758,4.709427282053328,8.048806481176504,-1.0958265311765043,0.4001339069861949,-2.371294469432746,-3.339379199123176
2023-02-09,winter,2022-12,2023-01-10,2023Q1,1,16.3076255004732,11.793451411448382,11.88995080594743,11.655178539622803,16.393468660721577,-0.0858431602483769,-4.600017249273195,-4.503517854774147,-4.738290121098775
2023-02-09,winter,2022-12,2023-01-10,2023Q2,2,11.3077531,8.228607939318447,8.322030183660653,7.879575058232187,11.15840613352934,0.14934696647065948,-2.9297981942108926,-2.836375949868687,-3.278831075297153
2023-02-09,winter,2022-12,2023-01-10,2023Q3,3,7.77590417,6.295082103059683,6.386835340227575,5.712017202966636,8.048806481176504,-0.2729023111765043,-1.7537243781168206,-1.6619711409489293,-2.336789278209868
2023-02-09,winter,2022-12,2023-01-10,2023Q4,4,7.62282898,7.516930540489558,7.578758626457046,6.120422092716788,7.563594181986673,0.05923479801332743,-0.04666364149711466,0.015164444470372906,-1.4431720892698854
2023-05-11,spring,2023-04,2023-05-10,2023Q2,1,11.6366874653985,12.05282104602822,11.21649508562667,11.57894191562876,11.15840613352934,0.47828133186916055,0.8944149124988794,0.05808895209733045,0.4205357820994209
2023-05-11,spring,2023-04,2023-05-10,2023Q3,2,8.32302304,9.088340945828032,8.274140904646968,9.337054960652436,8.048806481176504,0.2742165588234968,1.0395344646515277,0.22533442347046417,1.2882484794759321
2023-05-11,spring,2023-04,2023-05-10,2023Q4,3,8.33257222,9.343382644476565,8.527279054669293,9.752438451134438,7.563594181986673,0.7689780380133264,1.7797884624898916,0.9636848726826202,2.188844269147765
2023-05-11,spring,2023-04,2023-05-10,2024Q1,4,2.50204809,4.420755380068269,3.641392685636705,6.279458765134148,2.0857590939023534,0.4162889960976468,2.3349962861659157,1.5556335917343516,4.193699671231794
2023-08-10,summer,2023-07,2023-08-09,2023Q3,1,8.1866590723162,7.957427529589567,8.072403175495642,8.32252271668068,8.048806481176504,0.13785259113969595,-0.09137895158693699,0.023596694319138578,0.27371623550417645
2023-08-10,summer,2023-07,2023-08-09,2023Q4,2,8.18874505,8.033345588345512,8.148402087677251,8.734051887647132,7.563594181986673,0.6251508680133266,0.4697514063588386,0.5848079056905782,1.1704577056604588
2023-08-10,summer,2023-07,2023-08-09,2024Q1,3,2.54878083,3.001838364625774,3.1115362628295844,5.293297780389331,2.0857590939023534,0.46302173609764674,0.9160792707234204,1.025777168927231,3.2075386864869775
2023-08-10,summer,2023-07,2023-08-09,2024Q2,4,2.34805158,3.3156163879887663,3.4256484626520654,6.467377280176087,2.4619743363836153,-0.11392275638361538,0.853642051605151,0.9636741262684501,4.005402943792472
2023-11-09,autumn,2023-09,2023-10-09,2023Q4,1,7.4869530045711,8.31465041137546,7.792930086870496,7.970925413202956,7.563594181986673,-0.0766411774155733,0.7510562293887872,0.22933590488382283,0.4073312312162827
2023-11-09,autumn,2023-09,2023-10-09,2024Q1,2,2.72442838094152,3.1690071359172856,2.6720718859083665,4.554319496008137,2.0857590939023534,0.6386692870391668,1.0832480420149322,0.5863127920060132,2.468560402105784
2023-11-09,autumn,2023-09,2023-10-09,2024Q2,3,2.60050989,3.3809294644082186,2.882973445873803,5.720158972234334,2.4619743363836153,0.1385355536163848,0.9189551280246033,0.4209991094901877,3.2581846358507183
2023-11-09,autumn,2023-09,2023-10-09,2024Q3,4,2.23573565,3.1141852915024053,2.7828988700843613,6.63142794814589,2.3104616266815143,-0.07472597668151426,0.803723664820891,0.472437243402847,4.320966321464375
2024-02-15,winter,2024-01,2024-02-14,2024Q1,1,2.86348243690547,1.4859009983280351,2.0381750346379732,2.343802771322155,2.0857590939023534,0.7777233430031165,-0.5998580955743182,-0.04758405926438014,0.25804367741980183
2024-02-15,winter,2024-01,2024-02-14,2024Q2,2,2.64855616,1.7357661600226988,2.289399932414447,3.484993742609294,2.4619743363836153,0.18658182361638476,-0.7262081763609165,-0.17257440396916834,1.0230194062256786
2024-02-15,winter,2024-01,2024-02-14,2024Q3,3,2.25182174,1.6801131638355613,2.2334440793325623,4.345196711484333,2.3104616266815143,-0.05863988668151432,-0.630348462845953,-0.07701754734895205,2.034735084802819
2024-02-15,winter,2024-01,2024-02-14,2024Q4,4,2.71600921,2.139016496703331,2.6948447088043523,5.079272982064073,2.8836531940027856,-0.16764398400278546,-0.7446366972994545,-0.1888084851984333,2.1956197880612875
2024-05-09,spring,2024-03,2024-04-09,2024Q2,1,2.43930764498391,2.2920448936694267,2.2892423798370785,2.9492356026195026,2.4619743363836153,-0.02266669139970512,-0.16992944271418864,-0.17273195654653684,0.4872612662358873
2024-05-09,spring,2024-03,2024-04-09,2024Q3,2,2.11409498,2.1052028589871186,2.1024054641001118,3.8049851650058244,2.3104616266815143,-0.19636664668151438,-0.20525876769439577,-0.20805616258140258,1.49452353832431
2024-05-09,spring,2024-03,2024-04-09,2024Q4,3,2.51517686,2.434140630161517,2.43133422330633,4.5352610069136094,2.8836531940027856,-0.3684763340027857,-0.4495125638412687,-0.45231897069645566,1.6516078129108238
2024-05-09,spring,2024-03,2024-04-09,2025Q1,4,2.35125799,2.7018212087071944,2.6999447060722104,6.703427650549517,2.731002175839953,-0.37974418583995284,-0.02918096713275853,-0.031057469767742596,3.972425474709564
2024-08-08,summer,2024-06,2024-07-09,2024Q3,1,2.03928603786943,2.111905148677735,1.8124538964586236,2.466697744939336,2.3104616266815143,-0.27117558881208437,-0.19855647800377918,-0.4980077302228907,0.15623611825782158
2024-08-08,summer,2024-06,2024-07-09,2024Q4,2,2.31618987,2.3910865447467415,2.090816570963995,3.187558634657203,2.8836531940027856,-0.5674633240027855,-0.4925666492560441,-0.7928366230387907,0.30390544065441727
2024-08-08,summer,2024-06,2024-07-09,2025Q1,3,2.18682304,2.610782637267647,2.3098683872869663,5.324039619645386,2.731002175839953,-0.5441791358399528,-0.12021953857230594,-0.42113378855298667,2.5930374438054327
2024-08-08,summer,2024-06,2024-07-09,2025Q2,4,1.74934064,2.224466905352538,2.0248108129913214,6.1366956729566695,2.380373322135417,-0.6310326821354171,-0.1559064167828792,-0.3555625091440957,3.7563223508212524
2024-11-14,autumn,2024-10,2024-11-10,2024Q4,1,3.02197327563642,2.876285351382539,2.9574761511155785,3.161530843814946,2.8836531940027856,0.1383200816336343,-0.007367842620246812,0.07382295711279285,0.27787764981216023
2024-11-14,autumn,2024-10,2024-11-10,2025Q1,2,2.93713111860977,3.0950680173985,3.1764314821880277,5.297472927786848,2.731002175839953,0.20612894276981697,0.36406584155854693,0.44542930634807476,2.5664707519468952
2024-11-14,autumn,2024-10,2024-11-10,2025Q2,3,2.56695573,2.7991490015785927,2.8802789246780365,6.07812973766205,2.380373322135417,0.18658240786458302,0.4187756794431756,0.4999056025426194,3.697756415526633
2024-11-14,autumn,2024-10,2024-11-10,2025Q3,4,2.63406164,2.706896601609349,2.787953718365666,7.104314260098202,2.4988240301354057,0.13523760986459443,0.2080725714739433,0.2891296882302603,4.605490229962797
2025-02-13,winter,2025-01,2025-02-05,2025Q1,1,2.57546528631056,2.506431708770142,2.710874241169998,3.0712369420134764,2.731002175839953,-0.15553688952939293,-0.22457046706981076,-0.020127934669954772,0.34023476617352344
2025-02-13,winter,2025-01,2025-02-05,2025Q2,2,2.23488009,2.237066636011477,2.4409719369742726,3.835388832688244,2.380373322135417,-0.1454932321354172,-0.14330668612394026,0.060598614838855536,1.455015510552827
2025-02-13,winter,2025-01,2025-02-05,2025Q3,3,2.39037316,2.1746323756563646,2.37841315547368,4.839877403185853,2.4988240301354057,-0.10845087013540544,-0.3241916544790411,-0.12041087466172584,2.3410533730504475
2025-02-13,winter,2025-01,2025-02-05,2025Q4,4,2.39852331,1.9144871190476922,2.1177490557625185,4.934948959289431,2.2333587331890628,0.1651645768109371,-0.31887161414137055,-0.11560967742654427,2.7015902261003686
2025-05-15,spring,2025-04,2025-05-05,2025Q2,1,2.38112069923411,2.4835742680288866,2.1599469604895956,2.4805909560804014,2.380373322135417,0.0007473770986927697,0.10320094589346951,-0.22042636164582152,0.10021763394498429
2025-05-15,spring,2025-04,2025-05-05,2025Q3,2,2.47042847,2.4299259439220324,2.1064680495087837,3.4719734073860296,2.4988240301354057,-0.028395560135405784,-0.06889808621337323,-0.3923559806266219,0.9731493772506239
2025-05-15,spring,2025-04,2025-05-05,2025Q4,3,2.42499112,2.178033651112457,1.8553711936762467,3.565804512196623,2.2333587331890628,0.1916323868109373,-0.0553250820766058,-0.37798753951281605,1.3324457790075601
2025-05-15,spring,2025-04,2025-05-05,2026Q1,4,2.30364068,2.565205414058232,2.241320327960869,5.760075004394995,1.6208666864394388,0.6827739935605612,0.9443387276187931,0.6204536415214303,4.139208317955556
2025-08-14,summer,2025-07,2025-08-04,2025Q3,1,2.68603855284556,2.5241431468151645,2.488786591119356,2.816513174597318,2.4988240301354057,0.18721452271015426,0.025319116679758835,-0.01003743901604981,0.3176891444619123
2025-08-14,summer,2025-07,2025-08-04,2025Q4,2,2.65166637,2.2375105008859744,2.202252793547236,2.9097498908428086,2.2333587331890628,0.4183076368109373,0.004151767696911612,-0.03110593964182673,0.6763911576537458
2025-08-14,summer,2025-07,2025-08-04,2026Q1,3,2.55792051,2.5896082298446434,2.554229097809417,5.090120415733558,1.6208666864394388,0.9370538235605614,0.9687415434052047,0.9333624113699781,3.4692537292941186
2025-08-14,summer,2025-07,2025-08-04,2026Q2,4,2.48131069,2.6396758427266467,2.6042794443355253,6.254419490106057,2.0459219462608433,0.4353887437391566,0.5937538964658033,0.5583574980746819,4.208497543845214
2025-11-13,autumn,2025-10,2025-11-04,2025Q4,1,2.21404464830904,2.260034252398395,2.5652408339657886,2.7124811300890777,2.2333587331890628,-0.01931408488002262,0.02667551920933242,0.33188210077672586,0.4791223969000149
2025-11-13,autumn,2025-10,2025-11-04,2026Q1,2,2.17627587,2.624384431982117,2.9306784576679994,4.888672080237052,1.6208666864394388,0.5554091835605612,1.003517745542678,1.3098117712285606,3.2678053937976133
2025-11-13,autumn,2025-10,2025-11-04,2026Q2,3,2.20112771,2.6898424400546137,2.9963318325328707,6.050739297707831,2.0459219462608433,0.15520576373915684,0.6439204937937704,0.9504098862720274,4.004817351446988
2026-02-12,winter,2026-01,2026-02-04,2026Q1,1,1.57154809020087,1.572144300547998,1.5929602819064117,1.9603824485250165,1.6208666864394388,-0.04931859623856871,-0.048722385891440734,-0.027906404533027063,0.33951576208557777
2026-02-12,winter,2026-01,2026-02-04,2026Q2,2,1.51116058,1.6151141726165854,1.6359389601300933,3.0900069882806176,2.0459219462608433,-0.5347613662608433,-0.43080777364425793,-0.40998298613075,1.0440850420197743
