period,headline_mm,eurczk
2007-06,0.23529411764706687,28.545
2007-07,0.46948356807510194,28.33
2007-08,0.3504672897196359,27.858
2007-09,-0.34924330616997734,27.573
2007-10,0.5841121495327117,27.336
2007-11,0.9291521486643584,26.731
2007-12,0.4602991944764101,26.3
2008-01,2.978235967926701,26.051
2008-02,0.33370411568409697,25.376
2008-03,-0.11086474501109667,25.221
2008-04,0.33296337402886067,25.067
2008-05,0.4424778761061843,25.098
2008-06,0.22026431718062955,24.314
2008-07,0.5494505494505475,23.529
2008-08,-0.10928961748633004,24.286
2008-09,-0.2188183807439903,24.497
2008-10,0.0,24.787
2008-11,-0.5482456140350922,25.183
2008-12,-0.22050716648290836,26.106
2009-01,1.5469613259668558,27.169
2009-02,0.0,28.459
2009-03,0.21762785636560977,27.229
2009-04,-0.10857763300758938,26.76
2009-05,0.0,26.738
2009-06,0.0,26.545
2009-07,-0.3260869565217317,25.787
2009-08,-0.21810250817885235,25.649
2009-09,-0.3278688524590123,25.349
2009-10,-0.10964912280703176,25.836
2009-11,0.1097694840834329,25.827
2009-12,0.21929824561404132,26.076
2010-01,1.2035010940919078,26.136
2010-02,0.0,25.976
2010-03,0.216216216216214,25.54
2010-04,0.4314994606256617,25.313
2010-05,0.10741138560688146,25.666
2010-06,0.0,25.78
2010-07,0.32188841201716833,25.305
2010-08,-0.3208556149732589,24.807
2010-09,-0.21459227467811592,24.651
2010-10,-0.21505376344086446,24.526
2010-11,0.21551724137931494,24.637
2010-12,0.5376344086021501,25.165
2011-01,0.6417112299465177,24.449
2011-02,0.10626992561106885,24.276
2011-03,0.10615711252652815,24.392
2011-04,0.21208907741252503,24.291
2011-05,0.5291005291005346,24.383
2011-06,-0.10526315789473051,24.285
2011-07,0.21074815595363283,24.341
2011-08,-0.2103049421661285,24.273
2011-09,-0.21074815595364393,24.557
2011-10,0.21119324181626542,24.848
2011-11,0.42149631190726566,25.453
2011-12,0.41972717733473885,25.515
2012-01,1.7763845350052376,25.532
2012-02,0.30800821355236874,25.041
2012-03,0.10235414534287557,24.676
2012-04,0.0,24.799
2012-05,0.2044989775051187,25.322
2012-06,0.20408163265306367,25.641
2012-07,-0.10183299389002753,25.434
2012-08,-0.10193679918449883,25.02
2012-09,-0.10204081632652073,24.731
2012-10,0.3064351378958108,24.938
2012-11,-0.3054989816700604,25.365
2012-12,0.10214504596526286,25.216
2013-01,1.3265306122449028,25.563
2013-02,0.10070493454179541,25.476
2013-03,0.1006036217303663,25.662
2013-04,0.0,25.84
2013-05,-0.20100502512563345,25.889
2013-06,0.40281973816718164,25.761
2013-07,-0.20060180541625616,25.949
2013-08,-0.20100502512563345,25.818
2013-09,-0.40281973816715944,25.787
2013-10,0.2022244691607611,25.658
2013-11,-0.10090817356205317,26.925
2013-12,0.40404040404040664,27.517
2014-01,0.1006036217303663,27.484
2014-02,0.10050251256281673,27.443
2014-03,0.0,27.394
2014-04,0.0,27.45
2014-05,0.10040160642570406,27.44
2014-06,0.0,27.451
2014-07,0.30090270812437314,27.457
2014-08,-0.09999999999998899,27.816
2014-09,-0.30030030030031574,27.598
2014-10,0.20080321285140812,27.58
2014-11,-0.30060120240480437,27.666
2014-12,0.0,27.634
2015-01,0.0,27.895
2015-02,0.20100502512563345,27.608
2015-03,0.10030090270811698,27.379
2015-04,0.30060120240480437,27.443
2015-05,0.29970029970030065,27.396
2015-06,0.09960159362549792,27.306
2015-07,-0.09950248756218638,27.091
2015-08,-0.19920318725099584,27.041
2015-09,-0.1996007984031989,27.082
2015-10,0.0,27.103
2015-11,-0.40000000000000036,27.04
2015-12,-0.10040160642569296,27.026
2016-01,0.6030150753768782,27.026
2016-02,0.09990009990010762,27.039
2016-03,-0.09980039920161055,27.051
2016-04,0.5994005994006013,27.031
2016-05,-0.19860973187686426,27.026
2016-06,0.09950248756218638,27.061
2016-07,0.29821073558649047,27.038
2016-08,-0.09910802775026095,27.025
2016-09,-0.29761904761904656,27.021
2016-10,0.29850746268655914,27.021
2016-11,0.3968253968253954,27.032
2016-12,0.29644268774702276,27.03
2017-01,0.7881773399014858,27.02
2017-02,0.3910068426197455,27.02
2017-03,0.0,27.02
2017-04,0.0,26.824
2017-05,0.19474196689386325,26.564
2017-06,0.0,26.263
2017-07,0.4859086491739495,26.074
2017-08,-0.09671179883946612,26.101
2017-09,-0.09680542110357404,26.075
2017-10,0.4844961240310086,25.765
2017-11,0.0964320154291265,25.536
2017-12,0.09633911368016612,25.647
2018-01,0.5774783445620768,25.452
2018-02,0.0,25.319
2018-03,-0.0956937799043045,25.429
2018-04,0.2873563218390718,25.364
2018-05,0.47755491881567025,25.644
2018-06,0.3802281368821214,25.777
2018-07,0.18939393939394478,25.842
2018-08,0.0945179584121103,25.683
2018-09,-0.2832861189801861,25.608
2018-10,0.37878787878788955,25.818
2018-11,-0.09433962264150386,25.934
2018-12,0.09442870632672129,25.83
2019-01,1.037735849056598,25.649
2019-02,0.18674136321195078,25.725
2019-03,0.18639328984155767,25.676
2019-04,0.09302325581395099,25.677
2019-05,0.6505576208178487,25.77
2019-06,0.1846722068328699,25.604
2019-07,0.36866359447005337,25.551
2019-08,0.09182736455464191,25.802
2019-09,-0.5504587155963248,25.867
2019-10,0.46125461254613587,25.699
2019-11,0.2754820936639035,25.53
2019-12,0.1831501831501825,25.498
2020-01,1.4625228519195455,25.215
2020-02,0.2702702702702675,25.05
2020-03,-0.08984725965857088,26.575
2020-04,-0.17985611510791255,27.263
2020-05,0.3603603603603567,27.268
2020-06,0.6283662477558183,26.68
2020-07,0.4460303300624524,26.505
2020-08,0.0,26.166
2020-09,-0.6216696269982114,26.721
2020-10,0.17873100983019086,27.202
2020-11,0.0,26.463
2020-12,-0.1784121320249632,26.312
2021-01,1.3404825737265424,26.141
2021-02,0.17636684303350414,25.875
2021-03,0.17605633802817433,26.179
2021-04,0.5272407732864748,25.924
2021-05,0.17482517482516613,25.558
2021-06,0.523560209424101,25.454
2021-07,1.041666666666674,25.641
2021-08,0.6872852233676952,25.468
2021-09,0.17064846416381396,25.387
2021-10,1.0221465076660996,25.485
2021-11,0.1686340640809414,25.4
2021-12,0.42087542087541063,25.257
2022-01,4.442581726739303,24.469
2022-02,1.2841091492777013,24.439
2022-03,1.6640253565768592,25.008
2022-04,1.7926734216679563,24.437
2022-05,1.7611026033690802,24.748
2022-06,1.5801354401805856,24.719
2022-07,1.333333333333342,24.577
2022-08,0.43859649122806044,24.568
2022-09,0.8005822416302655,24.573
2022-10,-1.4440433212996373,24.532
2022-11,1.172161172161168,24.367
2022-12,0.0,24.269
2023-01,6.010137581462716,23.958
2023-02,0.6147540983606703,23.712
2023-03,0.13577732518668117,23.683
2023-04,-0.20338983050848247,23.438
2023-05,0.27173913043478937,23.604
2023-06,0.3387533875338855,23.696
2023-07,0.47265361242405657,23.902
2023-08,0.20161290322580072,24.112
2023-09,-0.7377598926894713,24.387
2023-10,0.06756756756756133,24.586
2023-11,0.06752194463199857,24.489
2023-12,-0.4048582995951344,24.483
2024-01,1.4905149051490652,24.716
2024-02,0.26702269692922,25.232
2024-03,0.13315579227697327,25.29
2024-04,0.6648936170212671,25.28
2024-05,0.0,24.806
2024-06,-0.26420079260238705,24.779
2024-07,0.6622516556291425,25.305
2024-08,0.263157894736854,25.179
2024-09,-0.3937007874015741,25.099
2024-10,0.32938076416337836,25.294
2024-11,0.06565988181221893,25.302
2024-12,-0.2624671916010568,25.137
2025-01,1.3157894736842035,25.162
2025-02,0.1948051948051921,25.076
2025-03,0.06480881399870686,25.003
2025-04,-0.12953367875648825,25.04
2025-05,0.5188067444876765,24.923
2025-06,0.2580645161290418,24.806
2025-07,0.45045045045044585,24.625
2025-08,0.06406149903908087,24.517
2025-09,-0.5761843790012655,24.347
2025-10,0.5151320025756467,24.315
2025-11,-0.32030749519538215,24.239
2025-12,-0.25706940874036244,24.26
2026-01,0.8376288659793785,24.279
2026-02,-0.06389776357826893,24.26
2026-03,0.5754475703324768,24.437
2026-04,0.4450095359186168,24.382
2026-05,0.18987341772152,24.313
2026-06,-0.31585596967782514,24.21
2026-07,0.6337135614702172,24.21
2026-08,,24.179
