report,season,origin,origin_clock,quarter,quarters_ahead,cnb,ours_a,ours_b,naive,realised,err_cnb,err_ours_a,err_ours_b,err_naive
2022-02-10,winter,2022-01,2022-02-13,2022Q1,1,9.63663198795535,9.829932347564492,9.930972220942976,9.84594358102924,11.23658150891361,-1.5999495209582584,-1.406649161349117,-1.3056092879706327,-1.3906379278843684
2022-02-10,winter,2022-01,2022-02-13,2022Q2,2,9.50510416,9.434704757908364,9.535381035090793,9.414482410856834,15.772308516091229,-6.267204356091229,-6.3376037581828655,-6.236927481000436,-6.357826105234395
2022-02-10,winter,2022-01,2022-02-13,2022Q3,3,8.17038043,7.919808500819411,8.019091123988531,8.231758312071134,17.578003612072624,-9.407623182072625,-9.658195111253214,-9.558912488084093,-9.34624530000149
2022-02-10,winter,2022-01,2022-02-13,2022Q4,4,6.62746481,6.315456120472423,6.41326279297946,7.004608872228874,15.69904392215021,-9.07157911215021,-9.383587801677788,-9.28578112917075,-8.694435049921335
2022-05-12,spring,2022-05,2022-06-09,2022Q3,1,13.8649926,17.711042664784532,17.452649967712563,14.571502664616416,17.578003612072624,-3.7130110120726236,0.13303905271190786,-0.1253536443600609,-3.0065009474562086
2022-05-12,spring,2022-05,2022-06-09,2022Q4,2,12.749894,18.989927934912444,18.7287279004258,13.272472162761503,15.69904392215021,-2.9491499221502107,3.290884012762234,3.029683978275589,-2.4265717593887075
2022-05-12,spring,2022-05,2022-06-09,2023Q1,3,7.85719611,16.458162838386745,16.202520393033915,9.012264427925656,16.393468660721577,-8.536272550721577,0.06469417766516727,-0.19094826768766282,-7.3812042327959215
2022-08-11,summer,2022-08,2022-09-11,2022Q4,1,19.6557739,19.274760720452274,19.05622427228454,15.939051393112543,15.69904392215021,3.9567299778497897,3.5757167983020643,3.3571803501343283,0.24000747096233255
2022-08-11,summer,2022-08,2022-09-11,2023Q1,2,16.1682854,17.204060225178623,16.989317735839418,11.578552905847717,16.393468660721577,-0.2251832607215789,0.8105915644570452,0.5958490751178402,-4.81491575487386
2022-08-11,summer,2022-08,2022-09-11,2023Q2,3,11.4594623,14.924982720159393,14.71441598015758,7.8055405090214665,11.15840613352934,0.30105616647066036,3.7665765866300536,3.556009846628241,-3.3528656245078734
2022-11-10,autumn,2022-11,2022-12-11,2023Q1,1,14.8665554,10.568873515569956,11.12981577475488,11.792822866037968,16.393468660721577,-1.526913260721578,-5.824595145151621,-5.263652885966698,-4.60064579468361
2022-11-10,autumn,2022-11,2022-12-11,2023Q2,2,10.1921138,5.657742558975305,6.193769479816321,8.012564961943418,11.15840613352934,-0.9662923335293403,-5.500663574554035,-4.964636653713018,-3.1458411715859214
2022-11-10,autumn,2022-11,2022-12-11,2023Q3,3,6.95297995,2.4378051853169302,2.957496596105385,5.842335022455209,8.048806481176504,-1.0958265311765043,-5.611001295859573,-5.091309885071119,-2.2064714587212952
2023-02-09,winter,2023-01,2023-02-09,2023Q1,1,16.3076255004732,14.866902685213114,16.142958100682613,16.3047026550176,16.393468660721577,-0.0858431602483769,-1.526565975508463,-0.25051056003896477,-0.08876600570397741
2023-02-09,winter,2023-01,2023-02-09,2023Q2,2,11.3077531,10.016336430284072,11.238506947728089,12.371876197796405,11.15840613352934,0.14934696647065948,-1.1420697032452676,0.08010081419874915,1.2134700642670655
