period,actual,TVW_QRF
2019-04,2.8097348282047463,0.7088815261445433
2019-05,2.0230969952741877,1.2913166758945935
2019-06,-0.6315355531141709,1.2307564049516744
2019-07,-1.834699251118499,-0.38171129566035866
2019-08,0.102256905010778,-0.9303694707677116
2019-09,0.0032740102808626,-0.7217718127193357
2019-10,-1.148919768393586,1.5677748412269723
2019-11,-0.6674565234917607,1.4656220141460703
2019-12,0.8457318978525086,0.6625741425650803
2020-01,1.1584887261714805,1.0281415815232997
2020-02,-1.7723763639786227,0.7901072993088233
2020-03,-4.510023778653983,0.9493254341243773
2020-04,-11.426675415752552,-0.5014116840198306
2020-05,-3.4437615582211145,-0.6974977867747728
2020-06,2.453368414478696,0.42113051184385936
2020-07,3.268306950807265,0.5241508068670483
2020-08,1.2334062932318537,0.7047495858637671
2020-09,-0.0317953219675426,-0.5912824663071903
2020-10,-1.526237140368003,-0.776817688665178
2020-11,-0.16467105556206,-1.2448490620619734
2020-12,2.705092928748209,-0.6504348885304548
2021-01,1.1670560714172051,0.19352296505847333
2021-02,0.4934863478768925,0.030379581686918337
2021-03,6.8800794463912185,-0.44785436728445094
2021-04,2.161659055029941,-3.15139093684139
2021-05,1.665215898364636,-1.5712351517580414
2021-06,1.0648845408369745,0.443005651389935
2021-07,1.3172912482823484,0.13255487758210646
2021-08,1.6044812245259,-0.03756353986191708
2021-09,1.7942129314539867,0.4344875042667776
2021-10,3.140297295970984,0.04066811302779164
2021-11,5.408312908066049,-0.09295315363751316
2021-12,0.9005513073604421,0.15603622111969154
2022-01,-0.2696729347052784,1.15138041262142
2022-02,2.124618754115626,0.4370707677132993
2022-03,23.053726356449864,1.5043219261473935
2022-04,-4.187790058120577,1.0577996435957961
2022-05,4.263963461013653,1.0229498903858134
2022-06,3.403073549789548,1.1122727217594521
2022-07,-2.046346543476208,1.3681695361599306
2022-08,-8.570808843457812,1.823447590979652
2022-09,-1.7903728655173423,0.8558997951789269
2022-10,1.740223447803135,2.1293319989651223
2022-11,-1.186147301584084,0.949825527840966
2022-12,-8.000586280050491,1.7284726189691426
2023-01,-1.266545589285939,0.7364003077144998
2023-02,-1.9409113225730577,0.7984200123769948
2023-03,-1.4347539564133371,0.7732371766796204
2023-04,-2.067329679316876,-2.7258695726960704
2023-05,-2.817811882083243,-0.5011810699181426
2023-06,0.1757544666965094,-0.5574638164430636
2023-07,-0.5545067251685687,-0.16262921948304035
2023-08,9.995427161448768,-0.7305912906879489
2023-09,5.092185381926884,-0.4273169255906677
2023-10,-2.8715677631620973,-0.7350109389549905
2023-11,-2.629279562370757,0.8085353475948666
2023-12,-1.9296501021642487,1.2860225794899716
2024-01,0.3807269335261987,0.057197826788763714
2024-02,0.8177682478725856,-0.47817179947778543
2024-03,2.0850874017324106,0.3758684073401236
2024-04,1.3782372837088277,0.13056794042950512
2024-05,-0.1374795089294944,0.482583141966397
2024-06,-4.069140703101237,0.6710486665418953
2024-07,-0.8748707102206654,0.3890707278260805
2024-08,-1.0522277282288162,0.0025071636122731065
2024-09,-3.100849740083733,0.5702032108548346
2024-10,-2.824185788650824,0.1130930660902012
2024-11,1.43614633778677,-0.5375966886248821
2024-12,2.946202624653416,-0.4954566227665757
2025-01,3.308630577541538,0.08617826374342684
2025-02,-3.076720524439358,0.36529161336932753
2025-03,-2.7706588822610456,0.46817584713181765
2025-04,-4.491978202152214,-0.9570885033521058
2025-05,-0.4060625460008626,-0.4947921251969983
2025-06,1.3551648745217415,0.10397591298709627
2025-07,-0.4801781102260927,1.0445486764262093
2025-08,0.1877919641171566,-1.9203033121352697
2025-09,1.233593726461213,-0.9375439090059581
2025-10,-1.9204388880567969,-0.438827098927765
2025-11,2.1715150810078354,-0.09537926407279564
2025-12,0.0647454295164218,-0.21997341626864225
2026-01,-1.3578349929682654,-0.8441113237074469
2026-02,-2.5463722387891186,0.1012042180113715
2026-03,20.392570920564967,-0.27542685744238227
2026-04,5.232037600150674,-1.4825885059281045
2026-05,0.9776614580585096,-1.3955060607655745
2026-06,-7.837929054243853,1.9945256313791955
2026-07,1.3796498964190107,0.21555544034661475
