period,R9_BASE,R9_HALF,R9_FULL,NO_PROXY,NO_PROXY_HALF,OFFICIAL_PREDICTORS,OFFICIAL_PREDICTORS_HALF,BROAD_SPLIT,BROAD_SPLIT_HALF,BROAD_AGG_CONTROL,AGG_COMMON,TARGET_SHARED,TARGET_OWN,TARGET_OWN_HALF,TARGET_CHANNEL,TARGET_CHANNEL_HALF
2020-09,-0.3793055312609125,-0.40274300905269717,-0.4261804868444819,-0.37934056796593657,-0.37932304961342456,-0.3004906874492526,-0.3398981093550826,-0.4127365326478806,-0.39602103195439653,-0.46978100448620846,-0.4353899345143402,-0.43538993451434044,-0.4204958049118244,-0.3999006680863685,-0.4319409260813346,-0.40562322867112355
2020-10,0.1835507038734855,0.27093426617196403,0.3583178284704426,0.18439131462301536,0.18397100924825044,0.2852444439194279,0.23439757389645668,0.3613366114463188,0.27244365765990214,0.39469628100486653,0.28763207598925944,0.28763207598925966,0.27215818536493985,0.22785444461921267,0.22732804090445113,0.2054393723889683
2020-11,0.1331935220806632,0.15115491697647487,0.16911631187228654,0.1353294235637019,0.13426147282218254,0.24356908049581708,0.18838130128824015,0.020510688104824093,0.07685210509274365,0.008316162615834136,0.14190618941396443,0.14190618941396438,0.03414084111130807,0.08366718159598564,0.0851310854244696,0.1091623037525664
2020-12,0.17439862975000198,0.19002614785821642,0.2056536659664309,0.17671581277796694,0.17555722126398446,0.24218898444308878,0.20829380709654538,0.1025124943841587,0.13845556206708035,0.0831763535850754,0.1680945979176981,0.16809459791769804,0.14583699821241103,0.1601178139812065,0.17699770039702567,0.17569816507351382
2021-01,0.8285790522695597,0.8912732558451942,0.9539674594208288,0.8327482359539564,0.8306636441117581,0.884584225900825,0.8565816390851924,1.0270230168791272,0.9278010345743435,1.0284710031171398,0.8873954617039663,0.8873954617039665,0.8564782764159043,0.8425286643427321,0.8244166558790387,0.8264978540742992
2021-02,0.4287738547440542,0.5098263614647857,0.5908788681855172,0.4210641837752086,0.4249190192596314,0.467101934551718,0.44793789464788614,0.38248823734686793,0.4056310460454611,0.4167036411549326,0.45246756243066877,0.45246756243066905,0.36233460600092904,0.3955542303724916,0.38713725804621324,0.4079555563951337
2021-03,0.15191007441957335,0.1480979520457448,0.14428582967191625,0.15221494532527835,0.15206250987242587,0.20750069743255944,0.17970538592606639,0.059693124757842664,0.10580159958870801,0.01219799353387635,0.11686837515723361,0.11686837515723374,0.13178900558100076,0.14184954000028704,0.14349511256121883,0.1477025934903961
2021-04,0.256026468736474,0.28598810394052204,0.31594973914457003,0.2567049462398301,0.256365707488152,0.3217297721417065,0.2888781204390902,0.3055741287241901,0.2808002987303321,0.283127006338688,0.2824007294081363,0.2824007294081362,0.29993688652407546,0.2779816776302747,0.3195581131325854,0.28779229093452974
2021-05,0.5680138323904842,0.5879420434422872,0.6078702544940903,0.5671498318305153,0.5675818321104997,0.6010871076382924,0.5845504700143883,0.4849702256399562,0.5264920290152202,0.5907805354405123,0.6209019690281197,0.6209019690281194,0.44912363071466627,0.5085687315525752,0.497479923764971,0.5327468780777276
2021-06,0.3296679179291987,0.3465223378797241,0.3633767578302495,0.3292347661332815,0.3294513420312401,0.35525547866768287,0.34246169829844075,0.4009405023244814,0.36530421012684006,0.31355109906746026,0.32120884406034,0.3212088440603399,0.2975476969943047,0.3136078074617517,0.2944955775144833,0.312081747721841
2021-07,0.6445519678863136,0.6697218783064215,0.6948917887265292,0.6429347306749507,0.6437433492806321,0.622200210223506,0.6333760890549098,0.7100009810700109,0.6772764744781623,0.7728384814592548,0.6706800841344601,0.6706800841344599,0.6759881768007359,0.6602700723435247,0.6796398234496859,0.6620958956679998
2021-08,0.22450335235865432,0.16642410398316554,0.10834485560767679,0.22341964484731552,0.22396149860298492,0.2123492076237973,0.21842627999122582,0.11277959911186985,0.1686414757352621,0.04318280038954856,0.09347697781651362,0.09347697781651337,0.18417642120718786,0.2043398867829211,0.21353264050179782,0.21901799643022607
2021-09,-0.12400009742970602,-0.1178999114519989,-0.11179972547429179,-0.13213657928734546,-0.12806833835852574,-0.1073050444425204,-0.11565257093611321,-0.3870206871093997,-0.25551039226955286,-0.34583863297912465,-0.18332188110411396,-0.18332188110411385,-0.2038309670489613,-0.16391553223933367,-0.16029353606073482,-0.14214681674522042
2021-10,0.7237052274417968,0.7927388934226424,0.861772559403488,0.7177082471456115,0.7207067372937042,0.7450156426361232,0.73436043503896,0.7795937951974496,0.7516495113196232,0.8366671003246269,0.7132038954721589,0.7132038954721591,0.8774949982505005,0.8006001128461486,0.8464549430355626,0.7850800852386797
2021-11,0.6823484514284204,0.6982576755906593,0.7141668997528983,0.6940755785006625,0.6882120149645414,0.7159330379099522,0.6991407446691863,0.46893758541133324,0.5756430184198769,0.5198197727470827,0.680742349257995,0.6807423492579946,0.6717178348241459,0.6770331431262832,0.782364018514129,0.7323562349712747
2021-12,0.7709389674170302,0.873441606645287,0.9759442458735439,0.7622010099810675,0.7665699886990489,0.7855627580154256,0.7782508627162279,0.2913460719758519,0.531142519696441,0.3836747670130125,0.6998351540193605,0.6998351540193606,0.5278450690785419,0.649392018247786,0.7438524299251206,0.7573956986710754
2022-01,4.378137226971534,4.42010852550301,4.462079824034487,4.378810873142346,4.37847405005694,4.4314036644865675,4.404770445729051,4.356727658891346,4.36743244293144,4.451878150748719,4.6510061164294925,4.651006116429491,4.269005663906188,4.32357144543886,4.929993954812202,4.654065590891868
2022-02,0.8664254070284128,0.9472553663580414,1.02808532568767,0.8561446916848295,0.8612850493566211,0.9373994737615773,0.901912440394995,0.7446811518686667,0.8055532794485397,0.8304335869798828,0.9799480881343584,0.9799480881343583,0.8093639532797627,0.8378946801540877,0.8273477177128215,0.8468865623706171
2022-03,0.9740717773895649,0.9599351536255071,0.9457985298614493,0.9876242657854718,0.9808480215875184,1.082437399802001,1.0282545885957828,0.9721930724330223,0.9731324249112936,1.029385168391271,1.0302877102829464,1.0302877102829464,1.1366007143931571,1.055336245891361,0.97947668010063,0.9767742287450975
2022-04,0.7418585559133414,0.810248090240683,0.8786376245680246,0.7329975396681528,0.7374280477907471,0.891743985471971,0.8168012706926562,0.5948063191736572,0.6683324375434994,0.6503623534830123,0.8706447286108262,0.870644728610826,0.6504573721822949,0.6961579640478182,0.8340735867135062,0.7879660713134238
2022-05,1.8273429935590184,1.928849481807915,2.0303559700568115,1.8290544510593558,1.8281987223091871,1.9248785074434775,1.876110750501248,1.5506416249774317,1.688992309268225,1.5086617068790664,1.3826682657980036,1.3826682657980056,1.4388336791718304,1.6330883363654243,1.6527894913205654,1.740066242439792
2022-06,1.3932606931984495,1.507368052800301,1.6214754124021524,1.3653367167331751,1.3792987049658123,1.4546083881293397,1.4239345406638946,1.3849973344593338,1.3891290138288916,1.5155646788127703,1.4756689347493102,1.4756689347493097,1.402219752311186,1.3977402227548177,1.4541629510704226,1.423711822134436
2022-07,1.4018402902822626,1.5144143355557442,1.6269883808292258,1.4038494381458642,1.4028448642140634,1.4340676581152556,1.4179539741987592,1.2975896413985184,1.3497149658403904,1.3217779444558617,1.503748995262624,1.5037489952626235,1.2429956530746749,1.3224179716784688,1.3360405877513175,1.36894043901679
2022-08,0.6308526564677204,0.6720821029177679,0.7133115493678155,0.6266578153248559,0.6287552358962881,0.6833104910030129,0.6570815737353666,0.26704450582202044,0.4489485811448704,0.33364835838607043,0.6391976029431227,0.6391976029431231,0.25437640168796055,0.4426145290778405,0.32824027843774295,0.47954646745273166
2022-09,0.16209244464284336,0.11496016188846969,0.06782787913409602,0.16600440898995708,0.16404842681640022,0.2478032829262177,0.20494786378453053,-0.18933332063389258,-0.013620437995524606,-0.18446655284194233,0.1634847227826772,0.16348472278267703,-0.154337358603645,0.0038775430195991806,-0.11684181847607225,0.022625313083385556
2022-10,1.1729476113272232,1.1241974351095643,1.075447258891905,1.1439473421018893,1.1584474767145563,1.213028479021963,1.1929880451745931,0.9359777149778732,1.0544626631525482,0.9947686926635302,1.228866818205201,1.228866818205201,0.9946441633135371,1.0837958873203801,1.0108503824511672,1.0918989968891952
2022-11,0.7585158740889214,0.7882528330528827,0.817989792016844,0.7528923984526326,0.755704136270777,0.8383085240122387,0.79841219905058,0.6780203379658085,0.718268106027365,0.699234631853265,0.8261332722306569,0.8261332722306568,0.6510810202669725,0.7047984471779469,0.5941434885951491,0.6763296813420352
2022-12,0.047475065722731635,0.09094142216773585,0.13440777861274006,0.053155302025788165,0.0503151838742599,0.11055302145456375,0.07901404358864769,-0.17063059125407815,-0.061577762765673255,-0.1571642692238825,0.12288626833720678,0.12288626833720673,0.06734967190695146,0.05741236881484155,0.03332181457329375,0.04039844014801269
2023-01,4.873148431243555,4.8557166576029465,4.838284883962337,4.87393303291824,4.873540732080897,4.912369511869997,4.892758971556776,4.952876764210595,4.913012597727075,4.971264410668985,4.964450850566415,4.964450850566416,4.739142307772745,4.80614536950815,4.789243122593463,4.831195776918509
2023-02,0.5313152061494304,0.5039703923327187,0.47662557851600684,0.5499407533943041,0.5406279797718673,0.5888584069028848,0.5600868065261576,0.3107113569273726,0.4210132815384015,0.2630739006587149,0.6255354717801944,0.6255354717801942,0.39101288105754173,0.46116404360348606,0.4414588306881792,0.48638701841880483
2023-03,0.2926338566146489,0.22856958059145327,0.16450530456825765,0.29682713010064565,0.2947304933576473,0.33335740280605464,0.3129956297103518,0.20984083170333673,0.2512373441589928,0.20703182087942934,0.32746821590857,0.3274682159085699,0.18020602696828533,0.23641994179146714,0.17869474060961119,0.23566429861213006
2023-04,0.5640927888903151,0.5026749219687728,0.44125705504723056,0.5691567401474824,0.5666247645188988,0.593105697033423,0.578599242961869,0.6327817746366632,0.5984372817634891,0.6307410451469809,0.613256216777252,0.6132562167772518,0.4462693802258743,0.5051810845580947,0.46408801636269326,0.5140904026265042
2023-05,0.22898268041677386,0.16802415321198316,0.10706562600719244,0.23108355202090763,0.23003311621884076,0.26921308203526095,0.2490978812260174,0.25984180965655385,0.24441224503666387,0.2196086367605871,0.24219461674981496,0.24219461674981507,0.17236988025936834,0.2006762803380711,0.16870781854874442,0.19884524948275914
2023-06,0.035044079040744636,-0.04713023043292175,-0.12930453990658813,0.029127939680162362,0.0320860093604535,0.06232469878570218,0.04868438891322341,0.21618388801496588,0.12561398352785524,0.1273225573754745,0.03515573916463083,0.03515573916463091,0.11671126702462309,0.07587767303268386,0.08234251901312814,0.05869329902693639
2023-07,0.38617514341012105,0.3623426582424115,0.33851017307470194,0.3741759374156507,0.38017554041288587,0.411190977740886,0.3986830605755035,0.3914485709026896,0.3888118571564053,0.3468463509672181,0.43598646929081186,0.43598646929081186,0.4234358619564448,0.4048055026832829,0.4500181755541014,0.4180966594821112
2023-08,0.4746143904367312,0.47188412299930443,0.4691538555618777,0.45660014350387995,0.4656072669703056,0.48125383767157986,0.47793411405415553,0.41638112241847147,0.44549775642760137,0.3879123140137205,0.4101305881302646,0.4101305881302645,0.29288977115145276,0.38375208079409195,0.3373086604587142,0.4059615254477227
2023-09,-0.24889839959904397,-0.2755480777313318,-0.30219775586361963,-0.25470401766581435,-0.25180120863242916,-0.23932155809799782,-0.2441099788485209,-0.24657458115391812,-0.24773649037648104,-0.23760020630356413,-0.3090082248446725,-0.3090082248446728,-0.4071797837834573,-0.3280390916912507,-0.3921186182895889,-0.32050850894431643
2023-10,0.29059742738357847,0.2826615364616625,0.2747256455397465,0.2944676809592983,0.2925325541714384,0.3022866492725249,0.2964420383280517,0.3578575583628542,0.32422749287321634,0.2948720859857988,0.3472367743529199,0.3472367743529202,0.2561559415315513,0.2733766844575649,0.3284389550254899,0.30951819120453417
2023-11,0.05849249293244713,0.03891311393757824,0.01933373494270936,0.04768591090295088,0.053089201917699,0.058340873763818024,0.058416683348132575,-0.07126184288126529,-0.006384674974409081,-0.1210377387668706,0.05698454128931993,0.05698454128932007,-0.09074768785149648,-0.016127597459524676,0.046798751738254235,0.05264562233535068
2023-12,-0.13307024110083232,-0.14765019744245733,-0.16223015378408234,-0.14187748808560052,-0.13747386459321642,-0.13836746174363404,-0.13571885142223317,-0.13162129326923905,-0.13234576718503568,-0.1958820058870403,-0.1416262082809408,-0.14162620828094075,-0.17667267919445956,-0.15487146014764594,-0.12153165371416441,-0.12730094740749837
2024-01,0.9319165376518567,0.8857871746883093,0.8396578117247618,0.9285544824075963,0.9302355100297265,0.9214065538655398,0.9266615457586982,1.2949998795824746,1.1134582086171656,1.2364987713692936,0.9279424726748537,0.9279424726748539,1.050824973138948,0.9913707553954023,1.0195174861032437,0.9757170118775502
2024-02,0.2706200012537311,0.2580380446649967,0.24545608807626224,0.27603296737977645,0.27332648431675377,0.2716615198647696,0.27114076055925035,0.4983326990952812,0.38447635017450615,0.3680474264973359,0.2319179912744115,0.23191799127441143,0.25663650245583575,0.26362825185478345,0.2291228118266823,0.24987140654020668
2024-03,0.17828022163150525,0.17795882405921745,0.17763742648692965,0.17880674088237886,0.17854348125694205,0.166341871030597,0.17231104633105113,0.2284691371249367,0.20337467937822096,0.1644795903075216,0.14869909985390495,0.14869909985390506,0.10715021728178237,0.1427152194566438,0.12331212694946596,0.1507961742904856
2024-04,0.535513874597449,0.5169386135775386,0.49836335255762815,0.5358905022945631,0.535702188446006,0.5239481504923919,0.5297310125449204,0.594343375542568,0.5649286250700085,0.5434057908122012,0.553357087042444,0.5533570870424438,0.4836538472365173,0.5095838609169832,0.49714356264344994,0.5163287186204495
2024-05,0.2079810434726739,0.21924642636613612,0.23051180925959833,0.2092198326445885,0.2086004380586312,0.19891068812406065,0.20344586579836726,0.3984824629070127,0.3032317531898433,0.3522308150281167,0.27049118623438,0.27049118623437995,0.2345501788336488,0.22126561115316135,0.23737233538831062,0.22267668943049226
2024-06,0.049566412104763674,0.08126073928770258,0.1129550664706415,0.04986822266801222,0.049717317386387946,0.03820335100842043,0.04388488155659205,0.3254299463961273,0.18749817925044548,0.28827966850108816,0.07233618732117827,0.07233618732117841,0.07502909974254585,0.06229775592365476,0.09100952313315455,0.07028796761895911
2024-07,0.20998444901121854,0.24684517534253225,0.283705901673846,0.20968652508579633,0.20983548704850744,0.19304656975243145,0.201515509381825,0.4779817300544441,0.3439830895328313,0.420915351754969,0.26616367505018607,0.2661636750501861,0.39503341706708117,0.30250893303914983,0.3495353182296265,0.27975988362042253
2024-08,0.07281547435294283,0.04978803679458074,0.02676059923621866,0.07298906497322782,0.07290226966308533,0.06040603946662573,0.06661075690978428,0.06729835161160999,0.07005691298227641,0.03455648287628038,0.03262982125302599,0.0326298212530261,0.029061402951009535,0.050938438651976184,0.03393814005122983,0.05337680720208633
2024-09,-0.4651739920724355,-0.5428417910368668,-0.6205095900012981,-0.4658375822045859,-0.46550578713851065,-0.4833499070531996,-0.47426194956281753,-0.4106671925775274,-0.43792059232498143,-0.49300689480430515,-0.47812062910497044,-0.47812062910497044,-0.5806477349401029,-0.5229108635062691,-0.5597020042170173,-0.5124379981447265
2024-10,0.2218404811078794,0.28435967663125583,0.3468788721546322,0.2304781674589425,0.22615932428341096,0.22537568253622642,0.2236080818220529,0.3970005502025757,0.30942051565522755,0.33600222827181087,0.3111718393995785,0.3111718393995786,0.3457083431502444,0.2837744121290619,0.3399074195118704,0.28087395030987494
2024-11,0.13103934262291972,0.1125881018490863,0.09413686107525288,0.1312184975227918,0.13112892007285576,0.12198965449705061,0.12651449855998517,0.28650789391539366,0.2087736182691567,0.239771167955183,0.1138574056956913,0.11385740569569139,0.1337081174769199,0.1323737300499198,0.13026569060688473,0.13065251661490224
2024-12,0.00423825253460209,-0.029928734165286276,-0.06409572086517465,0.005152462661278466,0.004695357597940278,-0.005766631189595278,-0.0007641893274965943,-0.029741272544528446,-0.012751510004963178,-0.0442323990474023,-0.006134672355958125,-0.006134672355958118,-0.03137263085977362,-0.013567189162585765,-0.018773343718285936,-0.007267545591841923
2025-01,1.1241131790061303,1.141778566097235,1.1594439531883396,1.125556130454649,1.1248346547303898,1.122424536732469,1.1232688578692995,1.193030478182724,1.158571828594427,1.1318388700790951,1.1588210226032527,1.1588210226032527,1.1897039247806747,1.1569085518934026,1.199552524856841,1.1618328519314858
2025-02,0.3273352565503001,0.3449213748972017,0.3625074932441033,0.32638287396022025,0.3268590652552602,0.3136391920710201,0.3204872243106601,0.39542668167195827,0.36138096911112916,0.498835134466616,0.3180988221097202,0.3180988221097202,0.3565201283955971,0.34192769247294863,0.3552066174160068,0.3412709369831535
2025-03,0.025961209336477623,0.01279907147341732,-0.00036306638964298324,0.02403166474365584,0.02499643704006673,0.008142739434536042,0.017051974385506832,0.020421900082056355,0.02319155470926699,0.036559770767366315,0.005646282963267801,0.005646282963267968,-0.004196632242170831,0.010882288547153396,0.027355400462899623,0.026658304899688623
2025-04,0.1887731296337113,0.17127147038237248,0.15376981113103366,0.18901472143353107,0.18889392553362117,0.18112622553984056,0.18494967758677594,0.10153928044529631,0.1451562050395038,0.07804722235644293,0.2094026013644572,0.2094026013644572,0.22226360858491387,0.2055183691093126,0.209318226922486,0.19904567827809866
2025-05,0.2616004842766493,0.2843344825640807,0.3070684808515122,0.26148927936432714,0.2615448818204882,0.2513523655812438,0.2564764249289465,0.32006451794948737,0.29083250111306835,0.3151848398683934,0.3100859452410859,0.3100859452410859,0.33227403545303963,0.2969372598648444,0.3241961570575254,0.2928983206670873
2025-06,0.21403896943571182,0.21877442075846298,0.22350987208121414,0.213196994175264,0.2136179818054879,0.2103410042228997,0.21218998682930576,0.2861720138547611,0.25010549164523643,0.2541491210774183,0.25822212932454247,0.2582221293245425,0.24937406235027654,0.23170651589299418,0.25627746130477197,0.2351582153702419
2025-07,0.482699677975129,0.5584568402910703,0.6342140026070118,0.4830539192576838,0.4828767986164064,0.46232971139177936,0.4725146946834542,0.7171571466649729,0.599928412320051,0.7285221388797638,0.5392282669955341,0.5392282669955341,0.6011150504557781,0.5419073642154535,0.6006373029342427,0.5416684904546858
2025-08,0.12246127477104277,0.09808353927722599,0.07370580378340921,0.12311817380590645,0.12278972428847461,0.11036923328114018,0.11641525402609147,0.04847807931253524,0.08546967704178901,0.03439666710575359,0.08679181871160396,0.08679181871160387,0.09123946597791481,0.10685037037447878,0.09767741387036577,0.11006934432070427
2025-09,-0.4796923876781566,-0.5222102106965498,-0.564728033714943,-0.4792914587134,-0.47949192319577827,-0.4872676527615195,-0.48348002021983805,-0.5845804151270372,-0.5321364014025969,-0.581496646009973,-0.488408847602377,-0.48840884760237707,-0.5041416132981518,-0.4919170004881542,-0.5262210961166179,-0.5029567418973873
2025-10,0.24018251506517188,0.28619898904433005,0.33221546302348826,0.23895414983866506,0.23956833245191847,0.23026014511827197,0.23522133009172191,0.2878549285479967,0.2640187218065843,0.3086329708857367,0.3095683289944496,0.3095683289944496,0.33564303956943664,0.28791277731730425,0.33129277918183564,0.28573764712350375
2025-11,0.013912520901711065,0.02817917668424684,0.042445832466782615,0.01365314889335037,0.013782834897530717,0.012375819367608128,0.013144170134659596,0.047944908407090966,0.030928714654401016,0.03804134239629965,0.00387667173979641,0.0038766717397964827,0.032516375361667495,0.02321444813168928,0.023073815294954537,0.0184931680983328
2025-12,-0.3176359844265689,-0.3192220059914924,-0.32080802755641596,-0.31656782051406107,-0.317101902470315,-0.3204592555778072,-0.319047620002188,-0.3737639100500354,-0.3456999472383021,-0.3618074789835376,-0.32759219249696564,-0.32759219249696564,-0.32652124031256685,-0.32207861236956786,-0.3377652669838617,-0.3277006257052153
2026-01,0.8514524588474814,0.853289440279114,0.8551264217107467,0.8515986251054641,0.8515255419764728,0.8436451585496609,0.8475488086985712,0.8148938938952323,0.8331731763713568,0.9170870883113245,0.865254865538414,0.865254865538414,0.9095401071706197,0.8804962830090506,0.8895940573038471,0.8705232580756643
2026-02,0.07585143971505987,0.09415719696403499,0.11246295421301011,0.07292313256520688,0.07438728614013337,0.05755676186546255,0.0667041007902612,0.15175316471952577,0.11380230221729282,0.13390466455269484,0.06773109780116002,0.06773109780116007,0.09956025318157835,0.08770584644831911,0.07835169170510414,0.077101565710082
2026-03,0.5831477425464591,0.5745975532171261,0.5660473638877932,0.5819497713031813,0.5825487569248202,0.5735999343874271,0.578373838466943,0.5123665503664997,0.5477571464564794,0.5281735938981547,0.5680602462921889,0.5680602462921889,0.5711235983718433,0.5771356704591513,0.571512212305465,0.577329977425962
2026-04,0.4980319143303553,0.4728034992943644,0.44757508425837345,0.4994030274971084,0.49871747091373186,0.49053111711530206,0.4942815157228287,0.44795595843012115,0.47299393638023823,0.44361008135401836,0.5058649322365281,0.505864932236528,0.5208479441858647,0.50943992925811,0.506046317302123,0.5020391158162392
2026-05,0.36764935566655854,0.385238322814708,0.4028272899628575,0.3681623590378854,0.367905857352222,0.357291913051596,0.3624706343590773,0.3712711086475256,0.36946023215704205,0.3768624378885364,0.4072705595450352,0.4072705595450352,0.35791607879623843,0.3627827172313985,0.3631942554080016,0.3654218055372801
2026-06,-0.05839529757472206,-0.08281790072322807,-0.10724050387173409,-0.05694759632424223,-0.05767144694948215,-0.06413444571432889,-0.06126487164452547,-0.1575293226181551,-0.10796231009643859,-0.1050896374462599,-0.027339595571438807,-0.02733959557143878,-0.09722396009026754,-0.0778096288324948,-0.06887637552234277,-0.06363583654853242
2026-07,0.44767252748945857,0.5124477950466728,0.577223062603887,0.4474417578979121,0.4475571426936853,0.4335851000340195,0.440628813761739,0.5287664162847101,0.48821947188708437,0.5509730135757039,0.5132347946404271,0.5132347946404271,0.5401098097668883,0.4938911686281734,0.5295612275292656,0.4886168775093621
