origin,model,actual,consensus,forecast,error,surprise,deviation,gain,big,alert,capture_ratio
2025-01,SELECTED,1.3,1.1,1.1283126163059556,-0.17168738369404446,0.19999999999999996,0.028312616305955496,0.028312616305955496,False,False,
2025-02,SELECTED,0.2,0.2,0.34978778363576435,0.14978778363576434,0.0,0.14978778363576434,-0.14978778363576434,False,False,
2025-03,SELECTED,0.1,0.0,0.009165383416665063,-0.09083461658333494,0.1,0.009165383416665063,0.009165383416665063,False,False,
2025-04,SELECTED,-0.1,0.1,0.17546102638768143,0.27546102638768144,-0.2,0.07546102638768143,-0.07546102638768143,False,False,
2025-05,SELECTED,0.5,0.2,0.27506390271564474,-0.22493609728435526,0.3,0.07506390271564473,0.07506390271564473,False,False,
2025-06,SELECTED,0.3,0.2,0.22156103089661303,-0.07843896910338696,0.09999999999999998,0.021561030896613015,0.021561030896613015,False,False,
2025-07,SELECTED,0.5,0.5,0.5375801261126082,0.03758012611260819,0.0,0.03758012611260819,-0.03758012611260819,False,False,
2025-08,SELECTED,0.1,0.1,0.08033607574224055,-0.019663924257759452,0.0,-0.019663924257759452,-0.019663924257759452,False,False,
2025-09,SELECTED,-0.6,-0.3,-0.561904245344688,0.03809575465531201,-0.3,-0.261904245344688,0.261904245344688,False,True,
2025-10,SELECTED,0.5,0.3,0.32842174711717737,-0.17157825288282263,0.2,0.028421747117177376,0.028421747117177376,False,False,
2025-11,SELECTED,-0.3,0.1,0.032238483927489264,0.3322384839274892,-0.4,-0.06776151607251074,0.0677615160725108,True,False,0.16940379018127685
2025-12,SELECTED,-0.3,-0.1,-0.32290281906664636,-0.022902819066646374,-0.19999999999999998,-0.22290281906664636,0.1770971809333536,False,True,
2026-01,SELECTED,0.9,0.8,0.8553020239105953,-0.044697976089404734,0.09999999999999998,0.055302023910595244,0.055302023910595244,False,False,
2026-02,SELECTED,-0.1,0.1,0.11159660424335549,0.2115966042433555,-0.2,0.011596604243355485,-0.011596604243355485,False,False,
2026-03,SELECTED,0.6,0.7,0.5662219225171113,-0.033778077482888635,-0.09999999999999998,-0.1337780774828886,0.06622192251711134,False,False,
2026-04,SELECTED,0.5,0.4,0.44727628540640196,-0.05272371459359804,0.09999999999999998,0.04727628540640194,0.04727628540640194,False,False,
2026-05,SELECTED,0.1,0.3,0.4025255969593122,0.30252559695931225,-0.19999999999999998,0.10252559695931224,-0.10252559695931227,False,False,
2026-06,SELECTED,-0.3,0.0,-0.0968189029325986,0.2031810970674014,-0.3,-0.0968189029325986,0.0968189029325986,False,False,
2026-07,SELECTED,0.6,0.6,0.5769555605630361,-0.02304443943696388,0.0,-0.02304443943696388,-0.02304443943696388,False,False,
2019-02,leaf3_featuresall_m0,0.2,0.1,0.31775488058818213,0.11775488058818212,0.1,0.21775488058818213,-0.017754880588182115,False,True,
2019-03,leaf3_featuresall_m0,0.2,0.1,0.09946023954165717,-0.10053976045834284,0.1,-0.0005397604583428361,-0.0005397604583428361,False,False,
2019-04,leaf3_featuresall_m0,0.1,0.3,0.38710754867430486,0.2871075486743049,-0.19999999999999998,0.08710754867430487,-0.0871075486743049,False,False,
2019-05,leaf3_featuresall_m0,0.7,0.4,0.2254766707170906,-0.47452332928290936,0.29999999999999993,-0.17452332928290942,-0.17452332928290942,False,False,
2019-06,leaf3_featuresall_m0,0.2,0.1,0.12410329846284626,-0.07589670153715375,0.1,0.024103298462846257,0.024103298462846257,False,False,
2019-07,leaf3_featuresall_m0,0.4,0.2,0.435229027763851,0.03522902776385095,0.2,0.23522902776385096,0.16477097223614906,False,True,
2019-08,leaf3_featuresall_m0,0.1,0.0,0.07212027168892293,-0.027879728311077073,0.1,0.07212027168892293,0.07212027168892293,False,False,
2019-09,leaf3_featuresall_m0,-0.6,-0.4,-0.3115374275151629,0.2884625724848371,-0.19999999999999996,0.08846257248483713,-0.08846257248483713,False,False,
2019-10,leaf3_featuresall_m0,0.5,0.4,0.22940611674544503,-0.27059388325455497,0.09999999999999998,-0.170593883254555,-0.170593883254555,False,False,
2019-11,leaf3_featuresall_m0,0.3,0.2,0.16027885730460945,-0.13972114269539054,0.09999999999999998,-0.039721142695390566,-0.039721142695390566,False,False,
2019-12,leaf3_featuresall_m0,0.2,0.1,0.015134052299833604,-0.1848659477001664,0.1,-0.0848659477001664,-0.0848659477001664,False,False,
2020-01,leaf3_featuresall_m0,1.5,1.0,0.8910783646002834,-0.6089216353997166,0.5,-0.10892163539971655,-0.10892163539971655,True,False,-0.2178432707994331
2020-02,leaf3_featuresall_m0,0.3,0.3,0.3016255681785912,0.001625568178591219,0.0,0.001625568178591219,-0.001625568178591219,False,False,
2020-03,leaf3_featuresall_m0,-0.1,0.1,-0.2620574219510465,-0.16205742195104647,-0.2,-0.3620574219510465,0.03794257804895354,False,True,
2020-04,leaf3_featuresall_m0,-0.2,-0.2,-0.31758186237127,-0.11758186237127,0.0,-0.11758186237127,-0.11758186237127,False,False,
2020-05,leaf3_featuresall_m0,0.4,0.1,0.1755417858910625,-0.22445821410893751,0.30000000000000004,0.0755417858910625,0.07554178589106253,False,False,
2020-06,leaf3_featuresall_m0,0.6,0.2,0.3438817354017713,-0.2561182645982287,0.39999999999999997,0.1438817354017713,0.1438817354017713,True,False,0.3597043385044283
2020-07,leaf3_featuresall_m0,0.4,0.2,0.4869502977384474,0.08695029773844737,0.2,0.2869502977384474,0.11304970226155264,False,True,
2020-08,leaf3_featuresall_m0,0.0,0.0,0.03313375648649175,0.03313375648649175,0.0,0.03313375648649175,-0.03313375648649175,False,False,
2020-09,leaf3_featuresall_m0,-0.6,-0.3,-0.3793055312609125,0.2206944687390875,-0.3,-0.0793055312609125,0.0793055312609125,False,False,
2020-10,leaf3_featuresall_m0,0.2,0.2,0.1835507038734855,-0.016449296126514523,0.0,-0.016449296126514523,-0.016449296126514523,False,False,
2020-11,leaf3_featuresall_m0,0.0,0.1,0.1331935220806632,0.1331935220806632,-0.1,0.0331935220806632,-0.0331935220806632,False,False,
2020-12,leaf3_featuresall_m0,-0.2,0.1,0.17439862975000198,0.374398629750002,-0.30000000000000004,0.07439862975000197,-0.07439862975000194,False,False,
2021-01,leaf3_featuresall_m0,1.3,0.9,0.8285790522695597,-0.4714209477304403,0.4,-0.07142094773044028,-0.07142094773044028,True,False,-0.1785523693261007
2021-02,leaf3_featuresall_m0,0.2,0.3,0.4287738547440542,0.2287738547440542,-0.09999999999999998,0.12877385474405423,-0.12877385474405423,False,False,
2021-03,leaf3_featuresall_m0,0.2,0.3,0.15191007441957335,-0.04808992558042666,-0.09999999999999998,-0.14808992558042663,0.05191007441957332,False,False,
2021-04,leaf3_featuresall_m0,0.5,0.2,0.256026468736474,-0.243973531263526,0.3,0.05602646873647399,0.05602646873647399,False,False,
2021-05,leaf3_featuresall_m0,0.2,0.4,0.5680138323904842,0.3680138323904842,-0.2,0.16801383239048417,-0.16801383239048417,False,False,
2021-06,leaf3_featuresall_m0,0.5,0.4,0.3296679179291987,-0.1703320820708013,0.09999999999999998,-0.07033208207080133,-0.07033208207080133,False,False,
2021-07,leaf3_featuresall_m0,1.0,0.5,0.6445519678863136,-0.35544803211368636,0.5,0.14455196788631364,0.14455196788631364,True,False,0.2891039357726273
2021-08,leaf3_featuresall_m0,0.7,0.2,0.22450335235865432,-0.47549664764134564,0.49999999999999994,0.024503352358654307,0.024503352358654307,True,False,0.04900670471730862
2021-09,leaf3_featuresall_m0,0.2,-0.2,-0.12400009742970602,-0.32400009742970604,0.4,0.07599990257029399,0.07599990257029399,True,False,0.18999975642573497
2021-10,leaf3_featuresall_m0,1.0,0.7,0.7237052274417968,-0.2762947725582032,0.30000000000000004,0.023705227441796817,0.023705227441796817,False,False,
2021-11,leaf3_featuresall_m0,0.2,0.3,0.6823484514284204,0.48234845142842037,-0.09999999999999998,0.3823484514284204,-0.3823484514284204,False,True,
2021-12,leaf3_featuresall_m0,0.4,0.3,0.7709389674170302,0.37093896741703014,0.10000000000000003,0.4709389674170302,-0.2709389674170301,False,True,
2022-01,leaf3_featuresall_m0,4.4,3.8,4.378137226971534,-0.02186277302846662,0.6000000000000005,0.5781372269715339,0.5781372269715339,True,True,0.9635620449525557
2022-02,leaf3_featuresall_m0,1.3,0.6,0.8664254070284128,-0.4335745929715873,0.7000000000000001,0.2664254070284128,0.2664254070284128,True,True,0.3806077243263039
2022-03,leaf3_featuresall_m0,1.7,1.4,0.9740717773895649,-0.7259282226104351,0.30000000000000004,-0.42592822261043506,-0.42592822261043506,False,True,
2022-04,leaf3_featuresall_m0,1.8,0.9,0.7418585559133414,-1.0581414440866586,0.9,-0.15814144408665864,-0.15814144408665853,True,False,-0.17571271565184293
2022-05,leaf3_featuresall_m0,1.8,1.4,1.8273429935590184,0.02734299355901837,0.40000000000000013,0.4273429935590185,0.37265700644098176,True,True,1.0683574838975458
2022-06,leaf3_featuresall_m0,1.6,1.5,1.3932606931984495,-0.20673930680155062,0.10000000000000009,-0.10673930680155053,-0.10673930680155053,False,False,
2022-07,leaf3_featuresall_m0,1.3,1.6,1.4018402902822626,0.1018402902822626,-0.30000000000000004,-0.19815970971773744,0.19815970971773744,False,False,
2022-08,leaf3_featuresall_m0,0.4,0.8,0.6308526564677204,0.23085265646772035,-0.4,-0.16914734353227967,0.16914734353227967,True,False,0.4228683588306992
2022-09,leaf3_featuresall_m0,0.8,0.2,0.16209244464284336,-0.6379075553571567,0.6000000000000001,-0.03790755535715665,-0.03790755535715662,True,False,-0.0631792589285944
2022-10,leaf3_featuresall_m0,-1.4,0.9,1.1729476113272232,2.572947611327223,-2.3,0.2729476113272232,-0.27294761132722334,True,True,-0.11867287449009706
2022-11,leaf3_featuresall_m0,1.2,0.7,0.7585158740889214,-0.44148412591107855,0.5,0.05851587408892145,0.05851587408892145,True,False,0.1170317481778429
2022-12,leaf3_featuresall_m0,0.0,0.4,0.047475065722731635,0.047475065722731635,-0.4,-0.3525249342772684,0.3525249342772684,True,True,0.8813123356931709
2023-01,leaf3_featuresall_m0,6.0,5.8,4.873148431243555,-1.1268515687564449,0.20000000000000018,-0.9268515687564447,-0.9268515687564447,False,True,
2023-02,leaf3_featuresall_m0,0.6,0.5,0.5313152061494304,-0.06868479385056958,0.09999999999999998,0.0313152061494304,0.0313152061494304,False,False,
2023-03,leaf3_featuresall_m0,0.1,0.1,0.2926338566146489,0.1926338566146489,0.0,0.1926338566146489,-0.1926338566146489,False,False,
2023-04,leaf3_featuresall_m0,-0.2,0.4,0.5640927888903151,0.7640927888903151,-0.6000000000000001,0.1640927888903151,-0.16409278889031498,True,False,-0.27348798148385844
2023-05,leaf3_featuresall_m0,0.3,0.1,0.22898268041677386,-0.07101731958322613,0.19999999999999998,0.12898268041677385,0.12898268041677385,False,False,
2023-06,leaf3_featuresall_m0,0.3,0.3,0.035044079040744636,-0.26495592095925535,0.0,-0.26495592095925535,-0.26495592095925535,False,True,
2023-07,leaf3_featuresall_m0,0.5,0.4,0.38617514341012105,-0.11382485658987895,0.09999999999999998,-0.013824856589878975,-0.013824856589878975,False,False,
2023-08,leaf3_featuresall_m0,0.2,0.1,0.4746143904367312,0.2746143904367312,0.1,0.37461439043673117,-0.1746143904367312,False,True,
2023-09,leaf3_featuresall_m0,-0.7,-0.2,-0.24889839959904397,0.451101600400956,-0.49999999999999994,-0.04889839959904396,0.04889839959904396,True,False,0.09779679919808794
2023-10,leaf3_featuresall_m0,0.1,0.0,0.29059742738357847,0.19059742738357846,0.1,0.29059742738357847,-0.09059742738357845,False,True,
2023-11,leaf3_featuresall_m0,0.1,-0.1,0.05849249293244713,-0.04150750706755288,0.2,0.15849249293244713,0.15849249293244713,False,False,
2023-12,leaf3_featuresall_m0,-0.4,0.0,-0.13307024110083232,0.2669297588991677,-0.4,-0.13307024110083232,0.13307024110083232,True,False,0.3326756027520808
2024-01,leaf3_featuresall_m0,1.5,2.0,0.9319165376518567,-0.5680834623481433,-0.5,-1.0680834623481434,-0.06808346234814333,True,True,2.136166924696287
2024-02,leaf3_featuresall_m0,0.3,0.4,0.2706200012537311,-0.0293799987462689,-0.10000000000000003,-0.12937999874626893,0.07062000125373114,False,False,
2024-03,leaf3_featuresall_m0,0.1,0.1,0.17828022163150525,0.07828022163150525,0.0,0.07828022163150525,-0.07828022163150525,False,False,
2024-04,leaf3_featuresall_m0,0.7,0.2,0.535513874597449,-0.16448612540255092,0.49999999999999994,0.335513874597449,0.335513874597449,True,True,0.6710277491948982
2024-05,leaf3_featuresall_m0,0.0,0.1,0.2079810434726739,0.2079810434726739,-0.1,0.1079810434726739,-0.1079810434726739,False,False,
2024-06,leaf3_featuresall_m0,-0.3,0.2,0.049566412104763674,0.3495664121047637,-0.5,-0.15043358789523634,0.1504335878952363,True,False,0.3008671757904727
2024-07,leaf3_featuresall_m0,0.7,0.5,0.20998444901121854,-0.4900155509887814,0.19999999999999996,-0.29001555098878146,-0.29001555098878146,False,True,
2024-08,leaf3_featuresall_m0,0.3,0.0,0.07281547435294283,-0.22718452564705716,0.3,0.07281547435294283,0.07281547435294283,False,False,
2024-09,leaf3_featuresall_m0,-0.4,-0.5,-0.4651739920724355,-0.06517399207243546,0.09999999999999998,0.03482600792756452,0.03482600792756452,False,False,
2024-10,leaf3_featuresall_m0,0.3,0.3,0.2218404811078794,-0.07815951889212058,0.0,-0.07815951889212058,-0.07815951889212058,False,False,
2024-11,leaf3_featuresall_m0,0.1,0.2,0.13103934262291972,0.031039342622919713,-0.1,-0.06896065737708029,0.06896065737708029,False,False,
2024-12,leaf3_featuresall_m0,-0.3,0.1,0.00423825253460209,0.30423825253460207,-0.4,-0.09576174746539792,0.09576174746539795,True,False,0.2394043686634948
2025-01,leaf3_featuresall_m0,1.3,1.1,1.1241131790061303,-0.17588682099386976,0.19999999999999996,0.024113179006130192,0.024113179006130192,False,False,
2025-02,leaf3_featuresall_m0,0.2,0.2,0.3273352565503001,0.1273352565503001,0.0,0.1273352565503001,-0.1273352565503001,False,False,
2025-03,leaf3_featuresall_m0,0.1,0.0,0.025961209336477623,-0.07403879066352238,0.1,0.025961209336477623,0.025961209336477623,False,False,
2025-04,leaf3_featuresall_m0,-0.1,0.1,0.1887731296337113,0.28877312963371127,-0.2,0.08877312963371128,-0.08877312963371126,False,False,
2025-05,leaf3_featuresall_m0,0.5,0.2,0.2616004842766493,-0.23839951572335072,0.3,0.06160048427664927,0.06160048427664927,False,False,
2025-06,leaf3_featuresall_m0,0.3,0.2,0.21403896943571182,-0.08596103056428817,0.09999999999999998,0.014038969435711812,0.014038969435711812,False,False,
2025-07,leaf3_featuresall_m0,0.5,0.5,0.482699677975129,-0.017300322024870973,0.0,-0.017300322024870973,-0.017300322024870973,False,False,
2025-08,leaf3_featuresall_m0,0.1,0.1,0.12246127477104277,0.02246127477104276,0.0,0.02246127477104276,-0.02246127477104276,False,False,
2025-09,leaf3_featuresall_m0,-0.6,-0.3,-0.4796923876781566,0.1203076123218434,-0.3,-0.1796923876781566,0.1796923876781566,False,False,
2025-10,leaf3_featuresall_m0,0.5,0.3,0.24018251506517188,-0.25981748493482815,0.2,-0.05981748493482811,-0.059817484934828136,False,False,
2025-11,leaf3_featuresall_m0,-0.3,0.1,0.013912520901711065,0.31391252090171107,-0.4,-0.08608747909828894,0.08608747909828895,True,False,0.21521869774572233
2025-12,leaf3_featuresall_m0,-0.3,-0.1,-0.3176359844265689,-0.017635984426568885,-0.19999999999999998,-0.21763598442656887,0.1823640155734311,False,True,
2026-01,leaf3_featuresall_m0,0.9,0.8,0.8514524588474814,-0.04854754115251858,0.09999999999999998,0.0514524588474814,0.0514524588474814,False,False,
2026-02,leaf3_featuresall_m0,-0.1,0.1,0.07585143971505987,0.17585143971505987,-0.2,-0.02414856028494014,0.02414856028494014,False,False,
2026-03,leaf3_featuresall_m0,0.6,0.7,0.5831477425464591,-0.01685225745354091,-0.09999999999999998,-0.11685225745354089,0.08314774254645907,False,False,
2026-04,leaf3_featuresall_m0,0.5,0.4,0.4980319143303553,-0.0019680856696446813,0.09999999999999998,0.0980319143303553,0.0980319143303553,False,False,
2026-05,leaf3_featuresall_m0,0.1,0.3,0.36764935566655854,0.26764935566655856,-0.19999999999999998,0.06764935566655855,-0.06764935566655858,False,False,
2026-06,leaf3_featuresall_m0,-0.3,0.0,-0.05839529757472206,0.24160470242527793,-0.3,-0.05839529757472206,0.05839529757472206,False,False,
2026-07,leaf3_featuresall_m0,0.6,0.6,0.44767252748945857,-0.1523274725105414,0.0,-0.1523274725105414,-0.1523274725105414,False,False,
2019-02,leaf3_featuresall_m0.5,0.2,0.1,0.3465685095014707,0.1465685095014707,0.1,0.24656850950147072,-0.046568509501470706,False,True,
2019-03,leaf3_featuresall_m0.5,0.2,0.1,0.09532740249095394,-0.10467259750904608,0.1,-0.00467259750904607,-0.00467259750904607,False,False,
2019-04,leaf3_featuresall_m0.5,0.1,0.3,0.4354158755100228,0.33541587551002283,-0.19999999999999998,0.13541587551002282,-0.13541587551002285,False,False,
2019-05,leaf3_featuresall_m0.5,0.7,0.4,0.24582704588051718,-0.4541729541194828,0.29999999999999993,-0.15417295411948284,-0.15417295411948284,False,False,
2019-06,leaf3_featuresall_m0.5,0.2,0.1,0.09949408376156484,-0.10050591623843518,0.1,-0.0005059162384351695,-0.0005059162384351695,False,False,
2019-07,leaf3_featuresall_m0.5,0.4,0.2,0.44402956869702204,0.044029568697022015,0.2,0.24402956869702203,0.155970431302978,False,True,
2019-08,leaf3_featuresall_m0.5,0.1,0.0,0.08425633043472575,-0.01574366956527426,0.1,0.08425633043472575,0.08425633043472575,False,False,
2019-09,leaf3_featuresall_m0.5,-0.6,-0.4,-0.3183931705130812,0.2816068294869188,-0.19999999999999996,0.08160682948691883,-0.08160682948691883,False,False,
2019-10,leaf3_featuresall_m0.5,0.5,0.4,0.2802833670384129,-0.2197166329615871,0.09999999999999998,-0.11971663296158713,-0.11971663296158713,False,False,
2019-11,leaf3_featuresall_m0.5,0.3,0.2,0.18362841849186784,-0.11637158150813215,0.09999999999999998,-0.01637158150813217,-0.01637158150813217,False,False,
2019-12,leaf3_featuresall_m0.5,0.2,0.1,0.02943711304661278,-0.17056288695338723,0.1,-0.07056288695338722,-0.07056288695338722,False,False,
2020-01,leaf3_featuresall_m0.5,1.5,1.0,0.9168866134307356,-0.5831133865692644,0.5,-0.08311338656926437,-0.08311338656926437,True,False,-0.16622677313852874
2020-02,leaf3_featuresall_m0.5,0.3,0.3,0.3194804321368582,0.019480432136858183,0.0,0.019480432136858183,-0.019480432136858183,False,False,
2020-03,leaf3_featuresall_m0.5,-0.1,0.1,-0.26484554549396283,-0.16484554549396283,-0.2,-0.36484554549396286,0.035154454506037186,False,True,
2020-04,leaf3_featuresall_m0.5,-0.2,-0.2,-0.3080509553671173,-0.10805095536711729,0.0,-0.10805095536711729,-0.10805095536711729,False,False,
2020-05,leaf3_featuresall_m0.5,0.4,0.1,0.1697443721131194,-0.23025562788688061,0.30000000000000004,0.0697443721131194,0.06974437211311943,False,False,
2020-06,leaf3_featuresall_m0.5,0.6,0.2,0.38033730324494686,-0.21966269675505312,0.39999999999999997,0.18033730324494684,0.18033730324494684,True,False,0.45084325811236714
2020-07,leaf3_featuresall_m0.5,0.4,0.2,0.5045019730580054,0.10450197305800535,0.2,0.30450197305800536,0.09549802694199466,False,True,
2020-08,leaf3_featuresall_m0.5,0.0,0.0,0.04282785537122785,0.04282785537122785,0.0,0.04282785537122785,-0.04282785537122785,False,False,
2020-09,leaf3_featuresall_m0.5,-0.6,-0.3,-0.40274300905269717,0.1972569909473028,-0.3,-0.10274300905269718,0.10274300905269718,False,False,
2020-10,leaf3_featuresall_m0.5,0.2,0.2,0.27093426617196403,0.07093426617196402,0.0,0.07093426617196402,-0.07093426617196402,False,False,
2020-11,leaf3_featuresall_m0.5,0.0,0.1,0.15115491697647487,0.15115491697647487,-0.1,0.05115491697647487,-0.05115491697647487,False,False,
2020-12,leaf3_featuresall_m0.5,-0.2,0.1,0.19059875507393378,0.3905987550739338,-0.30000000000000004,0.09059875507393378,-0.09059875507393378,False,False,
2021-01,leaf3_featuresall_m0.5,1.3,0.9,0.8922414125786592,-0.40775858742134086,0.4,-0.007758587421340835,-0.007758587421340835,True,False,-0.019396468553352086
2021-02,leaf3_featuresall_m0.5,0.2,0.3,0.5091930138026262,0.30919301380262615,-0.09999999999999998,0.20919301380262617,-0.20919301380262617,False,True,
2021-03,leaf3_featuresall_m0.5,0.2,0.3,0.14848052644858734,-0.051519473551412676,-0.09999999999999998,-0.15151947355141265,0.0484805264485873,False,False,
2021-04,leaf3_featuresall_m0.5,0.5,0.2,0.2858290885820161,-0.2141709114179839,0.3,0.0858290885820161,0.0858290885820161,False,False,
2021-05,leaf3_featuresall_m0.5,0.2,0.4,0.5877167252101461,0.38771672521014605,-0.2,0.18771672521014604,-0.18771672521014604,False,False,
2021-06,leaf3_featuresall_m0.5,0.5,0.4,0.351636796779439,-0.148363203220561,0.09999999999999998,-0.048363203220561035,-0.048363203220561035,False,False,
2021-07,leaf3_featuresall_m0.5,1.0,0.5,0.6697218783064215,-0.3302781216935785,0.5,0.1697218783064215,0.1697218783064215,True,False,0.339443756612843
2021-08,leaf3_featuresall_m0.5,0.7,0.2,0.16583195286237046,-0.5341680471376296,0.49999999999999994,-0.034168047137629554,-0.03416804713762961,True,False,-0.06833609427525912
2021-09,leaf3_featuresall_m0.5,0.2,-0.2,-0.11794171547347536,-0.3179417154734754,0.4,0.08205828452652465,0.08205828452652464,True,False,0.20514571131631162
2021-10,leaf3_featuresall_m0.5,1.0,0.7,0.7927388934226424,-0.20726110657735763,0.30000000000000004,0.09273889342264241,0.09273889342264241,False,False,
2021-11,leaf3_featuresall_m0.5,0.2,0.3,0.6982576755906593,0.4982576755906593,-0.09999999999999998,0.39825767559065933,-0.39825767559065933,False,True,
2021-12,leaf3_featuresall_m0.5,0.4,0.3,0.873441606645287,0.473441606645287,0.10000000000000003,0.573441606645287,-0.37344160664528697,False,True,
2022-01,leaf3_featuresall_m0.5,4.4,3.8,4.42010852550301,0.020108525503009567,0.6000000000000005,0.6201085255030101,0.579891474496991,True,True,1.0335142091716827
2022-02,leaf3_featuresall_m0.5,1.3,0.6,0.9472553663580414,-0.3527446336419586,0.7000000000000001,0.34725536635804144,0.34725536635804144,True,True,0.496079094797202
2022-03,leaf3_featuresall_m0.5,1.7,1.4,0.9599351536255071,-0.7400648463744929,0.30000000000000004,-0.44006484637449284,-0.44006484637449284,False,True,
2022-04,leaf3_featuresall_m0.5,1.8,0.9,0.810248090240683,-0.989751909759317,0.9,-0.08975190975931702,-0.08975190975931702,True,False,-0.0997243441770189
2022-05,leaf3_featuresall_m0.5,1.8,1.4,1.928849481807915,0.1288494818079149,0.40000000000000013,0.528849481807915,0.27115051819208524,True,True,1.3221237045197871
2022-06,leaf3_featuresall_m0.5,1.6,1.5,1.5073680528003008,-0.09263194719969925,0.10000000000000009,0.007368052800300839,0.007368052800300839,False,False,
2022-07,leaf3_featuresall_m0.5,1.3,1.6,1.5144143355557442,0.21441433555574418,-0.30000000000000004,-0.08558566444425586,0.08558566444425586,False,False,
2022-08,leaf3_featuresall_m0.5,0.4,0.8,0.6714710508558485,0.27147105085584844,-0.4,-0.12852894914415158,0.12852894914415158,True,False,0.32132237286037896
2022-09,leaf3_featuresall_m0.5,0.8,0.2,0.11499055980874168,-0.6850094401912583,0.6000000000000001,-0.08500944019125833,-0.08500944019125822,True,False,-0.14168240031876386
2022-10,leaf3_featuresall_m0.5,-1.4,0.9,1.1241974351095643,2.5241974351095644,-2.3,0.22419743510956425,-0.22419743510956458,True,True,-0.09747714569981054
2022-11,leaf3_featuresall_m0.5,1.2,0.7,0.7882528330528827,-0.4117471669471172,0.5,0.08825283305288278,0.08825283305288278,True,False,0.17650566610576557
2022-12,leaf3_featuresall_m0.5,0.0,0.4,0.09094142216773585,0.09094142216773585,-0.4,-0.3090585778322642,0.3090585778322642,True,True,0.7726464445806605
2023-01,leaf3_featuresall_m0.5,6.0,5.8,4.8557166576029465,-1.1442833423970535,0.20000000000000018,-0.9442833423970534,-0.9442833423970534,False,True,
2023-02,leaf3_featuresall_m0.5,0.6,0.5,0.5039703923327186,-0.09602960766728141,0.09999999999999998,0.003970392332718564,0.003970392332718564,False,False,
2023-03,leaf3_featuresall_m0.5,0.1,0.1,0.22856958059145327,0.12856958059145326,0.0,0.12856958059145326,-0.12856958059145326,False,False,
2023-04,leaf3_featuresall_m0.5,-0.2,0.4,0.5026749219687728,0.7026749219687729,-0.6000000000000001,0.10267492196877281,-0.10267492196877281,True,False,-0.17112486994795467
2023-05,leaf3_featuresall_m0.5,0.3,0.1,0.1680241532119832,-0.1319758467880168,0.19999999999999998,0.06802415321198318,0.06802415321198318,False,False,
2023-06,leaf3_featuresall_m0.5,0.3,0.3,-0.04713023043292175,-0.34713023043292174,0.0,-0.34713023043292174,-0.34713023043292174,False,True,
2023-07,leaf3_featuresall_m0.5,0.5,0.4,0.3623426582424115,-0.13765734175758848,0.09999999999999998,-0.0376573417575885,-0.0376573417575885,False,False,
2023-08,leaf3_featuresall_m0.5,0.2,0.1,0.4718841229993045,0.2718841229993045,0.1,0.3718841229993045,-0.17188412299930447,False,True,
2023-09,leaf3_featuresall_m0.5,-0.7,-0.2,-0.27554807773133183,0.4244519222686681,-0.49999999999999994,-0.07554807773133182,0.07554807773133182,True,False,0.15109615546266367
2023-10,leaf3_featuresall_m0.5,0.1,0.0,0.2826615364616625,0.18266153646166247,0.1,0.2826615364616625,-0.08266153646166247,False,True,
2023-11,leaf3_featuresall_m0.5,0.1,-0.1,0.038913113937578264,-0.06108688606242174,0.2,0.13891311393757827,0.13891311393757827,False,False,
2023-12,leaf3_featuresall_m0.5,-0.4,0.0,-0.1476501974424574,0.25234980255754264,-0.4,-0.1476501974424574,0.1476501974424574,True,False,0.36912549360614344
2024-01,leaf3_featuresall_m0.5,1.5,2.0,0.8857871746883093,-0.6142128253116907,-0.5,-1.1142128253116907,-0.11421282531169075,True,True,2.2284256506233815
2024-02,leaf3_featuresall_m0.5,0.3,0.4,0.2580380446649967,-0.0419619553350033,-0.10000000000000003,-0.14196195533500333,0.058038044664996735,False,False,
2024-03,leaf3_featuresall_m0.5,0.1,0.1,0.17795882405921745,0.07795882405921745,0.0,0.07795882405921745,-0.07795882405921745,False,False,
2024-04,leaf3_featuresall_m0.5,0.7,0.2,0.5169386135775386,-0.1830613864224614,0.49999999999999994,0.31693861357753855,0.31693861357753855,True,True,0.6338772271550772
2024-05,leaf3_featuresall_m0.5,0.0,0.1,0.21924642636613612,0.21924642636613612,-0.1,0.11924642636613611,-0.11924642636613611,False,False,
2024-06,leaf3_featuresall_m0.5,-0.3,0.2,0.0812607392877026,0.3812607392877026,-0.5,-0.11873926071229741,0.1187392607122974,True,False,0.23747852142459483
2024-07,leaf3_featuresall_m0.5,0.7,0.5,0.2468451753425323,-0.45315482465746765,0.19999999999999996,-0.2531548246574677,-0.2531548246574677,False,True,
2024-08,leaf3_featuresall_m0.5,0.3,0.0,0.04978803679458072,-0.2502119632054193,0.3,0.04978803679458072,0.049788036794580715,False,False,
2024-09,leaf3_featuresall_m0.5,-0.4,-0.5,-0.5428417910368668,-0.14284179103686678,0.09999999999999998,-0.042841791036866805,-0.042841791036866805,False,False,
2024-10,leaf3_featuresall_m0.5,0.3,0.3,0.28435967663125583,-0.015640323368744158,0.0,-0.015640323368744158,-0.015640323368744158,False,False,
2024-11,leaf3_featuresall_m0.5,0.1,0.2,0.11287020782819894,0.012870207828198935,-0.1,-0.08712979217180107,0.08712979217180107,False,False,
2024-12,leaf3_featuresall_m0.5,-0.3,0.1,-0.029988834529891477,0.2700111654701085,-0.4,-0.1299888345298915,0.12998883452989152,True,False,0.3249720863247287
