model,RMSE,MAE,dir_corr,DM_vs_AR3,DM_pval
TVW_QRF,0.35671343690340074,0.2607864776866539,0.15752867917211436,-3.1158367962832423,0.002193359450320509
TVW_QRF_RAW,0.40342685987615,0.2807063513902068,0.2095353901858855,-0.8468870214512983,0.3984347325363553
ENSEMBLE,0.4068330342976884,0.28967505078805467,0.3325994571398234,-1.0975150845768706,0.27415188642434574
ARIMA313,0.4210279985737188,0.2993770778571473,0.27364343266467267,-0.49993247494801735,0.6178455904025841
AR3,0.4357789454266994,0.34114475172071607,0.15304853991739442,,
RW,0.7810900380871084,0.4813627849124934,-0.1705531553915662,1.9060849705672316,0.05852665264385615
