report,season,origin,origin_clock,quarter,quarters_ahead,cnb,ours_a,ours_b,naive,realised,err_cnb,err_ours_a,err_ours_b,err_naive
2022-02-10,winter,2021-12,2022-01-11,2022Q1,1,9.63663198795535,6.7629871754595845,6.3693171152736525,6.268674059296806,11.23658150891361,-1.5999495209582584,-4.473594333454025,-4.867264393639957,-4.967907449616803
2022-02-10,winter,2021-12,2022-01-11,2022Q2,2,9.50510416,6.043948687882704,5.652929957826896,5.851263957771557,15.772308516091229,-6.267204356091229,-9.728359828208525,-10.119378558264334,-9.921044558319672
2022-02-10,winter,2021-12,2022-01-11,2022Q3,3,8.17038043,4.371523302659989,3.9866713521171513,4.7070567375639305,17.578003612072624,-9.407623182072625,-13.206480309412635,-13.591332259955474,-12.870946874508693
2022-02-10,winter,2021-12,2022-01-11,2022Q4,4,6.62746481,2.474286912318045,2.221709932668275,3.511313235988806,15.69904392215021,-9.07157911215021,-13.224757009832166,-13.477333989481934,-12.187730686161403
2022-05-12,spring,2022-04,2022-05-09,2022Q2,1,14.5366564687991,12.91201759789829,13.999866013079815,14.241996235145848,15.772308516091229,-1.2356520472921293,-2.8602909181929395,-1.7724425030114137,-1.530312280945381
2022-05-12,spring,2022-04,2022-05-09,2022Q3,2,13.8649926,11.057546213718929,12.127527764068901,13.007088761623997,17.578003612072624,-3.7130110120726236,-6.520457398353695,-5.450475848003723,-4.570914850448627
2022-05-12,spring,2022-04,2022-05-09,2022Q4,3,12.749894,9.091700758492877,10.14274241290923,11.725795841368774,15.69904392215021,-2.9491499221502107,-6.607343163657333,-5.5563015092409795,-3.9732480807814365
2022-05-12,spring,2022-04,2022-05-09,2023Q1,4,7.85719611,4.18177146649413,5.185508512308276,7.523759013390307,16.393468660721577,-8.536272550721577,-12.211697194227447,-11.207960148413301,-8.86970964733127
2022-08-11,summer,2022-07,2022-08-09,2022Q3,1,19.4927708743343,16.7819271372475,16.65076650017113,16.937993248421822,17.578003612072624,1.9147672622616767,-0.7960764748251243,-0.9272371119014942,-0.6400103636508021
2022-08-11,summer,2022-07,2022-08-09,2022Q4,2,19.6557739,14.595309648740335,14.466604855216692,15.61213108791515,15.69904392215021,3.9567299778497897,-1.1037342734098754,-1.2324390669335177,-0.08691283423505958
2022-08-11,summer,2022-07,2022-08-09,2023Q1,3,16.1682854,9.320386152788233,9.197605754787238,11.263928160076938,16.393468660721577,-0.2251832607215789,-7.073082507933345,-7.195862905934339,-5.129540500644639
2022-08-11,summer,2022-07,2022-08-09,2023Q2,4,11.4594623,4.363547352449473,4.2463341012739715,7.501554752870342,11.15840613352934,0.30105616647066036,-6.794858781079867,-6.912072032255368,-3.656851380658998
2022-11-10,autumn,2022-10,2022-11-09,2022Q4,1,18.4131830570712,17.76790053950649,14.758324786914839,14.918331659670566,15.69904392215021,2.714139134920991,2.0688566173562783,-0.940719135235371,-0.7807122624796445
2022-11-10,autumn,2022-10,2022-11-09,2023Q1,2,14.8665554,12.320892378718483,9.45051570847251,10.59622271242797,16.393468660721577,-1.526913260721578,-4.072576282003094,-6.942952952249067,-5.797245948293607
2022-11-10,autumn,2022-10,2022-11-09,2023Q2,3,10.1921138,7.189882429371083,4.450629461416825,6.856427666974585,11.15840613352934,-0.9662923335293403,-3.9685237041582573,-6.707776672112515,-4.301978466554755
2022-11-10,autumn,2022-10,2022-11-09,2023Q3,4,6.95297995,3.751443219730948,1.1000600637092037,4.709427282053328,8.048806481176504,-1.0958265311765043,-4.297363261445556,-6.9487464174673,-3.339379199123176
2023-02-09,winter,2022-12,2023-01-10,2023Q1,1,16.3076255004732,10.739566033117086,10.835155720476793,11.655178539622803,16.393468660721577,-0.0858431602483769,-5.6539026276044915,-5.558312940244784,-4.738290121098775
2023-02-09,winter,2022-12,2023-01-10,2023Q2,2,11.3077531,5.712790196494396,5.8040408030010475,7.879575058232187,11.15840613352934,0.14934696647065948,-5.445615937034944,-5.354365330528292,-3.278831075297153
2023-02-09,winter,2022-12,2023-01-10,2023Q3,3,7.77590417,2.3375999130062763,2.4259370767793547,5.712017202966636,8.048806481176504,-0.2729023111765043,-5.711206568170228,-5.622869404397149,-2.336789278209868
2023-02-09,winter,2022-12,2023-01-10,2023Q4,4,7.62282898,1.9946266881313977,2.053425081052224,6.120422092716788,7.563594181986673,0.05923479801332743,-5.568967493855276,-5.51016910093445,-1.4431720892698854
2023-05-11,spring,2023-04,2023-05-10,2023Q2,1,11.6366874653985,11.795314924246094,10.960910906126754,11.57894191562876,11.15840613352934,0.47828133186916055,0.6369087907167543,-0.19749522740258563,0.4205357820994209
2023-05-11,spring,2023-04,2023-05-10,2023Q3,2,8.32302304,8.04417027505913,7.237763585539377,9.337054960652436,8.048806481176504,0.2742165588234968,-0.004636206117373476,-0.8110428956371267,1.2882484794759321
2023-05-11,spring,2023-04,2023-05-10,2023Q4,3,8.33257222,7.451255486997732,6.649274121400507,9.752438451134438,7.563594181986673,0.7689780380133264,-0.11233869498894133,-0.9143200605861663,2.188844269147765
2023-05-11,spring,2023-04,2023-05-10,2024Q1,4,2.50204809,1.7926913873293584,1.032943711263296,6.279458765134148,2.0857590939023534,0.4162889960976468,-0.29306770657299497,-1.0528153826390574,4.193699671231794
2023-08-10,summer,2023-07,2023-08-09,2023Q3,1,8.1866590723162,7.782808589276038,7.897598264416513,8.32252271668068,8.048806481176504,0.13785259113969595,-0.26599789190046597,-0.15120821675999085,0.27371623550417645
2023-08-10,summer,2023-07,2023-08-09,2023Q4,2,8.18874505,7.312739354886957,7.427028402001356,8.734051887647132,7.563594181986673,0.6251508680133266,-0.2508548270997162,-0.13656577998531727,1.1704577056604588
2023-08-10,summer,2023-07,2023-08-09,2024Q1,3,2.54878083,1.7744471103181727,1.8828378256307945,5.293297780389331,2.0857590939023534,0.46302173609764674,-0.31131198358418066,-0.20292126827155887,3.2075386864869775
2023-08-10,summer,2023-07,2023-08-09,2024Q2,4,2.34805158,1.5286368500327383,1.636765775174055,6.467377280176087,2.4619743363836153,-0.11392275638361538,-0.933337486350877,-0.8252085612095603,4.005402943792472
2023-11-09,autumn,2023-09,2023-10-09,2023Q4,1,7.4869530045711,8.045874991601487,7.5254492805093065,7.970925413202956,7.563594181986673,-0.0766411774155733,0.4822808096148137,-0.03814490147736649,0.4073312312162827
2023-11-09,autumn,2023-09,2023-10-09,2024Q1,2,2.72442838094152,2.5250458552518853,2.03121238036795,4.554319496008137,2.0857590939023534,0.6386692870391668,0.43928676134953193,-0.054546713534403324,2.468560402105784
2023-11-09,autumn,2023-09,2023-10-09,2024Q2,3,2.60050989,2.332007370649498,1.8391037062800797,5.720158972234334,2.4619743363836153,0.1385355536163848,-0.12996696573411715,-0.6228706301035356,3.2581846358507183
2023-11-09,autumn,2023-09,2023-10-09,2024Q3,4,2.23573565,1.6740029269149375,1.3471392048188406,6.63142794814589,2.3104616266815143,-0.07472597668151426,-0.6364586997665769,-0.9633224218626737,4.320966321464375
2024-02-15,winter,2024-01,2024-02-14,2024Q1,1,2.86348243690547,1.3763776424070997,1.9280556658201762,2.343802771322155,2.0857590939023534,0.7777233430031165,-0.7093814514952537,-0.1577034280821772,0.25804367741980183
2024-02-15,winter,2024-01,2024-02-14,2024Q2,2,2.64855616,1.2644573659336105,1.8155263326971927,3.484993742609294,2.4619743363836153,0.18658182361638476,-1.1975169704500048,-0.6464480036864226,1.0230194062256786
2024-02-15,winter,2024-01,2024-02-14,2024Q3,3,2.25182174,0.8438378947745185,1.3926179010933248,4.345196711484333,2.3104616266815143,-0.05863988668151432,-1.4666237319069957,-0.9178437255881895,2.034735084802819
2024-02-15,winter,2024-01,2024-02-14,2024Q4,4,2.71600921,0.9526906825023401,1.502063052566757,5.079272982064073,2.8836531940027856,-0.16764398400278546,-1.9309625115004456,-1.3815901414360285,2.1956197880612875
2024-05-09,spring,2024-03,2024-04-09,2024Q2,1,2.43930764498391,2.1332998790210382,2.1305017143548435,2.9492356026195026,2.4619743363836153,-0.02266669139970512,-0.32867445736257705,-0.3314726220287718,0.4872612662358873
2024-05-09,spring,2024-03,2024-04-09,2024Q3,2,2.11409498,1.7175879237999456,1.7148011484700962,3.8049851650058244,2.3104616266815143,-0.19636664668151438,-0.5928737028815687,-0.5956604782114181,1.49452353832431
2024-05-09,spring,2024-03,2024-04-09,2024Q4,3,2.51517686,1.8347286522020696,1.831938667546294,4.5352610069136094,2.8836531940027856,-0.3684763340027857,-1.048924541800716,-1.0517145264564915,1.6516078129108238
2024-05-09,spring,2024-03,2024-04-09,2025Q1,4,2.35125799,1.9153831385588562,1.9135204837652662,6.703427650549517,2.731002175839953,-0.37974418583995284,-0.8156190372810967,-0.8174816920746868,3.972425474709564
2024-08-08,summer,2024-06,2024-07-09,2024Q3,1,2.03928603786943,2.0329815659873627,1.7337617634276412,2.466697744939336,2.3104616266815143,-0.27117558881208437,-0.27748006069415165,-0.5766998632538731,0.15623611825782158
2024-08-08,summer,2024-06,2024-07-09,2024Q4,2,2.31618987,2.1971611993359965,1.8974599269934564,3.187558634657203,2.8836531940027856,-0.5674633240027855,-0.6864919946667891,-0.9861932670093292,0.30390544065441727
2024-08-08,summer,2024-06,2024-07-09,2025Q1,3,2.18682304,2.3203573060626987,2.0202947513763014,5.324039619645386,2.731002175839953,-0.5441791358399528,-0.41064486977725423,-0.7107074244636515,2.5930374438054327
2024-08-08,summer,2024-06,2024-07-09,2025Q2,4,1.74934064,1.866409904436823,1.667434997322844,6.1366956729566695,2.380373322135417,-0.6310326821354171,-0.5139634176985941,-0.7129383248125731,3.7563223508212524
2024-11-14,autumn,2024-10,2024-11-10,2024Q4,1,3.02197327563642,2.8551663353156584,2.9363404677497367,3.161530843814946,2.8836531940027856,0.1383200816336343,-0.028486858687127192,0.052687273746951035,0.27787764981216023
2024-11-14,autumn,2024-10,2024-11-10,2025Q1,2,2.93713111860977,3.0163250368642873,3.0976263570542018,5.297472927786848,2.731002175839953,0.20612894276981697,0.28532286102433435,0.3666241812142488,2.5664707519468952
2024-11-14,autumn,2024-10,2024-11-10,2025Q2,3,2.56695573,2.688267442822271,2.7693098572952084,6.07812973766205,2.380373322135417,0.18658240786458302,0.30789412068685396,0.3889365351597913,3.697756415526633
2024-11-14,autumn,2024-10,2024-11-10,2025Q3,4,2.63406164,2.5859327154776484,2.6668943665528295,7.104314260098202,2.4988240301354057,0.13523760986459443,0.0871086853422427,0.16807033641742386,4.605490229962797
2025-02-13,winter,2025-01,2025-02-05,2025Q1,1,2.57546528631056,2.485118203541072,2.6895182275157428,3.0712369420134764,2.731002175839953,-0.15553688952939293,-0.24588397229888104,-0.04148394832421021,0.34023476617352344
2025-02-13,winter,2025-01,2025-02-05,2025Q2,2,2.23488009,2.155546927825892,2.3592896429362287,3.835388832688244,2.380373322135417,-0.1454932321354172,-0.22482639430952522,-0.02108367919918841,1.455015510552827
2025-02-13,winter,2025-01,2025-02-05,2025Q3,3,2.39037316,2.0520741227788633,2.255610467986885,4.839877403185853,2.4988240301354057,-0.10845087013540544,-0.4467499073565424,-0.24321356214852052,2.3410533730504475
2025-02-13,winter,2025-01,2025-02-05,2025Q4,4,2.39852331,1.7740040675185842,1.9769858197578107,4.934948959289431,2.2333587331890628,0.1651645768109371,-0.45935466567047856,-0.256372913431252,2.7015902261003686
2025-05-15,spring,2025-04,2025-05-05,2025Q2,1,2.38112069923411,2.452915976225329,2.12938548283895,2.4805909560804014,2.380373322135417,0.0007473770986927697,0.0725426540899119,-0.2509878392964673,0.10021763394498429
2025-05-15,spring,2025-04,2025-05-05,2025Q3,2,2.47042847,2.3192256326071767,1.996117312688674,3.4719734073860296,2.4988240301354057,-0.028395560135405784,-0.17959839752822893,-0.5027067174467317,0.9731493772506239
2025-05-15,spring,2025-04,2025-05-05,2025Q4,3,2.42499112,2.0105670461502627,1.6884334224013404,3.565804512196623,2.2333587331890628,0.1916323868109373,-0.22279168703880003,-0.5449253107877223,1.3324457790075601
2025-05-15,spring,2025-04,2025-05-05,2026Q1,4,2.30364068,2.3547569231628995,2.0315364009136516,5.760075004394995,1.6208666864394388,0.6827739935605612,0.7338902367234608,0.41066971447421285,4.139208317955556
