period,actual,p05,p95,covered
2012-01,1.7763845350052376,-0.21505376344086446,1.91256830601092,True
2012-02,0.30800821355236874,-0.21074815595364393,1.2935392602206441,True
2012-03,0.10235414534287557,-0.21524199430602076,0.5444646098003547,True
2012-04,0.0,-0.21505376344086446,0.9784735812133016,True
2012-05,0.2044989775051187,-0.21505376344086446,1.7763845350052376,True
2012-06,0.20408163265306367,-0.3260869565217317,0.7782032443642839,True
2012-07,-0.10183299389002753,-0.28860028860029363,1.2207313942969256,True
2012-08,-0.10193679918449883,-0.21810250817885235,1.0024934383202089,True
2012-09,-0.10204081632652073,-0.3278688524590123,0.4853009514026498,True
2012-10,0.3064351378958108,-0.2484201622132708,0.5050505050504972,True
2012-11,-0.3054989816700604,-0.22050716648290836,0.931810793106683,False
2012-12,0.10214504596526286,-0.22050716648290836,0.7026565378628313,True
2013-01,1.3265306122449028,-0.2103049421661285,1.7763845350052376,True
2013-02,0.10070493454179541,-0.12437810945274963,0.5194805194805197,True
2013-03,0.1006036217303663,-0.1483962340459042,1.474201474201453,True
2013-04,0.0,-0.28943560057885787,0.6432391138273416,True
2013-05,-0.20100502512563345,-0.21074815595364393,1.3265306122449028,True
2013-06,0.40281973816718164,-0.33085525479730243,1.0610079575596787,True
2013-07,-0.20060180541625616,-0.3054989816700604,1.3265306122449028,True
2013-08,-0.20100502512563345,-0.6009615384615419,0.6211180124223503,True
2013-09,-0.40281973816715944,-0.6009615384615419,1.7763845350052376,True
2013-10,0.2022244691607611,-0.5508814102564146,0.8641975308641969,True
2013-11,-0.10090817356205317,-0.3208556149732589,1.3339141553427236,True
2013-12,0.40404040404040664,-0.2894452232537819,1.7763845350052376,True
2014-01,0.1006036217303663,-0.1293661060801976,1.806451612903226,True
2014-02,0.10050251256281673,-0.24630541871921707,0.8641975308641969,True
2014-03,0.0,-0.3054989816700604,0.53797591866206,True
2014-04,0.0,-0.3054989816700604,0.7209744425360707,True
2014-05,0.10040160642570406,-0.3054989816700604,0.5291005291005346,True
2014-06,0.0,-0.3054989816700604,0.5566437291135053,True
2014-07,0.30090270812437314,-0.5167958656330796,0.40425372429010437,True
2014-08,-0.09999999999998899,-0.40281973816715944,0.35419126328217754,True
2014-09,-0.30030030030031574,-0.5167958656330796,0.35419126328217754,True
2014-10,0.20080321285140812,-0.40281973816715944,0.51996151996152,True
2014-11,-0.30060120240480437,-0.40281973816715944,0.5203882139366004,True
2014-12,0.0,-0.3208556149732589,0.5050505050504972,True
2015-01,0.0,-0.26017630533759484,1.7778878889001357,True
2015-02,0.20100502512563345,-0.32120627684754655,0.7134363852556502,True
2015-03,0.10030090270811698,-0.24630541871921707,1.2035010940919078,True
2015-04,0.30060120240480437,-0.30031534540554017,0.8641975308641969,True
2015-05,0.29970029970030065,-0.387596899224818,0.8641975308641969,True
2015-06,0.09960159362549792,-0.30060120240480437,0.40281973816718164,True
2015-07,-0.09950248756218638,-0.3208556149732589,0.4842615012106588,True
2015-08,-0.19920318725099584,-0.3511860567735091,0.40281973816718164,True
2015-09,-0.1996007984031989,-0.6009615384615419,0.30090270812437314,True
2015-10,0.0,-0.6009615384615419,0.5428382496693637,True
2015-11,-0.40000000000000036,-0.34924330616997734,0.7519610107840801,False
2015-12,-0.10040160642569296,-0.22050716648290836,2.4312821081877267,True
2016-01,0.6030150753768782,0.0,1.3265306122449028,True
2016-02,0.09990009990010762,0.0,0.6452974877119712,True
2016-03,-0.09980039920161055,-0.10970990391723501,1.806451612903226,True
2016-04,0.5994005994006013,-0.12461081688333762,1.3265306122449028,True
2016-05,-0.19860973187686426,-0.32916245365688585,0.7019911478232893,True
2016-06,0.09950248756218638,-0.2201173637875741,0.6030150753768782,True
2016-07,0.29821073558649047,-0.3260869565217317,0.5841121495327117,True
2016-08,-0.09910802775026095,-0.9102730819245841,0.5063785771750344,True
2016-09,-0.29761904761904656,-0.5167958656330796,0.4809438442913004,True
2016-10,0.29850746268655914,-0.3289375751445605,0.7629068462401951,True
2016-11,0.3968253968253954,-0.40281973816715944,0.5994005994006013,True
2016-12,0.29644268774702276,-0.40000000000000036,0.5376344086021501,True
2017-01,0.7881773399014858,-0.3054989816700604,1.7060367454068137,True
2017-02,0.3910068426197455,-0.10970990391723501,0.6030150753768782,True
2017-03,0.0,-0.2188183807439903,0.6030150753768782,True
2017-04,0.0,-0.30060120240480437,0.599581323199415,True
