report,season,origin,origin_clock,quarter,quarters_ahead,cnb,ours_a,ours_b,naive,realised,err_cnb,err_ours_a,err_ours_b,err_naive
2022-02-10,winter,2021-12,2022-01-11,2022Q1,1,9.63663198795535,6.7325974471961905,6.339039443880068,6.268674059296806,11.23658150891361,-1.5999495209582584,-4.503984061717419,-4.897542065033541,-4.967907449616803
2022-02-10,winter,2021-12,2022-01-11,2022Q2,2,9.50510416,5.962519346276804,5.571800872842314,5.851263957771557,15.772308516091229,-6.267204356091229,-9.809789169814426,-10.200507643248915,-9.921044558319672
2022-02-10,winter,2021-12,2022-01-11,2022Q3,3,8.17038043,4.252440266376998,3.868027413945788,4.7070567375639305,17.578003612072624,-9.407623182072625,-13.325563345695628,-13.709976198126837,-12.870946874508693
2022-02-10,winter,2021-12,2022-01-11,2022Q4,4,6.62746481,2.3434187246109883,2.091163480774421,3.511313235988806,15.69904392215021,-9.07157911215021,-13.355625197539222,-13.607880441375789,-12.187730686161403
2022-05-12,spring,2022-04,2022-05-09,2022Q2,1,14.5366564687991,12.886329315911226,13.973930237890139,14.241996235145848,15.772308516091229,-1.2356520472921293,-2.885979200180003,-1.7983782782010902,-1.530312280945381
2022-05-12,spring,2022-04,2022-05-09,2022Q3,2,13.8649926,10.9734229240796,12.042593990397307,13.007088761623997,17.578003612072624,-3.7130110120726236,-6.604580687993025,-5.535409621675317,-4.570914850448627
2022-05-12,spring,2022-04,2022-05-09,2022Q4,3,12.749894,8.994932782450844,10.04504212787461,11.725795841368774,15.69904392215021,-2.9491499221502107,-6.704111139699366,-5.654001794275601,-3.9732480807814365
2022-05-12,spring,2022-04,2022-05-09,2023Q1,4,7.85719611,4.107610472064503,5.110633015366206,7.523759013390307,16.393468660721577,-8.536272550721577,-12.285858188657073,-11.282835645355371,-8.86970964733127
2022-08-11,summer,2022-07,2022-08-09,2022Q3,1,19.4927708743343,16.772110532994194,16.64096092118603,16.937993248421822,17.578003612072624,1.9147672622616767,-0.8058930790784302,-0.9370426908865959,-0.6400103636508021
2022-08-11,summer,2022-07,2022-08-09,2022Q4,2,19.6557739,14.588307783617529,14.459610854059761,15.61213108791515,15.69904392215021,3.9567299778497897,-1.1107361385326815,-1.2394330680904488,-0.08691283423505958
2022-08-11,summer,2022-07,2022-08-09,2023Q1,3,16.1682854,9.361914979725267,9.239087939683575,11.263928160076938,16.393468660721577,-0.2251832607215789,-7.031553680996311,-7.154380721038002,-5.129540500644639
2022-08-11,summer,2022-07,2022-08-09,2023Q2,4,11.4594623,4.457642978863859,4.340324046590184,7.501554752870342,11.15840613352934,0.30105616647066036,-6.700763154665481,-6.818082086939156,-3.656851380658998
2022-11-10,autumn,2022-10,2022-11-09,2022Q4,1,18.4131830570712,17.77137492597123,14.761710384930337,14.918331659670566,15.69904392215021,2.714139134920991,2.07233100382102,-0.9373335372198728,-0.7807122624796445
2022-11-10,autumn,2022-10,2022-11-09,2023Q1,2,14.8665554,12.349466398471,9.478359515012365,10.59622271242797,16.393468660721577,-1.526913260721578,-4.044002262250578,-6.915109145709213,-5.797245948293607
2022-11-10,autumn,2022-10,2022-11-09,2023Q2,3,10.1921138,7.246678479242102,4.505974080008595,6.856427666974585,11.15840613352934,-0.9662923335293403,-3.9117276542872377,-6.652432053520745,-4.301978466554755
2022-11-10,autumn,2022-10,2022-11-09,2023Q3,4,6.95297995,3.834871020802941,1.1813558552433838,4.709427282053328,8.048806481176504,-1.0958265311765043,-4.213935460373563,-6.86745062593312,-3.339379199123176
2023-02-09,winter,2022-12,2023-01-10,2023Q1,1,16.3076255004732,10.741687089926186,10.83727860816861,11.655178539622803,16.393468660721577,-0.0858431602483769,-5.651781570795391,-5.556190052552967,-4.738290121098775
2023-02-09,winter,2022-12,2023-01-10,2023Q2,2,11.3077531,5.715910534787373,5.807163834750143,7.879575058232187,11.15840613352934,0.14934696647065948,-5.442495598741967,-5.351242298779197,-3.278831075297153
2023-02-09,winter,2022-12,2023-01-10,2023Q3,3,7.77590417,2.3410591702926733,2.429399320074586,5.712017202966636,8.048806481176504,-0.2729023111765043,-5.70774731088383,-5.619407161101918,-2.336789278209868
2023-02-09,winter,2022-12,2023-01-10,2023Q4,4,7.62282898,2.007089856199425,2.065893972087297,6.120422092716788,7.563594181986673,0.05923479801332743,-5.556504325787248,-5.497700209899376,-1.4431720892698854
2023-05-11,spring,2023-04,2023-05-10,2023Q2,1,11.6366874653985,11.80201547907417,10.967561450184022,11.57894191562876,11.15840613352934,0.47828133186916055,0.6436093455448297,-0.19084468334531834,0.4205357820994209
2023-05-11,spring,2023-04,2023-05-10,2023Q3,2,8.32302304,8.069957895526086,7.2633587355602325,9.337054960652436,8.048806481176504,0.2742165588234968,0.0211514143495819,-0.7854477456162714,1.2882484794759321
2023-05-11,spring,2023-04,2023-05-10,2023Q4,3,8.33257222,7.504633189975432,6.702253430493161,9.752438451134438,7.563594181986673,0.7689780380133264,-0.058960992011241053,-0.8613407514935121,2.188844269147765
2023-05-11,spring,2023-04,2023-05-10,2024Q1,4,2.50204809,1.8790360145634988,1.1186438901683091,6.279458765134148,2.0857590939023534,0.4162889960976468,-0.2067230793388546,-0.9671152037340442,4.193699671231794
2023-08-10,summer,2023-07,2023-08-09,2023Q3,1,8.1866590723162,7.7586399076644526,7.873403842938367,8.32252271668068,8.048806481176504,0.13785259113969595,-0.29016657351205133,-0.17540263823813707,0.27371623550417645
