origin,h,target,mm_real,mm_naive,mm_F3,h0_real,h0_model,mm_F2_D1_ML,mm_F2_D1_fixed,mm_F2_D1_noFMIE,mm_F2_D2_ML,mm_F2_D2_fixed,f2_level,f2_phi,f2_bias_m,mm_F1a,mm_F1b,tp,op,real_yy,yy_b_F1a,yy_a_F1a,yy_b_F1b,yy_a_F1b,yy_b_F2_D1_ML,yy_a_F2_D1_ML,yy_b_F2_D1_fixed,yy_a_F2_D1_fixed,yy_b_F2_D1_noFMIE,yy_a_F2_D1_noFMIE,yy_b_F2_D2_ML,yy_a_F2_D2_ML,yy_b_F2_D2_fixed,yy_a_F2_D2_fixed,yy_b_F3,yy_a_F3,yy_b_naive,yy_a_naive,yy_rw,fmie_1y
2008-01,1,2008-02,0.33370411568409697,0.2002999610392342,,2.978235967926701,,0.24820200670540382,0.24748232350559773,0.30452971906132703,0.25077959353986295,0.2501778978421214,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2008-02,2008-01,7.637231503579972,,,,,7.545505494067031,,7.544733423426665,,7.605933433694685,,7.548270709537411,,7.547625214988164,,,,7.494116545315377,,5.434782608695668,3.7454545454545456
2008-01,2,2008-03,-0.11086474501109667,0.02085020223947076,,2.978235967926701,,0.1070326269714843,0.10711325861608462,0.1635546389003108,0.11195422562867852,0.11200122302018994,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2008-03,2008-01,7.1343638525565,,,,,7.276569276377638,,7.2758855421927695,,7.3974501842677425,,7.284601789763345,,7.284008242006795,,,,7.132998265965394,,5.434782608695668,3.7454545454545456
2008-01,3,2008-04,0.33296337402886067,0.219407348802787,,2.978235967926701,,0.21883368596179414,0.21921360879866825,0.2751960367432268,0.2243221676572974,0.22457449417326103,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2008-04,2008-01,6.729634002361296,,,,,6.749735095761309,,6.749459397852552,,6.930125290118967,,6.763574745625735,,6.763252868796589,,,,6.607479389783057,,5.434782608695668,3.7454545454545456
2008-01,4,2008-05,0.4424778761061843,0.293703975041959,,2.978235967926701,,0.26664331905017413,0.2671025444104116,0.3229344952979195,0.27225706922344023,0.27255442400613505,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2008-05,2008-01,6.82352941176471,,,,,6.656607746147916,,6.65682077915428,,6.896820352132349,,6.676407609490253,,6.676402340629098,,,,6.543223006933083,,5.434782608695668,3.7454545454545456
2008-01,5,2008-06,0.22026431718062955,0.24463242980262478,,2.978235967926701,,0.3555574318137469,0.3560351124251535,0.4118265734312823,0.3611974736829867,0.3615034686451793,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2008-06,2008-01,6.807511737089213,,,,,6.7845754169991865,,6.785296988598316,,7.085084958710319,,6.81040150701029,,6.810721889693543,,,,6.55314899042279,,5.434782608695668,3.7454545454545456
2008-01,6,2008-07,0.5494505494505475,0.3406499535220142,,2.978235967926701,,0.7120905606712733,0.7125722532323637,0.7683537366283355,0.7177359419868656,0.7180434846871491,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2008-07,2008-01,6.8925233644860056,,,,,7.042431671232083,,7.0436669584359475,,7.4036347934913636,,7.074321801918717,,7.074969929827901,,,,6.416514195070742,,5.434782608695668,3.7454545454545456
2008-01,7,2008-08,-0.10928961748633004,0.06632744467027551,,2.978235967926701,,0.05839407052536277,0.05887659959228336,0.11465574016659746,0.06404051200317046,0.0643483207167827,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2008-08,2008-01,6.402793946449383,,,,,6.730881277367573,,6.732627682135833,,7.1512491471429405,,6.768703364872921,,6.769678077883805,,,,6.115198489516692,,5.434782608695668,3.7454545454545456
2008-01,8,2008-09,-0.2188183807439903,-0.5151465230978092,,2.978235967926701,,-0.34813423581895253,-0.3476515371443921,-0.29187293069696574,-0.3424875872289612,-0.3421797340227662,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2008-09,2008-01,6.542056074766384,,,,,6.732069146480571,,6.734332573261604,,7.212937664118896,,6.775941637572106,,6.777246262504367,,,,5.938532969068755,,5.434782608695668,3.7454545454545456
2008-01,9,2008-10,0.0,0.2704797293971728,,2.978235967926701,,0.17552562681735556,0.17600835920524505,0.2317868461944096,0.18117231538395795,0.18148017589203969,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2008-10,2008-01,5.923344947735218,,,,,6.298508775336231,,6.301275256849004,,6.837392958528167,,6.348197341827279,,6.349823556434499,,,,5.608204870816989,,5.434782608695668,3.7454545454545456
2008-01,10,2008-11,-0.5482456140350922,0.24076692530584198,,2.978235967926701,,0.1725708108417669,0.17305354983321763,0.22883201045045104,0.17821750705412837,0.17852536874419722,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2008-11,2008-01,4.372842347525896,,,,,5.501677867063761,,5.504932044163743,,6.096077132423507,,5.556943836208329,,5.5588823476580815,,,,4.887906263815847,,5.434782608695668,3.7454545454545456
2008-01,11,2008-12,-0.22050716648290836,0.11754355173242859,,2.978235967926701,,0.1371568752952811,0.1376396155657847,0.1934180704135297,0.14280357295956042,0.14311143483901156,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2008-12,2008-01,3.665521191294394,,,,,5.162319362890226,,5.166070053712537,,5.814224096440114,,5.223340733714892,,5.225596605228972,,,,4.530044282358586,,5.434782608695668,3.7454545454545456
2008-01,12,2009-01,1.5469613259668558,1.1044235784248357,,2.978235967926701,,1.5973394314817302,1.597822171997818,1.6536006255914266,1.6029861294201844,1.603293991329743,0.30757738386356603,0.184243418382361,0.0679943295239522,,,2009-01,2008-01,2.2246941045606246,,,,,3.752135150587694,,3.7563285427880033,,4.453108714704647,,3.818108055265944,,3.820648380731817,,,,2.627994881235933,,5.434782608695668,3.7454545454545456
