period,as_of,model,block,prediction,weight,contribution,units,yoy_prediction,category_actual_mm,prior_month_actual,seasonal_norm,forecast_minus_seasonal,contribution_minus_seasonal
2019-02,2019-03-10 23:59:00,BROAD_SPLIT,goods,-0.14330346487059428,0.3183681981314538,-0.045623265896845185,core log-annual-change points,0.5557967596730734,,,,,
2019-02,2019-03-10 23:59:00,BROAD_SPLIT,services,0.179956726422168,0.6816318018685462,0.1226642276895074,core log-annual-change points,4.788404208015503,,,,,
2019-02,2019-03-10 23:59:00,BROAD_SPLIT,reconciliation,0.013801778191100709,1.0,0.013801778191100709,core log-annual-change points,,,,,,
2019-02,2019-03-10 23:59:00,TARGET_SHARED,actual_rent,0.2618312079043558,0.033660201,0.008813291086133405,headline percentage-point projection,,0.36832412523020164,0.7421150278293043,0.16975465432451375,0.09207655357984207,0.003099315300884754
2019-02,2019-03-10 23:59:00,TARGET_SHARED,imputed_rent,0.11909587672091063,0.10385733600000001,0.012368980484818194,headline percentage-point projection,,-0.08795074758136678,0.17621145374449032,0.02233454406513624,0.09676133265577438,0.010049374237438534
2019-02,2019-03-10 23:59:00,TARGET_SHARED,catering,0.16664729387479138,0.051351304,0.00855755584854175,headline percentage-point projection,,0.2613240418118501,0.5253940455341555,0.18912612285029717,-0.022478828975505794,-0.0011543171802852067
2019-02,2019-03-10 23:59:00,TARGET_SHARED,accommodation,0.4084410920953882,0.007778524,0.0031770688374501877,headline percentage-point projection,,-0.0954198473282375,-0.8514664143803308,0.19728868246562115,0.21115240962976706,0.0016424540859629742
2019-02,2019-03-10 23:59:00,TARGET_SHARED,package_holidays,4.915158047323767,0.019182249,0.09428378553811828,headline percentage-point projection,,4.856895056374677,11.508704061895546,4.3539343389860266,0.5612237083377405,0.010765532918037913
2019-02,2019-03-10 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.032417653991481436,1.0,0.032417653991481436,headline percentage-point projection,,,0.04400909684453563,0.06140619476704483,-0.02898854077556339,-0.02898854077556339
2019-02,2019-03-10 23:59:00,TARGET_OWN,actual_rent,0.23458927986042552,0.033660201,0.007896322312547175,headline percentage-point projection,,0.36832412523020164,0.7421150278293043,0.16975465432451375,0.06483462553591177,0.002182346527298523
2019-02,2019-03-10 23:59:00,TARGET_OWN,imputed_rent,0.01891539515681473,0.10385733600000001,0.00196450255037408,headline percentage-point projection,,-0.08795074758136678,0.17621145374449032,0.02233454406513624,-0.003419148908321512,-0.0003551036970055805
2019-02,2019-03-10 23:59:00,TARGET_OWN,catering,0.18228079713529766,0.051351304,0.009360356627056999,headline percentage-point projection,,0.2613240418118501,0.5253940455341555,0.18912612285029717,-0.006845325714999517,-0.0003515164017699576
2019-02,2019-03-10 23:59:00,TARGET_OWN,accommodation,0.27763633548496636,0.007778524,0.0021596008988418623,headline percentage-point projection,,-0.0954198473282375,-0.8514664143803308,0.19728868246562115,0.08034765301934521,0.0006249861473546492
2019-02,2019-03-10 23:59:00,TARGET_OWN,package_holidays,4.788215901419669,0.019182249,0.09184874968679153,headline percentage-point projection,,4.856895056374677,11.508704061895546,4.3539343389860266,0.43428156243364224,0.00833049706671117
2019-02,2019-03-10 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.07208495233636834,1.0,0.07208495233636834,headline percentage-point projection,,,0.04400909684453563,0.06140619476704483,0.010678757569323516,0.010678757569323516
2019-02,2019-03-10 23:59:00,TARGET_CHANNEL,actual_rent,0.23458927986042552,0.033660201,0.007896322312547175,headline percentage-point projection,,0.36832412523020164,0.7421150278293043,0.16975465432451375,0.06483462553591177,0.002182346527298523
2019-02,2019-03-10 23:59:00,TARGET_CHANNEL,imputed_rent,0.01891539515681473,0.10385733600000001,0.00196450255037408,headline percentage-point projection,,-0.08795074758136678,0.17621145374449032,0.02233454406513624,-0.003419148908321512,-0.0003551036970055805
2019-02,2019-03-10 23:59:00,TARGET_CHANNEL,catering,0.35407598582280425,0.051351304,0.018182263587086512,headline percentage-point projection,,0.2613240418118501,0.5253940455341555,0.18912612285029717,0.16494986297250708,0.008470390558259554
2019-02,2019-03-10 23:59:00,TARGET_CHANNEL,accommodation,0.3631580803775338,0.007778524,0.0028248338440105755,headline percentage-point projection,,-0.0954198473282375,-0.8514664143803308,0.19728868246562115,0.16586939791191263,0.0012902190925233622
2019-02,2019-03-10 23:59:00,TARGET_CHANNEL,package_holidays,4.874307155239067,0.019182249,0.09350017355427742,headline percentage-point projection,,4.856895056374677,11.508704061895546,4.3539343389860266,0.5203728162530403,0.009981920934197065
2019-02,2019-03-10 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.07069145108211038,1.0,0.07069145108211038,headline percentage-point projection,,,0.04400909684453563,0.06140619476704483,0.009285256315065549,0.009285256315065549
2019-03,2019-04-09 23:59:00,BROAD_SPLIT,goods,-0.009493253114718485,0.32351347622810406,-0.0030711953158558533,core log-annual-change points,0.4904597334676976,,,,,
2019-03,2019-04-09 23:59:00,BROAD_SPLIT,services,0.001449097732267703,0.676486523771896,0.000980295087507516,core log-annual-change points,4.701517216318632,,,,,
2019-03,2019-04-09 23:59:00,BROAD_SPLIT,reconciliation,-0.007225246524346945,1.0,-0.007225246524346945,core log-annual-change points,,,,,,
2019-03,2019-04-09 23:59:00,TARGET_SHARED,actual_rent,0.21565965955318966,0.033660201,0.007259147488151934,headline percentage-point projection,,0.09174311926605228,0.36832412523020164,0.16986330416277617,0.04579635539041349,0.0015415145275087516
2019-03,2019-04-09 23:59:00,TARGET_SHARED,imputed_rent,0.20435992624317187,0.10385733600000001,0.02122427752477232,headline percentage-point projection,,0.0,-0.08795074758136678,0.09425654969943409,0.11010337654373778,0.011435043372437495
2019-03,2019-04-09 23:59:00,TARGET_SHARED,catering,0.25298715541512057,0.051351304,0.012991220325817102,headline percentage-point projection,,0.17376194613381024,0.2613240418118501,0.18775490207782464,0.06523225333729593,0.003349761271728498
2019-03,2019-04-09 23:59:00,TARGET_SHARED,accommodation,0.7052710172856808,0.007778524,0.005485967534461083,headline percentage-point projection,,1.241642788920716,-0.0954198473282375,0.522768541955676,0.18250247533000474,0.0014195998844138498
2019-03,2019-04-09 23:59:00,TARGET_SHARED,package_holidays,-6.152827496425874,0.019182249,-0.11802506909048771,headline percentage-point projection,,-8.767576509511999,4.856895056374677,-5.407693145296832,-0.7451343511290416,-0.014293352661810706
2019-03,2019-04-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.028783097291301615,1.0,0.028783097291301615,headline percentage-point projection,,,0.05643674283672109,0.046926430667991875,-0.01814333337669026,-0.01814333337669026
2019-03,2019-04-09 23:59:00,TARGET_OWN,actual_rent,0.3373598924245394,0.033660201,0.011355601788348374,headline percentage-point projection,,0.09174311926605228,0.36832412523020164,0.16986330416277617,0.16749658826176322,0.005637968827705191
2019-03,2019-04-09 23:59:00,TARGET_OWN,imputed_rent,0.03882986703072436,0.10385733600000001,0.0040327665470452625,headline percentage-point projection,,0.0,-0.08795074758136678,0.09425654969943409,-0.05542668266870973,-0.005756467605289564
2019-03,2019-04-09 23:59:00,TARGET_OWN,catering,0.20639328131663895,0.051351304,0.010598564132448246,headline percentage-point projection,,0.17376194613381024,0.2613240418118501,0.18775490207782464,0.018638379238814312,0.0009571050783596423
2019-03,2019-04-09 23:59:00,TARGET_OWN,accommodation,0.3717514138927407,0.007778524,0.002891677294998617,headline percentage-point projection,,1.241642788920716,-0.0954198473282375,0.522768541955676,-0.15101712806293532,-0.0011746903550486159
2019-03,2019-04-09 23:59:00,TARGET_OWN,package_holidays,-6.825255754042785,0.019182249,-0.13092375536273146,headline percentage-point projection,,-8.767576509511999,4.856895056374677,-5.407693145296832,-1.4175626087459525,-0.027192038934054436
2019-03,2019-04-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.04589513184436606,1.0,0.04589513184436606,headline percentage-point projection,,,0.05643674283672109,0.046926430667991875,-0.0010312988236258133,-0.0010312988236258133
2019-03,2019-04-09 23:59:00,TARGET_CHANNEL,actual_rent,0.3373598924245394,0.033660201,0.011355601788348374,headline percentage-point projection,,0.09174311926605228,0.36832412523020164,0.16986330416277617,0.16749658826176322,0.005637968827705191
2019-03,2019-04-09 23:59:00,TARGET_CHANNEL,imputed_rent,0.03882986703072436,0.10385733600000001,0.0040327665470452625,headline percentage-point projection,,0.0,-0.08795074758136678,0.09425654969943409,-0.05542668266870973,-0.005756467605289564
2019-03,2019-04-09 23:59:00,TARGET_CHANNEL,catering,0.4822873593830239,0.051351304,0.024766084807034915,headline percentage-point projection,,0.17376194613381024,0.2613240418118501,0.18775490207782464,0.2945324573051993,0.015124625752946309
2019-03,2019-04-09 23:59:00,TARGET_CHANNEL,accommodation,0.3626008102084716,0.007778524,0.0028204991046260415,headline percentage-point projection,,1.241642788920716,-0.0954198473282375,0.522768541955676,-0.1601677317472044,-0.0012458685454211913
2019-03,2019-04-09 23:59:00,TARGET_CHANNEL,package_holidays,-6.697680017507807,0.019182249,-0.1284765658181591,headline percentage-point projection,,-8.767576509511999,4.856895056374677,-5.407693145296832,-1.2899868722109744,-0.024744849389482088
2019-03,2019-04-09 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.03605717753663558,1.0,0.03605717753663558,headline percentage-point projection,,,0.05643674283672109,0.046926430667991875,-0.010869253131356296,-0.010869253131356296
2019-04,2019-05-12 23:59:00,BROAD_SPLIT,goods,0.16629999442151897,0.3278290598625527,0.05451797082635432,core log-annual-change points,0.767436979643746,,,,,
2019-04,2019-05-12 23:59:00,BROAD_SPLIT,services,-0.17734718440090858,0.6721709401374474,-0.11920762366948796,core log-annual-change points,4.115190812054044,,,,,
2019-04,2019-05-12 23:59:00,BROAD_SPLIT,reconciliation,0.020100337695565892,1.0,0.020100337695565892,core log-annual-change points,,,,,,
2019-04,2019-05-12 23:59:00,TARGET_SHARED,actual_rent,0.26891605610318325,0.033660201,0.009051768500560425,headline percentage-point projection,,0.09165902841430373,0.09174311926605228,0.21845653128078624,0.05045952482239702,0.001698477747886373
2019-04,2019-05-12 23:59:00,TARGET_SHARED,imputed_rent,0.3550993649873956,0.10385733600000001,0.03687967406288258,headline percentage-point projection,,0.616197183098599,0.0,0.33250455360410713,0.02259481138328845,0.0023466369176908136
2019-04,2019-05-12 23:59:00,TARGET_SHARED,catering,0.24463843429207988,0.051351304,0.01256250260941662,headline percentage-point projection,,0.2601908065914982,0.17376194613381024,0.14027952230959428,0.10435891198248559,0.00535896621432186
2019-04,2019-05-12 23:59:00,TARGET_SHARED,accommodation,1.1750279419355323,0.007778524,0.009139983047016145,headline percentage-point projection,,1.8867924528301883,1.241642788920716,1.084740466741957,0.09028747519357538,0.0007023032926926308
2019-04,2019-05-12 23:59:00,TARGET_SHARED,package_holidays,0.28528427933914746,0.019182249,0.005472394082069082,headline percentage-point projection,,-1.903898458748865,-8.767576509511999,-1.5832171629617862,1.8685014423009336,0.03584205992307564
2019-04,2019-05-12 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.18662352707989985,1.0,0.18662352707989985,headline percentage-point projection,,,0.09145117028556835,0.17932283251491146,0.007300694564988386,0.007300694564988386
2019-04,2019-05-12 23:59:00,TARGET_OWN,actual_rent,0.2153689166779003,0.033660201,0.007249361024530377,headline percentage-point projection,,0.09165902841430373,0.09174311926605228,0.21845653128078624,-0.003087614602885924,-0.00010392972814367539
2019-04,2019-05-12 23:59:00,TARGET_OWN,imputed_rent,0.33085166595045545,0.10385733600000001,0.034361372636776216,headline percentage-point projection,,0.616197183098599,0.0,0.33250455360410713,-0.0016528876536516801,-0.00017166450841555418
2019-04,2019-05-12 23:59:00,TARGET_OWN,catering,0.15961184749284218,0.051351304,0.008196276502606577,headline percentage-point projection,,0.2601908065914982,0.17376194613381024,0.14027952230959428,0.0193323251832479,0.0009927401075118187
2019-04,2019-05-12 23:59:00,TARGET_OWN,accommodation,1.0273562732330732,0.007778524,0.007991315427894018,headline percentage-point projection,,1.8867924528301883,1.241642788920716,1.084740466741957,-0.057384193508883685,-0.000446364326429496
2019-04,2019-05-12 23:59:00,TARGET_OWN,package_holidays,-1.9602859921500255,0.019182249,-0.03760269401263383,headline percentage-point projection,,-1.903898458748865,-8.767576509511999,-1.5832171629617862,-0.37706882918823936,-0.007233028171627275
2019-04,2019-05-12 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.1759020900826493,1.0,0.1759020900826493,headline percentage-point projection,,,0.09145117028556835,0.17932283251491146,-0.003420742432262175,-0.003420742432262175
2019-04,2019-05-12 23:59:00,TARGET_CHANNEL,actual_rent,0.2153689166779003,0.033660201,0.007249361024530377,headline percentage-point projection,,0.09165902841430373,0.09174311926605228,0.21845653128078624,-0.003087614602885924,-0.00010392972814367539
2019-04,2019-05-12 23:59:00,TARGET_CHANNEL,imputed_rent,0.33085166595045545,0.10385733600000001,0.034361372636776216,headline percentage-point projection,,0.616197183098599,0.0,0.33250455360410713,-0.0016528876536516801,-0.00017166450841555418
2019-04,2019-05-12 23:59:00,TARGET_CHANNEL,catering,0.2363216348361764,0.051351304,0.012135424112249485,headline percentage-point projection,,0.2601908065914982,0.17376194613381024,0.14027952230959428,0.09604211252658212,0.0049318877171547265
2019-04,2019-05-12 23:59:00,TARGET_CHANNEL,accommodation,0.9153714511528757,0.007778524,0.007120238801707471,headline percentage-point projection,,1.8867924528301883,1.241642788920716,1.084740466741957,-0.16936901558908124,-0.0013174409526160425
2019-04,2019-05-12 23:59:00,TARGET_CHANNEL,package_holidays,-1.8555776028249746,0.019182249,-0.03559415161621177,headline percentage-point projection,,-1.903898458748865,-8.767576509511999,-1.5832171629617862,-0.2723604398631885,-0.0052244857752052065
2019-04,2019-05-12 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.19178196468836067,1.0,0.19178196468836067,headline percentage-point projection,,,0.09145117028556835,0.17932283251491146,0.012459132173449211,0.012459132173449211
2019-05,2019-06-10 23:59:00,BROAD_SPLIT,goods,0.041047342721265104,0.3277824986923079,0.013454600561855793,core log-annual-change points,0.34117893560066015,,,,,
2019-05,2019-06-10 23:59:00,BROAD_SPLIT,services,-0.06658905917395114,0.6722175013076921,-0.044762330972343486,core log-annual-change points,4.130637296889464,,,,,
2019-05,2019-06-10 23:59:00,BROAD_SPLIT,reconciliation,-0.04516196817142596,1.0,-0.04516196817142596,core log-annual-change points,,,,,,
2019-05,2019-06-10 23:59:00,TARGET_SHARED,actual_rent,0.14671392917386275,0.033660201,0.004938420345491985,headline percentage-point projection,,0.366300366300365,0.09165902841430373,0.09390419906075975,0.052809730113103,0.0017775861303627996
2019-05,2019-06-10 23:59:00,TARGET_SHARED,imputed_rent,0.5512892817463333,0.10385733600000001,0.05725543616752761,headline percentage-point projection,,0.6124234470691103,0.616197183098599,0.5802824515872107,-0.02899316984087741,-0.003011153381869072
2019-05,2019-06-10 23:59:00,TARGET_SHARED,catering,0.33603934905512634,0.051351304,0.017256058769291906,headline percentage-point projection,,0.34602076124568004,0.2601908065914982,0.30946318243445514,0.026576166620671193,0.0013647208112927392
2019-05,2019-06-10 23:59:00,TARGET_SHARED,accommodation,0.5672151808201111,0.007778524,0.004412096897173574,headline percentage-point projection,,0.6481481481481532,1.8867924528301883,0.4855825145908488,0.08163266622926235,0.0006349816534483067
2019-05,2019-06-10 23:59:00,TARGET_SHARED,package_holidays,0.5258619017168129,0.019182249,0.010087213938345432,headline percentage-point projection,,-1.8484288354898348,-1.903898458748865,-0.5506092822897157,1.0764711840065286,0.02064913829293805
2019-05,2019-06-10 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,-0.000490250567581195,1.0,-0.000490250567581195,headline percentage-point projection,,,0.16176263374869138,-0.0036711287884973586,0.0031808782209161637,0.0031808782209161637
2019-05,2019-06-10 23:59:00,TARGET_OWN,actual_rent,0.0002789679145338564,0.033660201,9.390116075760428e-06,headline percentage-point projection,,0.366300366300365,0.09165902841430373,0.09390419906075975,-0.0936252311462259,-0.003151444099053424
2019-05,2019-06-10 23:59:00,TARGET_OWN,imputed_rent,0.697314721475367,0.10385733600000001,0.07242124932601361,headline percentage-point projection,,0.6124234470691103,0.616197183098599,0.5802824515872107,0.11703226988815629,0.012154659776616932
2019-05,2019-06-10 23:59:00,TARGET_OWN,catering,0.31823052720362,0.051351304,0.01634155254451336,headline percentage-point projection,,0.34602076124568004,0.2601908065914982,0.30946318243445514,0.008767344769164853,0.0004502145865141942
2019-05,2019-06-10 23:59:00,TARGET_OWN,accommodation,0.5817604542482753,0.007778524,0.004525237655621111,headline percentage-point projection,,0.6481481481481532,1.8867924528301883,0.4855825145908488,0.09617793965742649,0.0007481224118958438
2019-05,2019-06-10 23:59:00,TARGET_OWN,package_holidays,0.5703968802686848,0.019182249,0.010941494986137099,headline percentage-point projection,,-1.8484288354898348,-1.903898458748865,-0.5506092822897157,1.1210061625584005,0.021503419340729715
2019-05,2019-06-10 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,-0.0029988817711110796,1.0,-0.0029988817711110796,headline percentage-point projection,,,0.16176263374869138,-0.0036711287884973586,0.000672247017386279,0.000672247017386279
2019-05,2019-06-10 23:59:00,TARGET_CHANNEL,actual_rent,0.0002789679145338564,0.033660201,9.390116075760428e-06,headline percentage-point projection,,0.366300366300365,0.09165902841430373,0.09390419906075975,-0.0936252311462259,-0.003151444099053424
2019-05,2019-06-10 23:59:00,TARGET_CHANNEL,imputed_rent,0.697314721475367,0.10385733600000001,0.07242124932601361,headline percentage-point projection,,0.6124234470691103,0.616197183098599,0.5802824515872107,0.11703226988815629,0.012154659776616932
2019-05,2019-06-10 23:59:00,TARGET_CHANNEL,catering,0.3626023669360876,0.051351304,0.018620104375654582,headline percentage-point projection,,0.34602076124568004,0.2601908065914982,0.30946318243445514,0.053139184501632464,0.0027287664176554173
2019-05,2019-06-10 23:59:00,TARGET_CHANNEL,accommodation,0.5964063647936544,0.007778524,0.004639161222300196,headline percentage-point projection,,0.6481481481481532,1.8867924528301883,0.4855825145908488,0.11082385020280561,0.0008620459785749283
2019-05,2019-06-10 23:59:00,TARGET_CHANNEL,package_holidays,0.6070724524788467,0.019182249,0.011645014944489903,headline percentage-point projection,,-1.8484288354898348,-1.903898458748865,-0.5506092822897157,1.1576817347685624,0.02220693929908252
2019-05,2019-06-10 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.00043759682168742486,1.0,0.00043759682168742486,headline percentage-point projection,,,0.16176263374869138,-0.0036711287884973586,0.0041087256101847835,0.0041087256101847835
2019-06,2019-07-10 23:59:00,BROAD_SPLIT,goods,-0.04810370858772489,0.3272521177700854,-0.015742040507928014,core log-annual-change points,0.25176358296939827,,,,,
2019-06,2019-07-10 23:59:00,BROAD_SPLIT,services,-0.02819756101652237,0.6727478822299147,-0.018969849457914224,core log-annual-change points,4.07065047710108,,,,,
2019-06,2019-07-10 23:59:00,BROAD_SPLIT,reconciliation,-0.0009979234374419353,1.0,-0.0009979234374419353,core log-annual-change points,,,,,,
2019-06,2019-07-10 23:59:00,TARGET_SHARED,actual_rent,0.05815669171150986,0.033660201,0.001957565932504456,headline percentage-point projection,,0.7299270072992803,0.366300366300365,0.047125353440152784,0.011031338271357077,0.0003713170635128718
