origin,h,target,mm_real,mm_naive,mm_F3,h0_real,h0_model,mm_F2_D1_ML,mm_F2_D1_fixed,mm_F2_D1_noFMIE,mm_F2_D2_ML,mm_F2_D2_fixed,f2_level,f2_phi,f2_bias_m,mm_F1a,mm_F1b,tp,op,real_yy,yy_b_F1a,yy_a_F1a,yy_b_F1b,yy_a_F1b,yy_b_F2_D1_ML,yy_a_F2_D1_ML,yy_b_F2_D1_fixed,yy_a_F2_D1_fixed,yy_b_F2_D1_noFMIE,yy_a_F2_D1_noFMIE,yy_b_F2_D2_ML,yy_a_F2_D2_ML,yy_b_F2_D2_fixed,yy_a_F2_D2_fixed,yy_b_F3,yy_a_F3,yy_b_naive,yy_a_naive,yy_rw,fmie_1y,mm_C3,mm_C6,yy_b_C3,yy_a_C3,yy_b_C6,yy_a_C6
2019-02,1,2019-03,0.1863932898415576,-0.0190386552795596,0.0821821581302183,0.1867413632119507,0.2814875700921544,-0.0224963393462523,-0.0217885502450022,-0.0030140381254891,-0.029030892261918,-0.0285133997974304,0.1309490570424773,0.1403768151483784,0.0458892118804209,,,2019-03,2019-02,2.9693486590038214,,,,,2.7546565401163505,2.851831214269682,2.7553839900259693,2.8525593521258146,2.774680016371024,2.871873626647018,2.7479404718419165,2.845108794635921,2.7484723390970847,2.845641164875857,2.8622427736338345,2.9595191916646444,2.7582102709626737,2.855388305865275,2.488038277511963,2.180037761083241,,,,,,
2019-02,2,2019-04,0.0930232558139509,0.2374716247288955,0.1591871931355283,0.1867413632119507,0.2814875700921544,0.105294174124178,0.1057398656977173,0.127480182305047,0.098005972461301,0.0984447555525896,0.1309490570424773,0.1403768151483784,0.0458892118804209,,,2019-04,2019-02,2.769818529130847,,,,,2.568115243750301,2.665113506534056,2.5692980328907264,2.666297414233514,2.610838634112113,2.707877300237935,2.5539443477068446,2.6509292091300014,2.554924761864807,2.651910550461772,2.7307828915876864,2.8279349885255924,2.707096527586088,2.804226224422808,2.488038277511963,2.180037761083241,,,,,,
2019-02,3,2019-05,0.6505576208178487,0.1747578119917348,0.1605211632472833,0.1867413632119507,0.2814875700921544,0.1236851173715302,0.1240439344924448,0.1466407246807557,0.1162751389136751,0.1166713111759223,0.1309490570424773,0.1403768151483784,0.0458892118804209,,,2019-05,2019-02,2.946768060836498,,,,,2.206882741574745,2.3035393882033364,2.2084276520554584,2.305085759699809,2.272898653351729,2.369617730968188,2.185198646520572,2.2818347865858377,2.1865798985847587,2.2832173448946635,2.4066395947198838,2.503485150618067,2.3975805197177875,2.4944175084844056,2.488038277511963,2.180037761083241,,,,,,
2019-02,4,2019-06,0.1846722068328699,0.1158664436139611,0.1982079395354871,0.1867413632119507,0.2814875700921544,0.1348856844554565,0.1352270894547213,0.1580390660750541,0.1274566543348232,0.1278449086874599,0.1309490570424773,0.1403768151483784,0.0458892118804209,,,2019-06,2019-02,2.7462121212121224,,,,,1.95707570554661,2.053496110644699,1.958964462984856,2.0553866542734185,2.046520204703989,2.1430251971127947,1.9278819952668091,2.02427479198802,1.9296550101713936,2.026049483625819,2.2209448907467237,2.317614835894425,2.1279059206937463,2.224487879253755,2.488038277511963,2.180037761083241,0.1352270894547213,,,,,
2019-02,5,2019-07,0.3686635944700533,0.2349827089433143,0.3707124446961938,0.1867413632119507,0.2814875700921544,0.3202547261906755,0.320593143489409,0.3434565170945793,0.3128227820169958,0.3132098456929688,0.1309490570424773,0.1403768151483784,0.0458892118804209,,,2019-07,2019-02,2.930056710775052,,,,,2.090245321827477,2.1867916649074046,2.0924809407472957,2.1890293980432336,2.2034385104243217,2.300091899857073,2.053452577251815,2.149964125578048,2.055621563292432,2.152135162820223,2.405940010583316,2.502784904887536,2.174376763409839,2.271002669262852,2.488038277511963,2.180037761083241,0.320593143489409,,,,,
2019-02,6,2019-08,0.0918273645546419,-0.0801010110857203,-0.1026092872542625,0.1867413632119507,0.2814875700921544,-0.1429555321559813,-0.1426175908706213,-0.1197421956555786,-0.1503879147396769,-0.1500010149712909,0.1309490570424773,0.1403768151483784,0.0458892118804209,,,2019-08,2019-02,2.9272898961284195,,,,,1.8480369831090664,1.9443542707166213,1.850611984891194,1.9469317076677977,1.9846640467659868,2.0811105420497538,1.8037536884278456,1.9000290974979608,1.806311847619197,1.9025896759303884,2.2042606248796,2.3009147917827555,1.9961293953879196,2.092586733406739,2.488038277511963,2.180037761083241,-0.1426175908706213,,,,,
2019-02,7,2019-09,-0.5504587155963248,-0.2355223372812642,-0.2920694187678172,0.1867413632119507,0.2814875700921544,-0.3885640486072056,-0.3882261800400034,-0.3653479985394438,-0.3959964963267961,-0.3956096181119829,0.1309490570424773,0.1403768151483784,0.0458892118804209,,,2019-09,2019-02,2.65151515151517,,,,,1.7405088661782218,1.8367244648689252,1.7434262481707958,1.8396446058181648,1.900735757393326,1.9971028820242516,1.6886843179388118,1.7848509063582745,1.69163457100866,1.787803949470836,2.195258215697599,2.2919038690578324,2.0449850051344374,2.141488545711054,2.488038277511963,2.180037761083241,-0.3882261800400034,-0.3882261800400034,,,,
2019-02,8,2019-10,0.4612546125461358,0.2725189356713731,0.0706653596136027,0.1867413632119507,0.2814875700921544,0.0709047099472244,0.0712425676922112,0.0941213923623389,0.0634722526440589,0.0638591280981718,0.1309490570424773,0.1403768151483784,0.0458892118804209,,,2019-10,2019-02,2.735849056603792,,,,,1.4284490084022323,1.5243694933139915,1.4316998930446627,1.5276234523052292,1.6117531443808657,1.7078469792923667,1.3692539697045611,1.4651184741012695,1.3725868906390235,1.4684545469659387,1.881559862942916,1.977908853005954,1.9369520936399165,2.0333534679174496,2.488038277511963,2.180037761083241,0.0712425676922112,0.0712425676922112,,,,
2019-02,9,2019-11,0.2754820936639035,-0.0603366825583573,-0.0517794376317785,0.1867413632119507,0.2814875700921544,-0.0384689004074403,-0.0381310442456293,-0.0152520713806065,-0.045901359109797,-0.0455144840036806,0.1309490570424773,0.1403768151483784,0.0458892118804209,,,2019-11,2019-02,3.116147308781873,,,,,1.4851713270353877,1.5811454540205672,1.4887670465345677,1.5847445739775208,1.6921912767665768,1.7883611817031968,1.4184018419997912,1.5143128253458382,1.422128934506359,1.5180434425491165,1.9249617885241912,2.021351823617381,1.9716463848463053,2.0680805693784428,2.488038277511963,2.180037761083241,-0.0381310442456293,-0.0381310442456293,,,,
2019-02,10,2019-12,0.1831501831501825,0.0773617802656434,0.0185588077525816,0.1867413632119507,0.2814875700921544,0.0569863770962389,0.0573242330291433,0.0802032400121694,0.0495539181908705,0.0499407932535599,0.1309490570424773,0.1403768151483784,0.0458892118804209,,,2019-12,2019-02,3.207547169811327,,,,,1.4472087626254606,1.543146988562933,1.4511456994171308,1.5470876485002272,1.6777387356995317,1.773894972924963,1.3729334842244638,1.4688014683235673,1.3770509125420047,1.4729227904768587,1.847704376568159,1.9440213496310184,1.9542593776804749,2.050677119388388,2.488038277511963,2.180037761083241,0.0573242330291433,0.0573242330291433,,,,
