origin,h,target,real_yy,base,real_fut,model_fut,naive_fut,nowcast_naive_fut,model_yy,naive_yy,nowcast_naive_yy,rw_yy,fmie_1y_pct,mm_model,mm_naive,mm_real,blk_core,blk_food,blk_admin,blk_alc,blk_fuel,blk_wedge,blkact_core,blkact_food,blkact_admin,blkact_alc,blkact_fuel,blkact_wedge,real_yy_pct,model_yy_pct,naive_yy_pct,nowcast_naive_yy_pct,rw_yy_pct
2019-02,0,2019-02,2.6441578231787104,2.4575906048837406,0.18656721829496967,0.28109213572349523,0.17282855728413718,0.28109213572349523,2.738682740607236,2.6304191621678776,2.738682740607236,2.45759060488374,,0.2814875700921544,0.17297799191137164,0.18674136321195078,,,,,,,,,,,,,2.6794258373205753,2.776529366094449,2.6653200280737614,2.776529366094449,2.488038277511963
2019-02,1,2019-03,2.926117211917905,2.5533302005164735,0.3727870114014318,,0.14902740593536715,0.2572909843747252,,2.702357606451841,2.8106211848911986,2.45759060488374,,,-0.023798319099449516,0.18639328984155767,-0.011442321603381985,,0.015380661933310783,0.04671971117706229,-0.01576630584147233,-0.04352503322500509,-0.054734839066689224,0.0,0.13842595739979704,0.06611272968609926,0.03253302482197356,0.004056417000377038,2.9693486590038214,,2.7392024338615064,2.850491802932959,2.488038277511963
2019-02,2,2019-04,2.732152985119284,2.2663859577211998,0.4657670273980845,,0.4454272382289033,0.5536908166682614,,2.711813195950103,2.8200767743894612,2.45759060488374,,,0.29683953091111936,0.09302325581395099,0.26207127714375056,,0.015380661933310783,0.06032955966627137,0.04403957144572428,-0.020802850859280547,0.2189393562667569,-0.11555704024163459,0.015380661933310783,-0.14769395422974133,0.11406791408450698,0.007886318000752249,2.769818529130847,,2.7489174903981355,2.860217383033008,2.488038277511963
2019-02,3,2019-05,2.90418537033354,1.7899677150093618,1.114217655324178,,0.6385874271450005,0.7468510055843586,,2.4285551421543623,2.5368187205937205,2.45759060488374,,,0.19334686338324247,0.6505576208178487,0.0596032632376871,,0.015380661933310783,0.011091361384545594,0.0776049184759356,0.02992800526106616,0.054734839066689224,0.3489411841908301,0.046141985799932346,0.14176094923076873,0.07598864840271091,-0.017009985873082556,2.946768060836498,,2.458284721106249,2.5692697939181155,2.488038277511963
2019-02,4,2019-06,2.709180170835316,1.4104606181542083,1.2987195526811077,,0.7833156997544048,0.8915792781937629,,2.193776317908613,2.302039896347971,2.45759060488374,,,0.14483305451745143,0.1846722068328699,0.06508694849870504,,0.0,-0.0040829653995750155,0.06063279834126233,0.0018648939315976925,0.16420451720006765,0.06518446935780015,0.030761323866621566,-0.057487728966131794,-0.0027427069811319133,-0.015247667644355756,2.7462121212121224,,2.218016524684348,2.3287413336888823,2.488038277511963
2019-02,5,2019-07,2.887951051471582,1.221245802950412,1.6667052485211695,,1.0015800388997198,1.1098436173390778,,2.222825841850132,2.33108942028949,2.45759060488374,,,0.2185027091480496,0.36866359447005337,0.22468871154670833,,0.007690330966655392,0.046131120814105864,-0.008890492919020776,-0.0006521993262344067,0.5473483906668922,-0.09741920237660105,0.0,-0.04132045605381178,-0.038434156373937815,-0.001510981392488231,2.9300567107750517,,2.247714685245517,2.3584716639522982,2.488038277511963
2019-02,6,2019-08,2.885262962178289,1.1267724846342233,1.7584904775440655,,0.9264255411233495,1.0346891195627075,,2.053198025757573,2.161461604196931,2.45759060488374,,,-0.07512626385715315,0.09182736455464191,-0.0036463594313895123,,0.0,-0.030673282247466654,-0.02489574176974306,0.03721909169910361,0.10946967813337845,-0.04897822031249884,0.0,0.05810921792792733,-0.013910379904306292,-0.012862931289858728,2.9272898961284195,,2.0744211384021733,2.184990401718573,2.488038277511963
2019-02,7,2019-09,2.6169717733384914,1.4104606181542072,1.2065111551842844,,0.7068568188059661,0.815120397245324,,2.1173174369601733,2.2255810153995315,2.45759060488374,,,-0.2193278465265014,-0.5504587155963248,-0.23031422811277505,,0.015380661933310783,0.026029154569884028,0.015899083101351172,-0.048898332812784606,-0.49261355160020304,-0.09822728792626725,0.030761323866621566,0.04124647135183479,-0.013977256730769182,-0.017648414557541625,2.65151515151517,,2.1398916436327386,2.250531826043771,2.488038277511963
2019-02,8,2019-10,2.6990935826847817,1.032388334163592,1.66670524852119,,0.9968837003309334,1.1051472787702914,,2.029272034494525,2.1375356129338834,2.45759060488374,,,0.2904478663763643,0.46125461254613587,0.19936075979853227,,0.0,0.010708127968202122,0.027003195568433537,-0.0070257740771235274,0.3284090344001353,0.1481602512511573,0.0,0.0,0.0028089559420286106,-0.01812362904718534,2.735849056603792,,2.050001742726522,2.1605445544151745,2.488038277511963
2019-02,9,2019-11,3.068581070344393,1.1267724846342233,1.9418085857101697,,0.9966131473681936,1.1048767258075516,,2.123385632002417,2.231649210441775,2.45759060488374,,,-0.00027055259674557686,0.2754820936639035,0.03459903630799044,,0.0,-0.007630898881345322,0.0006025839154107918,0.013339109185301892,0.0,0.21223895468750023,0.06152264773324313,0.0,-0.016837467567567533,0.018557958810727693,3.116147308781873,,2.14608987953223,2.256736776009036,2.488038277511963
