period,actual,RW,AR3,ARIMA313,TVW_QRF,TVW_QRF_RAW,ENSEMBLE
2012-01,1.7763845350052376,0.42149631190726566,0.41034060774071596,0.2950321913929198,1.0837885857387395,0.43912731065533384,0.5526644241949102
2012-02,0.30800821355236874,0.41972717733473885,0.4309401396844741,0.24495450885768247,0.2916613993142172,0.25278045270020666,0.3468208062977782
2012-03,0.10235414534287557,1.7763845350052376,0.6098467685927674,0.10221222964520116,0.13443365606854482,0.1891368323347253,0.6557192973279378
2012-04,0.0,0.30800821355236874,0.5814560278874394,0.3743224091227918,-0.018231785175912257,0.24675897093156204,0.3113887163466719
2012-05,0.2044989775051187,0.10235414534287557,0.35761820311067233,0.2053672730365182,0.0192617380226066,0.32724841389444426,0.17115033987816816
2012-06,0.20408163265306367,0.0,0.34072741957555236,0.12389671451419304,0.11488943794584756,0.230909810325492,0.14487839300889824
2012-07,-0.10183299389002753,0.2044989775051187,0.3571903272068146,0.32935697692364463,0.2088215669903582,0.15375442806268844,0.26335141644500604
2012-08,-0.10193679918449883,0.20408163265306367,0.3818319490114122,0.22197673691136344,0.015584957360019148,0.10167482588845307,0.16330296639803368
2012-09,-0.10204081632652073,-0.10183299389002753,0.33735613361581596,0.08908737406579478,-0.06186851609602141,0.009768362918108882,0.04396159296457029
2012-10,0.3064351378958108,-0.10193679918449883,0.29894518449563173,0.2516311330079581,0.007100227329905089,0.12089973832944242,0.09921849990984707
2012-11,-0.3054989816700604,-0.10204081632652073,0.3004959369636208,0.1578238403444389,0.07215312862262192,0.13098870317105493,0.10949439924149093
2012-12,0.10214504596526286,0.3064351378958108,0.3534262948882453,0.11866903557817847,0.22833227259458924,0.2780993382191216,0.24215617753828217
2013-01,1.3265306122449028,-0.3054989816700604,0.3183905564152359,0.21138750827137637,1.1723487227988232,0.4645201905307408,0.5372679153256585
2013-02,0.10070493454179541,0.10214504596526286,0.2923588431524672,0.12612699515610803,0.10978663715644159,0.1880179079514692,0.1463095910204614
2013-03,0.1006036217303663,1.3265306122449028,0.5102559039107439,0.29655135387435183,0.09405227864354532,0.34037797175283757,0.3695437949001369
2013-04,0.0,0.10070493454179541,0.49602762296199343,0.33854448670536086,0.09567877578847724,0.15377952942809647,0.22248421859456935
2013-05,-0.20100502512563345,0.1006036217303663,0.33083668566767593,0.08929114572032193,0.16060183063719882,0.1596666965414556,0.16879535352400116
2013-06,0.40281973816718164,0.0,0.3316305516307675,0.13962622622341642,0.04550353994819139,0.038139078180462506,0.11429993575022257
2013-07,-0.20060180541625616,-0.20100502512563345,0.2918651941792662,0.267202246319841,-0.0005347998266670272,0.024173386270469166,0.08948763068781235
2013-08,-0.20100502512563345,0.40281973816718164,0.346178419384052,0.1271289913192765,-0.08590419860713931,0.0405527383366002,0.1204219942691931
2013-09,-0.40281973816715944,-0.20060180541625616,0.3419639928243932,0.09817903682575393,-0.16958932624349055,0.002620401238076981,-0.013912906221457744
2013-10,0.2022244691607611,-0.20100502512563345,0.2580159989523425,0.207995255623958,-0.020921559276180265,-0.09438900988365106,0.056403184675153484
2013-11,-0.10090817356205317,-0.40281973816715944,0.2345623968148073,0.0012643879378728962,-0.0471660447686528,-0.08685548531428891,-0.037172139234914456
2013-12,0.40404040404040664,0.2022244691607611,0.28845628794756434,0.09823709254719842,0.0076217161511165955,0.017974391944008135,0.10541309361522411
2014-01,0.1006036217303663,-0.10090817356205317,0.32232178735321015,0.22258715438053434,1.2090079519201709,1.0735593782053412,0.61934661566151
2014-02,0.10050251256281673,0.40404040404040664,0.34609730115037746,0.09711767830223736,0.1725422337566148,0.10897352970454456,0.23534097460149173
2014-03,0.0,0.1006036217303663,0.3695549158716431,0.096424358876818,0.0017230907994405696,0.039436668047872,0.13685211499516262
2014-04,0.0,0.10050251256281673,0.3266038568806934,0.23258256823808027,-0.04481664599895453,0.06492144801388439,0.15494488937103065
2014-05,0.10040160642570406,0.0,0.31454652865569566,0.05681059807860697,-0.044978373717309235,-0.03759560992149617,0.07380977151741067
2014-06,0.0,0.0,0.3007618523856623,0.06296815456583287,-0.04305519674739558,-0.043417912952371435,0.07475540493101715
2014-07,0.30090270812437314,0.10040160642570406,0.3139265354442554,0.2061488267456027,-0.03200834700824709,-0.040841023056937736,0.14761755661861942
2014-08,-0.09999999999998899,0.0,0.31136597254434684,0.05785066907798475,-0.24109278247617,-0.1442185329441824,0.03661526707211551
2014-09,-0.30030030030031574,0.30090270812437314,0.33825508381391234,0.0896077455750876,-0.28846108736651777,-0.14591813861145875,0.13593122816420167
2014-10,0.20080321285140812,-0.09999999999998899,0.3205458074359112,0.1845800239265651,-0.1649829837198291,-0.11415255945003479,0.08096069827279484
2014-11,-0.30060120240480437,-0.30030030030031574,0.23888033013143242,-0.0031311662028842557,-0.10806503826583981,-0.10956226197635058,-0.046730193306690676
2014-12,0.0,0.20080321285140812,0.28355978634150336,0.052562258129383616,0.08901048435076225,0.05074594581299737,0.14593161968840698
2015-01,0.0,-0.30060120240480437,0.2768711758836869,0.14733980262281995,0.8652478862329342,0.5645770492631864,0.1802352754079243
2015-02,0.20100502512563345,0.0,0.24938018028796524,0.006445311811437676,0.08225763008603564,0.03263428220946998,0.06431510303067564
2015-03,0.10030090270811698,0.0,0.2891789543697193,0.017743458331488098,0.05025640301184585,0.0015915528007869474,0.06990018030301394
2015-04,0.30060120240480437,0.20100502512563345,0.31452515991293356,0.1962285160821578,0.0718709347328821,-0.0494729751347017,0.19406319561955243
2015-05,0.29970029970030065,0.10030090270811698,0.325148239544422,0.04006122080542612,0.06498388833284731,-0.011610302337652771,0.11537430936679668
2015-06,0.09960159362549792,0.30060120240480437,0.3386357278246692,0.052922218717778774,0.12456762033381831,0.06327924941109953,0.18923813215006507
2015-07,-0.09950248756218638,0.29970029970030065,0.36434726456557415,0.22668188190642785,0.1314203125979538,,0.2541935546576163
2015-08,-0.19920318725099584,0.09960159362549792,0.3346947317429759,0.06203827014280833,-0.16529542575542439,,0.07618975047573656
2015-09,-0.1996007984031989,-0.09950248756218638,0.28026880213633426,-0.008849307769298986,-0.24632915572385944,,-0.028006097670651844
2015-10,0.0,-0.19920318725099584,0.24000229483373162,0.14405131265996135,0.06900683073025858,0.08512974278834351,0.05202801086632896
2015-11,-0.40000000000000036,-0.1996007984031989,0.22577645958317732,0.009383967468703111,-0.08662575183630067,0.005398736821445869,-0.030617062620642718
2015-12,-0.10040160642569296,0.0,0.252688947119674,-0.030667847879790162,-0.04190289373265502,-0.039676130223042984,0.028935580448634694
2016-01,0.6030150753768782,-0.40000000000000036,0.218132767597256,0.0812317121144733,0.43929737757408854,-0.14472601072476057,0.04366067731270014
2016-02,0.09990009990010762,-0.10040160642569296,0.20577787048250534,-0.007310782523481385,0.07113189455374426,-0.1799262148244401,0.044660545346773745
2016-03,-0.09980039920161055,0.6030150753768782,0.3473329391230764,0.04470420284755028,0.01586041891543622,0.03795430687848217,0.18597318473082886
2016-04,0.5994005994006013,0.09990009990010762,0.3661831179038664,0.16725394614776282,0.031438692998193185,0.21556747614939697,0.13549358726117738
2016-05,-0.19860973187686426,-0.09980039920161055,0.2687857446135897,-0.012290220580782302,0.006124524536087395,0.2156576572330093,0.03472212752618949
2016-06,0.09950248756218638,0.5994005994006013,0.3422105845359154,0.08748461997604506,-0.02211558243782317,0.17974495384134145,0.1892616664933663
2016-07,0.29821073558649047,-0.19860973187686426,0.322003830510649,0.1424279826712946,0.06318195710263992,0.10424660644808009,0.08921613603341033
2016-08,-0.09910802775026095,0.09950248756218638,0.25462931300475367,0.0031552739363150395,-0.2936758459167121,0.03899466937561807,-0.03350346377819417
2016-09,-0.29761904761904656,0.29821073558649047,0.32498884854940246,0.07129549139576255,-0.2604836063291222,0.17974495384134145,0.05138784672289472
