scope,sample,h,model,n_intended_origins,n_available_targets,n_own_forecasts,n_common,yy_n,yy_rmse,yy_mae,yy_bias,mm_n,mm_rmse,mm_mae,mm_bias,cumulative_log_n,cumulative_log_rmse,cumulative_log_mae,cumulative_log_bias
roster_common,full,1,FOOD_TREND_R12,90,89,88,88,88,0.9107373045382808,0.5483448281111425,-0.11911212254514587,88,0.6910300803237961,0.38118172563908637,-0.09545380836145988,88,0.6770361652105001,0.37794204548607496,-0.0925861716590338
roster_common,full,1,FOOD_COST_R12,90,89,88,88,88,0.9107373045382808,0.5483448281111425,-0.11911212254514587,88,0.6910300803237961,0.38118172563908637,-0.09545380836145988,88,0.6770361652105001,0.37794204548607496,-0.0925861716590338
roster_common,full,1,DIRECT_MONTHLY_R12,90,89,89,88,88,0.9623383980735933,0.6214115782152674,-0.012453236068654368,88,0.7770199336832132,0.4554544791454052,0.0011239297643972407,88,0.7621341641343168,0.45102205126762024,0.004154792052844646
roster_common,full,1,DIRECT_CUMULATIVE_R12,90,89,89,88,88,0.9623383980735933,0.6214115782152674,-0.012453236068654368,88,0.7770199336832132,0.4554544791454052,0.0011239297643972407,88,0.7621341641343168,0.45102205126762024,0.004154792052844646
roster_common,full,1,INDEPENDENT_BRIDGE,90,89,88,88,88,0.9107373045382808,0.5483448281111425,-0.11911212254514587,88,0.6910300803237961,0.38118172563908637,-0.09545380836145988,88,0.6770361652105001,0.37794204548607496,-0.0925861716590338
roster_common,full,1,RF_U_FX,90,89,89,88,88,0.9750617933665321,0.6067177855211168,-0.08685545921299985,88,0.77896095664533,0.4493186173152253,-0.06556999549142717,88,0.7631139370597284,0.44503690008774516,-0.06168620449445752
roster_common,full,1,BVAR_U_FX,90,89,89,88,88,0.9460862382884063,0.6044827263596932,-0.2200952049896703,88,0.7635580701903901,0.4400573129348641,-0.1921498047155967,88,0.7472642813466324,0.43595497387737453,-0.18828923303344053
roster_common,full,1,NAIVE,90,89,89,88,88,1.0395964047400599,0.6886424051042276,-0.10129936528618949,88,0.8647913712882402,0.5400758863645176,-0.06712081940655411,88,0.848153183383197,0.5346222039137156,-0.06415833087978966
roster_common,full,1,LAST_YOY_RW,90,89,89,88,88,1.5709723518952163,1.0212867792564062,0.02698536906667909,88,0.9248048861353785,0.5946582487368464,0.013726831637523973,88,0.9086865893424698,0.5888199139445295,0.013764148667647757
roster_common,full,2,FOOD_TREND_R12,90,88,86,86,86,1.294585199790152,0.8416168863837291,-0.1997538878580161,86,0.6899196711885608,0.38702985158228354,-0.0737865487892192,86,0.9843887944532229,0.629681481982177,-0.1658759548369502
roster_common,full,2,FOOD_COST_R12,90,88,86,86,86,1.294585199790152,0.8416168863837291,-0.1997538878580161,86,0.6899196711885608,0.38702985158228354,-0.0737865487892192,86,0.9843887944532229,0.629681481982177,-0.1658759548369502
roster_common,full,2,DIRECT_MONTHLY_R12,90,88,88,86,86,1.4651705762508624,1.0015300944366607,-0.0012985067561464107,86,0.8148793432991998,0.48826876114652773,0.007221154287169111,86,1.1899014562842307,0.8228309651313328,0.015835742087045183
roster_common,full,2,DIRECT_CUMULATIVE_R12,90,88,88,86,86,1.4616709809874102,0.9997608209532388,-0.002084343037799043,86,0.8113550752195111,0.48725713216115996,0.006548319802403829,86,1.1869135533650794,0.8218850183462092,0.015170823629695525
roster_common,full,2,INDEPENDENT_BRIDGE,90,88,86,86,86,1.294585199790152,0.8416168863837291,-0.1997538878580161,86,0.6899196711885608,0.38702985158228354,-0.0737865487892192,86,0.9843887944532229,0.629681481982177,-0.1658759548369502
