edge,horizon,quantile,value
2010-12,3,0.05,-0.32617605131859573
2010-12,3,0.1,-0.2188183807439903
2010-12,3,0.25,0.0
2010-12,3,0.3333333333333333,0.1257861635220125
2010-12,3,0.5,0.2534854245880735
2010-12,3,0.6666666666666666,0.4314994606256617
2010-12,3,0.75,0.5050505050504972
2010-12,3,0.9,0.9291521486643584
2010-12,3,0.95,1.806451612903226
2010-12,6,0.05,-0.22172171023954623
2010-12,6,0.1,-0.1108647450110966
2010-12,6,0.25,0.1245330012453305
2010-12,6,0.3333333333333333,0.2176278563656097
2010-12,6,0.5,0.3329633740288606
2010-12,6,0.6666666666666666,0.4602991944764101
2010-12,6,0.75,0.5494505494505475
2010-12,6,0.9,1.474201474201453
2010-12,6,0.95,1.806451612903226
2010-12,9,0.05,-0.388098318240615
2010-12,9,0.1,-0.2474813284601983
2010-12,9,0.25,0.0
2010-12,9,0.3333333333333333,0.0
2010-12,9,0.5,0.22777921741384816
2010-12,9,0.6666666666666666,0.35294993876133013
2010-12,9,0.75,0.480769230769229
2010-12,9,0.9,0.9291521486643584
2010-12,9,0.95,1.474201474201453
2010-12,12,0.05,-0.7159904534606132
2010-12,12,0.1,-0.3492433061699773
2010-12,12,0.25,-0.1108647450110966
2010-12,12,0.3333333333333333,0.0
2010-12,12,0.5,0.2155172413793149
2010-12,12,0.6666666666666666,0.3541912632821775
2010-12,12,0.75,0.4602991944764101
2010-12,12,0.9,0.7134363852556502
2010-12,12,0.95,0.9291521486643584
2011-01,3,0.05,-0.24689337358970764
2011-01,3,0.1,-0.1096491228070317
2011-01,3,0.25,0.0
2011-01,3,0.3333333333333333,0.2155172413793149
2011-01,3,0.5,0.3541912632821775
2011-01,3,0.6666666666666666,0.6417112299465177
2011-01,3,0.75,0.7537688442211143
2011-01,3,0.9,1.5469613259668558
2011-01,3,0.95,1.806451612903226
2011-01,6,0.05,-0.3492433061699773
2011-01,6,0.1,-0.2205071664829083
2011-01,6,0.25,-0.1085776330075893
2011-01,6,0.3333333333333333,0.1074113856068814
2011-01,6,0.5,0.2469135802469102
2011-01,6,0.6666666666666666,0.4424778761061843
2011-01,6,0.75,0.5194805194805197
2011-01,6,0.9,0.9291521486643584
2011-01,6,0.95,1.5469613259668558
