edge,horizon,scheme,quantile,weight
2010-12,3,TVW1,0.25,0.2
2010-12,3,TVW1,0.5,0.4
2010-12,3,TVW1,0.75,0.4
2010-12,3,TVW2,0.3333333333333333,0.20000000000000004
2010-12,3,TVW2,0.5,0.4
2010-12,3,TVW2,0.6666666666666666,0.4
2010-12,3,TVW3,0.1,0.1117445024537912
2010-12,3,TVW3,0.25,0.15000000000000008
2010-12,3,TVW3,0.5,0.3
2010-12,3,TVW3,0.75,0.2882554975462088
2010-12,3,TVW3,0.9,0.15
2010-12,6,TVW1,0.25,0.21832246100700486
2010-12,6,TVW1,0.5,0.4000000000000001
2010-12,6,TVW1,0.75,0.38167753899299506
2010-12,6,TVW2,0.3333333333333333,0.20000000000000004
2010-12,6,TVW2,0.5,0.4000000000000001
2010-12,6,TVW2,0.6666666666666666,0.4
2010-12,6,TVW3,0.1,0.0
2010-12,6,TVW3,0.25,0.3499999999999999
2010-12,6,TVW3,0.5,0.3500000000000001
2010-12,6,TVW3,0.75,0.14999999999999997
2010-12,6,TVW3,0.9,0.14999999999999997
2010-12,9,TVW1,0.25,0.30903360152298515
2010-12,9,TVW1,0.5,0.4000000000000001
2010-12,9,TVW1,0.75,0.2909663984770149
2010-12,9,TVW2,0.3333333333333333,0.2
2010-12,9,TVW2,0.5,0.40000000000000013
2010-12,9,TVW2,0.6666666666666666,0.4
2010-12,9,TVW3,0.1,0.0
2010-12,9,TVW3,0.25,0.3499999999999999
2010-12,9,TVW3,0.5,0.3353242959920535
2010-12,9,TVW3,0.75,0.3146757040079463
2010-12,9,TVW3,0.9,1.1153171849883938e-16
2010-12,12,TVW1,0.25,0.4
2010-12,12,TVW1,0.5,0.4
2010-12,12,TVW1,0.75,0.2
2010-12,12,TVW2,0.3333333333333333,0.4
2010-12,12,TVW2,0.5,0.4
2010-12,12,TVW2,0.6666666666666666,0.20000000000000007
2010-12,12,TVW3,0.1,0.15
2010-12,12,TVW3,0.25,0.3162205505841723
2010-12,12,TVW3,0.5,0.30000000000000004
2010-12,12,TVW3,0.75,0.15000000000000005
2010-12,12,TVW3,0.9,0.08377944941582764
2011-01,3,TVW1,0.25,0.2
2011-01,3,TVW1,0.5,0.44326551557239763
2011-01,3,TVW1,0.75,0.3567344844276024
2011-01,3,TVW2,0.3333333333333333,0.20000000000000004
2011-01,3,TVW2,0.5,0.4
2011-01,3,TVW2,0.6666666666666666,0.4
2011-01,3,TVW3,0.1,0.09449066043362377
2011-01,3,TVW3,0.25,0.14999999999999997
2011-01,3,TVW3,0.5,0.45550933956637624
2011-01,3,TVW3,0.75,0.14999999999999997
2011-01,3,TVW3,0.9,0.14999999999999997
2011-01,6,TVW1,0.25,0.2
2011-01,6,TVW1,0.5,0.6
2011-01,6,TVW1,0.75,0.2
2011-01,6,TVW2,0.3333333333333333,0.22982877520848774
2011-01,6,TVW2,0.5,0.4999999999999999
2011-01,6,TVW2,0.6666666666666666,0.27017122479151234
2011-01,6,TVW3,0.1,0.06792209182246654
2011-01,6,TVW3,0.25,0.15000000000000016
2011-01,6,TVW3,0.5,0.49999999999999983
2011-01,6,TVW3,0.75,0.2820779081775336
2011-01,6,TVW3,0.9,0.0
2011-01,9,TVW1,0.25,0.2000000000000002
2011-01,9,TVW1,0.5,0.5999999999999999
2011-01,9,TVW1,0.75,0.20000000000000004
2011-01,9,TVW2,0.3333333333333333,0.3382537297557704
2011-01,9,TVW2,0.5,0.46174627024422965
2011-01,9,TVW2,0.6666666666666666,0.2
2011-01,9,TVW3,0.1,0.13407646880217391
2011-01,9,TVW3,0.25,0.1500000000000002
2011-01,9,TVW3,0.5,0.49095620709464954
2011-01,9,TVW3,0.75,0.15000000000000002
2011-01,9,TVW3,0.9,0.07496732410317639
2011-01,12,TVW1,0.25,0.3999999999999999
2011-01,12,TVW1,0.5,0.4000000000000001
2011-01,12,TVW1,0.75,0.2
2011-01,12,TVW2,0.3333333333333333,0.4
2011-01,12,TVW2,0.5,0.3822597246950155
2011-01,12,TVW2,0.6666666666666666,0.21774027530498452
2011-01,12,TVW3,0.1,0.15
2011-01,12,TVW3,0.25,0.2626647093192122
2011-01,12,TVW3,0.5,0.3000000000000001
2011-01,12,TVW3,0.75,0.2873352906807877
2011-01,12,TVW3,0.9,1.685146781182846e-17
2011-02,3,TVW1,0.25,0.21208527471385713
2011-02,3,TVW1,0.5,0.4
2011-02,3,TVW1,0.75,0.3879147252861429
2011-02,3,TVW2,0.3333333333333333,0.2
2011-02,3,TVW2,0.5,0.39999999999999997
2011-02,3,TVW2,0.6666666666666666,0.4
2011-02,3,TVW3,0.1,0.025857534584086853
