origin,H,actual,FOOD_NORM_SHIFT_R24,CAND,PPI,AGRI,TREND,CONST,MARGIN,MARGIN_NC,MARGIN_T
2022-02,3,7.5686227632576415,1.1132199092925306,1.117279833268555,1.2894484736439071,0.6533032579135059,0.4267280773854689,1.1132199092925306,0.9610176097431122,0.939637711347616,1.879924462163045
2022-02,6,11.732793165726646,0.46509550695967095,0.4708682113630805,0.7156704968967845,-0.1888484817198799,-0.6574353563145221,0.46509550695967095,0.1693228641955144,0.1273729332605517,1.5552535430724337
2022-02,12,21.442423967765116,3.546676438058934,3.5524491424623443,3.797251427996048,2.8927324493793836,2.4241455747847414,3.546676438058934,3.2509037952947777,3.208953864359815,4.636834474171697
2022-03,3,9.012306183820993,1.2788081096167823,1.3624972782394174,1.6161782257963553,0.4921489579106667,0.37796405904372615,1.2788081096167823,1.2063767115040598,1.1734819841577189,2.467539392677552
2022-03,6,11.216657012682584,0.5516536074464758,0.670649144081785,1.0313517413893063,-0.5668773738856572,-0.9463909480705154,0.5516536074464758,0.4099309024337306,0.3453663691615818,2.2418809005485083
2022-03,12,21.103805422930964,3.933129156091681,4.0521246927269905,4.412827290034511,2.8145981747595483,2.4350846005746902,3.933129156091681,3.791406451078936,3.7268419178067873,5.623356449193714
2022-04,3,6.972520399862655,1.1378470180493356,1.5925424475460632,1.770563262186064,0.7463675464583384,0.17312420330419037,1.1378470180493356,1.135611097622592,1.1127083719271218,2.9806631869275435
2022-04,6,10.63804035585716,1.329472950561266,1.9759930143769255,2.229116360193177,0.7728380768928169,-0.301765382028395,1.329472950561266,1.3250868883722984,1.280113239934284,3.9497271906849676
2022-04,12,15.92955295606538,4.536406146735691,5.18292621055135,5.4360495563676015,3.979771273067241,2.9051678141460293,4.536406146735691,4.532020084546723,4.487046436108709,7.156660386859393
2022-05,3,4.164170402469005,1.5241485196208324,1.8155200030319687,1.9107371299688274,1.005194687041005,0.4758442036144335,1.5241485196208324,1.5625020319435052,1.5550892535590908,3.7658654837079206
2022-05,6,9.136785703058983,3.322075130506863,3.736368958482072,3.8717558108454178,2.5841876498074208,1.4112687904260308,3.322075130506863,3.3973423028605843,3.382851924273598,6.509516438818191
2022-05,12,13.542784682462035,7.781744063224389,8.196037891199598,8.331424743562943,7.0438565825249455,5.870937723143557,7.781744063224389,7.85701123557811,7.842520856991124,10.969185371535717
2022-06,3,2.2043508288615903,1.8292809380743646,2.1287010609593597,2.1775331024576414,1.4135762564420484,1.7948453180781347,1.8292809380743646,1.943542671533236,1.9177899407956436,4.5611189165686055
2022-06,6,7.235521642681064,4.204362478754489,4.630100465981592,4.699533524986961,3.6132823845585396,4.135631225119327,4.204362478754489,4.427269813667742,4.377236315956793,8.088694604425989
2022-06,12,11.364703836322832,8.90590577545812,9.331643762685221,9.401076821690591,8.31482568126217,8.837174521822957,8.90590577545812,9.128813110371372,9.078779612660423,12.790237901129618
2022-07,3,3.6655199559945055,1.273564964091472,1.298426095762656,1.4140197414472442,0.4268239304720555,1.273564964091472,1.273564964091472,1.4469447039007872,1.4244048516458871,4.006607492331389
2022-07,6,9.557634962223915,4.321913197035197,4.357262618630163,4.521622333587935,3.1179532898575895,4.321913197035197,4.321913197035197,4.656689852919021,4.613619911117846,8.20795804187633
2022-07,12,9.090811840368715,5.894382168349752,5.929731589944717,6.0940913049024905,4.690422261172144,5.894382168349752,5.894382168349752,6.229158824233576,6.186088882432402,9.780427013190884
2022-08,3,4.972615300589977,1.4514115381649026,1.1169869142521247,1.2255143438217349,0.2504120712498315,1.4514115381649026,1.4514115381649026,1.6286309612208965,1.6565230663105752,3.8806411148200994
2022-08,6,9.70963080203847,4.218220182337135,3.742710170211154,3.897022609130443,2.510549065317268,4.218220182337135,4.218220182337135,4.556981255511656,4.611035738880418,7.672280986643743
2022-08,12,7.639440008806092,4.848149119522759,4.372639107396777,4.5269515463160666,3.1404780025028924,4.848149119522759,4.848149119522759,5.186910192697279,5.240964676066041,8.302209923829368
2022-09,3,5.031170813819475,1.2812544260484742,0.8187538635467674,0.8932322344103336,0.07769222407540527,1.2812544260484742,1.2812544260484742,1.4502216048044763,1.5185459885248969,3.528083615630998
2022-09,6,9.887148410248383,3.6213142620418752,2.9636962747347613,3.0695952083063944,1.9099992561114179,3.6213142620418752,3.6213142620418752,3.9432049266566325,4.074314973365899,6.816024515979525
2022-09,12,5.78848940753145,3.8492237216747016,3.191605734367587,3.29750466793922,2.1379087157442447,3.8492237216747016,3.8492237216747016,4.171114386289459,4.302224432998725,7.043933975612353
2022-10,3,5.89211500622941,2.8767265392267793,2.5054764336933344,2.547897891380485,1.9288241120437555,2.8767265392267793,2.8767265392267793,3.0975833646035627,3.2007728027686557,5.2414066342800485
2022-10,6,5.291512600208217,3.7492648539891915,3.2213936101838243,3.281711620332742,2.392992109003031,3.7492648539891915,3.7492648539891915,4.1695561233529554,4.367359056957826,7.126133803920174
2022-10,12,3.672044008210163,3.9291616281993713,3.401290384394005,3.461608394542922,2.5728888832132117,3.9291616281993713,3.9291616281993713,4.349452897563136,4.547255831168005,7.306030578130353
2022-11,3,4.737015501448493,3.5055900352737486,2.7105020134289193,2.754696887759517,2.172572680472998,3.5055900352737486,3.5055900352737486,3.7115121429573312,3.801826127302297,5.573759411981262
2022-11,6,4.40599897940305,5.159776419718137,4.029260638657519,4.0921002255963375,3.212835162068201,5.159776419718137,5.159776419718137,5.547284868188834,5.719093890854671,8.100454752224133
2022-11,12,1.4448135747386015,5.3268113992656065,4.1962956182049895,4.259135205143808,3.3798701416156725,5.3268113992656065,5.3268113992656065,5.714319847736304,5.886128870402141,8.267489731771601
2022-12,3,4.8559775964289065,3.0194341213306863,2.0259460214642977,2.091598657129466,1.4009155984754398,3.0194341213306863,3.0194341213306863,3.1970088779539485,3.2555578688468723,4.843558920905415
2022-12,6,4.129182193641766,4.532641801016389,3.1200259090188673,3.213375750355279,2.1449307009641214,4.532641801016389,4.532641801016389,4.865220266802883,4.9765873190747705,7.151931468445833
2022-12,12,-0.2768167857612751,4.605838824035019,3.1932229320374983,3.2865727733739094,2.2181277239827515,4.605838824035019,4.605838824035019,4.938417289821513,5.0497843420934005,7.225128491464463
2023-01,3,-0.6006024060211925,1.0849645430570525,0.2840049595096434,0.37442250310071545,-0.5310202299011435,1.0849645430570525,1.0849645430570525,1.3269702985473035,1.3665087609978936,2.990454133612886
2023-01,6,-0.4668231218552019,1.7494994182868007,0.6106350104303283,0.739197455223884,-0.6221000801172071,1.7494994182868007,1.7494994182868007,2.202818616743764,2.2789722612895216,4.557984390418978
2023-01,12,-4.0046070300202885,3.7869442112327425,2.64807980337627,2.776642248169826,1.4153447128287346,3.7869442112327425,3.7869442112327425,4.240263409689706,4.316417054235464,6.59542918336492
2023-02,3,-0.33101652204544263,1.5753566712078007,0.5440774422179186,0.6132282705658564,-0.41296821373731063,1.5753566712078007,1.5753566712078007,1.7532288966944456,1.5716606452927615,3.1299103529063848
2023-02,6,-2.0701907932323795,1.134275593769551,-0.3320745599504377,-0.23375072589321383,-1.8155022892291879,1.134275593769551,1.134275593769551,1.4625530743009922,1.1274047798245146,3.40853773418457
2023-02,12,-4.945132121830959,4.071601915251934,2.6052517615319455,2.7035755955891694,1.1218240322531954,4.071601915251934,4.071601915251934,4.399879395783376,4.064731101306898,6.345864055666953
2023-03,3,-0.7267954027871399,1.5766664273843598,0.7661720717337148,0.781364812879495,-0.013198065805079484,1.5766664273843598,1.5766664273843598,1.7788704975272336,1.5443373534237064,3.1044748415312915
2023-03,6,-4.098659002716932,0.6571635374376558,-0.4952581245031053,-0.473655945686449,-1.687557001997701,0.6571635374376558,0.6571635374376558,1.0285240170793724,0.597302195348745,2.912337542802386
2023-03,12,-6.1077324665905435,3.7741385603514828,2.6217168984107215,2.643319077227378,1.429418020916126,3.7741385603514828,3.7741385603514828,4.1454990399932,3.714277218262572,6.029312565716213
2023-04,3,0.1337792841659906,0.035975219395651126,-0.8615592445817735,-0.8925424644284422,-2.2227817415611906,0.035975219395651126,0.035975219395651126,0.11784523419194237,-0.08941257558434412,1.1811657183711803
2023-04,6,-1.619468591998055,-0.5941978496912996,-1.8703796656592,-1.9144339313786825,-3.894316968360568,-0.5941978496912996,-0.5941978496912996,-0.4447276025889092,-0.8254252326496303,1.1073502085985898
2023-04,12,-2.782670212247961,1.9896306284679108,0.7134488125000101,0.6693945467805279,-1.3104884902013574,1.9896306284679108,1.9896306284679108,2.1391008755703007,1.75840324550958,3.6911786867578003
2023-05,3,-1.739174271186937,-1.7937983690495867,-2.2090711039809157,-2.2871277397014596,-3.7944051176356757,-1.7937983690495867,-1.7937983690495867,-1.631789649501592,-1.749613054189004,-0.5756589196624824
2023-05,6,-2.9611854046644486,-1.8912165098181795,-2.481682429798663,-2.592669208713811,-4.735829230464025,-1.8912165098181795,-1.8912165098181795,-1.5967633771921048,-1.8099938580220276,-0.03705481149675571
2023-05,12,-3.784235318316017,0.685397909317487,0.09493198933700364,-0.016054789578144324,-2.159214811328358,0.685397909317487,0.685397909317487,0.9798510419435618,0.7666205611136386,2.5395596076389113
2023-06,3,-3.3718635999297923,-2.4417884473304,-3.0983702537566584,-3.2989076713956504,-5.209242880573708,-2.5281464815224686,-2.4417884473304,-2.528581154574839,-2.6797104074683453,-1.802613650369024
2023-06,6,-4.405998979403042,-2.2428895275871326,-3.1764667835994684,-3.46160592430491,-6.17786379985496,-2.414947295311268,-2.2428895275871326,-2.3999104441153234,-2.678740613181856,-1.2653772602334272
2023-06,12,-4.336722911512985,0.29831098235807696,-0.6352662736542599,-0.920405414359701,-3.6366632899097504,0.126253214633941,0.29831098235807696,0.14129006582988568,-0.1375401032366469,1.2758232497117818
2023-07,3,-1.7532478761640453,-1.2193773419597076,-1.8320667343511325,-2.149792681567791,-4.157653398596183,-1.3262913928005178,-1.2193773419597076,-1.4327131982260757,-1.5372957610497517,-0.8093651675950788
2023-07,6,-3.5377839081650864,0.7607239956261613,-0.11044373418039588,-0.5622103153790818,-3.4892373708388362,0.5479800171318574,0.7607239956261613,0.38084219359830507,0.184895577692342,1.386879265033841
2023-07,12,-3.192121621374013,1.121803543152366,0.25063581334580864,-0.20113076785287706,-3.1281578233126326,0.9090595646580623,1.121803543152366,0.7419217411245099,0.5459751252185467,1.747958812560046
