origin,config,prediction,status,n_train,stage,family,band
2018-10,l10,0.00031806651978957167,estimated,99,core,services,0
2018-11,l0.1,0.054157744155474946,estimated,100,core,services,0
2018-11,l1,0.030926140174168996,estimated,100,core,services,0
2018-11,l10,0.005843798224147007,estimated,100,core,services,0
2018-12,l0.1,0.05881133776339638,estimated,101,core,services,0
2018-12,l1,0.03373933413475843,estimated,101,core,services,0
2018-12,l10,0.006411115557327986,estimated,101,core,services,0
2019-01,l0.1,0.021738776918815643,estimated,102,core,services,0
2019-01,l1,0.01506893527408938,estimated,102,core,services,0
2019-01,l10,0.0033025688055546426,estimated,102,core,services,0
2019-02,l0.1,0.006396171405169382,estimated,103,core,services,0
2019-02,l1,0.0065929437320731855,estimated,103,core,services,0
2019-02,l10,0.0017434967815475315,estimated,103,core,services,0
2019-03,l0.1,0.01661921174478038,estimated,104,core,services,0
2019-03,l1,0.01206539392629981,estimated,104,core,services,0
2019-03,l10,0.0027161308111670326,estimated,104,core,services,0
2010-01,l0.1,,unavailable_generated_forecast,0,core,goods,0
2010-01,l1,,unavailable_generated_forecast,0,core,goods,0
2010-01,l10,,unavailable_generated_forecast,0,core,goods,0
2010-02,l0.1,,unavailable_generated_forecast,0,core,goods,0
2010-02,l1,,unavailable_generated_forecast,0,core,goods,0
2010-02,l10,,unavailable_generated_forecast,0,core,goods,0
2010-03,l0.1,,unavailable_generated_forecast,0,core,goods,0
2010-03,l1,,unavailable_generated_forecast,0,core,goods,0
2010-03,l10,,unavailable_generated_forecast,0,core,goods,0
2010-04,l0.1,,insufficient_history,0,core,goods,0
2010-04,l1,,insufficient_history,0,core,goods,0
2010-04,l10,,insufficient_history,0,core,goods,0
2010-05,l0.1,,insufficient_history,0,core,goods,0
2010-05,l1,,insufficient_history,0,core,goods,0
2010-05,l10,,insufficient_history,0,core,goods,0
2010-06,l0.1,,insufficient_history,0,core,goods,0
2010-06,l1,,insufficient_history,0,core,goods,0
2010-06,l10,,insufficient_history,0,core,goods,0
2010-07,l0.1,,insufficient_history,0,core,goods,0
2010-07,l1,,insufficient_history,0,core,goods,0
2010-07,l10,,insufficient_history,0,core,goods,0
2010-08,l0.1,,insufficient_history,1,core,goods,0
2010-08,l1,,insufficient_history,1,core,goods,0
2010-08,l10,,insufficient_history,1,core,goods,0
2010-09,l0.1,,insufficient_history,2,core,goods,0
2010-09,l1,,insufficient_history,2,core,goods,0
2010-09,l10,,insufficient_history,2,core,goods,0
2010-10,l0.1,,insufficient_history,3,core,goods,0
2010-10,l1,,insufficient_history,3,core,goods,0
2010-10,l10,,insufficient_history,3,core,goods,0
2010-11,l0.1,,insufficient_history,4,core,goods,0
2010-11,l1,,insufficient_history,4,core,goods,0
2010-11,l10,,insufficient_history,4,core,goods,0
2010-12,l0.1,,insufficient_history,5,core,goods,0
2010-12,l1,,insufficient_history,5,core,goods,0
2010-12,l10,,insufficient_history,5,core,goods,0
2011-01,l0.1,,insufficient_history,6,core,goods,0
2011-01,l1,,insufficient_history,6,core,goods,0
2011-01,l10,,insufficient_history,6,core,goods,0
2011-02,l0.1,,insufficient_history,7,core,goods,0
2011-02,l1,,insufficient_history,7,core,goods,0
2011-02,l10,,insufficient_history,7,core,goods,0
2011-03,l0.1,,insufficient_history,8,core,goods,0
2011-03,l1,,insufficient_history,8,core,goods,0
2011-03,l10,,insufficient_history,8,core,goods,0
2011-04,l0.1,,insufficient_history,9,core,goods,0
2011-04,l1,,insufficient_history,9,core,goods,0
2011-04,l10,,insufficient_history,9,core,goods,0
2011-05,l0.1,,insufficient_history,10,core,goods,0
2011-05,l1,,insufficient_history,10,core,goods,0
2011-05,l10,,insufficient_history,10,core,goods,0
2011-06,l0.1,,insufficient_history,11,core,goods,0
2011-06,l1,,insufficient_history,11,core,goods,0
2011-06,l10,,insufficient_history,11,core,goods,0
2011-07,l0.1,,insufficient_history,12,core,goods,0
2011-07,l1,,insufficient_history,12,core,goods,0
2011-07,l10,,insufficient_history,12,core,goods,0
2011-08,l0.1,,insufficient_history,13,core,goods,0
2011-08,l1,,insufficient_history,13,core,goods,0
2011-08,l10,,insufficient_history,13,core,goods,0
2011-09,l0.1,,insufficient_history,14,core,goods,0
2011-09,l1,,insufficient_history,14,core,goods,0
2011-09,l10,,insufficient_history,14,core,goods,0
2011-10,l0.1,,insufficient_history,15,core,goods,0
2011-10,l1,,insufficient_history,15,core,goods,0
2011-10,l10,,insufficient_history,15,core,goods,0
2011-11,l0.1,,insufficient_history,16,core,goods,0
2011-11,l1,,insufficient_history,16,core,goods,0
2011-11,l10,,insufficient_history,16,core,goods,0
2011-12,l0.1,,insufficient_history,17,core,goods,0
2011-12,l1,,insufficient_history,17,core,goods,0
2011-12,l10,,insufficient_history,17,core,goods,0
2012-01,l0.1,,insufficient_history,18,core,goods,0
2012-01,l1,,insufficient_history,18,core,goods,0
2012-01,l10,,insufficient_history,18,core,goods,0
2012-02,l0.1,,insufficient_history,19,core,goods,0
2012-02,l1,,insufficient_history,19,core,goods,0
2012-02,l10,,insufficient_history,19,core,goods,0
2012-03,l0.1,,insufficient_history,20,core,goods,0
2012-03,l1,,insufficient_history,20,core,goods,0
2012-03,l10,,insufficient_history,20,core,goods,0
2012-04,l0.1,,insufficient_history,21,core,goods,0
2012-04,l1,,insufficient_history,21,core,goods,0
2012-04,l10,,insufficient_history,21,core,goods,0
2012-05,l0.1,,insufficient_history,22,core,goods,0
2012-05,l1,,insufficient_history,22,core,goods,0
2012-05,l10,,insufficient_history,22,core,goods,0
2012-06,l0.1,,insufficient_history,23,core,goods,0
2012-06,l1,,insufficient_history,23,core,goods,0
2012-06,l10,,insufficient_history,23,core,goods,0
2012-07,l0.1,,insufficient_history,24,core,goods,0
2012-07,l1,,insufficient_history,24,core,goods,0
2012-07,l10,,insufficient_history,24,core,goods,0
2012-08,l0.1,,insufficient_history,25,core,goods,0
2012-08,l1,,insufficient_history,25,core,goods,0
2012-08,l10,,insufficient_history,25,core,goods,0
2012-09,l0.1,,insufficient_history,26,core,goods,0
2012-09,l1,,insufficient_history,26,core,goods,0
2012-09,l10,,insufficient_history,26,core,goods,0
2012-10,l0.1,,insufficient_history,27,core,goods,0
2012-10,l1,,insufficient_history,27,core,goods,0
2012-10,l10,,insufficient_history,27,core,goods,0
2012-11,l0.1,,insufficient_history,28,core,goods,0
2012-11,l1,,insufficient_history,28,core,goods,0
2012-11,l10,,insufficient_history,28,core,goods,0
2012-12,l0.1,,insufficient_history,29,core,goods,0
2012-12,l1,,insufficient_history,29,core,goods,0
2012-12,l10,,insufficient_history,29,core,goods,0
2013-01,l0.1,,insufficient_history,30,core,goods,0
2013-01,l1,,insufficient_history,30,core,goods,0
2013-01,l10,,insufficient_history,30,core,goods,0
2013-02,l0.1,,insufficient_history,31,core,goods,0
2013-02,l1,,insufficient_history,31,core,goods,0
2013-02,l10,,insufficient_history,31,core,goods,0
2013-03,l0.1,,insufficient_history,32,core,goods,0
2013-03,l1,,insufficient_history,32,core,goods,0
2013-03,l10,,insufficient_history,32,core,goods,0
2013-04,l0.1,,insufficient_history,33,core,goods,0
2013-04,l1,,insufficient_history,33,core,goods,0
2013-04,l10,,insufficient_history,33,core,goods,0
2013-05,l0.1,,insufficient_history,34,core,goods,0
2013-05,l1,,insufficient_history,34,core,goods,0
2013-05,l10,,insufficient_history,34,core,goods,0
2013-06,l0.1,,insufficient_history,35,core,goods,0
2013-06,l1,,insufficient_history,35,core,goods,0
2013-06,l10,,insufficient_history,35,core,goods,0
2013-07,l0.1,,insufficient_history,36,core,goods,0
2013-07,l1,,insufficient_history,36,core,goods,0
2013-07,l10,,insufficient_history,36,core,goods,0
2013-08,l0.1,,insufficient_history,37,core,goods,0
2013-08,l1,,insufficient_history,37,core,goods,0
2013-08,l10,,insufficient_history,37,core,goods,0
2013-09,l0.1,,insufficient_history,38,core,goods,0
2013-09,l1,,insufficient_history,38,core,goods,0
2013-09,l10,,insufficient_history,38,core,goods,0
2013-10,l0.1,,insufficient_history,39,core,goods,0
2013-10,l1,,insufficient_history,39,core,goods,0
2013-10,l10,,insufficient_history,39,core,goods,0
2013-11,l0.1,,insufficient_history,40,core,goods,0
2013-11,l1,,insufficient_history,40,core,goods,0
2013-11,l10,,insufficient_history,40,core,goods,0
2013-12,l0.1,,insufficient_history,41,core,goods,0
2013-12,l1,,insufficient_history,41,core,goods,0
2013-12,l10,,insufficient_history,41,core,goods,0
2014-01,l0.1,,insufficient_history,42,core,goods,0
2014-01,l1,,insufficient_history,42,core,goods,0
2014-01,l10,,insufficient_history,42,core,goods,0
2014-02,l0.1,,insufficient_history,43,core,goods,0
2014-02,l1,,insufficient_history,43,core,goods,0
2014-02,l10,,insufficient_history,43,core,goods,0
2014-03,l0.1,,insufficient_history,44,core,goods,0
2014-03,l1,,insufficient_history,44,core,goods,0
2014-03,l10,,insufficient_history,44,core,goods,0
2014-04,l0.1,,insufficient_history,45,core,goods,0
2014-04,l1,,insufficient_history,45,core,goods,0
2014-04,l10,,insufficient_history,45,core,goods,0
2014-05,l0.1,,insufficient_history,46,core,goods,0
2014-05,l1,,insufficient_history,46,core,goods,0
2014-05,l10,,insufficient_history,46,core,goods,0
2014-06,l0.1,,insufficient_history,47,core,goods,0
2014-06,l1,,insufficient_history,47,core,goods,0
2014-06,l10,,insufficient_history,47,core,goods,0
2014-07,l0.1,-0.009044362921563902,estimated,48,core,goods,0
2014-07,l1,-0.004532275098065193,estimated,48,core,goods,0
2014-07,l10,-0.0007656042129133451,estimated,48,core,goods,0
2014-08,l0.1,0.024131687626910592,estimated,49,core,goods,0
2014-08,l1,0.013428303720612964,estimated,49,core,goods,0
2014-08,l10,0.0024699601263416583,estimated,49,core,goods,0
2014-09,l0.1,0.01566751990476928,estimated,50,core,goods,0
2014-09,l1,0.008821256609885674,estimated,50,core,goods,0
2014-09,l10,0.001636558801538406,estimated,50,core,goods,0
2014-10,l0.1,0.046799111493496685,estimated,51,core,goods,0
2014-10,l1,0.025654854279299175,estimated,51,core,goods,0
2014-10,l10,0.004662333763122228,estimated,51,core,goods,0
2014-11,l0.1,0.016404328226996737,estimated,52,core,goods,0
2014-11,l1,0.00919816170777333,estimated,52,core,goods,0
2014-11,l10,0.001701632349503014,estimated,52,core,goods,0
2014-12,l0.1,0.02065492408057554,estimated,53,core,goods,0
2014-12,l1,0.011450556933417766,estimated,53,core,goods,0
2014-12,l10,0.0020976982449101827,estimated,53,core,goods,0
2015-01,l0.1,0.0038577343634456688,estimated,54,core,goods,0
2015-01,l1,0.0023067171560373387,estimated,54,core,goods,0
2015-01,l10,0.00044328310948494324,estimated,54,core,goods,0
2015-02,l0.1,0.0028577670038775543,estimated,55,core,goods,0
2015-02,l1,0.0018025174736278548,estimated,55,core,goods,0
2015-02,l10,0.00035844163233860767,estimated,55,core,goods,0
2015-03,l0.1,0.00493337623760356,estimated,56,core,goods,0
2015-03,l1,0.002993012125369862,estimated,56,core,goods,0
2015-03,l10,0.0005844670770184967,estimated,56,core,goods,0
2015-04,l0.1,0.045164147313087336,estimated,57,core,goods,0
2015-04,l1,0.02494452941439917,estimated,57,core,goods,0
2015-04,l10,0.004564734257425867,estimated,57,core,goods,0
2015-05,l0.1,0.04384611874189789,estimated,58,core,goods,0
2015-05,l1,0.024220590296462494,estimated,58,core,goods,0
2015-05,l10,0.0044334384277921485,estimated,58,core,goods,0
2015-06,l0.1,0.03749780416256404,estimated,59,core,goods,0
2015-06,l1,0.020724541110451748,estimated,59,core,goods,0
2015-06,l10,0.003794403807888496,estimated,59,core,goods,0
2015-07,l0.1,-0.0038636076927371257,estimated,60,core,goods,0
2015-07,l1,-0.0017619494150581843,estimated,60,core,goods,0
2015-07,l10,-0.0002662545654393049,estimated,60,core,goods,0
2015-08,l0.1,0.017941637115639397,estimated,61,core,goods,0
2015-08,l1,0.010052138457845429,estimated,61,core,goods,0
2015-08,l10,0.0018588242096244198,estimated,61,core,goods,0
2015-09,l0.1,0.028436117965817544,estimated,62,core,goods,0
2015-09,l1,0.01580075118384413,estimated,62,core,goods,0
2015-09,l10,0.0029052358124506557,estimated,62,core,goods,0
2015-10,l0.1,0.0307303419691004,estimated,63,core,goods,0
2015-10,l1,0.01702593926396401,estimated,63,core,goods,0
2015-10,l10,0.003123031899846084,estimated,63,core,goods,0
2015-11,l0.1,0.010142211670126099,estimated,64,core,goods,0
2015-11,l1,0.005838671328266861,estimated,64,core,goods,0
2015-11,l10,0.0011028744429443862,estimated,64,core,goods,0
2015-12,l0.1,0.010599375986684185,estimated,65,core,goods,0
2015-12,l1,0.006097988649673619,estimated,65,core,goods,0
2015-12,l10,0.0011514584216567535,estimated,65,core,goods,0
2016-01,l0.1,-0.008853208792963512,estimated,66,core,goods,0
2016-01,l1,-0.004462616477306023,estimated,66,core,goods,0
2016-01,l10,-0.0007543446938523583,estimated,66,core,goods,0
2016-02,l0.1,0.018624259318003312,estimated,67,core,goods,0
2016-02,l1,0.010525452226426172,estimated,67,core,goods,0
2016-02,l10,0.001962220065116588,estimated,67,core,goods,0
2016-03,l0.1,0.01936737837435219,estimated,68,core,goods,0
2016-03,l1,0.010953345085539874,estimated,68,core,goods,0
2016-03,l10,0.0020443143074739966,estimated,68,core,goods,0
2016-04,l0.1,0.067132958725789,estimated,69,core,goods,0
2016-04,l1,0.03692208833032387,estimated,69,core,goods,0
2016-04,l10,0.006735732934619686,estimated,69,core,goods,0
2016-05,l0.1,0.061380449866367565,estimated,70,core,goods,0
2016-05,l1,0.03378619166437287,estimated,70,core,goods,0
2016-05,l10,0.006167397590030181,estimated,70,core,goods,0
2016-06,l0.1,0.047465477701008105,estimated,71,core,goods,0
2016-06,l1,0.02619677154830993,estimated,71,core,goods,0
2016-06,l10,0.0047931431018429305,estimated,71,core,goods,0
2016-07,l0.1,0.04631952130820157,estimated,72,core,goods,0
2016-07,l1,0.025521595619536458,estimated,72,core,goods,0
2016-07,l10,0.0046621981551114985,estimated,72,core,goods,0
2016-08,l0.1,0.022246190786770103,estimated,73,core,goods,0
2016-08,l1,0.012431053055850376,estimated,73,core,goods,0
2016-08,l10,0.0022987035178873272,estimated,73,core,goods,0
2016-09,l0.1,0.041867311126047836,estimated,74,core,goods,0
2016-09,l1,0.023025850581137673,estimated,74,core,goods,0
2016-09,l10,0.004200852914250748,estimated,74,core,goods,0
2016-10,l0.1,0.013524535551045502,estimated,75,core,goods,0
2016-10,l1,0.007711507432001932,estimated,75,core,goods,0
2016-10,l10,0.0014501304960849257,estimated,75,core,goods,0
2016-11,l0.1,-0.016590644221405725,estimated,76,core,goods,0
2016-11,l1,-0.008456454979574174,estimated,76,core,goods,0
2016-11,l10,-0.0014379791108904997,estimated,76,core,goods,0
2016-12,l0.1,-0.040111148710525464,estimated,77,core,goods,0
2016-12,l1,-0.021215964798983637,estimated,77,core,goods,0
2016-12,l10,-0.00374212743987248,estimated,77,core,goods,0
2017-01,l0.1,-0.09240613962140125,estimated,78,core,goods,0
2017-01,l1,-0.04952445613941444,estimated,78,core,goods,0
2017-01,l10,-0.008845172395815339,estimated,78,core,goods,0
2017-02,l0.1,-0.06746182012915719,estimated,79,core,goods,0
2017-02,l1,-0.0361698791872271,estimated,79,core,goods,0
2017-02,l10,-0.006468236705803398,estimated,79,core,goods,0
2017-03,l0.1,-0.06468430323672131,estimated,80,core,goods,0
2017-03,l1,-0.034789368453122554,estimated,80,core,goods,0
2017-03,l10,-0.006237637416331491,estimated,80,core,goods,0
2017-04,l0.1,0.0001651513526019843,estimated,81,core,goods,0
2017-04,l1,0.00039686387922433853,estimated,81,core,goods,0
2017-04,l10,0.00011390731243755304,estimated,81,core,goods,0
2017-05,l0.1,0.03368951339525961,estimated,82,core,goods,0
2017-05,l1,0.018638397755202145,estimated,82,core,goods,0
2017-05,l10,0.0034111227688933894,estimated,82,core,goods,0
2017-06,l0.1,0.051174311727269994,estimated,83,core,goods,0
2017-06,l1,0.028220631192707457,estimated,83,core,goods,0
2017-06,l10,0.005151562626917989,estimated,83,core,goods,0
2017-07,l0.1,0.06292383598873288,estimated,84,core,goods,0
2017-07,l1,0.034735364077160893,estimated,84,core,goods,0
2017-07,l10,0.006346409941041221,estimated,84,core,goods,0
2017-08,l0.1,0.0558270518825637,estimated,85,core,goods,0
2017-08,l1,0.03091999108054902,estimated,85,core,goods,0
2017-08,l10,0.005667072585379612,estimated,85,core,goods,0
2017-09,l0.1,0.07920824744326464,estimated,86,core,goods,0
2017-09,l1,0.04372994502150278,estimated,86,core,goods,0
2017-09,l10,0.007991768851606114,estimated,86,core,goods,0
2017-10,l0.1,0.053729694101031435,estimated,87,core,goods,0
2017-10,l1,0.02975524433972516,estimated,87,core,goods,0
2017-10,l10,0.00545361307057545,estimated,87,core,goods,0
2017-11,l0.1,0.04320632005990864,estimated,88,core,goods,0
2017-11,l1,0.02393767925429596,estimated,88,core,goods,0
2017-11,l10,0.004388916210802473,estimated,88,core,goods,0
2017-12,l0.1,0.02663269472633289,estimated,89,core,goods,0
2017-12,l1,0.01485550927339173,estimated,89,core,goods,0
2017-12,l10,0.002740304906909315,estimated,89,core,goods,0
2018-01,l0.1,0.0454934629556051,estimated,90,core,goods,0
2018-01,l1,0.025138603569595942,estimated,90,core,goods,0
2018-01,l10,0.0045993227250604495,estimated,90,core,goods,0
2018-02,l0.1,0.05902367860943434,estimated,91,core,goods,0
2018-02,l1,0.032499184179304155,estimated,91,core,goods,0
2018-02,l10,0.005928320493309877,estimated,91,core,goods,0
2018-03,l0.1,0.028338468384585452,estimated,92,core,goods,0
2018-03,l1,0.015704559581521477,estimated,92,core,goods,0
2018-03,l10,0.0028807130097302388,estimated,92,core,goods,0
2018-04,l0.1,4.537007633888454e-05,estimated,93,core,goods,0
2018-04,l1,0.00027224242678439104,estimated,93,core,goods,0
2018-04,l10,8.888719061702018e-05,estimated,93,core,goods,0
2018-05,l0.1,-0.01992966716359867,estimated,94,core,goods,0
2018-05,l1,-0.01055279350087025,estimated,94,core,goods,0
2018-05,l10,-0.00185768940326485,estimated,94,core,goods,0
2018-06,l0.1,-0.01103093665674504,estimated,95,core,goods,0
2018-06,l1,-0.005667777242239778,estimated,95,core,goods,0
2018-06,l10,-0.000969274564320909,estimated,95,core,goods,0
2018-07,l0.1,0.0010007015436445488,estimated,96,core,goods,0
2018-07,l1,0.0007551990491828594,estimated,96,core,goods,0
2018-07,l10,0.00016753301249613207,estimated,96,core,goods,0
2018-08,l0.1,-0.047158125081057226,estimated,97,core,goods,0
2018-08,l1,-0.02552641272027655,estimated,97,core,goods,0
2018-08,l10,-0.004591762278895629,estimated,97,core,goods,0
2018-09,l0.1,-0.03035720641391417,estimated,98,core,goods,0
2018-09,l1,-0.0164167855482766,estimated,98,core,goods,0
2018-09,l10,-0.002952059510720496,estimated,98,core,goods,0
2018-10,l0.1,0.0016299716553508379,estimated,99,core,goods,0
2018-10,l1,0.0011265978536346604,estimated,99,core,goods,0
2018-10,l10,0.00023986365300285577,estimated,99,core,goods,0
2018-11,l0.1,0.058224646674672316,estimated,100,core,goods,0
2018-11,l1,0.032032213493748705,estimated,100,core,goods,0
2018-11,l10,0.005837098910339772,estimated,100,core,goods,0
2018-12,l0.1,0.05997490735082724,estimated,101,core,goods,0
2018-12,l1,0.03299283764216186,estimated,101,core,goods,0
2018-12,l10,0.006011661364006942,estimated,101,core,goods,0
2019-01,l0.1,0.025379692133850745,estimated,102,core,goods,0
2019-01,l1,0.014035738612539315,estimated,102,core,goods,0
2019-01,l10,0.0025677156597649544,estimated,102,core,goods,0
2019-02,l0.1,0.01364311867310136,estimated,103,core,goods,0
2019-02,l1,0.00766653053224638,estimated,103,core,goods,0
2019-02,l10,0.0014216811523684281,estimated,103,core,goods,0
2019-03,l0.1,0.022654512475592234,estimated,104,core,goods,0
2019-03,l1,0.01262366382549023,estimated,104,core,goods,0
2019-03,l10,0.0023254869526907937,estimated,104,core,goods,0
2010-01,l0.1,,unavailable_generated_forecast,0,core,both,0
2010-01,l1,,unavailable_generated_forecast,0,core,both,0
2010-01,l10,,unavailable_generated_forecast,0,core,both,0
2010-02,l0.1,,unavailable_generated_forecast,0,core,both,0
2010-02,l1,,unavailable_generated_forecast,0,core,both,0
2010-02,l10,,unavailable_generated_forecast,0,core,both,0
2010-03,l0.1,,unavailable_generated_forecast,0,core,both,0
2010-03,l1,,unavailable_generated_forecast,0,core,both,0
2010-03,l10,,unavailable_generated_forecast,0,core,both,0
2010-04,l0.1,,insufficient_history,0,core,both,0
2010-04,l1,,insufficient_history,0,core,both,0
2010-04,l10,,insufficient_history,0,core,both,0
2010-05,l0.1,,insufficient_history,0,core,both,0
2010-05,l1,,insufficient_history,0,core,both,0
2010-05,l10,,insufficient_history,0,core,both,0
2010-06,l0.1,,insufficient_history,0,core,both,0
2010-06,l1,,insufficient_history,0,core,both,0
2010-06,l10,,insufficient_history,0,core,both,0
2010-07,l0.1,,insufficient_history,0,core,both,0
2010-07,l1,,insufficient_history,0,core,both,0
2010-07,l10,,insufficient_history,0,core,both,0
2010-08,l0.1,,insufficient_history,1,core,both,0
2010-08,l1,,insufficient_history,1,core,both,0
2010-08,l10,,insufficient_history,1,core,both,0
2010-09,l0.1,,insufficient_history,2,core,both,0
2010-09,l1,,insufficient_history,2,core,both,0
2010-09,l10,,insufficient_history,2,core,both,0
2010-10,l0.1,,insufficient_history,3,core,both,0
2010-10,l1,,insufficient_history,3,core,both,0
2010-10,l10,,insufficient_history,3,core,both,0
2010-11,l0.1,,insufficient_history,4,core,both,0
2010-11,l1,,insufficient_history,4,core,both,0
2010-11,l10,,insufficient_history,4,core,both,0
2010-12,l0.1,,insufficient_history,5,core,both,0
2010-12,l1,,insufficient_history,5,core,both,0
2010-12,l10,,insufficient_history,5,core,both,0
2011-01,l0.1,,insufficient_history,6,core,both,0
2011-01,l1,,insufficient_history,6,core,both,0
2011-01,l10,,insufficient_history,6,core,both,0
2011-02,l0.1,,insufficient_history,7,core,both,0
2011-02,l1,,insufficient_history,7,core,both,0
2011-02,l10,,insufficient_history,7,core,both,0
2011-03,l0.1,,insufficient_history,8,core,both,0
2011-03,l1,,insufficient_history,8,core,both,0
2011-03,l10,,insufficient_history,8,core,both,0
2011-04,l0.1,,insufficient_history,9,core,both,0
2011-04,l1,,insufficient_history,9,core,both,0
2011-04,l10,,insufficient_history,9,core,both,0
2011-05,l0.1,,insufficient_history,10,core,both,0
2011-05,l1,,insufficient_history,10,core,both,0
2011-05,l10,,insufficient_history,10,core,both,0
2011-06,l0.1,,insufficient_history,11,core,both,0
2011-06,l1,,insufficient_history,11,core,both,0
2011-06,l10,,insufficient_history,11,core,both,0
2011-07,l0.1,,insufficient_history,12,core,both,0
2011-07,l1,,insufficient_history,12,core,both,0
2011-07,l10,,insufficient_history,12,core,both,0
2011-08,l0.1,,insufficient_history,13,core,both,0
2011-08,l1,,insufficient_history,13,core,both,0
2011-08,l10,,insufficient_history,13,core,both,0
2011-09,l0.1,,insufficient_history,14,core,both,0
2011-09,l1,,insufficient_history,14,core,both,0
2011-09,l10,,insufficient_history,14,core,both,0
2011-10,l0.1,,insufficient_history,15,core,both,0
2011-10,l1,,insufficient_history,15,core,both,0
2011-10,l10,,insufficient_history,15,core,both,0
2011-11,l0.1,,insufficient_history,16,core,both,0
2011-11,l1,,insufficient_history,16,core,both,0
2011-11,l10,,insufficient_history,16,core,both,0
2011-12,l0.1,,insufficient_history,17,core,both,0
2011-12,l1,,insufficient_history,17,core,both,0
2011-12,l10,,insufficient_history,17,core,both,0
2012-01,l0.1,,insufficient_history,18,core,both,0
2012-01,l1,,insufficient_history,18,core,both,0
2012-01,l10,,insufficient_history,18,core,both,0
2012-02,l0.1,,insufficient_history,19,core,both,0
2012-02,l1,,insufficient_history,19,core,both,0
2012-02,l10,,insufficient_history,19,core,both,0
2012-03,l0.1,,insufficient_history,20,core,both,0
2012-03,l1,,insufficient_history,20,core,both,0
2012-03,l10,,insufficient_history,20,core,both,0
2012-04,l0.1,,insufficient_history,21,core,both,0
2012-04,l1,,insufficient_history,21,core,both,0
2012-04,l10,,insufficient_history,21,core,both,0
2012-05,l0.1,,insufficient_history,22,core,both,0
2012-05,l1,,insufficient_history,22,core,both,0
2012-05,l10,,insufficient_history,22,core,both,0
2012-06,l0.1,,insufficient_history,23,core,both,0
2012-06,l1,,insufficient_history,23,core,both,0
2012-06,l10,,insufficient_history,23,core,both,0
2012-07,l0.1,,insufficient_history,24,core,both,0
2012-07,l1,,insufficient_history,24,core,both,0
2012-07,l10,,insufficient_history,24,core,both,0
2012-08,l0.1,,insufficient_history,25,core,both,0
2012-08,l1,,insufficient_history,25,core,both,0
2012-08,l10,,insufficient_history,25,core,both,0
2012-09,l0.1,,insufficient_history,26,core,both,0
2012-09,l1,,insufficient_history,26,core,both,0
2012-09,l10,,insufficient_history,26,core,both,0
2012-10,l0.1,,insufficient_history,27,core,both,0
2012-10,l1,,insufficient_history,27,core,both,0
2012-10,l10,,insufficient_history,27,core,both,0
2012-11,l0.1,,insufficient_history,28,core,both,0
2012-11,l1,,insufficient_history,28,core,both,0
2012-11,l10,,insufficient_history,28,core,both,0
2012-12,l0.1,,insufficient_history,29,core,both,0
2012-12,l1,,insufficient_history,29,core,both,0
2012-12,l10,,insufficient_history,29,core,both,0
2013-01,l0.1,,insufficient_history,30,core,both,0
2013-01,l1,,insufficient_history,30,core,both,0
2013-01,l10,,insufficient_history,30,core,both,0
2013-02,l0.1,,insufficient_history,31,core,both,0
2013-02,l1,,insufficient_history,31,core,both,0
2013-02,l10,,insufficient_history,31,core,both,0
2013-03,l0.1,,insufficient_history,32,core,both,0
2013-03,l1,,insufficient_history,32,core,both,0
2013-03,l10,,insufficient_history,32,core,both,0
2013-04,l0.1,,insufficient_history,33,core,both,0
2013-04,l1,,insufficient_history,33,core,both,0
2013-04,l10,,insufficient_history,33,core,both,0
2013-05,l0.1,,insufficient_history,34,core,both,0
2013-05,l1,,insufficient_history,34,core,both,0
2013-05,l10,,insufficient_history,34,core,both,0
2013-06,l0.1,,insufficient_history,35,core,both,0
2013-06,l1,,insufficient_history,35,core,both,0
2013-06,l10,,insufficient_history,35,core,both,0
2013-07,l0.1,,insufficient_history,36,core,both,0
2013-07,l1,,insufficient_history,36,core,both,0
2013-07,l10,,insufficient_history,36,core,both,0
2013-08,l0.1,,insufficient_history,37,core,both,0
2013-08,l1,,insufficient_history,37,core,both,0
2013-08,l10,,insufficient_history,37,core,both,0
2013-09,l0.1,,insufficient_history,38,core,both,0
2013-09,l1,,insufficient_history,38,core,both,0
2013-09,l10,,insufficient_history,38,core,both,0
2013-10,l0.1,,insufficient_history,39,core,both,0
2013-10,l1,,insufficient_history,39,core,both,0
2013-10,l10,,insufficient_history,39,core,both,0
2013-11,l0.1,,insufficient_history,40,core,both,0
2013-11,l1,,insufficient_history,40,core,both,0
2013-11,l10,,insufficient_history,40,core,both,0
2013-12,l0.1,,insufficient_history,41,core,both,0
2013-12,l1,,insufficient_history,41,core,both,0
2013-12,l10,,insufficient_history,41,core,both,0
2014-01,l0.1,,insufficient_history,42,core,both,0
2014-01,l1,,insufficient_history,42,core,both,0
2014-01,l10,,insufficient_history,42,core,both,0
2014-02,l0.1,,insufficient_history,43,core,both,0
2014-02,l1,,insufficient_history,43,core,both,0
2014-02,l10,,insufficient_history,43,core,both,0
2014-03,l0.1,,insufficient_history,44,core,both,0
2014-03,l1,,insufficient_history,44,core,both,0
2014-03,l10,,insufficient_history,44,core,both,0
2014-04,l0.1,,insufficient_history,45,core,both,0
2014-04,l1,,insufficient_history,45,core,both,0
2014-04,l10,,insufficient_history,45,core,both,0
2014-05,l0.1,,insufficient_history,46,core,both,0
2014-05,l1,,insufficient_history,46,core,both,0
2014-05,l10,,insufficient_history,46,core,both,0
