origin,core_acceleration,family,band,services_projection,goods_projection
2014-05,0.09738083178267477,services,3,0.04722074045533106,
2014-06,0.04679706111745721,services,3,0.03968063274720993,
2014-07,0.07926060278709263,services,3,0.01754347820303206,
2014-08,0.0011355973517482298,services,3,0.010128945977937948,
2014-09,0.022539528435792933,services,3,-0.017031384831570347,
2014-10,-0.05297966365693435,services,3,0.007678210411106962,
2014-11,0.018573975029041706,services,3,0.009068240472529665,
2014-12,0.010137254505156928,services,3,0.00563860357852903,
2015-01,0.05463173604340252,services,3,-0.0013856890211134956,
2015-02,0.05737947716924505,services,3,-0.012929572846297204,
2015-03,0.053785606881321224,services,3,-0.0065575563604430105,
2015-04,-0.045011179043335604,services,3,-0.0032766116131663302,
2015-05,-0.04381790374126475,services,3,0.011074537863513178,
2015-06,-0.030471190407261345,services,3,0.05847398053047326,
2015-07,0.0632040130704818,services,3,0.030343909343960872,
2015-08,0.0170096209123608,services,3,0.010230429022010915,
2015-09,-0.008357456309033826,services,3,0.026949283283889527,
2015-10,-0.0156504693643474,services,3,0.022392140734357507,
2015-11,0.03246259468554544,services,3,0.021712524558698987,
2015-12,0.032660972951976314,services,3,-0.008188954850965142,
2016-01,0.07974529527116854,services,3,-0.0012558613257752328,
2016-02,0.01574972324425017,services,3,0.011550284787223428,
2016-03,0.011991006330225457,services,3,0.034520752405228686,
2016-04,-0.09832047755438518,services,3,0.04248094191636154,
2016-05,-0.08300559532843116,services,3,0.035039860434378324,
2016-06,-0.056693517194811735,services,3,-0.013697262412928601,
2016-07,-0.056117058324926555,services,3,-0.023073792370382862,
2016-08,-0.008739156602148676,services,3,-0.006815456645866206,
2016-09,-0.053922898242421885,services,3,0.01979325920975863,
2016-10,0.006413677280076108,services,3,0.0192576887520546,
2016-11,0.07163127661108917,services,3,-0.004939066964073623,
2016-12,0.12471562147419313,services,3,-0.008802973769025653,
2017-01,0.22082542281941253,services,3,-0.01592827904110152,
2017-02,0.18107419042803866,services,3,-0.032198984990255315,
2017-03,0.19448712674888124,services,3,-0.04640512430386199,
2017-04,0.0669700421156455,services,3,-0.04093152327066148,
2017-05,-0.008301876717519141,services,3,-0.050076715844726345,
2017-06,-0.04448174871700705,services,3,-0.02172269059935122,
2017-07,-0.06655408220333425,services,3,-0.03676108349651296,
2017-08,-0.05440627694638764,services,3,-0.052619294698446444,
2017-09,-0.10301664785661367,services,3,-0.09371123452022277,
2017-10,-0.05680158220451456,services,3,-0.10417359834049962,
2017-11,-0.03669643939371342,services,3,-0.07381585575867798,
2017-12,-0.005094038409726387,services,3,-0.06302758834198656,
2018-01,-0.04630716929202662,services,3,-0.0010236015978110143,
2018-02,-0.08333162874754471,services,3,-0.014390046728409813,
2018-03,-0.020676189494091113,services,3,0.0037261127911754183,
2018-04,0.04266984645269917,services,3,-0.0266145866285678,
2018-05,0.08689340043827737,services,3,-0.0316502637029597,
2018-06,0.06732067846110559,services,3,-0.03652233065743258,
2018-07,0.044434735022261806,services,3,-0.049912585337999915,
2018-08,0.15435957094868877,services,3,-0.07183146053740042,
2018-09,0.12893485718821007,services,3,-0.09261640734196804,
2018-10,0.05556400160076075,services,3,-0.019872896858125197,
2018-11,-0.07691313266632088,services,3,-0.023438140731240995,
2018-12,-0.07572858009490893,services,3,-0.02565566310678713,
2019-01,-0.0027999372663727873,services,3,-0.02482931964913494,
2019-02,0.02466317424122494,services,3,-0.028361895130317265,
2019-03,0.004837194979398607,services,3,-0.026564497873220738,
2011-01,0.07704977168218995,goods,3,,0.04947326853858596
2011-02,0.0013353437926719725,goods,3,,0.008341500594603238
2011-03,-0.06503456362478144,goods,3,,-0.013052064865748435
2011-04,-0.06985535060429211,goods,3,,-0.020034248089521967
2011-05,-0.03553843925773509,goods,3,,-0.013496509539692917
2011-06,0.012222757992244898,goods,3,,0.0026919512703124874
2011-07,0.028835592174351415,goods,3,,-0.004256594163207492
2011-08,0.0028661642277841848,goods,3,,-0.004772128339195586
2011-09,0.008741928001254583,goods,3,,-0.015211059120014574
2011-10,0.036737482538566596,goods,3,,-0.018995286220160966
2011-11,0.10280464262656956,goods,3,,-0.029755663372864265
2011-12,0.13804085221051313,goods,3,,-0.026055417720809177
2012-01,0.09652343076300218,goods,3,,-0.008203738062974576
2012-02,0.015676784330355225,goods,3,,-0.016337660635332943
2012-03,-0.021374775183405026,goods,3,,-0.03707291302763143
2012-04,-0.04527306307374675,goods,3,,-0.0400485208842813
2012-05,-0.01853807647728798,goods,3,,-0.05347370665378779
2012-06,-0.02101778378390163,goods,3,,-0.04448127619869776
2012-07,0.0184349774467528,goods,3,,-0.02139674348963839
2012-08,-0.06408391603182348,goods,3,,-0.013854977931509511
2012-09,-0.10849077902783472,goods,3,,-0.01755177648879211
2012-10,-0.0824689768007342,goods,3,,-0.01998452239041152
2012-11,0.020831791837620496,goods,3,,-0.01422612584198888
2012-12,0.04052587732714671,goods,3,,-0.014199176829360416
2013-01,-0.01537435582276215,goods,3,,-0.01125641621318557
2013-02,-0.026097122564099344,goods,3,,-0.004381623549389526
2013-03,0.03308812897863598,goods,3,,-0.022969220646065682
2013-04,0.035767962153772814,goods,3,,-0.026941141124605602
2013-05,0.016608937516510585,goods,3,,-0.0426429675718868
2013-06,-0.06962670282389297,goods,3,,-0.03508100507815126
2013-07,-0.05865231418517712,goods,3,,-0.05408093443009219
2013-08,-0.09280586041242743,goods,3,,-0.0623887272083525
2013-09,-0.05214854688237168,goods,3,,-0.0586140096784054
2013-10,-0.02305554929584741,goods,3,,-0.049668890105064804
2013-11,0.07039133601197023,goods,3,,-0.06717334575990024
2013-12,0.09513164748015118,goods,3,,-0.024372276425167625
2014-01,0.11390564534823866,goods,3,,-0.03734444741202676
2014-02,0.05851531662645733,goods,3,,-0.007997434813188513
2014-03,0.08843069369475806,goods,3,,-0.011730577851805112
2014-04,0.07723644793753562,goods,3,,-0.012628326966199746
2014-05,0.09738083178267477,goods,3,,-0.010298427945280313
2014-06,0.04679706111745721,goods,3,,-0.012468762883926567
2014-07,0.07926060278709263,goods,3,,-0.014415535700909131
2014-08,0.0011355973517482298,goods,3,,-0.012985799499023586
2014-09,0.022539528435792933,goods,3,,-0.011231720216205178
2014-10,-0.05297966365693435,goods,3,,-0.010362904381065975
2014-11,0.018573975029041706,goods,3,,-0.006652740642780978
2014-12,0.010137254505156928,goods,3,,-0.008169662794140742
2015-01,0.05463173604340252,goods,3,,-0.007972390835627266
2015-02,0.05737947716924505,goods,3,,-0.005827508228855075
2015-03,0.053785606881321224,goods,3,,-0.006034231981325691
2015-04,-0.045011179043335604,goods,3,,-0.005601849269579086
2015-05,-0.04381790374126475,goods,3,,-0.006491122410642103
2015-06,-0.030471190407261345,goods,3,,-0.005771484376140119
2015-07,0.0632040130704818,goods,3,,-0.0030681611612245305
2015-08,0.0170096209123608,goods,3,,-0.0040713291174590376
2015-09,-0.008357456309033826,goods,3,,-0.002841791037213496
2015-10,-0.0156504693643474,goods,3,,-0.00359363199746832
2015-11,0.03246259468554544,goods,3,,-0.0034758333825246905
2015-12,0.032660972951976314,goods,3,,-0.003117668766291675
2016-01,0.07974529527116854,goods,3,,-0.002549218178624598
2016-02,0.01574972324425017,goods,3,,-0.0002118507934872213
2016-03,0.011991006330225457,goods,3,,-0.0004190492157148524
2016-04,-0.09832047755438518,goods,3,,-0.0008371283725720882
2016-05,-0.08300559532843116,goods,3,,-0.0007017020424937337
2016-06,-0.056693517194811735,goods,3,,-0.0007049518214489719
2016-07,-0.056117058324926555,goods,3,,-0.00027585198824242076
2016-08,-0.008739156602148676,goods,3,,-0.0009852590410739295
2016-09,-0.053922898242421885,goods,3,,0.0002124252079672037
2016-10,0.006413677280076108,goods,3,,0.0009405605933559751
