run,horizon,edge,original,causal,actual,median
paper_full_exact,3,2012-02,0.2764149601180871,0.30208650509355833,0.2044989775051187,0.2111932418162654
paper_full_exact,3,2012-03,0.2828042131252727,0.31811014771802704,0.2040816326530636,0.2111932418162654
paper_full_exact,3,2012-04,0.2122091038172347,0.22050193873223697,-0.1018329938900275,0.1257861635220125
paper_full_exact,3,2012-05,0.1882635505246293,0.19293093752006063,-0.1019367991844988,0.1305483028720688
paper_full_exact,3,2012-06,0.2838720965181054,0.27187474512611143,-0.1020408163265207,0.2111932418162654
paper_full_exact,3,2012-07,0.2480442817342628,0.22104191203435072,0.3064351378958108,0.2044989775051187
paper_full_exact,3,2012-08,0.1603627905754005,0.12866150549981303,-0.3054989816700604,0.1209189842805269
paper_full_exact,3,2012-09,0.1728596667871023,0.09611668013038904,0.1021450459652628,0.1061571125265281
paper_full_exact,3,2012-10,0.2556077394400006,0.19023117702170161,1.3265306122449028,0.2040816326530636
paper_full_exact,3,2012-11,0.0972394708847562,0.07782673567917393,0.1007049345417954,0.1209189842805269
paper_full_exact,3,2012-12,0.0880772870534795,0.08124592525847531,0.1006036217303663,0.1298736346401651
paper_full_exact,3,2013-01,0.449587097365477,0.4575779160566936,0.0,0.3064351378958108
paper_full_exact,3,2013-02,0.1103073464282558,0.1366010411581963,-0.2010050251256334,0.1014249902535291
paper_full_exact,3,2013-03,0.1046948598979258,0.13444182001369004,0.4028197381671816,0.1021450459652628
paper_full_exact,3,2013-04,0.0589658108266732,0.06837731390450497,-0.2006018054162561,0.1007049345417954
paper_full_exact,3,2013-05,-0.041965952600492,-0.022572800314347705,-0.2010050251256334,0.0
paper_full_exact,3,2013-06,0.0061324485271246,0.03558220044871117,-0.4028197381671594,0.0503018108651831
paper_full_exact,3,2013-07,0.0487468871362965,0.06850546517919567,0.2022244691607611,0.1023541453428755
paper_full_exact,3,2013-08,0.0587864275467875,0.06289003296640802,-0.1009081735620531,0.1021450459652628
paper_full_exact,3,2013-09,-0.0312204300927379,-0.04633019736018485,0.4040404040404066,0.0
paper_full_exact,3,2013-10,0.1095232193437538,0.1422479066314011,0.1006036217303663,0.2116411596143952
paper_full_exact,3,2013-11,0.0583995406888791,0.054349874586565254,0.1005025125628167,0.1243781094527385
paper_full_exact,3,2013-12,0.0881367394315355,0.09245083598579568,0.0,0.1061571125265281
paper_full_exact,3,2014-01,0.0261396528332549,0.04175808009189223,0.0,0.1097694840834329
paper_full_exact,3,2014-02,0.0217954040785228,0.034146356162851665,0.100401606425704,0.1062699256110688
paper_full_exact,3,2014-03,-0.090890859123511,-0.07730755434334456,0.0,0.0
paper_full_exact,3,2014-04,0.0235443091169769,0.03294849324785847,0.3009027081243731,0.1074113856068814
paper_full_exact,3,2014-05,-0.0245075486506719,-0.02758993626771574,-0.0999999999999889,0.0
paper_full_exact,3,2014-06,-0.0334516375038453,-0.01872467131118438,-0.3003003003003157,0.0
paper_full_exact,3,2014-07,-0.0008371222980873,0.022837647920506743,0.2008032128514081,0.0
paper_full_exact,3,2014-08,0.1105723608225777,0.10995933964994774,-0.3006012024048043,0.1097694840834329
paper_full_exact,3,2014-09,-0.0569945636713272,-0.0633465846874903,0.0,0.0
paper_full_exact,3,2014-10,-0.0136595340133031,-0.0031729713110241935,0.0,0.0
paper_full_exact,3,2014-11,-0.0552564981063408,-0.05359341984320365,0.2010050251256334,0.0
paper_full_exact,3,2014-12,-0.0766550690481475,-0.055905370347924546,0.1003009027081169,0.0
paper_full_exact,3,2015-01,-0.0516752376538538,-0.03526831358137805,0.3006012024048043,0.0
paper_full_exact,3,2015-02,-0.0660590101455971,-0.042734687982566244,0.2997002997003006,0.0
paper_full_exact,3,2015-03,0.0028025448957024,0.009238819309740546,0.0996015936254979,0.0
paper_full_exact,3,2015-04,0.1666609476522678,0.16464535940194344,-0.0995024875621863,0.1257861635220125
paper_full_exact,3,2015-05,0.0889517355058859,0.08769116282576928,-0.1992031872509958,0.0
paper_full_exact,3,2015-06,0.1600057291830551,0.16156766922448712,-0.1996007984031989,0.1003009027081169
paper_full_exact,3,2015-07,0.0351042971669001,0.03324097984261711,0.0,0.0
paper_full_exact,3,2015-08,0.0158029392396304,0.03238734944301738,-0.4000000000000003,0.0
paper_full_exact,3,2015-09,0.0223701895904159,0.03003143067764105,-0.1004016064256929,0.0498007968127489
paper_full_exact,3,2015-10,0.0112211165910374,0.004421439994955274,0.6030150753768782,0.0
paper_full_exact,3,2015-11,-0.1034380856447901,-0.08625162656519852,0.0999000999001076,0.0
paper_full_exact,3,2015-12,-0.1441296025905484,-0.14131317476619407,-0.0998003992016105,-0.1020408163265207
paper_full_exact,3,2016-01,-0.0039602690238505,0.004864136579673292,0.5994005994006013,0.0
paper_full_exact,3,2016-02,0.0040444899871392,-0.007544301995092709,-0.1986097318768642,0.0
paper_full_exact,3,2016-03,0.0116387459942077,0.0034743546962743713,0.0995024875621863,0.0
paper_full_exact,3,2016-04,0.0806101932925026,0.10578323827031524,0.2982107355864904,0.0
paper_full_exact,3,2016-05,0.0423181096072545,0.06867125124249446,-0.0991080277502609,0.0
paper_full_exact,3,2016-06,0.0178593957369836,0.05803466168636945,-0.2976190476190465,0.0
paper_full_exact,3,2016-07,0.1548117486758077,0.17924584403234847,0.2985074626865591,0.0995024875621863
paper_full_exact,3,2016-08,-0.0046942273726862,-0.0003637980358275792,0.3968253968253954,-0.0991080277502609
paper_full_exact,3,2016-09,0.0810249465873839,0.059119645422616676,0.2964426877470227,0.0
paper_full_exact,3,2016-10,0.3725670276710882,0.34190549668239667,0.7881773399014858,0.2392344497607723
paper_full_exact,3,2016-11,0.1636905296297008,0.16369052962970085,0.3910068426197455,0.100401606425704
paper_full_exact,3,2016-12,0.1085105355256285,0.10851053552562862,0.0,0.0
paper_full_exact,3,2017-01,0.2173145488576753,0.21731454885767534,0.0,0.1021450459652628
paper_full_exact,3,2017-02,0.2085505186709201,0.20855051867092012,0.1947419668938632,0.1021450459652628
paper_full_exact,3,2017-03,0.3169081070082735,0.31690810700827354,0.0,0.2155172413793149
paper_full_exact,3,2017-04,0.2082682497188073,0.20826824971880734,0.4859086491739495,0.1298736346401651
