period,as_of_eve,w_alc,alc_recorded,alc_actual,S,Sbar,struct_eve,actual,consensus,ALC_STEPS_R30,ALC_STEPS_R30_increment,ALC_STEPS_SOURCED_R30,ALC_STEPS_SOURCED_R30_increment,ALC_STEPS_THETA035_R30,ALC_STEPS_THETA035_R30_increment,ALC_STEPS_THETA055_R30,ALC_STEPS_THETA055_R30_increment,ALC_STEPS_FIRSTMONTH_R30,ALC_STEPS_FIRSTMONTH_R30_increment,HARD_BASE,HARD_FULL,CATEGORY_RAW
2020-02,2020-03-09 23:59:00,0.086973141,-0.1595166973170658,-1.4567266495287057,0.0,0.0,0.2567798157534509,0.3,0.3,-0.1595166973170658,0.0,-0.1595166973170658,0.0,-0.1595166973170658,0.0,-0.1595166973170658,0.0,-0.1595166973170658,0.0,0.3016255681785912,0.3397350885104384,0.2538713185262529
2020-03,2020-04-13 23:59:00,0.086973141,0.5491185109475216,1.3913043478260834,0.0,0.0,-0.3165938046256471,-0.1,0.1,0.5491185109475216,0.0,0.5491185109475216,0.0,0.5491185109475216,0.0,0.5491185109475216,0.0,0.5491185109475216,0.0,-0.2620574219510465,-0.2568806955960528,-0.3732387244330534
2020-04,2020-05-12 23:59:00,0.086973141,0.2032116199155598,-1.1149228130360234,1.189345545961904,0.0,-0.4407139221465571,-0.2,-0.2,1.3925571658774638,0.10344111786666667,0.2032116199155598,0.0,1.3925571658774638,0.10344111786666667,1.3925571658774638,0.10344111786666667,3.7712482578012723,0.3103233536,-0.31758186237127,-0.3142425218230398,-0.2620149450876949
2020-05,2020-06-09 23:59:00,0.086973141,0.4039875596182707,2.948829141370335,1.189345545961904,0.0,0.0970200222841102,0.4,0.1,1.5933331055801747,0.10344111786666667,0.4039875596182707,0.0,1.5933331055801747,0.10344111786666667,1.5933331055801747,0.10344111786666667,0.4039875596182707,0.0,0.1755417858910625,0.1683352402197457,0.0900832148546874
2020-06,2020-07-09 23:59:00,0.086973141,-0.1602255084839776,2.948609941027791,1.189345545961904,0.0,0.2507384390118719,0.6,0.2,1.0291200374779264,0.10344111786666667,-0.1602255084839776,0.0,1.0291200374779264,0.10344111786666667,1.0291200374779264,0.10344111786666667,-0.1602255084839776,0.0,0.3438817354017713,0.4172338871159674,0.1253169183936868
2020-07,2020-08-12 23:59:00,0.086973141,0.3108245101341333,0.4091653027823216,0.0,0.0,0.395328459237208,0.4,0.2,0.3108245101341333,0.0,0.3108245101341333,0.0,0.3108245101341333,0.0,0.3108245101341333,0.0,0.3108245101341333,0.0,0.4869502977384474,0.5210069308403769,0.4820921602187407
2020-08,2020-09-09 23:59:00,0.086973141,-0.1401794552186142,0.0814995925020323,0.0,0.0,-0.0232007209547655,0.0,0.0,-0.1401794552186142,0.0,-0.1401794552186142,0.0,-0.1401794552186142,0.0,-0.1401794552186142,0.0,-0.1401794552186142,0.0,0.0331337564864917,0.0519184347969078,0.0130699969956352
2020-09,2020-10-11 23:59:00,0.086973141,0.315510757685109,0.8143322475570036,0.0,0.0,-0.3921798594377986,-0.6,-0.3,0.315510757685109,0.0,0.315510757685109,0.0,0.315510757685109,0.0,0.315510757685109,0.0,0.315510757685109,0.0,-0.3793055312609125,-0.4261804868444819,-0.4204958049118244
2020-10,2020-11-09 23:59:00,0.086973141,0.0929680175952296,-0.8885298869143687,0.0,0.0,0.2005401050859551,0.2,0.2,0.0929680175952296,0.0,0.0929680175952296,0.0,0.0929680175952296,0.0,0.0929680175952296,0.0,0.0929680175952296,0.0,0.1835507038734855,0.3583178284704426,0.2721581853649398
2020-11,2020-12-09 23:59:00,0.086973141,-0.066251500129153,0.3259983700081514,0.0,0.0,0.1157099365261965,0.0,0.1,-0.066251500129153,0.0,-0.066251500129153,0.0,-0.066251500129153,0.0,-0.066251500129153,0.0,-0.066251500129153,0.0,0.1331935220806632,0.1691163118722865,0.034140841111308
2020-12,2021-01-12 23:59:00,0.086973141,-0.5018339653701975,0.4061738424045558,0.0,0.0,0.1568561797884566,-0.2,0.1,-0.5018339653701975,0.0,-0.5018339653701975,0.0,-0.5018339653701975,0.0,-0.5018339653701975,0.0,-0.5018339653701975,0.0,0.1743986297500019,0.2056536659664309,0.145836998212411
2021-01,2021-02-11 23:59:00,0.086973141,2.7557139735446645,3.1553398058252524,0.0,0.19662197933037742,0.8134405209147586,1.3,0.9,2.559091994214287,-0.01710083113200002,2.7557139735446645,0.0,2.6027857673988155,-0.013300646435999992,2.5153982210297587,-0.020901015828000007,2.559091994214287,-0.01710083113200002,0.8285790522695597,0.9539674594208288,0.8564782764159043
2021-02,2021-03-09 23:59:00,0.086973141,-0.3757183560190058,-0.3137254901960817,0.7990915386931543,0.0,0.4216098186396887,0.2,0.3,0.42337318267414853,0.06949950106666666,-0.3757183560190058,0.0,0.42337318267414853,0.06949950106666666,0.42337318267414853,0.06949950106666666,2.021556260060457,0.2084985032,0.4287738547440542,0.5908788681855172,0.362334606000929
2021-03,2021-04-12 23:59:00,0.086973141,0.6894828170939485,0.8654602675058909,0.7990915386931543,0.0,0.1350844973045423,0.2,0.3,1.4885743557871027,0.06949950106666666,0.6894828170939485,0.0,1.4885743557871027,0.06949950106666666,1.4885743557871027,0.06949950106666666,0.6894828170939485,0.0,0.1519100744195733,0.1442858296719162,0.1317890055810007
2021-04,2021-05-10 23:59:00,0.086973141,-0.0164774522430373,1.6380655226209129,0.7990915386931543,0.19822425766031734,0.2667329009996384,0.5,0.2,0.5843898287897997,0.052259314755555564,-0.0164774522430373,0.0,0.5843898287897997,0.052259314755555564,0.5843898287897997,0.052259314755555564,-0.6111502252239894,-0.05172055893333334,0.256026468736474,0.31594973914457,0.2999368865240754
2021-05,2021-06-09 23:59:00,0.086973141,0.8281278232436148,0.0,0.0,0.19822425766031734,0.5712988080034986,0.2,0.4,0.6299035655832974,-0.017240186311111114,0.8281278232436148,0.0,0.6299035655832974,-0.017240186311111114,0.6299035655832974,-0.017240186311111114,0.8281278232436148,0.0,0.5680138323904842,0.6078702544940903,0.4491236307146662
2021-06,2021-07-12 23:59:00,0.086973141,0.3579137331013171,0.0767459708365336,0.0,0.19822425766031734,0.3354674070889383,0.5,0.4,0.15968947544099973,-0.01724018631111111,0.3579137331013171,0.0,0.15968947544099973,-0.01724018631111111,0.15968947544099973,-0.01724018631111111,0.3579137331013171,0.0,0.3296679179291987,0.3633767578302495,0.2975476969943047
2021-07,2021-08-09 23:59:00,0.086973141,0.3272146422421647,-0.1533742331288445,0.0,0.0,0.5987636914772603,1.0,0.5,0.3272146422421647,0.0,0.3272146422421647,0.0,0.3272146422421647,0.0,0.3272146422421647,0.0,0.3272146422421647,0.0,0.6445519678863136,0.6948917887265292,0.6759881768007359
2021-08,2021-09-09 23:59:00,0.086973141,-0.1032329472651731,0.5376344086021723,0.0,0.0,0.1646984018899113,0.7,0.2,-0.1032329472651731,0.0,-0.1032329472651731,0.0,-0.1032329472651731,0.0,-0.1032329472651731,0.0,-0.1032329472651731,0.0,0.2245033523586543,0.1083448556076767,0.1841764212071878
2021-09,2021-10-10 23:59:00,0.086973141,0.3986476726637581,1.0695187165775444,0.0,0.0,-0.1544539103005314,0.2,-0.2,0.3986476726637581,0.0,0.3986476726637581,0.0,0.3986476726637581,0.0,0.3986476726637581,0.0,0.3986476726637581,0.0,-0.124000097429706,-0.1117997254742917,-0.2038309670489613
2021-10,2021-11-09 23:59:00,0.086973141,-0.0706149664897034,0.680272108843516,0.0,0.0,0.7040378888996407,1.0,0.7,-0.0706149664897034,0.0,-0.0706149664897034,0.0,-0.0706149664897034,0.0,-0.0706149664897034,0.0,-0.0706149664897034,0.0,0.7237052274417968,0.861772559403488,0.8774949982505005
2021-11,2021-12-09 23:59:00,0.086973141,-0.0008765217729356,-0.3003003003002824,0.0,0.0,0.6883656072042946,0.2,0.3,-0.0008765217729356,0.0,-0.0008765217729356,0.0,-0.0008765217729356,0.0,-0.0008765217729356,0.0,-0.0008765217729356,0.0,0.6823484514284204,0.7141668997528983,0.6717178348241459
2021-12,2022-01-11 23:59:00,0.086973141,-0.350499330741072,-0.6777108433735024,0.0,0.0,0.7925304539524585,0.4,0.3,-0.350499330741072,0.0,-0.350499330741072,0.0,-0.350499330741072,0.0,-0.350499330741072,0.0,-0.350499330741072,0.0,0.7709389674170302,0.975944245873544,0.5278450690785419
2022-01,2022-02-13 23:59:00,0.086973141,2.822318278924763,3.1084154662623265,0.0,0.1638516494419812,4.346586348732619,4.4,3.8,2.6584666294827817,-0.01425069261000001,2.822318278924763,0.0,2.6948781071365553,-0.011083872030000008,2.622055151829008,-0.01741751319000001,2.6584666294827817,-0.01425069261000001,4.378137226971534,4.462079824034487,4.269005663906188
2022-02,2022-03-09 23:59:00,0.086948337,-0.3668622323300167,0.0735294117647056,1.209929751732917,0.11415593409902204,0.8630383692151836,1.3,0.6,0.7289115853038783,0.09527571117140846,0.8430675194029004,0.10520137980000001,0.7289115853038783,0.09527571117140846,0.7289115853038783,0.09527571117140846,2.9204592205716686,0.2858271335142254,0.8664254070284128,1.02808532568767,0.8093639532797627
2022-03,2022-04-10 23:59:00,0.086948337,0.7146224528670831,1.322556943423958,1.209929751732917,0.11415593409902204,0.98208695430893,1.7,1.4,1.8103962705009782,0.09527571117140846,1.9245522046000003,0.10520137980000001,1.8103962705009782,0.09527571117140846,1.8103962705009782,0.09527571117140846,0.7146224528670831,0.0,0.9740717773895649,0.9457985298614492,1.1366007143931571
2022-04,2022-05-09 23:59:00,0.086948337,0.219885829880384,-1.16026105873821,1.209929751732917,0.28406244066500835,0.8213126444004937,1.8,0.9,1.1457531409482926,0.08050262298001636,1.4298155816133011,0.10520137980000001,1.1457531409482926,0.08050262298001636,1.1457531409482926,0.08050262298001636,-0.28983368981757496,-0.04431926457417627,0.7418585559133414,0.8786376245680246,0.6504573721822949
2022-05,2022-06-09 23:59:00,0.086948337,0.709823848494527,1.1738811445341168,0.0,0.1699065065659863,1.984974314785807,1.8,1.4,0.5399173419285407,-0.014773088191392086,0.709823848494527,0.0,0.5399173419285407,-0.014773088191392086,0.5399173419285407,-0.014773088191392086,0.709823848494527,0.0,1.8273429935590184,2.0303559700568115,1.4388336791718304
2022-06,2022-07-12 23:59:00,0.086948337,0.3177469099206337,0.5801305293690939,0.0,0.1699065065659863,1.4599421046830754,1.6,1.5,0.1478404033546474,-0.01477308819139209,0.3177469099206337,0.0,0.1478404033546474,-0.01477308819139209,0.1478404033546474,-0.01477308819139209,0.3177469099206337,0.0,1.3932606931984497,1.6214754124021524,1.402219752311186
2022-07,2022-08-09 23:59:00,0.086948337,0.2585590886177348,-0.2883922134102268,0.0,0.0,1.4472712435231796,1.3,1.6,0.2585590886177348,0.0,0.2585590886177348,0.0,0.2585590886177348,0.0,0.2585590886177348,0.0,0.2585590886177348,0.0,1.4018402902822626,1.6269883808292258,1.2429956530746749
2022-08,2022-09-11 23:59:00,0.086948337,-0.0116804678555523,0.867678958785234,0.0,0.0,0.6229589155390018,0.4,0.8,-0.0116804678555523,0.0,-0.0116804678555523,0.0,-0.0116804678555523,0.0,-0.0116804678555523,0.0,-0.0116804678555523,0.0,0.6308526564677204,0.7133115493678155,0.2543764016879605
2022-09,2022-10-10 23:59:00,0.086948337,0.4944863932228704,0.5734767025089793,0.0,0.0,0.0861133188358758,0.8,0.2,0.4944863932228704,0.0,0.4944863932228704,0.0,0.4944863932228704,0.0,0.4944863932228704,0.0,0.4944863932228704,0.0,0.1620924446428433,0.067827879134096,-0.154337358603645
2022-10,2022-11-09 23:59:00,0.086948337,0.0366546157007565,0.4276550249465494,0.0,0.0,1.1406198658324782,-1.4,0.9,0.0366546157007565,0.0,0.0366546157007565,0.0,0.0366546157007565,0.0,0.0366546157007565,0.0,0.0366546157007565,0.0,1.1729476113272232,1.075447258891905,0.9946441633135372
2022-11,2022-12-11 23:59:00,0.086948337,-0.0436513472768423,0.3548616039744434,0.0,0.0,0.6614814750980381,1.2,0.7,-0.0436513472768423,0.0,-0.0436513472768423,0.0,-0.0436513472768423,0.0,-0.0436513472768423,0.0,-0.0436513472768423,0.0,0.7585158740889214,0.817989792016844,0.6510810202669725
2022-12,2023-01-10 23:59:00,0.086948337,-0.3972438325457049,-1.2729844413012836,0.0,0.0,-0.0862449163700214,0.0,0.4,-0.3972438325457049,0.0,-0.3972438325457049,0.0,-0.3972438325457049,0.0,-0.3972438325457049,0.0,-0.3972438325457049,0.0,0.0474750657227316,0.13440777861274,0.0673496719069514
2023-01,2023-02-09 23:59:00,0.086948337,2.863189305687272,4.011461318051568,0.0,0.1404442709502696,4.845410831191518,6.0,5.8,2.7227450347370024,-0.012211395800303369,2.863189305687272,0.0,2.7539548727259513,-0.009497752289124833,2.691535196748054,-0.014925039311481864,2.7227450347370024,-0.012211395800303369,4.873148431243555,4.838284883962337,4.739142307772745
2023-02,2023-03-09 23:59:00,0.086948337,-0.3118132768181764,0.6198347107438051,0.9349457172481631,0.2511276613032589,0.543835889388298,0.6,0.5,0.3720047791267278,0.05945684277498239,0.4718912214633721,0.068141802825,0.3720047791267278,0.05945684277498239,0.3720047791267278,0.05945684277498239,1.7396408910165362,0.17837052832494715,0.5313152061494304,0.4766255785160068,0.3910128810575417
2023-03,2023-04-12 23:59:00,0.086948337,0.7906142641866926,0.4106776180698102,0.9349457172481631,0.2511276613032589,0.2707529964641877,0.1,0.1,1.4744323201315968,0.05945684277498239,1.5743187624682409,0.06814180282499999,1.4744323201315968,0.05945684277498239,1.4744323201315968,0.05945684277498239,0.7906142641866926,0.0,0.2926338566146489,0.1645053045682576,0.1802060269682853
2023-04,2023-05-10 23:59:00,0.086948337,0.0473674688030598,-0.886162235855481,0.9349457172481631,0.3997958545484969,0.5470608628042315,-0.2,0.4,0.582517331502726,0.04653039060751431,0.8310719670846083,0.068141802825,0.582517331502726,0.04653039060751431,0.582517331502726,0.04653039060751431,-0.39863711093265425,-0.03877935650240424,0.5640927888903151,0.4412570550472305,0.4462693802258743
2023-05,2023-06-11 23:59:00,0.086948337,0.7678310104994757,0.9628610729023324,0.0,0.148668193245238,0.2358599459077157,0.3,0.1,0.6191628172542376,-0.012926452167468083,0.7678310104994757,0.0,0.6191628172542376,-0.012926452167468083,0.6191628172542376,-0.012926452167468083,0.7678310104994757,0.0,0.2289826804167738,0.1070656260071924,0.1723698802593683
2023-06,2023-07-12 23:59:00,0.086948337,0.3505448623516913,0.613079019073548,0.0,0.148668193245238,0.0469873236102673,0.3,0.3,0.2018766691064533,-0.012926452167468077,0.3505448623516913,0.0,0.2018766691064533,-0.012926452167468077,0.2018766691064533,-0.012926452167468077,0.3505448623516913,0.0,0.0350440790407446,-0.1293045399065881,0.116711267024623
2023-07,2023-08-09 23:59:00,0.086948337,0.1901901758642396,0.4062288422478133,0.0,0.0,0.3657631583806945,0.5,0.4,0.1901901758642396,0.0,0.1901901758642396,0.0,0.1901901758642396,0.0,0.1901901758642396,0.0,0.1901901758642396,0.0,0.386175143410121,0.3385101730747019,0.4234358619564448
2023-08,2023-09-10 23:59:00,0.086948337,0.0982394604745459,0.944032366823988,0.0,0.0,0.4443825333867927,0.2,0.1,0.0982394604745459,0.0,0.0982394604745459,0.0,0.0982394604745459,0.0,0.0982394604745459,0.0,0.0982394604745459,0.0,0.4746143904367312,0.4691538555618777,0.2928897711514527
2023-09,2023-10-09 23:59:00,0.086948337,0.5043601818836341,0.2004008016032177,0.0,0.0,-0.2573283089284558,-0.7,-0.2,0.5043601818836341,0.0,0.5043601818836341,0.0,0.5043601818836341,0.0,0.5043601818836341,0.0,0.5043601818836341,0.0,-0.2488983995990439,-0.3021977558636196,-0.4071797837834573
2023-10,2023-11-09 23:59:00,0.086948337,0.0855296668564806,-0.3333333333333299,0.0,0.0,0.3098291578587594,0.1,0.0,0.0855296668564806,0.0,0.0855296668564806,0.0,0.0855296668564806,0.0,0.0855296668564806,0.0,0.0855296668564806,0.0,0.2905974273835784,0.2747256455397465,0.2561559415315513
2023-11,2023-12-10 23:59:00,0.086948337,0.0061627716295684,0.1337792642140289,0.0,0.0,0.0456187263656582,0.1,-0.1,0.0061627716295684,0.0,0.0061627716295684,0.0,0.0061627716295684,0.0,0.0061627716295684,0.0,0.0061627716295684,0.0,0.0584924929324471,0.0193337349427093,-0.0907476878514964
2023-12,2024-01-10 23:59:00,0.086948337,-0.5067114086401523,-1.4696058784235078,0.0,0.0,-0.1464212267790066,-0.4,0.0,-0.5067114086401523,0.0,-0.5067114086401523,0.0,-0.5067114086401523,0.0,-0.5067114086401523,0.0,-0.5067114086401523,0.0,-0.1330702411008323,-0.1622301537840823,-0.1766726791944595
2024-01,2024-02-14 23:59:00,0.086948337,3.006723307232809,4.1355932203389845,0.7165325306807617,0.12288873708148589,0.941205038573995,1.5,2.0,3.600367100832085,0.05161634062382831,3.7232558379135705,0.06230131194909369,3.4684462578100237,0.04014604270742201,3.7322879438541463,0.06308663854023458,3.600367100832085,0.05161634062382831,0.9319165376518568,0.8396578117247618,1.050824973138948
2024-02,2024-03-10 23:59:00,0.084622084,-0.208296833755734,-1.041666666666663,0.0,0.32710744529713714,0.2500155901508983,0.3,0.4,-0.5354042790528711,-0.027680513712959744,-0.44661633030918735,-0.02016709245618404,-0.5354042790528711,-0.027680513712959744,-0.5354042790528711,-0.027680513712959744,-1.1896191696471456,-0.08304154113887925,0.2706200012537311,0.2454560880762622,0.2566365024558357
2024-03,2024-04-09 23:59:00,0.084622084,0.7483990812848167,0.5263157894736858,1.3030694351606844,0.32710744529713714,0.1358992337929683,0.1,0.1,1.724361071148364,0.08258793748704024,1.8131490198920477,0.09010135874381595,1.724361071148364,0.08258793748704024,1.724361071148364,0.08258793748704024,4.65760738676687,0.33080535359999996,0.1782802216315052,0.1776374264869296,0.1071502172817823
2024-04,2024-05-12 23:59:00,0.084622084,-0.056358053936778,2.159685863874339,1.3030694351606844,0.45925695040401543,0.455656878542433,0.7,0.2,0.787454430819891,0.07140517096532756,1.0083918846704532,0.09010135874381596,0.787454430819891,0.07140517096532756,0.787454430819891,0.07140517096532756,-0.45280656925741275,-0.03354829956513804,0.535513874597449,0.4983633525576281,0.4836538472365173
2024-05,2024-06-10 23:59:00,0.084622084,0.7895010174331264,-0.1281229980781506,1.3030694351606844,0.13214950510687823,0.1602773630094872,0.0,0.1,1.9604209474869325,0.0990856846782873,2.0925704525938107,0.11026845119999996,1.9604209474869325,0.0990856846782873,1.9604209474869325,0.0990856846782873,0.7895010174331264,0.0,0.2079810434726739,0.2305118092595983,0.2345501788336488
2024-06,2024-07-09 23:59:00,0.084622084,0.3797153242096753,-0.5772931366260448,0.0,0.13214950510687823,0.029142593405205,-0.3,0.2,0.24756581910279707,-0.011182766521712679,0.3797153242096753,0.0,0.24756581910279707,-0.011182766521712679,0.24756581910279707,-0.011182766521712679,0.3797153242096753,0.0,0.0495664121047636,0.1129550664706415,0.0750290997425458
2024-07,2024-08-11 23:59:00,0.084622084,0.2141944721290811,0.0,0.0,0.0,0.209229120910956,0.7,0.5,0.2141944721290811,0.0,0.2141944721290811,0.0,0.2141944721290811,0.0,0.2141944721290811,0.0,0.2141944721290811,0.0,0.2099844490112185,0.283705901673846,0.3950334170670811
2024-08,2024-09-09 23:59:00,0.084622084,0.1922164500689284,1.1612903225806548,0.0,0.0,0.0464996877462461,0.3,0.0,0.1922164500689284,0.0,0.1922164500689284,0.0,0.1922164500689284,0.0,0.1922164500689284,0.0,0.1922164500689284,0.0,0.0728154743529428,0.0267605992362186,0.0290614029510095
2024-09,2024-10-09 23:59:00,0.084622084,0.4705869174080322,0.0637755102040671,0.0,0.0,-0.5022764509982102,-0.4,-0.5,0.4705869174080322,0.0,0.4705869174080322,0.0,0.4705869174080322,0.0,0.4705869174080322,0.0,0.4705869174080322,0.0,-0.4651739920724355,-0.6205095900012981,-0.5806477349401029
2024-10,2024-11-10 23:59:00,0.084622084,0.0389893335020572,0.063734862970044,0.0,0.0,0.2502624430323606,0.3,0.3,0.0389893335020572,0.0,0.0389893335020572,0.0,0.0389893335020572,0.0,0.0389893335020572,0.0,0.0389893335020572,0.0,0.2218404811078794,0.3468788721546322,0.3457083431502444
2024-11,2024-12-09 23:59:00,0.084622084,0.0203423819167306,-0.2547770700636942,0.0,0.0,0.1288676078272449,0.1,0.2,0.0203423819167306,0.0,0.0203423819167306,0.0,0.0203423819167306,0.0,0.0203423819167306,0.0,0.0203423819167306,0.0,0.1310393426229197,0.0941368610752528,0.1337081174769199
2024-12,2025-01-12 23:59:00,0.084622084,-0.6136996830605251,-1.2771392081736943,0.0,0.0,-0.0196912886970744,-0.3,0.1,-0.6136996830605251,0.0,-0.6136996830605251,0.0,-0.6136996830605251,0.0,-0.6136996830605251,0.0,-0.6136996830605251,0.0,0.004238252534602,-0.0640957208651746,-0.0313726308597736
2025-01,2025-02-05 23:59:00,0.084622084,3.13215329757794,4.139715394566634,0.7165325306807617,0.18884915859251653,1.1141238104803737,1.3,1.1,3.659836669666185,0.04465366663825474,3.769071102627506,0.053897312,3.542573698091019,0.03473062960753145,3.7770996412413504,0.054576703668978,3.659836669666185,0.04465366663825474,1.1241131790061305,1.1594439531883396,1.1897039247806749
2025-02,2025-03-04 23:59:00,0.084622084,-0.2916338170468269,-0.5590062111801242,0.760123837177066,0.2943967007674234,0.3326983780959465,0.2,0.2,0.1740933193628157,0.03941080085833623,0.2540024732321311,0.04617287998943437,0.1740933193628157,0.03941080085833623,0.1740933193628157,0.03941080085833623,1.1055475921821007,0.1182324025750087,0.3273352565503001,0.3625074932441033,0.3565201283955971
2025-03,2025-04-03 23:59:00,0.084622084,0.7261907521037037,0.4372267332916957,0.760123837177066,0.42470364428349183,0.0237840679105951,0.1,0.0,1.0616109449972777,0.028383955738336228,1.1415200988665932,0.03514603486943437,1.0616109449972777,0.028383955738336228,1.0616109449972777,0.028383955738336228,0.3352699215554983,-0.03308053536,0.0259612093364776,-0.0003630663896429,-0.0041966322421708
2025-04,2025-05-05 23:59:00,0.084622084,0.1652463378443336,-0.9950248756219082,0.760123837177066,0.5436381988796823,0.186840899342476,-0.1,0.1,0.3817319761417173,0.018319465868794817,0.5805756846072231,0.03514603486943436,0.3817319761417173,0.018319465868794817,0.3817319761417173,0.018319465868794817,-0.19155732594423766,-0.030193469608624235,0.1887731296337113,0.1537698111310336,0.2222636085849138
2025-05,2025-06-03 23:59:00,0.084622084,0.6977386158819987,1.5703517587939642,0.0,0.24924149811225887,0.2631509822494441,0.5,0.2,0.44849711776973983,-0.02109133498954141,0.5674316723659303,-0.011026845119999996,0.44849711776973983,-0.02109133498954141,0.44849711776973983,-0.02109133498954141,0.6977386158819987,0.0,0.2616004842766493,0.3070684808515122,0.3322740354530396
2025-06,2025-07-03 23:59:00,0.084622084,0.2840144781261033,-0.1855287569573205,0.0,0.1189345545961904,0.210027359841134,0.3,0.2,0.1650799235299129,-0.01006448986954141,0.2840144781261033,0.0,0.1650799235299129,-0.01006448986954141,0.1650799235299129,-0.01006448986954141,0.2840144781261033,0.0,0.2140389694357118,0.2235098720812141,0.2493740623502765
2025-07,2025-08-04 23:59:00,0.084622084,0.192775024916173,0.247831474597282,0.0,0.0,0.4851038214596028,0.5,0.5,0.192775024916173,0.0,0.192775024916173,0.0,0.192775024916173,0.0,0.192775024916173,0.0,0.192775024916173,0.0,0.482699677975129,0.6342140026070118,0.6011150504557781
