edge,horizon,quantile,value
2010-12,1,0.05,-0.1243781094527496
2010-12,1,0.1,0.0
2010-12,1,0.25,0.2176278563656097
2010-12,1,0.3333333333333333,0.2392344497607723
2010-12,1,0.5,0.4694835680751019
2010-12,1,0.6666666666666666,0.7134363852556502
2010-12,1,0.75,0.9661835748792312
2010-12,1,0.9,1.806451612903226
2010-12,1,0.95,1.806451612903226
2010-12,2,0.05,-0.3208556149732589
2010-12,2,0.1,-0.2145922746781159
2010-12,2,0.25,0.0
2010-12,2,0.3333333333333333,0.035803795202291766
2010-12,2,0.5,0.2392344497607723
2010-12,2,0.6666666666666666,0.3768844221105683
2010-12,2,0.75,0.4694835680751019
2010-12,2,0.9,0.8641975308641969
2010-12,2,0.95,1.5599358403136625
2010-12,3,0.05,-0.3492433061699773
2010-12,3,0.1,-0.2215670845415128
2010-12,3,0.25,0.0
2010-12,3,0.3333333333333333,0.0
2010-12,3,0.5,0.2202643171806295
2010-12,3,0.6666666666666666,0.3504672897196359
2010-12,3,0.75,0.4424778761061843
2010-12,3,0.9,0.5529167094587647
2010-12,3,0.95,0.8641975308641969
2010-12,4,0.05,-0.5167958656330796
2010-12,4,0.1,-0.3208556149732589
2010-12,4,0.25,-0.1108647450110966
2010-12,4,0.3333333333333333,0.0
2010-12,4,0.5,0.21586672879776447
2010-12,4,0.6666666666666666,0.3504672897196359
2010-12,4,0.75,0.4424778761061843
2010-12,4,0.9,0.6211180124223503
2010-12,4,0.95,0.9291521486643584
2010-12,5,0.05,-0.3512616603419975
2010-12,5,0.1,-0.3208556149732589
2010-12,5,0.25,0.0
2010-12,5,0.3333333333333333,0.0
2010-12,5,0.5,0.2176278563656097
2010-12,5,0.6666666666666666,0.35672723891425967
2010-12,5,0.75,0.4694835680751019
2010-12,5,0.9,0.8641975308641969
2010-12,5,0.95,1.5469613259668558
2010-12,6,0.05,-0.7159904534606132
2010-12,6,0.1,-0.5482456140350922
2010-12,6,0.25,-0.246305418719217
2010-12,6,0.3333333333333333,-0.2181025081788523
2010-12,6,0.5,0.0
2010-12,6,0.6666666666666666,0.1209189842805269
2010-12,6,0.75,0.24752932483605436
2010-12,6,0.9,0.5050505050504972
2010-12,6,0.95,0.9291521486643584
2010-12,7,0.05,-0.6009615384615419
2010-12,7,0.1,-0.3492433061699773
2010-12,7,0.25,-0.2205071664829083
2010-12,7,0.3333333333333333,-0.2145922746781159
2010-12,7,0.5,0.0
2010-12,7,0.6666666666666666,0.21874144919789737
2010-12,7,0.75,0.3337041156840969
2010-12,7,0.9,0.5215123859191539
2010-12,7,0.95,0.7134363852556502
2010-12,8,0.05,-0.388098318240615
2010-12,8,0.1,-0.3208556149732589
2010-12,8,0.25,-0.1096491228070317
2010-12,8,0.3333333333333333,0.0
2010-12,8,0.5,0.1074113856068814
2010-12,8,0.6666666666666666,0.2409638554216941
2010-12,8,0.75,0.3905381817393416
2010-12,8,0.9,0.7537688442211143
2010-12,8,0.95,1.474201474201453
2010-12,9,0.05,-0.7159904534606132
2010-12,9,0.1,-0.388098318240615
2010-12,9,0.25,-0.2205071664829083
2010-12,9,0.3333333333333333,-0.12381853513618497
2010-12,9,0.5,0.0
2010-12,9,0.6666666666666666,0.24855556581796118
2010-12,9,0.75,0.4314994606256617
2010-12,9,0.9,0.5841121495327117
2010-12,9,0.95,0.9291521486643584
2010-12,10,0.05,-0.24689337358970764
2010-12,10,0.1,-0.2181025081788523
2010-12,10,0.25,0.0
2010-12,10,0.3333333333333333,0.0
2010-12,10,0.5,0.2409638554216941
2010-12,10,0.6666666666666666,0.4602991944764101
2010-12,10,0.75,0.5056890012642201
2010-12,10,0.9,1.2305711321028685
2010-12,10,0.95,1.5469613259668558
2010-12,11,0.05,-0.246305418719217
2010-12,11,0.1,-0.1108647450110966
2010-12,11,0.25,0.0
2010-12,11,0.3333333333333333,0.12692376448409542
2010-12,11,0.5,0.2534854245880735
2010-12,11,0.6666666666666666,0.5376344086021501
2010-12,11,0.75,0.8804361853142373
2010-12,11,0.9,1.5469613259668558
2010-12,11,0.95,1.806451612903226
2010-12,12,0.05,-0.2580645161290307
2010-12,12,0.1,-0.2150537634408644
2010-12,12,0.25,0.0
2010-12,12,0.3333333333333333,0.0
2010-12,12,0.5,0.2176278563656097
2010-12,12,0.6666666666666666,0.35294993876133013
2010-12,12,0.75,0.4694835680751019
2010-12,12,0.9,0.9661835748792312
2010-12,12,0.95,1.806451612903226
2010-12,13,0.05,-0.2181383018071092
2010-12,13,0.1,-0.1226993865030556
2010-12,13,0.25,0.0
2010-12,13,0.3333333333333333,0.1291989664082615
2010-12,13,0.5,0.3329633740288606
2010-12,13,0.6666666666666666,0.7134363852556502
2010-12,13,0.75,0.9661835748792312
2010-12,13,0.9,1.806451612903226
2010-12,13,0.95,1.806451612903226
2011-01,1,0.05,-0.3896103896103842
2011-01,1,0.1,-0.3213787491281061
2011-01,1,0.25,-0.1108647450110966
2011-01,1,0.3333333333333333,0.0
2011-01,1,0.5,0.1209189842805269
2011-01,1,0.6666666666666666,0.2534854245880735
2011-01,1,0.75,0.3504672897196359
2011-01,1,0.9,0.5376344086021501
2011-01,1,0.95,0.6452974877119712
2011-01,2,0.05,-0.3881739218091035
2011-01,2,0.1,-0.2474813284601983
2011-01,2,0.25,0.0
2011-01,2,0.3333333333333333,0.0
2011-01,2,0.5,0.216216216216214
2011-01,2,0.6666666666666666,0.3337041156840969
2011-01,2,0.75,0.4424778761061843
2011-01,2,0.9,0.6417112299465177
2011-01,2,0.95,0.9661835748792312
2011-01,3,0.05,-0.2188183807439903
2011-01,3,0.1,-0.1085776330075893
2011-01,3,0.25,0.1235133281596856
2011-01,3,0.3333333333333333,0.21962026946957067
2011-01,3,0.5,0.4513885352912972
2011-01,3,0.6666666666666666,0.6087827247924694
2011-01,3,0.75,0.7134363852556502
2011-01,3,0.9,1.474201474201453
2011-01,3,0.95,1.806451612903226
2011-01,4,0.05,-0.3260869565217317
2011-01,4,0.1,-0.2150537634408644
2011-01,4,0.25,0.0
2011-01,4,0.3333333333333333,0.1291989664082615
2011-01,4,0.5,0.3337041156840969
2011-01,4,0.6666666666666666,0.4694835680751019
2011-01,4,0.75,0.5376344086021501
2011-01,4,0.9,0.9291521486643584
2011-01,4,0.95,1.2035010940919078
2011-01,5,0.05,-0.2188183807439903
2011-01,5,0.1,-0.1243781094527496
2011-01,5,0.25,0.1243781094527385
2011-01,5,0.3333333333333333,0.22527425066944165
2011-01,5,0.5,0.357995226730301
2011-01,5,0.6666666666666666,0.5054761691929791
2011-01,5,0.75,0.5494505494505475
2011-01,5,0.9,0.9291521486643584
2011-01,5,0.95,1.474201474201453
2011-01,6,0.05,-0.7159904534606132
2011-01,6,0.1,-0.388098318240615
2011-01,6,0.25,-0.22657988526609824
2011-01,6,0.3333333333333333,-0.2145922746781159
2011-01,6,0.5,0.0
2011-01,6,0.6666666666666666,0.3218884120171683
2011-01,6,0.75,0.4424778761061843
2011-01,6,0.9,0.8641975308641969
2011-01,6,0.95,1.5469613259668558
2011-01,7,0.05,-0.7159904534606132
2011-01,7,0.1,-0.388098318240615
2011-01,7,0.25,-0.2188183807439903
2011-01,7,0.3333333333333333,-0.1096491228070317
2011-01,7,0.5,0.0
2011-01,7,0.6666666666666666,0.2409638554216941
2011-01,7,0.75,0.4314994606256617
2011-01,7,0.9,0.6417112299465177
2011-01,7,0.95,0.9291521486643584
2011-01,8,0.05,-0.7159904534606132
2011-01,8,0.1,-0.5482456140350922
2011-01,8,0.25,-0.246305418719217
2011-01,8,0.3333333333333333,-0.2145922746781159
2011-01,8,0.5,0.0
2011-01,8,0.6666666666666666,0.2572067132046605
2011-01,8,0.75,0.3768844221105683
2011-01,8,0.9,0.7134363852556502
2011-01,8,0.95,0.9291521486643584
2011-01,9,0.05,-0.39610568303033844
2011-01,9,0.1,-0.246305418719217
2011-01,9,0.25,0.0
2011-01,9,0.3333333333333333,0.0
2011-01,9,0.5,0.2176278563656097
2011-01,9,0.6666666666666666,0.3504672897196359
2011-01,9,0.75,0.4602991944764101
2011-01,9,0.9,0.6417112299465177
2011-01,9,0.95,0.9661835748792312
2011-01,10,0.05,-0.3208556149732589
2011-01,10,0.1,-0.2205071664829083
2011-01,10,0.25,0.0
2011-01,10,0.3333333333333333,0.1209189842805269
2011-01,10,0.5,0.2469135802469102
2011-01,10,0.6666666666666666,0.4694835680751019
2011-01,10,0.75,0.5581159494710886
2011-01,10,0.9,1.474201474201453
2011-01,10,0.95,1.806451612903226
2011-01,11,0.05,-0.388098318240615
2011-01,11,0.1,-0.22308699170653903
2011-01,11,0.25,0.0
2011-01,11,0.3333333333333333,0.0
2011-01,11,0.5,0.2493765586034868
2011-01,11,0.6666666666666666,0.4694835680751019
2011-01,11,0.75,0.6417112299465177
2011-01,11,0.9,1.474201474201453
2011-01,11,0.95,1.806451612903226
2011-01,12,0.05,-0.1243781094527496
2011-01,12,0.1,0.0
2011-01,12,0.25,0.216216216216214
2011-01,12,0.3333333333333333,0.3554592510982186
2011-01,12,0.5,0.677573807601084
2011-01,12,0.6666666666666666,0.9661835748792312
2011-01,12,0.75,1.2035010940919078
2011-01,12,0.9,1.806451612903226
2011-01,12,0.95,2.978235967926701
2011-01,13,0.05,-0.5482456140350922
2011-01,13,0.1,-0.3208556149732589
2011-01,13,0.25,0.0
2011-01,13,0.3333333333333333,0.0
2011-01,13,0.5,0.2352941176470668
2011-01,13,0.6666666666666666,0.3541912632821775
2011-01,13,0.75,0.4602991944764101
2011-01,13,0.9,0.7134363852556502
2011-01,13,0.95,0.9780494508398543
2011-02,1,0.05,-0.2580645161290307
2011-02,1,0.1,-0.13879951429963075
2011-02,1,0.25,0.0
2011-02,1,0.3333333333333333,0.1062699256110688
2011-02,1,0.5,0.2202643171806295
2011-02,1,0.6666666666666666,0.3337041156840969
2011-02,1,0.75,0.4424778761061843
2011-02,1,0.9,0.6211180124223503
2011-02,1,0.95,0.8641975308641969
2011-02,2,0.05,-0.5482456140350922
2011-02,2,0.1,-0.3492433061699773
2011-02,2,0.25,-0.10928961748633
2011-02,2,0.3333333333333333,0.0
2011-02,2,0.5,0.216216216216214
2011-02,2,0.6666666666666666,0.3504672897196359
