origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual
2024-02,1,2024-03,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,0.03256484364364099,0.1331557922769732,1.9661016949152728,1.867324008049329,0.03255954244928586,0.13306721857051723
2024-02,2,2024-04,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,0.3224609336089684,0.6648936170212671,2.853260869565235,2.4040858286888893,0.3545016857545956,0.7957601673314031
2024-02,3,2024-05,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,0.45965406811708454,0.0,2.574525745257463,2.5959969052672918,0.8131025706597903,0.7957601673314031
2024-02,4,2024-06,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,0.45277598955499565,-0.264200792602387,1.958136394328148,2.7125845857909536,1.2648566133235155,0.5312097484889866
2024-02,5,2024-07,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,0.4676911672260181,0.6622516556291425,2.150537634408578,2.7075115081541075,1.7314575035080377,1.191278151624196
2024-02,6,2024-08,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,0.14890695104157087,0.263157894736854,2.213279678068404,2.6534874557095804,1.8802536980850166,1.454090392251159
2024-02,7,2024-09,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,-0.18823061276502526,-0.3937007874015741,2.567567567567563,3.221791142814407,1.691845708882629,1.0596125631495248
2024-02,8,2024-10,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,0.6268377579599351,0.3293807641633783,2.8359216745442346,3.798690054103562,2.316727010583011,1.3884520571081878
2024-02,9,2024-11,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,0.3452262385754158,0.0656598818122189,2.834008097166013,4.0867489704588165,2.6613587113202355,1.4540903922511712
2024-02,10,2024-12,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,0.1330971322445676,-0.2624671916010568,2.981029810298109,4.648965470533,2.79436734784655,1.1912781516242132
2024-02,11,2025-01,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,1.3444711868408525,1.3157894736842035,2.8037383177569937,4.498376777109699,4.1298807216526585,2.498486308359483
2024-02,12,2025-02,2024-03-10T22:59:00+00:00,CORE_LEVEL_RF_R14,0.5107696687568852,0.1948051948051921,2.729693741677764,4.748651986710762,4.639350386940146,2.69310200390808
2024-02,0,2024-02,2024-03-10T22:59:00+00:00,CORE_LEVEL_RIDGE_R14,0.2706200012537311,0.26702269692922,1.9687712152070571,1.9724295735764514,0.0,0.0
2024-02,1,2024-03,2024-03-10T22:59:00+00:00,CORE_LEVEL_RIDGE_R14,-0.053566249803791,0.1331557922769732,1.9661016949152728,1.7796131309255516,-0.05358060164477206,0.13306721857051723
2024-02,2,2024-04,2024-03-10T22:59:00+00:00,CORE_LEVEL_RIDGE_R14,0.2359511516764069,0.6648936170212671,2.853260869565235,2.2276840135276226,0.18209262239819562,0.7957601673314031
2024-02,3,2024-05,2024-03-10T22:59:00+00:00,CORE_LEVEL_RIDGE_R14,0.3732679229976938,0.0,2.574525745257463,2.331193271613736,0.5546656294130003,0.7957601673314031
2024-02,4,2024-06,2024-03-10T22:59:00+00:00,CORE_LEVEL_RIDGE_R14,0.3991952255214264,-0.264200792602387,1.958136394328148,2.3928353111645584,0.9530661849484199,0.5312097484889866
2024-02,5,2024-07,2024-03-10T22:59:00+00:00,CORE_LEVEL_RIDGE_R14,0.4138900454292781,0.6622516556291425,2.150537634408578,2.332948685090129,1.3661020615977537,1.191278151624196
2024-02,6,2024-08,2024-03-10T22:59:00+00:00,CORE_LEVEL_RIDGE_R14,0.09542692822858868,0.263157894736854,2.213279678068404,2.2245040840939296,1.4614834872786748,1.454090392251159
