scope,sample,h,model,n_intended_origins,n_available_targets,n_own_forecasts,n_common,yy_n,yy_rmse,yy_mae,yy_bias,mm_n,mm_rmse,mm_mae,mm_bias,cumulative_log_n,cumulative_log_rmse,cumulative_log_mae,cumulative_log_bias
combined_common,full,1,INDEPENDENT_BRIDGE,90,89,88,73,73,0.9832597853878086,0.5962548538334208,-0.10335130224161913,73,0.7459564413748576,0.41141059709420724,-0.09682139516260863,73,0.7304444433325422,0.4076719229273841,-0.09355524966948107
combined_common,full,1,PIPELINE_FOOD_FUEL_R14,90,89,89,73,73,0.9600995533918522,0.5715156700335954,-0.07882864356457595,73,0.727893589949259,0.3879589198447784,-0.07704546474331557,73,0.7127143684107635,0.38431791022442635,-0.07385989859237911
combined_common,full,1,PIPELINE_GAP_RIDGE_R14,90,89,73,73,73,0.9167346071718067,0.5487338918107104,-0.01254415353345036,73,0.7024093249636013,0.37902276099817817,-0.01705647636924239,73,0.688232943040643,0.37549884591703203,-0.014236686069115786
combined_common,full,1,PIPELINE_GAP_RF_R14,90,89,73,73,73,0.9208477619374039,0.5488958893163833,-9.080228864710259e-06,73,0.7021070028576621,0.39276243319408094,-0.005592663305406842,73,0.6883632879233345,0.38912653939487307,-0.0027701615108523437
combined_common,full,2,INDEPENDENT_BRIDGE,90,88,86,72,72,1.3906464830859828,0.9039937451672899,-0.18321610758385762,72,0.739950695759001,0.4157805503232604,-0.07603758191699589,72,1.0535633484271478,0.667530355547025,-0.1644353215221622
combined_common,full,2,PIPELINE_FOOD_FUEL_R14,90,88,88,72,72,1.3935778460879742,0.8832126684408367,-0.15678163095759937,72,0.757103610105703,0.4391199587402563,-0.08111114970280692,72,1.0557249571717058,0.6760418740361784,-0.14581667889908326
combined_common,full,2,PIPELINE_GAP_RIDGE_R14,90,88,72,72,72,1.3445836324163194,0.8684911830886994,-0.03164968457841841,72,0.7516470447635011,0.4293717760549043,-0.02647166440323656,72,1.0243286884328429,0.6701426140666216,-0.03312781487041044
combined_common,full,2,PIPELINE_GAP_RF_R14,90,88,72,72,72,1.34918048099873,0.8715966600568902,-0.004416646736435566,72,0.7514624356893863,0.4412342235983721,-0.013727857485458128,72,1.0238895552516785,0.6843543044427871,-0.007666577030329049
combined_common,full,3,INDEPENDENT_BRIDGE,90,87,84,71,71,1.6452595467136604,1.1359843448023643,-0.2881900227795138,71,0.8595393157483142,0.48415111145533685,-0.09087802415399969,71,1.4249456646742809,1.0191332136472966,-0.25957818579967606
combined_common,full,3,PIPELINE_FOOD_FUEL_R14,90,87,87,71,71,1.7163199974087282,1.1809098811770147,-0.23464495407090363,71,0.8920277732164771,0.5288791172160414,-0.07415067248858552,71,1.4805605311308967,1.064917955462365,-0.22030606668508135
combined_common,full,3,PIPELINE_GAP_RIDGE_R14,90,87,71,71,71,1.6949869382778677,1.153758224768064,-0.0932442192970652,71,0.895473823840591,0.5141734123089253,-0.057753793279867176,71,1.479323515295897,1.034175959675218,-0.09279859072433354
combined_common,full,3,PIPELINE_GAP_RF_R14,90,87,71,71,71,1.700680677844353,1.1774286977729884,-0.04945371870892166,71,0.895769992195295,0.5298635136832685,-0.04385427755534864,71,1.4805087380695354,1.0593020866497118,-0.05115816293121125
combined_common,full,4,INDEPENDENT_BRIDGE,90,86,83,67,67,1.9985229875803443,1.3938092125495176,-0.4565417277553316,67,0.8432443386161694,0.4749469574946176,-0.11035669112031486,67,1.7231993005726742,1.2381785348399426,-0.41651356465976663
