as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,legacy_source_fallback_used,legacy_source_origin_status,legacy_source_converged,fuel_fallback_used
2019-03-10T22:59:00+00:00,2019-12,PIPELINE_FOOD_FUEL_R14,0.17744629481027,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,research_estimated,0.13054077211880136,0.11154150166317922,0.0,-0.04753595728397575,0.0012395144212045944,-0.018339536108939423,0.23849667660436488,0.6279511295262672,0.0,-0.5158842570692518,0.04263500387011243,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False
2019-03-10T22:59:00+00:00,2020-01,PIPELINE_FOOD_FUEL_R14,0.875900916329098,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,research_estimated,0.29300317497565287,0.12890904035755152,0.23070992899966175,0.21428908243768857,0.0008118462597222125,0.00817784329882101,0.5353138512358759,0.7257260866283768,1.5,2.3255735322844586,0.027924700054360718,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False
2019-03-10T22:59:00+00:00,2020-02,PIPELINE_FOOD_FUEL_R14,0.3353726417565255,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,research_estimated,0.2756559108417219,-0.006980477218486283,0.007690330966655392,0.008175503106441186,0.0004711825399085346,0.05036019152028474,0.5036205742851665,-0.03929836418391912,0.05,0.08872469572955288,0.016207047751011124,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False
2019-04-09T21:59:00+00:00,2019-03,PIPELINE_FOOD_FUEL_R14,0.0994602395416571,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False
2019-04-09T21:59:00+00:00,2019-04,PIPELINE_FOOD_FUEL_R14,0.3163290927994461,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,1,research_estimated,0.22453386392779479,-0.04666401346515843,0.014934317112857419,0.06032955966627137,0.08444456123741488,-0.021249195679733917,0.406902947908865,-0.2627068806385655,0.1,0.6547269024545554,2.904600489979184,-0.021249195679733917,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False
2019-04-09T21:59:00+00:00,2019-05,PIPELINE_FOOD_FUEL_R14,0.20588035064268015,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,2,research_estimated,0.07455634604086578,0.04431458101706112,0.014934317112857419,0.011091361384545593,0.031167326031397432,0.02981641905595281,0.13511190008780816,0.24948015571976886,0.1,0.12036906490745512,1.0720480885396253,0.02981641905595281,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,True,failed_nonfinite,False,False
2019-04-09T21:59:00+00:00,2019-06,PIPELINE_FOOD_FUEL_R14,0.1047812637848335,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,3,research_estimated,0.10475490925296951,-0.006196688398710447,0.0,-0.0040829653995750155,0.007883183372985063,0.002422824957164397,0.18983809674547014,-0.034885826542328725,0.0,-0.0443104061040811,0.27115420996021433,0.002422824957164397,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,True,failed_nonfinite,False,False
2019-04-09T21:59:00+00:00,2019-07,PIPELINE_FOOD_FUEL_R14,0.3085430085663047,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,4,research_estimated,0.29785159643456005,-0.04568987439426224,0.007467158556428709,0.046131120814105864,0.004439482327726802,-0.001656475172254472,0.5397702177679456,-0.2572227180554571,0.05,0.5006382609860527,0.15270281893129004,-0.001656475172254472,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False
2019-04-09T21:59:00+00:00,2019-08,PIPELINE_FOOD_FUEL_R14,-0.025581195030735214,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,5,research_estimated,0.0736677548271652,-0.10846198384313066,0.0,-0.030673282247466654,0.002667224533593284,0.03721909169910361,0.13350158448545005,-0.6106142041248575,0.0,-0.3328819766809238,0.09174328782854743,0.03721909169910361,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False
2019-04-09T21:59:00+00:00,2019-09,PIPELINE_FOOD_FUEL_R14,-0.20732719799624205,,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.5504587155963248,2.6515151515151705,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,6,research_estimated,-0.2280414094537179,0.027007375373128868,0.014934317112857419,0.026029154569884028,0.0016416972143901425,-0.0488983328127846,-0.4132593637717374,0.15204485880338992,0.1,0.2824815536417502,0.0564686992677783,-0.0488983328127846,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False
2019-04-09T21:59:00+00:00,2019-10,PIPELINE_FOOD_FUEL_R14,0.27380406805749447,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.4612546125461358,2.735849056603792,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,7,research_estimated,0.19829057900893568,0.07143774693984434,0.0,0.01070812796820212,0.0010629054483158205,-0.007695291307803581,0.3593445537784812,0.40217688674434765,0.0,0.11621002199403706,0.03656026676839169,-0.007695291307803581,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False
2019-04-09T21:59:00+00:00,2019-11,PIPELINE_FOOD_FUEL_R14,0.0552787601679527,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2754820936639035,3.116147308781873,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,8,research_estimated,0.02417840585300269,0.024780272588740992,0.0,-0.007630898881345322,0.0006118714222524347,0.013339109185301899,0.04381639564394403,0.13950681970427026,0.0,-0.0828143751614413,0.02104625812291199,0.013339109185301899,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False
2019-04-09T21:59:00+00:00,2019-12,PIPELINE_FOOD_FUEL_R14,0.14017671625663414,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1831501831501825,3.207547169811327,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,9,research_estimated,0.10043726486739309,0.10527667390691701,0.0,-0.04753595728397575,0.00044985708035255004,-0.018451122314052763,0.1820136100610109,0.5926816952155132,0.0,-0.5158842570692518,0.015473525788581893,-0.018451122314052763,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False
2019-04-09T21:59:00+00:00,2020-01,PIPELINE_FOOD_FUEL_R14,0.8473896797929965,,0.0994602395416571,0.1863932898415576,HARD_BASE,1.4625228519195457,3.6414565826330487,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,10,research_estimated,0.2757485834212816,0.12174156457862854,0.22401475669286125,0.21428908243768857,0.00029343562054182966,0.011302257041994588,0.4997148737969213,0.6853749666943998,1.5,2.3255735322844586,0.010093169230957051,0.011302257041994588,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False
2019-04-09T21:59:00+00:00,2020-02,PIPELINE_FOOD_FUEL_R14,0.2456080660509914,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2702702702702675,3.7278657968313063,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,11,research_estimated,0.2080326073023136,0.01062931597878077,0.014934317112857419,-0.01469860497938596,0.00016969789016134927,0.0265407327462642,0.3769991737179563,0.05984042598890666,0.1,-0.15951669731706586,0.00583701978775511,0.0265407327462642,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False
2019-04-09T21:59:00+00:00,2020-03,PIPELINE_FOOD_FUEL_R14,-0.022215609172211284,,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.0898472596585708,3.4418604651162905,,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,12,research_estimated,0.062469135862191466,-0.10282738416217366,0.014934317112857419,0.04671971117706229,0.00012523026796961513,-0.04363661943011842,0.11320731354723074,-0.5788927983581525,0.1,0.5070259413749834,0.004307487567874347,-0.04363661943011842,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2019-04,PIPELINE_FOOD_FUEL_R14,0.3871075486743048,,0.3871075486743048,0.0930232558139509,HARD_BASE,0.0930232558139509,2.769818529130847,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2019-05,PIPELINE_FOOD_FUEL_R14,0.18390977461395722,,0.3871075486743048,0.0930232558139509,HARD_BASE,0.6505576208178487,2.9467680608364977,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,1,research_estimated,0.024574721245316736,0.046047912422174694,0.015053978141016278,0.011091361384545593,0.057295467107911405,0.029846334312992523,0.0446313868002784,0.2592383838003912,0.1,0.12036906490745512,1.970765664437957,0.029846334312992523,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2019-06,PIPELINE_FOOD_FUEL_R14,0.08577268502615798,,0.3871075486743048,0.0930232558139509,HARD_BASE,0.1846722068328699,2.7462121212121224,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,2,research_estimated,0.08592439861630946,-0.003462904380242027,0.0,-0.0040829653995750155,0.005120907517699737,0.0022732486719658183,0.156051620359952,-0.01949529712788752,0.0,-0.0443104061040811,0.17614148581138497,0.0022732486719658183,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2019-07,PIPELINE_FOOD_FUEL_R14,0.26333875157203107,,0.3871075486743048,0.0930232558139509,HARD_BASE,0.3686635944700533,2.9300567107750517,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,3,research_estimated,0.24852094259491303,-0.04363733781645641,0.007526989070508139,0.046131120814105864,0.006184274767857476,-0.0013872378588970433,0.45135137876842224,-0.2456674436220968,0.05,0.5006382609860527,0.21271763696400053,-0.0013872378588970433,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,True,failed_nonfinite,False,False
2019-05-12T21:59:00+00:00,2019-08,PIPELINE_FOOD_FUEL_R14,-0.007663750593258363,,0.3871075486743048,0.0930232558139509,HARD_BASE,0.0918273645546419,2.9272898961284195,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,4,research_estimated,0.08896564363184994,-0.10755671718975954,0.0,-0.030673282247466654,0.00438151351301428,0.037219091699103604,0.1615749783377713,-0.6055177762569286,0.0,-0.3328819766809238,0.1507088924409372,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2019-09,PIPELINE_FOOD_FUEL_R14,-0.22131389423777015,,0.3871075486743048,0.0930232558139509,HARD_BASE,-0.5504587155963248,2.6515151515151705,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,5,research_estimated,-0.2432870157727317,0.02702787744941561,0.015053978141016278,0.026029154569884028,0.002760444187430236,-0.04889833281278459,-0.44184578111979605,0.1521602804336345,0.1,0.2824815536417502,0.09494972111735625,-0.04889833281278459,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2019-10,PIPELINE_FOOD_FUEL_R14,0.21667610416718008,,0.3871075486743048,0.0930232558139509,HARD_BASE,0.4612546125461358,2.735849056603792,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,6,research_estimated,0.14097981183288422,0.07073170787025279,0.0,0.01070812796820212,0.0017722562614062504,-0.007515799765565295,0.2560405243311977,0.3982020610101694,0.0,0.11621002199403706,0.06095947838223215,-0.007515799765565295,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2019-11,PIPELINE_FOOD_FUEL_R14,-0.01029994417688244,,0.3871075486743048,0.0930232558139509,HARD_BASE,0.2754820936639035,3.116147308781873,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,7,research_estimated,-0.04046598114689959,0.023449750367252123,0.0,-0.007630898881345322,0.0010080762988084453,0.013339109185301899,-0.0734923028746148,0.13201630792716781,0.0,-0.0828143751614413,0.034674333888990314,0.013339109185301899,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2019-12,PIPELINE_FOOD_FUEL_R14,0.08552588941873876,,0.3871075486743048,0.0930232558139509,HARD_BASE,0.1831501831501825,3.207547169811327,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,8,research_estimated,0.04727413246343999,0.10347476397675234,0.0,-0.04753595728397575,0.0007341573195351997,-0.01842120705701305,0.08585692877494913,0.5825373869618166,0.0,-0.5158842570692518,0.02525246953499389,-0.01842120705701305,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2020-01,PIPELINE_FOOD_FUEL_R14,0.6981497005669199,,0.3871075486743048,0.0930232558139509,HARD_BASE,1.4625228519195457,3.6414565826330487,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,9,research_estimated,0.1269502048828693,0.12016034060577388,0.22580967211524416,0.21428908243768857,0.0004757706804614683,0.010464629844882552,0.23056064978078672,0.6764730659221971,1.5,2.3255735322844586,0.016364863898112376,0.010464629844882552,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2020-02,PIPELINE_FOOD_FUEL_R14,0.1257434724920225,,0.3871075486743048,0.0930232558139509,HARD_BASE,0.2702702702702675,3.7278657968313063,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,10,research_estimated,0.08971793951026343,0.008831264612644807,0.015053978141016278,-0.01469860497938596,0.0002742302555880015,0.026564664951895967,0.16294126070584194,0.04971784049852279,0.1,-0.15951669731706586,0.009432571181329171,0.026564664951895967,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2020-03,PIPELINE_FOOD_FUEL_R14,-0.13584665256531012,,0.3871075486743048,0.0930232558139509,HARD_BASE,-0.0898472596585708,3.4418604651162905,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,11,research_estimated,-0.07657830705236031,-0.09170229399744456,0.015053978141016278,0.050598314878869684,0.00020236781840734258,-0.03342071235379855,-0.13907771357592583,-0.5162612860434018,0.1,0.5491185109475216,0.006960752189230987,-0.03342071235379855,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,False,failed_nonfinite,True,False
2019-05-12T21:59:00+00:00,2020-04,PIPELINE_FOOD_FUEL_R14,0.11347385732508088,,0.3871075486743048,0.0930232558139509,HARD_BASE,-0.1798561151079125,3.159851301115256,,,research_estimated,True,False,2019-03,sa,2019-04,338,2019-04,12,research_estimated,0.15760774847705034,-0.09852074701028415,0.015053978141016278,0.06032955966627137,0.00013285270260210042,-0.02112953465157506,0.2862393560757381,-0.5546474939318672,0.1,0.6547269024545554,0.004569672924088164,-0.02112953465157506,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,False,failed_nonfinite,True,False
2019-06-10T21:59:00+00:00,2019-05,PIPELINE_FOOD_FUEL_R14,0.2254766707170906,,0.2254766707170906,0.6505576208178487,HARD_BASE,0.6505576208178487,2.9467680608364977,,,research_estimated,True,False,2019-04,sa,2019-05,339,2019-05,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False
2019-06-10T21:59:00+00:00,2019-06,PIPELINE_FOOD_FUEL_R14,0.08764950968295879,,0.2254766707170906,0.6505576208178487,HARD_BASE,0.1846722068328699,2.7462121212121224,,,research_estimated,True,False,2019-04,sa,2019-05,339,2019-05,1,research_estimated,0.03998081264782664,0.020820138796495285,0.0,-0.0040829653995750155,0.028622354716815394,0.0023091689213964837,0.07257328851067982,0.11721224368694973,0.0,-0.0443104061040811,0.9845098881037786,0.0023091689213964837,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,False,estimated,True,False
2019-06-10T21:59:00+00:00,2019-07,PIPELINE_FOOD_FUEL_R14,0.26961889585980353,,0.2254766707170906,0.6505576208178487,HARD_BASE,0.3686635944700533,2.9300567107750517,,,research_estimated,True,False,2019-04,sa,2019-05,339,2019-05,2,research_estimated,0.2680389168414055,-0.02211582058813685,0.007512620970735873,0.046131120814105864,-0.028496047870434665,-0.0014518943078722403,0.4865450288709646,-0.12450661244150384,0.05,0.5006382609860527,-0.9801653699665627,-0.0014518943078722403,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,False,estimated,True,False
2019-06-10T21:59:00+00:00,2019-08,PIPELINE_FOOD_FUEL_R14,-0.025488012302849347,,0.2254766707170906,0.6505576208178487,HARD_BASE,0.0918273645546419,2.9272898961284195,,,research_estimated,True,False,2019-04,sa,2019-05,339,2019-05,3,research_estimated,0.07844366688775933,-0.08842926158166829,0.0,-0.030673282247466654,-0.022048227060577342,0.037219091699103604,0.14239117446229516,-0.4978349212211926,0.0,-0.3328819766809238,-0.7583826617711225,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,False,estimated,True,False
2019-06-10T21:59:00+00:00,2019-09,PIPELINE_FOOD_FUEL_R14,-0.22481166804845407,,0.2254766707170906,0.6505576208178487,HARD_BASE,-0.5504587155963248,2.6515151515151705,,,research_estimated,True,False,2019-04,sa,2019-05,339,2019-05,4,research_estimated,-0.24741945321505404,0.04388664067979221,0.015025241941471746,0.026029154569884028,-0.013434919211763414,-0.0488983328127846,-0.4491165179531902,0.24707095722278852,0.1,0.2824815536417502,-0.4621146981343873,-0.0488983328127846,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,False,estimated,True,False
2019-06-10T21:59:00+00:00,2019-10,PIPELINE_FOOD_FUEL_R14,0.23940558447546711,,0.2254766707170906,0.6505576208178487,HARD_BASE,0.4612546125461358,2.735849056603792,,,research_estimated,True,False,2019-04,sa,2019-05,339,2019-05,5,research_estimated,0.16039264496344044,0.08407292488508665,0.0,0.01070812796820212,-0.008209209276380006,-0.007558904064882094,0.2911452000852605,0.4733098206225317,0.0,0.11621002199403706,-0.2823683720669301,-0.007558904064882094,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,False,estimated,True,False
2019-06-10T21:59:00+00:00,2019-11,PIPELINE_FOOD_FUEL_R14,0.0019877437704603484,,0.2254766707170906,0.6505576208178487,HARD_BASE,0.2754820936639035,3.116147308781873,,,research_estimated,True,False,2019-04,sa,2019-05,339,2019-05,6,research_estimated,-0.03211237609947916,0.03278935924994386,0.0,-0.007630898881345322,-0.00439744968396093,0.013339109185301897,-0.0582904793846817,0.1845960012231194,0.0,-0.0828143751614413,-0.15125704153735908,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,False,estimated,True,False
2019-06-10T21:59:00+00:00,2019-12,PIPELINE_FOOD_FUEL_R14,0.11053901835211456,,0.2254766707170906,0.6505576208178487,HARD_BASE,0.1831501831501825,3.207547169811327,,,research_estimated,True,False,2019-04,sa,2019-05,339,2019-05,7,research_estimated,0.0706796990583374,0.10883057204562593,0.0,-0.04753595728397575,-0.003006904360973825,-0.018428391106899186,0.12829799726163355,0.6126892647492508,0.0,-0.5158842570692518,-0.10342709763924268,-0.018428391106899186,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,False,estimated,True,False
2019-06-10T21:59:00+00:00,2020-01,PIPELINE_FOOD_FUEL_R14,0.746670452052956,,0.2254766707170906,0.6505576208178487,HARD_BASE,1.4625228519195457,3.6414565826330487,,,research_estimated,True,False,2019-04,sa,2019-05,339,2019-05,8,research_estimated,0.17694036702238852,0.1212198397040515,0.22537862912207618,0.21428908243768857,-0.0018232494749431422,0.01066578324169427,0.32118267375436715,0.6824377843953672,1.5,2.3255735322844586,-0.06271346834741708,0.01066578324169427,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,False,estimated,True,False
