period,as_of_eve,as_of_utc,BASE,CATEGORY,HARD_HALF,HARD_FULL,STRICT_ALL_MONTH_ADDITIONS,candidate_effect_pp,applied_adjustment_pp,strict_eligible,status,reasons,event_ids,admin_forecast,admin_weight
2023-03,2023-04-12T23:59:00,2023-04-12T21:59:00+00:00,0.29263385661464891,0.18020602696828533,0.22856958059145327,0.16450530456825765,0.29263385661464891,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.15130573207430068
2023-04,2023-05-10T23:59:00,2023-05-10T21:59:00+00:00,0.56409278889031511,0.44626938022587431,0.50267492196877284,0.44125705504723056,0.56409278889031511,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.151308249383833
2023-05,2023-06-11T23:59:00,2023-06-11T21:59:00+00:00,0.22898268041677386,0.17236988025936834,0.16802415321198316,0.10706562600719244,0.22898268041677386,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.1513086722460194
2023-06,2023-07-12T23:59:00,2023-07-12T21:59:00+00:00,0.035044079040744636,0.11671126702462309,-0.047130230432921749,-0.12930453990658813,0.035044079040744636,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.050000000000000003,0.15131455516186454
2023-07,2023-08-09T23:59:00,2023-08-09T21:59:00+00:00,0.38617514341012105,0.42343586195644478,0.36234265824241152,0.33851017307470194,0.38617514341012105,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.050000000000000003,0.15132198846090847
2023-08,2023-09-10T23:59:00,2023-09-10T21:59:00+00:00,0.4746143904367312,0.29288977115145276,0.47188412299930443,0.46915385556187772,0.4746143904367312,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.15133180342847347
2023-09,2023-10-09T23:59:00,2023-10-09T21:59:00+00:00,-0.24889839959904397,-0.40717978378345732,-0.27554807773133178,-0.30219775586361963,-0.24889839959904397,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.15000000000000002,0.15132431135019653
2023-10,2023-11-09T23:59:00,2023-11-09T22:59:00+00:00,0.29059742738357847,0.2561559415315513,0.28266153646166248,0.27472564553974649,0.29059742738357847,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.15134139866720384
2023-11,2023-12-10T23:59:00,2023-12-10T22:59:00+00:00,0.058492492932447127,-0.090747687851496478,0.038913113937578243,0.01933373494270936,0.058492492932447127,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.1513699976396897
2023-12,2024-01-10T23:59:00,2024-01-10T22:59:00+00:00,-0.13307024110083232,-0.17667267919445956,-0.14765019744245733,-0.16223015378408234,-0.13307024110083232,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.1513992407853805
2024-01,2024-02-14T23:59:00,2024-02-14T22:59:00+00:00,0.93191653765185667,1.0508249731389481,0.88578717468830925,0.83965781172476184,0.93191653765185667,,0,False,baseline_january_preserved,Existing January overlap retained; baseline is not strict-vintage certified.,poze_waiver;price_caps_2023;eru_tariffs_2024,0.90000000000000002,0.15141362530323763
2024-02,2024-03-10T23:59:00,2024-03-10T22:59:00+00:00,0.27062000125373109,0.25663650245583575,0.25803804466499669,0.24545608807626224,0.27062000125373109,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.15141362530323763
2024-03,2024-04-09T23:59:00,2024-04-09T21:59:00+00:00,0.17828022163150525,0.10715021728178237,0.17795882405921745,0.17763742648692965,0.17828022163150525,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.15141362530323763
2024-04,2024-05-12T23:59:00,2024-05-12T21:59:00+00:00,0.53551387459744904,0.48365384723651728,0.51693861357753856,0.49836335255762815,0.53551387459744904,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.15141362530323763
2024-05,2024-06-10T23:59:00,2024-06-10T21:59:00+00:00,0.2079810434726739,0.23455017883364879,0.21924642636613612,0.23051180925959833,0.2079810434726739,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.15000000000000002,0.17950941189003702
2024-06,2024-07-09T23:59:00,2024-07-09T21:59:00+00:00,0.049566412104763674,0.075029099742545846,0.081260739287702582,0.1129550664706415,0.049566412104763674,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.1794012768129864
2024-07,2024-08-11T23:59:00,2024-08-11T21:59:00+00:00,0.20998444901121854,0.39503341706708117,0.24684517534253225,0.28370590167384602,0.20998444901121854,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.050000000000000003,0.17951707654355889
2024-08,2024-09-09T23:59:00,2024-09-09T21:59:00+00:00,0.072815474352942833,0.029061402951009535,0.049788036794580742,0.026760599236218659,0.072815474352942833,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.17818135066552099
2024-09,2024-10-09T23:59:00,2024-10-09T21:59:00+00:00,-0.46517399207243548,-0.58064773494010291,-0.54284179103686681,-0.62050959000129813,-0.46517399207243548,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.15000000000000002,0.17807908842340825
2024-10,2024-11-10T23:59:00,2024-11-10T22:59:00+00:00,0.22184048110787941,0.3457083431502444,0.28435967663125583,0.3468788721546322,0.22184048110787941,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.17730847967960628
2024-11,2024-12-09T23:59:00,2024-12-09T22:59:00+00:00,0.13103934262291972,0.13370811747691991,0.1125881018490863,0.094136861075252876,0.13103934262291972,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.17679005698880518
2024-12,2025-01-12T23:59:00,2025-01-12T22:59:00+00:00,0.0042382525346020897,-0.031372630859773619,-0.029928734165286276,-0.064095720865174649,0.0042382525346020897,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.17670129137791427
2025-01,2025-02-05T23:59:00,2025-02-05T22:59:00+00:00,1.1241131790061303,1.1897039247806747,1.141778566097235,1.1594439531883396,1.1241131790061303,,0,False,baseline_january_preserved,Existing January overlap retained; baseline is not strict-vintage certified.,eru_tariffs_2025,0.90000000000000002,0.17667347669555081
2025-02,2025-03-04T23:59:00,2025-03-04T22:59:00+00:00,0.3273352565503001,0.3565201283955971,0.3449213748972017,0.36250749324410331,0.3273352565503001,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.17618669973275852
2025-03,2025-04-03T23:59:00,2025-04-03T21:59:00+00:00,0.025961209336477623,-0.0041966322421708308,0.01279907147341732,-0.00036306638964298324,0.025961209336477623,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.17529100721142366
2025-04,2025-05-05T23:59:00,2025-05-05T21:59:00+00:00,0.18877312963371129,0.22226360858491387,0.17127147038237248,0.15376981113103366,0.18877312963371129,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.1750877374126095
2025-05,2025-06-03T23:59:00,2025-06-03T21:59:00+00:00,0.26160048427664928,0.33227403545303963,0.28433448256408073,0.30706848085151223,0.26160048427664928,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.15000000000000002,0.17515807427924232
2025-06,2025-07-03T23:59:00,2025-07-03T21:59:00+00:00,0.21403896943571182,0.24937406235027654,0.21877442075846298,0.22350987208121414,0.21403896943571182,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.17547295456651549
2025-07,2025-08-04T23:59:00,2025-08-04T21:59:00+00:00,0.48269967797512903,0.60111505045577807,0.55845684029107034,0.63421400260701177,0.48269967797512903,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.17509349196581353
2025-08,2025-09-03T23:59:00,2025-09-03T21:59:00+00:00,0.12246127477104277,0.09123946597791481,0.09808353927722599,0.073705803783409213,0.12246127477104277,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.050000000000000003,0.17436714032917716
2025-09,2025-10-05T23:59:00,2025-10-05T21:59:00+00:00,-0.47969238767815658,-0.50414161329815177,-0.52221021069654983,-0.56472803371494296,-0.47969238767815658,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.15000000000000002,0.17446025818029648
2025-10,2025-11-04T23:59:00,2025-11-04T22:59:00+00:00,0.24018251506517188,0.33564303956943664,0.28619898904433005,0.33221546302348826,0.24018251506517188,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.17425301695806111
2025-11,2025-12-03T23:59:00,2025-12-03T22:59:00+00:00,0.013912520901711065,0.032516375361667495,0.02817917668424684,0.042445832466782615,0.013912520901711065,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.050000000000000003,0.17384683928788616
2025-12,2026-01-06T23:59:00,2026-01-06T22:59:00+00:00,-0.31763598442656887,-0.32652124031256685,-0.31922200599149242,-0.32080802755641596,-0.31763598442656887,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.17408599769591834
2026-01,2026-02-04T23:59:00,2026-02-04T22:59:00+00:00,0.85145245884748144,0.90954010717061973,0.85328944027911402,0.85512642171074671,0.85145245884748144,,0,False,baseline_january_preserved,Existing January overlap retained; baseline is not strict-vintage certified.,eru_tariffs_2026,0.65000000000000002,0.173966574259837
2026-02,2026-03-03T23:59:00,2026-03-03T22:59:00+00:00,0.075851439715059865,0.099560253181578351,0.094157196964034989,0.11246295421301011,0.075851439715059865,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.050000000000000003,0.173966574259837
2026-03,2026-04-06T23:59:00,2026-04-06T21:59:00+00:00,0.58314774254645907,0.57112359837184334,0.57459755321712613,0.5660473638877932,0.58314774254645907,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.173966574259837
2026-04,2026-05-05T23:59:00,2026-05-05T21:59:00+00:00,0.49803191433035532,0.52084794418586466,0.47280349929436438,0.44757508425837345,0.49803191433035532,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.173966574259837
2026-05,2026-06-03T23:59:00,2026-06-03T21:59:00+00:00,0.36764935566655854,0.35791607879623843,0.38523832281470799,0.40282728996285749,0.36764935566655854,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.20000000000000001,0.17158732433790325
2026-06,2026-07-06T23:59:00,2026-07-06T21:59:00+00:00,-0.05839529757472206,-0.097223960090267542,-0.082817900723228074,-0.10724050387173409,-0.05839529757472206,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0.10000000000000001,0.17269929388230998
2026-07,2026-08-04T23:59:00,2026-08-04T21:59:00+00:00,0.44767252748945857,0.54010980976688827,0.51244779504667282,0.577223062603887,0.44767252748945857,,0,False,no_evidenced_event,No complete independent incremental event payload; retain baseline.,,0,0.17897619560268671
