period,headline_mm,eurczk
2007-07,0.4,28.33
2007-08,0.3,27.858
2007-09,-0.3,27.573
2007-10,0.6,27.336
2007-11,0.9,26.731
2007-12,0.5,26.3
2008-01,3.0,26.051
2008-02,0.3,25.376
2008-03,-0.1,25.221
2008-04,0.4,25.067
2008-05,0.5,25.098
2008-06,0.2,24.314
2008-07,0.5,23.529
2008-08,-0.1,24.286
2008-09,-0.2,24.497
2008-10,0.0,24.787
2008-11,-0.5,25.183
2008-12,-0.3,26.106
2009-01,1.5,27.169
2009-02,0.1,28.459
2009-03,0.2,27.229
2009-04,-0.1,26.76
2009-05,0.0,26.738
2009-06,0.0,26.545
2009-07,-0.4,25.787
2009-08,-0.2,25.649
2009-09,-0.4,25.349
2009-10,-0.2,25.836
2009-11,0.2,25.827
2009-12,0.2,26.076
2010-01,1.2,26.136
2010-02,0.0,25.976
2010-03,0.3,25.54
2010-04,0.3,25.313
2010-05,0.1,25.666
2010-06,0.0,25.78
2010-07,0.3,25.305
2010-08,-0.3,24.807
2010-09,-0.3,24.651
2010-10,-0.2,24.526
2010-11,0.2,24.637
2010-12,0.5,25.165
2011-01,0.7,24.449
2011-02,0.1,24.276
2011-03,0.1,24.392
2011-04,0.3,24.291
2011-05,0.5,24.383
2011-06,-0.2,24.285
2011-07,0.3,24.341
2011-08,-0.3,24.273
2011-09,-0.2,24.557
2011-10,0.3,24.848
2011-11,0.4,25.453
2011-12,0.4,25.515
2012-01,1.8,25.532
2012-02,0.2,25.041
2012-03,0.2,24.676
2012-04,0.0,24.799
2012-05,0.2,25.322
2012-06,0.2,25.641
2012-07,-0.1,25.434
2012-08,-0.1,25.02
2012-09,-0.1,24.731
2012-10,0.2,24.938
2012-11,-0.2,25.365
2012-12,0.1,25.216
2013-01,1.3,25.563
2013-02,0.1,25.476
2013-03,0.1,25.662
2013-04,0.1,25.84
2013-05,-0.2,25.889
2013-06,0.4,25.761
2013-07,-0.2,25.949
2013-08,-0.2,25.818
2013-09,-0.4,25.787
2013-10,0.2,25.658
2013-11,-0.1,26.925
2013-12,0.4,27.517
2014-01,0.1,27.484
2014-02,0.2,27.443
2014-03,0.0,27.394
2014-04,0.0,27.45
2014-05,0.1,27.44
2014-06,0.0,27.451
2014-07,0.2,27.457
2014-08,-0.1,27.816
2014-09,-0.2,27.598
2014-10,0.2,27.58
2014-11,-0.2,27.666
2014-12,-0.1,27.634
2015-01,0.1,27.895
2015-02,0.2,27.608
2015-03,0.1,27.379
2015-04,0.3,27.443
2015-05,0.3,27.396
2015-06,0.1,27.306
2015-07,-0.1,27.091
2015-08,-0.2,27.041
2015-09,-0.2,27.082
2015-10,0.0,27.103
2015-11,-0.4,27.04
2015-12,-0.1,27.026
2016-01,0.6,27.026
2016-02,0.1,27.039
2016-03,-0.1,27.051
2016-04,0.6,27.031
2016-05,-0.2,27.026
2016-06,0.1,27.061
2016-07,0.3,27.038
2016-08,-0.2,27.025
2016-09,-0.2,27.021
2016-10,0.3,27.021
2016-11,0.3,27.032
2016-12,0.3,27.03
2017-01,0.8,27.02
2017-02,0.4,27.02
2017-03,0.0,27.02
2017-04,0.0,26.824
2017-05,0.2,26.564
2017-06,0.0,26.263
2017-07,0.5,26.074
2017-08,-0.1,26.101
2017-09,-0.1,26.075
2017-10,0.5,25.765
2017-11,0.1,25.536
2017-12,0.1,25.647
2018-01,0.6,25.452
2018-02,0.0,25.319
2018-03,-0.1,25.429
2018-04,0.3,25.364
2018-05,0.5,25.644
2018-06,0.4,25.777
2018-07,0.2,25.842
2018-08,0.1,25.683
2018-09,-0.3,25.608
2018-10,0.4,25.818
2018-11,-0.1,25.934
2018-12,0.1,25.83
2019-01,1.0,25.649
2019-02,0.2,25.725
2019-03,0.2,25.676
2019-04,0.1,25.677
2019-05,0.7,25.77
2019-06,0.2,25.604
2019-07,0.4,25.551
2019-08,0.1,25.802
2019-09,-0.6,25.867
2019-10,0.5,25.699
2019-11,0.3,25.53
2019-12,0.2,25.498
2020-01,1.5,25.215
2020-02,0.3,25.05
2020-03,-0.1,26.575
2020-04,-0.2,27.263
2020-05,0.4,27.268
2020-06,0.6,26.68
2020-07,0.4,26.505
2020-08,0.0,26.166
2020-09,-0.6,26.721
2020-10,0.2,27.202
2020-11,0.0,26.463
2020-12,-0.2,26.312
2021-01,1.3,26.141
2021-02,0.2,25.875
2021-03,0.2,26.179
2021-04,0.5,25.924
2021-05,0.2,25.558
2021-06,0.5,25.454
2021-07,1.0,25.641
2021-08,0.7,25.468
2021-09,0.2,25.387
2021-10,1.0,25.485
2021-11,0.2,25.4
2021-12,0.4,25.257
2022-01,4.4,24.469
2022-02,1.3,24.439
2022-03,1.7,25.008
2022-04,1.8,24.437
2022-05,1.8,24.748
2022-06,1.6,24.719
2022-07,1.3,24.577
2022-08,0.4,24.568
2022-09,0.8,24.573
2022-10,-1.4,24.532
2022-11,1.2,24.367
2022-12,0.0,24.269
2023-01,6.0,23.958
2023-02,0.6,23.712
2023-03,0.1,23.683
2023-04,-0.2,23.438
2023-05,0.3,23.604
2023-06,0.3,23.696
2023-07,0.5,23.902
2023-08,0.2,24.112
2023-09,-0.7,24.387
2023-10,0.1,24.586
2023-11,0.1,24.489
2023-12,-0.4,24.483
2024-01,1.5,24.716
2024-02,0.3,25.232
2024-03,0.1,25.29
2024-04,0.7,25.28
2024-05,0.0,24.806
2024-06,-0.3,24.779
2024-07,0.7,25.305
2024-08,0.3,25.179
2024-09,-0.4,25.099
2024-10,0.3,25.294
2024-11,0.1,25.302
2024-12,-0.3,25.137
2025-01,1.3,25.162
2025-02,0.2,25.076
2025-03,0.1,25.003
2025-04,-0.1,25.04
2025-05,0.5,24.923
2025-06,0.3,24.806
2025-07,0.5,24.625
2025-08,0.1,24.517
2025-09,-0.6,24.347
2025-10,0.5,24.315
2025-11,-0.3,24.239
2025-12,-0.3,24.26
2026-01,0.9,24.279
2026-02,-0.1,24.26
2026-03,0.6,24.437
2026-04,0.5,24.382
2026-05,0.1,24.313
2026-06,-0.3,24.21
2026-07,0.6,24.21
2026-08,,24.179
