origin,max_abs_recorded_minus_reproduced,max_abs_bbg_minus_frozen,cum12_bbg_minus_frozen
2019-02,0.0,0.04484052635891356,0.0030933280179081812
2019-03,0.0,0.04484052635891356,0.006709178105858804
2019-04,0.0,0.04484052635891356,0.007892069320133643
2019-05,0.0,0.04484052635891356,0.01805054132054229
2019-06,0.0,0.04484052635891356,0.0027052128165196976
2019-07,0.0,0.04554169101877781,0.003406377476383504
2019-08,0.0,0.04554169101877781,0.013280265143525316
2019-09,0.0,0.04554169101877781,-0.0010228194831296555
2019-10,0.0,0.04554169101877781,-0.0009193625866208421
2019-11,0.0,0.04554169101877781,5.657774030920493e-05
2019-12,0.0,0.04554169101877781,0.0010694709626681842
2020-01,0.0,0.04554169101877781,-0.0009612644203906839
2020-02,0.0,0.04554169101877781,-0.0025992707481137245
2020-03,0.0,0.04554169101877781,-0.01230569389902092
2020-04,0.0,0.04554169101877781,-0.010335462758355618
2020-05,0.0,0.04554169101877781,0.01693751641491037
2020-06,0.0,0.04554169101877781,0.017847517338160035
2020-07,0.0,0.02521845826331859,-0.005634276408729377
2020-08,0.0,0.023159400865890856,-0.0035752190113012006
2020-09,0.0,0.023159400865890856,0.003441830680895208
2020-10,0.0,0.023159400865890856,0.0015450657467699358
2020-11,0.0,0.023159400865890856,-0.0018237721093061765
2020-12,0.0,0.023159400865890856,0.010307902055119555
2021-01,0.0,0.023159400865890856,-0.017384049336341967
2021-02,0.0,0.027143235774462315,-0.0002858864144519302
2021-03,0.0,0.027143235774462315,0.010677059135524303
2021-04,0.0,0.027143235774462315,-0.0046626303219019505
2021-05,0.0,0.027143235774462315,-0.00606473845628841
2021-06,0.0,0.027143235774462315,-0.003733851467195848
2021-07,0.0,0.027143235774462315,-0.00014672729716824762
2021-08,0.0,0.033300989220249766,-0.010288315651526325
2021-09,0.0,0.033300989220249766,-0.0006141900039020598
2021-10,0.0,0.033300989220249766,0.007476452661770772
2021-11,0.0,0.033300989220249766,-0.0015583204980496035
2021-12,0.0,0.033300989220249766,0.005555387587813598
2022-01,0.0,0.033300989220249766,-0.0009786647389864456
2022-02,0.0,0.03383121276973222,0.005709312256283461
2022-03,0.0,0.03383121276973222,-0.0028297717060796757
2022-04,0.0,0.03383121276973222,0.011286654796968776
2022-05,0.0,0.03383121276973222,0.009167116334546144
2022-06,0.0,0.03383121276973222,0.012109132592443395
2022-07,0.0,0.03383121276973222,-0.005133529095189715
2022-08,0.0,0.03383121276973222,0.00597451238612301
2022-09,0.0,0.03383121276973222,-0.0034685364103177463
2022-10,0.0,0.03383121276973222,-0.0017749722419324598
2022-11,0.0,0.03383121276973222,0.0043439704897521025
2022-12,0.0,0.03383121276973222,0.0010423702833213255
2023-01,0.0,0.03383121276973222,0.004717572610226206
2023-02,0.0,0.03394999323787751,0.004836353078370159
2023-03,0.0,0.03394999323787751,-0.000777350383860842
2023-04,0.0,0.03394999323787751,0.002466618134778109
2023-05,0.0,0.03394999323787751,0.002529622840810042
2023-06,0.0,0.03394999323787751,0.007759884492022806
2023-07,0.0,0.03394999323787751,-0.00024376321656482958
2023-08,0.0,0.03394999323787751,0.0056587451652676535
2023-09,0.0,0.03394999323787751,-0.004201935347856178
2023-10,0.0,0.03394999323787751,-0.0017600601596772236
2023-11,0.0,0.03394999323787751,0.000528149116432175
2023-12,0.0,0.03394999323787751,0.008340510006859425
2024-01,0.0,0.03394999323787751,0.004944390708245372
2024-02,0.0,0.032617328855523375,0.00361172632589124
2024-03,0.0,0.032617328855523375,0.004673328934874377
2024-04,0.0,0.032617328855523375,-0.00603136340761079
2024-05,0.0,0.032617328855523375,-0.0005696537251065337
2024-06,0.0,0.032617328855523375,0.0024826888513329592
2024-07,0.0,0.032617328855523375,-0.001939869932868099
2024-08,0.0,0.032617328855523375,0.010105840669510258
2024-09,0.0,0.032617328855523375,0.007904458033039852
2024-10,0.0,0.032617328855523375,0.0019455142922142343
2024-11,0.0,0.032617328855523375,0.0066501158704106444
2024-12,0.0,0.032617328855523375,-0.0006751110033453855
2025-01,0.0,0.032617328855523375,0.004512055292110517
2025-02,0.0,0.03292059096007227,0.004815317396658969
2025-03,0.0,0.03292059096007227,0.002643656601381217
2025-04,0.0,0.03292059096007227,3.8582187295688186e-05
2025-05,0.0,0.03292059096007227,0.007345720251090704
2025-06,0.0,0.03292059096007227,0.002997154938438662
2025-07,0.0,0.03292059096007227,0.0020835008741313388
2025-08,0.0,0.03292059096007227,-0.0018789305661002231
2025-09,0.0,0.03292059096007227,0.0008727206325822578
2025-10,0.0,0.03292059096007227,0.005662557311596039
2025-11,0.0,0.03292059096007227,0.004544560721321922
2025-12,0.0,0.03292059096007227,-0.003776703377247337
2026-01,0.0,0.03292059096007227,0.007154778816834018
2026-02,0.0,0.023274186511264894,-0.0024916256319729158
2026-03,0.0,0.023274186511264894,-0.0007188152212229681
2026-04,0.0,0.023274186511264894,0.005730898604083379
2026-05,0.0,0.023274186511264894,-0.0032323422564406457
2026-06,0.0,0.023274186511264894,0.0004162001869030263
2026-07,0.0,0.023274186511264894,0.003094476079700925
