origin,h,model,target,as_of_utc,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,core_mm_forecast,core_mm_actual,core_cumulative_log_forecast,core_cumulative_log_actual,row_present,headline_yy_forecast_finite,headline_yy_actual_finite,headline_mm_forecast_finite,headline_mm_actual_finite,headline_cumulative_log_forecast_finite,headline_cumulative_log_actual_finite,core_mm_forecast_finite,core_mm_actual_finite,core_cumulative_log_forecast_finite,core_cumulative_log_actual_finite,status,origin_status,converged,fallback_used
2019-02,12,INDEPENDENT_BRIDGE,2020-02,2019-03-10T22:59:00+00:00,0.3217704998290794,0.2702702702702675,3.7278657968313063,,,3.660060864484629,0.5036205742851665,0.7,3.2847085923021693,3.1819474508761125,True,False,True,True,True,False,True,True,True,True,True,estimated,failed_nonfinite,True,False
2019-02,12,STABLE_PIPELINE_R14B,2020-02,2019-03-10T22:59:00+00:00,0.39590401663689234,0.2702702702702675,3.7278657968313063,2.8186565461526536,2.7796634478751203,3.660060864484629,0.5036205742851665,0.7,3.2847085923021693,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,STABLE_LOCAL_CORE_R14B,2020-02,2019-03-10T22:59:00+00:00,0.32876847100754364,0.2702702702702675,3.7278657968313063,2.7640080173900476,2.726498916550642,3.660060864484629,0.3809646082238606,0.7,3.1867400872636455,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,STATE_SLOW_R15,2020-02,2019-03-10T22:59:00+00:00,0.28918492838209187,0.2702702702702675,3.7278657968313063,2.3854455707604623,2.3574383417407687,3.660060864484629,0.3086458743051897,0.7,2.5125206039883734,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,STATE_MID_R15,2020-02,2019-03-10T22:59:00+00:00,0.32061576447896184,0.2702702702702675,3.7278657968313063,2.725845453620753,2.689355900909316,3.660060864484629,0.3660696954633636,0.7,3.1188354608873494,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,STATE_FAST_R15,2020-02,2019-03-10T22:59:00+00:00,0.3448780342643371,0.2702702702702675,3.7278657968313063,2.999715375016489,2.9556038888371874,3.660060864484629,0.41039661813105244,0.7,3.605076501663881,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,STATE_ADAPT_R15,2020-02,2019-03-10T22:59:00+00:00,0.32061576447896184,0.2702702702702675,3.7278657968313063,2.725845453620753,2.689355900909316,3.660060864484629,0.3660696954633636,0.7,3.1188354608873494,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,ENET_DOMESTIC_R15,2020-02,2019-03-10T22:59:00+00:00,0.3332124060717603,0.2702702702702675,3.7278657968313063,2.671834066734629,2.6367638869613703,3.660060864484629,0.38908363285240133,0.7,3.0231624709715503,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,ENET_IMPORTED_R15,2020-02,2019-03-10T22:59:00+00:00,0.3669174569087881,0.2702702702702675,3.7278657968313063,2.6695307965766615,2.634520529750223,3.660060864484629,0.45066242144801855,0.7,3.01950109634605,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,ENET_BOTH_R15,2020-02,2019-03-10T22:59:00+00:00,0.3612695948298487,0.2702702702702675,3.7278657968313063,2.3786451877331944,2.3507961780639466,3.660060864484629,0.44034383428261553,0.7,2.501557982967804,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,ENET_WIDE_R15,2020-02,2019-03-10T22:59:00+00:00,0.31319375708539515,0.2702702702702675,3.7278657968313063,2.3921000590089814,2.3639375780026315,3.660060864484629,0.35250976266713546,0.7,2.5245990539538443,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,RF_RESIDUAL_R15,2020-02,2019-03-10T22:59:00+00:00,0.36804132802130396,0.2702702702702675,3.7278657968313063,2.9383349824111895,2.8959933464276117,3.660060864484629,0.452715722657412,0.7,3.4967251011386473,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,BLEND_LINEAR_RF_R15,2020-02,2019-03-10T22:59:00+00:00,0.3646553571672119,0.2702702702702675,3.7278657968313063,2.658066036316475,2.623353243473132,3.660060864484629,0.44652958799103143,0.7,2.999141542053226,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-02,12,BLEND_WIDE_STATE_R15,2020-02,2019-03-10T22:59:00+00:00,0.31690463543015346,0.2702702702702675,3.7278657968313063,2.55880317303451,2.5266137586484336,3.660060864484629,0.3592895000483617,0.7,2.821717257420597,3.1819474508761125,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,0,INDEPENDENT_BRIDGE,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,estimated,failed_nonfinite,True,False
2019-03,0,STABLE_PIPELINE_R14B,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,STABLE_LOCAL_CORE_R14B,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,STATE_SLOW_R15,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,STATE_MID_R15,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,STATE_FAST_R15,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,STATE_ADAPT_R15,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,ENET_DOMESTIC_R15,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,ENET_IMPORTED_R15,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,ENET_BOTH_R15,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,ENET_WIDE_R15,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,RF_RESIDUAL_R15,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,BLEND_LINEAR_RF_R15,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,0,BLEND_WIDE_STATE_R15,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,True,True,True,True,True,True,True,False,True,False,False,research_estimated,research_estimated,True,False
2019-03,1,INDEPENDENT_BRIDGE,2019-04,2019-04-09T21:59:00+00:00,0.34301094895950196,0.0930232558139509,2.769818529130847,2.937094221029207,0.34242400820172825,0.09298001599665273,0.406902947908865,0.4,0.40607733673014906,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,estimated,failed_nonfinite,True,False
2019-03,1,STABLE_PIPELINE_R14B,2019-04,2019-04-09T21:59:00+00:00,0.2990123824116199,0.0930232558139509,2.769818529130847,2.89195819663152,0.2985662295344167,0.09298001599665273,0.406902947908865,0.4,0.40607733673014906,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,STABLE_LOCAL_CORE_R14B,2019-04,2019-04-09T21:59:00+00:00,0.3452532700675915,0.0930232558139509,2.769818529130847,2.939394510974609,0.3446586392270239,0.09298001599665273,0.4907012363807908,0.4,0.489501221919977,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,STATE_SLOW_R15,2019-04,2019-04-09T21:59:00+00:00,0.3222914227433119,0.0930232558139509,2.769818529130847,2.915839050368483,0.32177317714629905,0.09298001599665273,0.44908950262161385,0.4,0.44808410468205007,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,STATE_MID_R15,2019-04,2019-04-09T21:59:00+00:00,0.3376750722212208,0.0930232558139509,2.769818529130847,2.9316204003677995,0.33710623014811386,0.09298001599665273,0.47696793580161184,0.4,0.4758340478345873,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,STATE_FAST_R15,2019-04,2019-04-09T21:59:00+00:00,0.3442600404465341,0.0930232558139509,2.769818529130847,2.9383756042254587,0.3436688220664942,0.09298001599665273,0.4889012938078136,0.4,0.48771005251734584,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,STATE_ADAPT_R15,2019-04,2019-04-09T21:59:00+00:00,0.3376750722212208,0.0930232558139509,2.769818529130847,2.9316204003677995,0.33710623014811386,0.09298001599665273,0.47696793580161184,0.4,0.4758340478345873,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,ENET_DOMESTIC_R15,2019-04,2019-04-09T21:59:00+00:00,0.33673838698850467,0.0930232558139509,2.769818529130847,2.9306594998013953,0.33617269286592977,0.09298001599665273,0.4752704636440158,0.4,0.4741446193702353,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,ENET_IMPORTED_R15,2019-04,2019-04-09T21:59:00+00:00,0.26689438572242635,0.0930232558139509,2.769818529130847,2.85900988044966,0.26653885511044095,0.09298001599665273,0.34869833099654607,0.4,0.34809178796101364,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,ENET_BOTH_R15,2019-04,2019-04-09T21:59:00+00:00,0.29649554956211804,0.0930232558139509,2.769818529130847,2.8893762982240716,0.29605686840706047,0.09298001599665273,0.40234191338186137,0.4,0.40153468279911264,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,ENET_WIDE_R15,2019-04,2019-04-09T21:59:00+00:00,0.26471601489212887,0.0930232558139509,2.769818529130847,2.8567751940346713,0.2643662591530941,0.09298001599665273,0.34475066138011895,0.4,0.3441577585876022,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,RF_RESIDUAL_R15,2019-04,2019-04-09T21:59:00+00:00,0.33812504955930534,0.0930232558139509,2.769818529130847,2.9320820105906704,0.33755469213287953,0.09298001599665273,0.47778339010394216,0.4,0.4766456278514363,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,BLEND_LINEAR_RF_R15,2019-04,2019-04-09T21:59:00+00:00,0.31730639102189906,0.0930232558139509,2.769818529130847,2.9107251448243994,0.31680403668075074,0.09298001599665273,0.44005556864221906,0.4,0.4390901553252744,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,1,BLEND_WIDE_STATE_R15,2019-04,2019-04-09T21:59:00+00:00,0.3011835348346885,0.0930232558139509,2.769818529130847,2.894185478027883,0.30073088586810154,0.09298001599665273,0.41083753624156377,0.4,0.4099959032110948,0.39920212695374535,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,INDEPENDENT_BRIDGE,2019-05,2019-04-09T21:59:00+00:00,,0.6505576208178487,2.9467680608364977,,,0.7414306439227463,0.13511190008780816,0.1,0.5410980428236142,0.49915216026209863,True,False,True,False,True,False,True,True,True,True,True,failed_nonfinite,failed_nonfinite,False,True
2019-03,2,STABLE_PIPELINE_R14B,2019-05,2019-04-09T21:59:00+00:00,0.1930602570024609,0.6505576208178487,2.9467680608364977,2.6006273329963423,0.49144036473569325,0.7414306439227463,0.13511190008780816,0.1,0.5410980428236142,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,STABLE_LOCAL_CORE_R14B,2019-05,2019-04-09T21:59:00+00:00,0.2339851751271257,0.6505576208178487,2.9467680608364977,2.6898569704089508,0.5783704953109183,0.7414306439227463,0.20927652513167283,0.1,0.6985590687735134,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,STATE_SLOW_R15,2019-05,2019-04-09T21:59:00+00:00,0.20749550175967407,0.6505576208178487,2.9467680608364977,2.6392261140542197,0.5290537043134305,0.7414306439227463,0.16127162291422723,0.1,0.6092258245602262,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,STATE_MID_R15,2019-05,2019-04-09T21:59:00+00:00,0.2249665697786809,0.6505576208178487,2.9467680608364977,2.6728628292700747,0.5618201290182978,0.7414306439227463,0.19293290088669507,0.1,0.6685810722395862,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,STATE_FAST_R15,2019-05,2019-04-09T21:59:00+00:00,0.23246157501103976,0.6505576208178487,2.9467680608364977,2.6872796186290566,0.5758606231578299,0.7414306439227463,0.20651543881789955,0.1,0.6940125413355787,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,STATE_ADAPT_R15,2019-05,2019-04-09T21:59:00+00:00,0.2249665697786809,0.6505576208178487,2.9467680608364977,2.6728628292700747,0.5618201290182978,0.7414306439227463,0.19293290088669507,0.1,0.6685810722395862,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,ENET_DOMESTIC_R15,2019-05,2019-04-09T21:59:00+00:00,0.22403253243063173,0.6505576208178487,2.9467680608364977,2.6709475029314476,0.5599546466007034,0.7414306439227463,0.19124022725729364,0.1,0.6652022153108821,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,ENET_IMPORTED_R15,2019-05,2019-04-09T21:59:00+00:00,0.15438597087382974,0.6505576208178487,2.9467680608364977,2.5281813880937065,0.42080577336220343,0.7414306439227463,0.06502589720731823,0.1,0.41309655249243893,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,ENET_BOTH_R15,2019-05,2019-04-09T21:59:00+00:00,0.1839034561573562,0.6505576208178487,2.9467680608364977,2.588676148161828,0.47979142919639334,0.7414306439227463,0.11851783631448938,0.1,0.5199823421686369,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,ENET_WIDE_R15,2019-05,2019-04-09T21:59:00+00:00,0.1522137580083629,0.6505576208178487,2.9467680608364977,2.5237302402083017,0.41646428944161207,0.7414306439227463,0.06108938712824947,0.1,0.4052284937456161,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,RF_RESIDUAL_R15,2019-05,2019-04-09T21:59:00+00:00,0.22541527509063286,0.6505576208178487,2.9467680608364977,2.6737829456204243,0.5627162881417,0.7414306439227463,0.193746050008087,0.1,0.6702042322732842,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,BLEND_LINEAR_RF_R15,2019-05,2019-04-09T21:59:00+00:00,0.20465546813410168,0.6505576208178487,2.9467680608364977,2.631217145411435,0.5212503707991891,0.7414306439227463,0.15612488008358982,0.1,0.5950932872209606,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,2,BLEND_WIDE_STATE_R15,2019-05,2019-04-09T21:59:00+00:00,0.18857818911859672,0.6505576208178487,2.9467680608364977,2.5982584399116666,0.48913148954286867,0.7414306439227463,0.12698944317743993,0.1,0.5369047829926012,0.49915216026209863,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,INDEPENDENT_BRIDGE,2019-06,2019-04-09T21:59:00+00:00,,0.1846722068328699,2.7462121212121224,,,0.925932541279676,0.18983809674547014,0.3,0.730756174779364,0.7987030582419465,True,False,True,False,True,False,True,True,True,True,True,failed_nonfinite,failed_nonfinite,False,True
2019-03,3,STABLE_PIPELINE_R14B,2019-06,2019-04-09T21:59:00+00:00,0.11380071062680507,0.1846722068328699,2.7462121212121224,2.3283065624633723,0.605176371438167,0.925932541279676,0.18983809674547014,0.3,0.730756174779364,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,STABLE_LOCAL_CORE_R14B,2019-06,2019-04-09T21:59:00+00:00,0.1627851920545981,0.1846722068328699,2.7462121212121224,2.4674109238317903,0.7410233358846958,0.925932541279676,0.2786083585941047,0.3,0.976780033654259,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,STATE_SLOW_R15,2019-06,2019-04-09T21:59:00+00:00,0.13340166658323274,0.1846722068328699,2.7462121212121224,2.38684495925753,0.6623664699282266,0.925932541279676,0.225359183057275,0.3,0.8343314546756652,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,STATE_MID_R15,2019-06,2019-04-09T21:59:00+00:00,0.15259026160652212,0.1846722068328699,2.7462121212121224,2.4400258176720655,0.7142940899790754,0.925932541279676,0.26013298396472595,0.3,0.9283762959812765,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,STATE_FAST_R15,2019-06,2019-04-09T21:59:00+00:00,0.16083372477910707,0.1846722068328699,2.7462121212121224,2.46284283699846,0.7365651490135483,0.925932541279676,0.27507188630767787,0.3,0.9687067972748828,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,STATE_ADAPT_R15,2019-06,2019-04-09T21:59:00+00:00,0.15259026160652212,0.1846722068328699,2.7462121212121224,2.4400258176720655,0.7142940899790754,0.925932541279676,0.26013298396472595,0.3,0.9283762959812765,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,ENET_DOMESTIC_R15,2019-06,2019-04-09T21:59:00+00:00,0.1516555977932566,0.1846722068328699,2.7462121212121224,2.4371588415886674,0.7114953634265281,0.925932541279676,0.25843917504758296,0.3,0.9233080105882203,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,ENET_IMPORTED_R15,2019-06,2019-04-09T21:59:00+00:00,0.08196232381286135,0.1846722068328699,2.7462121212121224,2.223533232258362,0.5027345264047774,0.925932541279676,0.1321401921860825,0.3,0.5451495163605555,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,ENET_BOTH_R15,2019-06,2019-04-09T21:59:00+00:00,0.11149960667497819,0.1846722068328699,2.7462121212121224,2.3140353681110133,0.5912289212273631,0.925932541279676,0.1856680087014493,0.3,0.7054782008748526,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,ENET_WIDE_R15,2019-06,2019-04-09T21:59:00+00:00,0.0797886540294184,0.1846722068328699,2.7462121212121224,2.2168752243829215,0.49622112924610784,0.925932541279676,0.12820104186286985,0.3,0.5333474282403213,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,RF_RESIDUAL_R15,2019-06,2019-04-09T21:59:00+00:00,0.15303926786818545,0.1846722068328699,2.7462121212121224,2.4414031128809617,0.7156385702632148,0.925932541279676,0.26094667847077657,0.3,0.9308110360318234,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,BLEND_LINEAR_RF_R15,2019-06,2019-04-09T21:59:00+00:00,0.13226553716761597,0.1846722068328699,2.7462121212121224,2.3776940772974897,0.6534285141579665,0.925932541279676,0.2233002757711602,0.3,0.8181446184533381,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,3,BLEND_WIDE_STATE_R15,2019-06,2019-04-09T21:59:00+00:00,0.11617747501148191,0.1846722068328699,2.7462121212121224,2.32837323890484,0.6052415307493916,0.925932541279676,0.19414529752887094,0.3,0.730861862110799,0.7987030582419465,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,INDEPENDENT_BRIDGE,2019-07,2019-04-09T21:59:00+00:00,0.23548810814609786,0.3686635944700533,2.9300567107750517,,,1.2939182371197377,0.5397702177679456,1.0,1.2690748540795111,1.7937361435587549,True,False,True,True,True,False,True,True,True,True,True,estimated,failed_nonfinite,True,False
2019-03,4,STABLE_PIPELINE_R14B,2019-07,2019-04-09T21:59:00+00:00,0.32475155049522847,0.3686635944700533,2.9300567107750517,2.466553881662783,0.9294017429608049,1.2939182371197377,0.5397702177679456,1.0,1.2690748540795111,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,STABLE_LOCAL_CORE_R14B,2019-07,2019-04-09T21:59:00+00:00,0.3275176435579722,0.3686635944700533,2.9300567107750517,2.608675161456171,1.0680058086093578,1.2939182371197377,0.5447829646281815,1.0,1.5200844234746245,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,STATE_SLOW_R15,2019-07,2019-04-09T21:59:00+00:00,0.29574970596111955,0.3686635944700533,2.9300567107750517,2.4955334237133933,0.9576796968250663,1.2939182371197377,0.4872127289807824,1.0,1.3203611434987668,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,STATE_MID_R15,2019-07,2019-04-09T21:59:00+00:00,0.3163571170839958,0.3686635944700533,2.9300567107750517,2.569841067461181,1.0301518508242438,1.2939182371197377,0.5245577253567623,1.0,1.4515630097101722,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,STATE_FAST_R15,2019-07,2019-04-09T21:59:00+00:00,0.3252186420307566,0.3686635944700533,2.9300567107750517,2.6017496075901287,1.0612560990110602,1.2939182371197377,0.5406166866231327,1.0,1.5078673974288967,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,STATE_ADAPT_R15,2019-07,2019-04-09T21:59:00+00:00,0.3163571170839958,0.3686635944700533,2.9300567107750517,2.569841067461181,1.0301518508242438,1.2939182371197377,0.5245577253567623,1.0,1.4515630097101722,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,ENET_DOMESTIC_R15,2019-07,2019-04-09T21:59:00+00:00,0.31089088372430684,0.3686635944700533,2.9300567107750517,2.56138158908493,1.02190398073261,1.2939182371197377,0.5146517520255838,1.0,1.436639956816839,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,ENET_IMPORTED_R15,2019-07,2019-04-09T21:59:00+00:00,0.3214334031099685,0.3686635944700533,2.9300567107750517,2.3582534853353434,0.8236524367002509,1.2939182371197377,0.5337570314759547,1.0,1.0774871136395672,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,ENET_BOTH_R15,2019-07,2019-04-09T21:59:00+00:00,0.2856389683303329,0.3686635944700533,2.9300567107750517,2.4123213932820926,0.8764607166352942,1.2939182371197377,0.46888992957969433,1.0,1.1732722658881163,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,ENET_WIDE_R15,2019-07,2019-04-09T21:59:00+00:00,0.33400466130973844,0.3686635944700533,2.9300567107750517,2.36441235917302,0.8296692339260284,1.2939182371197377,0.5565388156172317,1.0,1.0883432887067994,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,RF_RESIDUAL_R15,2019-07,2019-04-09T21:59:00+00:00,0.3235974107060922,0.3686635944700533,2.9300567107750517,2.5786231454939146,1.0387135313338112,1.2939182371197377,0.5376786718679941,1.0,1.4670493767245567,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,BLEND_LINEAR_RF_R15,2019-07,2019-04-09T21:59:00+00:00,0.30461494197062644,0.3686635944700533,2.9300567107750517,2.4954316949160833,0.9575804448436427,1.2939182371197377,0.5032784154793508,1.0,1.3201608213063367,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,4,BLEND_WIDE_STATE_R15,2019-07,2019-04-09T21:59:00+00:00,0.3251801875052138,0.3686635944700533,2.9300567107750517,2.467058436320503,0.9298941508698965,1.2939182371197377,0.5405469988730086,1.0,1.269953149208486,1.7937361435587549,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
2019-03,5,INDEPENDENT_BRIDGE,2019-08,2019-04-09T21:59:00+00:00,-0.04550357679304582,0.0918273645546419,2.9272898961284195,,,1.3857034661426337,0.13350158448545005,0.2,1.4024874044321698,1.9935364098260604,True,False,True,True,True,False,True,True,True,True,True,estimated,failed_nonfinite,True,False
2019-03,5,STABLE_PIPELINE_R14B,2019-08,2019-04-09T21:59:00+00:00,-0.017479578643161076,0.0918273645546419,2.9272898961284195,2.351902231409014,0.9119206364612515,1.3857034661426337,0.13350158448545005,0.2,1.4024874044321698,1.9935364098260604,True,True,True,True,True,True,True,True,True,True,True,research_estimated,research_estimated,True,False
