edge,horizon,model,forecast,target_period,actual,convention,policy
2010-12,1,QRF_MEDIAN,0.4314994606256617,2011-01,0.6417112299465177,realtime,independent
2010-12,1,QRF_MEAN,0.6055830986797108,2011-01,0.6417112299465177,realtime,independent
2010-12,1,TVW1,0.5978607487292675,2011-01,0.6417112299465177,realtime,independent
2010-12,1,TVW2,0.4650998526553307,2011-01,0.6417112299465177,realtime,independent
2010-12,1,TVW3,0.6814136644896513,2011-01,0.6417112299465177,realtime,independent
2010-12,2,QRF_MEDIAN,0.2409638554216941,2011-02,0.1062699256110688,realtime,independent
2010-12,2,QRF_MEAN,0.2766739706020388,2011-02,0.1062699256110688,realtime,independent
2010-12,2,TVW1,0.27639801886261095,2011-02,0.1062699256110688,realtime,independent
2010-12,2,TVW2,0.29046760354031864,2011-02,0.1062699256110688,realtime,independent
2010-12,2,TVW3,0.283539441488982,2011-02,0.1062699256110688,realtime,independent
2010-12,3,QRF_MEDIAN,0.216216216216214,2011-03,0.1061571125265281,realtime,independent
2010-12,3,QRF_MEAN,0.1783816779889944,2011-03,0.1061571125265281,realtime,independent
2010-12,3,TVW1,0.2285036476433665,2011-03,0.1061571125265281,realtime,independent
2010-12,3,TVW2,0.20505178075271863,2011-03,0.1061571125265281,realtime,independent
2010-12,3,TVW3,0.1950162293440333,2011-03,0.1061571125265281,realtime,independent
2010-12,4,QRF_MEDIAN,0.216216216216214,2011-04,0.212089077412525,realtime,independent
2010-12,4,QRF_MEAN,0.18664902757409124,2011-04,0.212089077412525,realtime,independent
2010-12,4,TVW1,0.21602962185486074,2011-04,0.212089077412525,realtime,independent
2010-12,4,TVW2,0.21819517449647072,2011-04,0.212089077412525,realtime,independent
2010-12,4,TVW3,0.22616363369584067,2011-04,0.212089077412525,realtime,independent
2010-12,5,QRF_MEDIAN,0.216216216216214,2011-05,0.5291005291005346,realtime,independent
2010-12,5,QRF_MEAN,0.2702449864475716,2011-05,0.5291005291005346,realtime,independent
2010-12,5,TVW1,0.2673735760508445,2011-05,0.5291005291005346,realtime,independent
2010-12,5,TVW2,0.21967183609802987,2011-05,0.5291005291005346,realtime,independent
2010-12,5,TVW3,0.27001645886473613,2011-05,0.5291005291005346,realtime,independent
2010-12,6,QRF_MEDIAN,0.0,2011-06,-0.1052631578947305,realtime,independent
