edge,horizon,quantile,value
2010-12,1,0.05,-0.2181383018071092
2010-12,1,0.1,-0.10932556801840017
2010-12,1,0.25,0.19393767263655157
2010-12,1,0.3333333333333333,0.2202643171806295
2010-12,1,0.5,0.4314994606256617
2010-12,1,0.6666666666666666,0.6211180124223503
2010-12,1,0.75,0.9661835748792312
2010-12,1,0.9,1.5469613259668558
2010-12,1,0.95,1.806451612903226
2010-12,2,0.05,-0.3278688524590123
2010-12,2,0.1,-0.246305418719217
2010-12,2,0.25,0.0
2010-12,2,0.3333333333333333,0.1074113856068814
2010-12,2,0.5,0.2409638554216941
2010-12,2,0.6666666666666666,0.4314994606256617
2010-12,2,0.75,0.4694835680751019
2010-12,2,0.9,0.6211180124223503
2010-12,2,0.95,1.2035010940919078
2010-12,3,0.05,-0.39610568303033844
2010-12,3,0.1,-0.3208556149732589
2010-12,3,0.25,0.0
2010-12,3,0.3333333333333333,0.0
2010-12,3,0.5,0.216216216216214
2010-12,3,0.6666666666666666,0.3504672897196359
2010-12,3,0.75,0.3905381817393416
2010-12,3,0.9,0.5376344086021501
2010-12,3,0.95,0.8641975308641969
2010-12,4,0.05,-0.32120627684754655
2010-12,4,0.1,-0.2205071664829083
2010-12,4,0.25,0.0
2010-12,4,0.3333333333333333,0.0
2010-12,4,0.5,0.216216216216214
2010-12,4,0.6666666666666666,0.32927172002496274
2010-12,4,0.75,0.4314994606256617
2010-12,4,0.9,0.5841121495327117
2010-12,4,0.95,0.7592902785532635
2010-12,5,0.05,-0.3260869565217317
2010-12,5,0.1,-0.2447980416156681
2010-12,5,0.25,0.0
2010-12,5,0.3333333333333333,0.0
2010-12,5,0.5,0.216216216216214
2010-12,5,0.6666666666666666,0.3329633740288606
2010-12,5,0.75,0.46259528787608306
2010-12,5,0.9,0.7648117128854252
2010-12,5,0.95,1.5469613259668558
2010-12,6,0.05,-0.6009615384615419
2010-12,6,0.1,-0.3492433061699773
2010-12,6,0.25,-0.2447980416156681
2010-12,6,0.3333333333333333,-0.2150537634408644
2010-12,6,0.5,0.0
