edge,horizon,scheme,quantile,weight
2025-06,1,TVW1,0.25,0.2
2025-06,1,TVW1,0.5,0.4
2025-06,1,TVW1,0.75,0.4
2025-06,1,TVW2,0.3333333333333333,0.20000000000000007
2025-06,1,TVW2,0.5,0.4
2025-06,1,TVW2,0.6666666666666666,0.3999999999999999
2025-06,1,TVW3,0.1,0.04021282641586011
2025-06,1,TVW3,0.25,0.15000000000000002
2025-06,1,TVW3,0.5,0.30978717358414
2025-06,1,TVW3,0.75,0.3499999999999999
2025-06,1,TVW3,0.9,0.15
2025-06,2,TVW1,0.25,0.2
2025-06,2,TVW1,0.5,0.4000000000000001
2025-06,2,TVW1,0.75,0.4
2025-06,2,TVW2,0.3333333333333333,0.20000000000000007
2025-06,2,TVW2,0.5,0.3999999999999999
2025-06,2,TVW2,0.6666666666666666,0.4
2025-06,2,TVW3,0.1,1.6279440557367517e-17
2025-06,2,TVW3,0.25,0.15000000000000002
2025-06,2,TVW3,0.5,0.460068358450852
2025-06,2,TVW3,0.75,0.35
2025-06,2,TVW3,0.9,0.03993164154914805
2025-06,3,TVW1,0.25,0.2
2025-06,3,TVW1,0.5,0.4
2025-06,3,TVW1,0.75,0.4
2025-06,3,TVW2,0.3333333333333333,0.2
2025-06,3,TVW2,0.5,0.4
2025-06,3,TVW2,0.6666666666666666,0.4
2025-06,3,TVW3,0.1,0.11527517867011183
2025-06,3,TVW3,0.25,0.15000000000000005
2025-06,3,TVW3,0.5,0.3007034371706213
2025-06,3,TVW3,0.75,0.3500000000000001
2025-06,3,TVW3,0.9,0.08402138415926681
2025-06,4,TVW1,0.25,0.2
2025-06,4,TVW1,0.5,0.4
2025-06,4,TVW1,0.75,0.4
2025-06,4,TVW2,0.3333333333333333,0.2
2025-06,4,TVW2,0.5,0.4000000000000001
2025-06,4,TVW2,0.6666666666666666,0.4
2025-06,4,TVW3,0.1,8.250958017561166e-20
2025-06,4,TVW3,0.25,0.15
2025-06,4,TVW3,0.5,0.3500000000000001
2025-06,4,TVW3,0.75,0.35
2025-06,4,TVW3,0.9,0.15
2025-06,5,TVW1,0.25,0.2
2025-06,5,TVW1,0.5,0.4
2025-06,5,TVW1,0.75,0.4
2025-06,5,TVW2,0.3333333333333333,0.20000000000000007
2025-06,5,TVW2,0.5,0.39999999999999997
2025-06,5,TVW2,0.6666666666666666,0.39999999999999997
2025-06,5,TVW3,0.1,0.0
2025-06,5,TVW3,0.25,0.15000000000000005
2025-06,5,TVW3,0.5,0.3500000000000001
2025-06,5,TVW3,0.75,0.35
2025-06,5,TVW3,0.9,0.15000000000000002
2025-06,6,TVW1,0.25,0.2
2025-06,6,TVW1,0.5,0.4
2025-06,6,TVW1,0.75,0.4
2025-06,6,TVW2,0.3333333333333333,0.2
2025-06,6,TVW2,0.5,0.4
2025-06,6,TVW2,0.6666666666666666,0.4
2025-06,6,TVW3,0.1,0.05000000000000005
2025-06,6,TVW3,0.25,0.15000000000000002
2025-06,6,TVW3,0.5,0.30000000000000004
2025-06,6,TVW3,0.75,0.3499999999999999
2025-06,6,TVW3,0.9,0.15
2025-06,7,TVW1,0.25,0.2
2025-06,7,TVW1,0.5,0.4
2025-06,7,TVW1,0.75,0.4
2025-06,7,TVW2,0.3333333333333333,0.2
2025-06,7,TVW2,0.5,0.39999999999999997
2025-06,7,TVW2,0.6666666666666666,0.39999999999999997
2025-06,7,TVW3,0.1,0.0712699724410153
2025-06,7,TVW3,0.25,0.15000000000000002
2025-06,7,TVW3,0.5,0.3
2025-06,7,TVW3,0.75,0.32873002755898484
2025-06,7,TVW3,0.9,0.15
2025-06,8,TVW1,0.25,0.2
2025-06,8,TVW1,0.5,0.4
2025-06,8,TVW1,0.75,0.4
2025-06,8,TVW2,0.3333333333333333,0.2
2025-06,8,TVW2,0.5,0.4000000000000001
2025-06,8,TVW2,0.6666666666666666,0.4
2025-06,8,TVW3,0.1,0.05159817103205179
2025-06,8,TVW3,0.25,0.15
2025-06,8,TVW3,0.5,0.29999999999999993
2025-06,8,TVW3,0.75,0.34999999999999976
2025-06,8,TVW3,0.9,0.14840182896794846
2025-06,9,TVW1,0.25,0.2
2025-06,9,TVW1,0.5,0.4368965029830333
2025-06,9,TVW1,0.75,0.3631034970169667
2025-06,9,TVW2,0.3333333333333333,0.2
2025-06,9,TVW2,0.5,0.4000000000000001
2025-06,9,TVW2,0.6666666666666666,0.4
2025-06,9,TVW3,0.1,0.0015237661292910037
2025-06,9,TVW3,0.25,0.15
2025-06,9,TVW3,0.5,0.5
2025-06,9,TVW3,0.75,0.348476233870709
2025-06,9,TVW3,0.9,0.0
2025-06,10,TVW1,0.25,0.2
2025-06,10,TVW1,0.5,0.4000000000000001
2025-06,10,TVW1,0.75,0.4
2025-06,10,TVW2,0.3333333333333333,0.2
2025-06,10,TVW2,0.5,0.40000000000000013
2025-06,10,TVW2,0.6666666666666666,0.4
2025-06,10,TVW3,0.1,2.3338555334983514e-17
2025-06,10,TVW3,0.25,0.15
2025-06,10,TVW3,0.5,0.4999999999999999
2025-06,10,TVW3,0.75,0.20000000000000015
2025-06,10,TVW3,0.9,0.14999999999999994
2025-06,11,TVW1,0.25,0.2
2025-06,11,TVW1,0.5,0.4
2025-06,11,TVW1,0.75,0.4
2025-06,11,TVW2,0.3333333333333333,0.2
2025-06,11,TVW2,0.5,0.39999999999999997
2025-06,11,TVW2,0.6666666666666666,0.4
2025-06,11,TVW3,0.1,0.06741636156075849
2025-06,11,TVW3,0.25,0.15
2025-06,11,TVW3,0.5,0.30000000000000004
2025-06,11,TVW3,0.75,0.35
2025-06,11,TVW3,0.9,0.13258363843924142
2025-06,12,TVW1,0.25,0.23221651790997933
2025-06,12,TVW1,0.5,0.4000000000000001
2025-06,12,TVW1,0.75,0.36778348209002065
2025-06,12,TVW2,0.3333333333333333,0.31488858484473303
2025-06,12,TVW2,0.5,0.29999999999999993
2025-06,12,TVW2,0.6666666666666666,0.385111415155267
2025-06,12,TVW3,0.1,0.06004803756236499
2025-06,12,TVW3,0.25,0.15
2025-06,12,TVW3,0.5,0.43995196243763507
2025-06,12,TVW3,0.75,0.35
2025-06,12,TVW3,0.9,0.0
2025-06,13,TVW1,0.25,0.20000000000000004
2025-06,13,TVW1,0.5,0.4
2025-06,13,TVW1,0.75,0.4
2025-06,13,TVW2,0.3333333333333333,0.2000000000000001
2025-06,13,TVW2,0.5,0.39999999999999986
2025-06,13,TVW2,0.6666666666666666,0.4000000000000001
2025-06,13,TVW3,0.1,0.0
2025-06,13,TVW3,0.25,0.15
2025-06,13,TVW3,0.5,0.35000000000000003
2025-06,13,TVW3,0.75,0.35
2025-06,13,TVW3,0.9,0.15
2025-07,1,TVW1,0.25,0.2
2025-07,1,TVW1,0.5,0.4000000000000001
2025-07,1,TVW1,0.75,0.4
2025-07,1,TVW2,0.3333333333333333,0.20000000000000007
2025-07,1,TVW2,0.5,0.3999999999999999
2025-07,1,TVW2,0.6666666666666666,0.4
2025-07,1,TVW3,0.1,0.049805810817121085
2025-07,1,TVW3,0.25,0.15000000000000005
2025-07,1,TVW3,0.5,0.30019418918287893
2025-07,1,TVW3,0.75,0.35
2025-07,1,TVW3,0.9,0.15000000000000002
2025-07,2,TVW1,0.25,0.2
2025-07,2,TVW1,0.5,0.4
2025-07,2,TVW1,0.75,0.39999999999999997
2025-07,2,TVW2,0.3333333333333333,0.2
2025-07,2,TVW2,0.5,0.4
2025-07,2,TVW2,0.6666666666666666,0.4
2025-07,2,TVW3,0.1,0.0
2025-07,2,TVW3,0.25,0.15000000000000002
2025-07,2,TVW3,0.5,0.4746587090451872
2025-07,2,TVW3,0.75,0.3499999999999999
2025-07,2,TVW3,0.9,0.02534129095481291
2025-07,3,TVW1,0.25,0.2
2025-07,3,TVW1,0.5,0.4
2025-07,3,TVW1,0.75,0.4
2025-07,3,TVW2,0.3333333333333333,0.20000000000000004
2025-07,3,TVW2,0.5,0.39999999999999997
2025-07,3,TVW2,0.6666666666666666,0.39999999999999997
2025-07,3,TVW3,0.1,0.12428647677060785
2025-07,3,TVW3,0.25,0.15
2025-07,3,TVW3,0.5,0.3
2025-07,3,TVW3,0.75,0.35
2025-07,3,TVW3,0.9,0.07571352322939223
2025-07,4,TVW1,0.25,0.2
2025-07,4,TVW1,0.5,0.4000000000000001
2025-07,4,TVW1,0.75,0.4
