sample,horizon,model,n,rmse,mae,bias,first_target,last_target,paper_rmse,difference_vs_paper
paper_window,1,AR3,13,0.4519123307786904,0.39966935453298047,0.06183286343465724,2025-07,2026-07,,
paper_window,1,AR3_DIRECT,13,0.4519123307786904,0.39966935453298047,0.061832863434657256,2025-07,2026-07,,
paper_window,1,ARIMA313,13,0.5011137231722177,0.44925687983741097,0.1372828854960568,2025-07,2026-07,,
paper_window,1,QRF_MEAN,13,0.3940066710540566,0.3499994081159536,0.06814044673009031,2025-07,2026-07,,
paper_window,1,QRF_MEDIAN,13,0.3904488739403044,0.33701540607800146,0.0015115746218818777,2025-07,2026-07,,
paper_window,1,RW,13,0.6877266489854331,0.5911890799171196,-0.028896080410859646,2025-07,2026-07,,
paper_window,1,TVW1,13,0.399234722921535,0.3459566907754148,0.025697691407755838,2025-07,2026-07,,
paper_window,1,TVW2,13,0.3901794793521761,0.33747055725381075,0.021857433108188433,2025-07,2026-07,,
paper_window,1,TVW3,13,0.4052267999277805,0.35080028735270036,0.0355832409787717,2025-07,2026-07,,
paper_window,2,AR3,12,0.4508152376269363,0.3934826487458816,0.09402634160087138,2025-08,2026-07,,
paper_window,2,AR3_DIRECT,12,0.4511145111304578,0.39318321412725704,0.09560317114847544,2025-08,2026-07,,
paper_window,2,ARIMA313,12,0.507825033821984,0.45687769011744317,0.1712691696212402,2025-08,2026-07,,
paper_window,2,QRF_MEAN,12,0.3838444908588798,0.342897081691947,0.05836008417321522,2025-08,2026-07,,
paper_window,2,QRF_MEDIAN,12,0.3862763030199254,0.3461581809868645,0.014699108284443804,2025-08,2026-07,,
paper_window,2,RW,12,0.6182828527740732,0.5343552540530724,0.03255478123225796,2025-08,2026-07,,
paper_window,2,TVW1,12,0.3864462464478918,0.3459214021180679,0.0496483659438475,2025-08,2026-07,,
paper_window,2,TVW2,12,0.39331532666174707,0.35036493304863675,0.03331131938078542,2025-08,2026-07,,
paper_window,2,TVW3,12,0.3839240311130448,0.3426129542367708,0.05037396525768031,2025-08,2026-07,,
paper_window,3,AR3,11,0.4620414599708373,0.4085618458777107,0.09355101971620533,2025-09,2026-07,0.71,-0.24795854002916268
paper_window,3,AR3_DIRECT,11,0.4647986878782095,0.407311550022713,0.09072002415146499,2025-09,2026-07,,
paper_window,3,ARIMA313,11,0.5004859342303752,0.4241271023820136,0.17466494353191103,2025-09,2026-07,0.716,-0.21551406576962473
paper_window,3,QRF_MEAN,11,0.4394879347995312,0.377305738941172,0.10501881435675568,2025-09,2026-07,0.713,-0.2735120652004688
paper_window,3,QRF_MEDIAN,11,0.44023960262283973,0.4047868040232887,0.02239337216286952,2025-09,2026-07,0.731,-0.29076039737716025
paper_window,3,RW,11,0.5100039633083606,0.4309305511606374,0.024076859645877843,2025-09,2026-07,0.896,-0.3859960366916394
paper_window,3,TVW1,11,0.4387274806514577,0.39611884965886185,0.05374378409224984,2025-09,2026-07,0.694,-0.2552725193485422
paper_window,3,TVW2,11,0.43705681696727616,0.3979044342923899,0.049924318548244064,2025-09,2026-07,0.701,-0.2639431830327238
paper_window,3,TVW3,11,0.4412644614286153,0.3910108882592929,0.06473810486361292,2025-09,2026-07,0.669,-0.22773553857138473
paper_window,4,AR3,10,0.4211520599334243,0.38528718426862163,0.023075465675935675,2025-10,2026-07,,
paper_window,4,AR3_DIRECT,10,0.4144705690284825,0.3758493203447316,0.004402333574513384,2025-10,2026-07,,
paper_window,4,ARIMA313,10,0.49158323051061653,0.4161573787721137,0.13815587788989642,2025-10,2026-07,,
paper_window,4,QRF_MEAN,10,0.3633976390594047,0.3406138210494224,-0.007928148457223722,2025-10,2026-07,,
paper_window,4,QRF_MEDIAN,10,0.3855511519791314,0.36460773936090707,-0.07892603533792511,2025-10,2026-07,,
paper_window,4,RW,10,0.6985110515313665,0.5897613006688429,-0.0756348458815226,2025-10,2026-07,,
paper_window,4,TVW1,10,0.37600602127150357,0.35722243055671166,-0.029019501042158124,2025-10,2026-07,,
paper_window,4,TVW2,10,0.3833014071777366,0.3637774368908843,-0.04841726481731855,2025-10,2026-07,,
paper_window,4,TVW3,10,0.369225041258901,0.3495824199487497,0.009754967001801557,2025-10,2026-07,,
paper_window,5,AR3,9,0.4294997581165659,0.3901173872060841,0.0572392879126619,2025-11,2026-07,,
paper_window,5,AR3_DIRECT,9,0.4238092060159498,0.3838501111898702,0.03548132712125943,2025-11,2026-07,,
paper_window,5,ARIMA313,9,0.5199452833236057,0.46886472571418003,0.14409816915760806,2025-11,2026-07,,
paper_window,5,QRF_MEAN,9,0.3518337815611825,0.3270397825996394,0.030421445032703116,2025-11,2026-07,,
paper_window,5,QRF_MEDIAN,9,0.39571528135357975,0.3569692338310997,-0.042669809312247016,2025-11,2026-07,,
paper_window,5,RW,9,0.6913945187525053,0.6328241598796587,-0.0907404473968951,2025-11,2026-07,,
paper_window,5,TVW1,9,0.38620513132821777,0.35387458973603164,-0.003365110848018925,2025-11,2026-07,,
paper_window,5,TVW2,9,0.3916452509310651,0.36149505371874935,-0.029838545229359532,2025-11,2026-07,,
paper_window,5,TVW3,9,0.371468124847909,0.3385585132323863,0.047093634348537645,2025-11,2026-07,,
paper_window,6,AR3,8,0.40380275681285316,0.3658949677357951,-0.004670596107887802,2025-12,2026-07,0.74,-0.33619724318714683
paper_window,6,AR3_DIRECT,8,0.388886339937702,0.3432765598715176,-0.02823411038988189,2025-12,2026-07,,
paper_window,6,ARIMA313,8,0.4154260022968254,0.37546119001519185,0.0866185760564756,2025-12,2026-07,0.736,-0.3205739977031746
paper_window,6,QRF_MEAN,8,0.4246988350001539,0.38696700591392297,-0.016798537568832088,2025-12,2026-07,0.723,-0.2983011649998461
