edge,horizon,n_train,n_features,seconds
2026-05,5,284,73,4.534174000000348
2026-05,6,283,73,4.319553100009216
2026-05,7,282,73,4.319962600013241
2026-05,8,281,73,4.538156399998115
2026-05,9,280,73,4.48316820000764
2026-05,10,279,73,4.308069599996088
2026-05,11,278,73,4.295889400003944
2026-05,12,277,73,4.5013356000126805
2026-05,13,276,73,4.430473599990364
2026-06,1,289,73,4.440070300013758
2026-06,2,288,73,4.52490580000449
2026-06,3,287,73,4.479495900013717
2026-06,4,286,73,4.454038800002309
2026-06,5,285,73,4.376642199989874
2026-06,6,284,73,4.310722899972461
2026-06,7,283,73,4.352294100011932
2026-06,8,282,73,4.503217999998014
2026-06,9,281,73,4.349516400019638
2026-06,10,280,73,4.260989700007485
2026-06,11,279,73,4.297945400001481
2026-06,12,278,73,4.302499100012938
2026-06,13,277,73,4.397205099987332
2026-07,1,290,73,4.550661600020248
2026-07,2,289,73,4.358995799993863
2026-07,3,288,73,4.35784009998315
2026-07,4,287,73,4.355612999992445
2026-07,5,286,73,4.2902954000164755
2026-07,6,285,73,4.288853300007759
2026-07,7,284,73,4.355380500026513
2026-07,8,283,73,4.441139899980044
2026-07,9,282,73,4.338210000016261
2026-07,10,281,73,4.198610399995232
2026-07,11,280,73,4.2385868999990635
2026-07,12,279,73,3.8371940000215545
2026-08,1,290,73,3.8796487000072375
2026-08,2,289,73,3.7844772999815177
2026-08,3,288,73,3.880011800007196
2026-08,4,287,73,3.7334447000175714
2026-08,5,286,73,3.72240120000788
2026-08,6,285,73,3.5728509000036865
2026-08,7,284,73,3.6848736999963876
2026-08,8,283,73,3.761325700004818
2026-08,9,282,73,3.6788917999947444
2026-08,10,281,73,3.4269568000163417
2026-08,11,280,73,3.4310345000121742
