origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.09055862604945425,0.1863932898415576,2.969348659003822,3.0053754316371775,0.09051764646419452,0.18621979310646208
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.31387616830354415,0.0930232558139509,2.769818529130847,3.0326140272253976,0.4039022518532269,0.2791998091031148
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.25170817441997406,0.6505576208178487,2.9467680608364977,2.801024191431436,0.6552941718288768,0.9276504370292084
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.18017448720095988,0.1846722068328699,2.7462121212121224,2.596145995175366,0.8353065395034529,1.112152334386138
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.34608913136908975,0.3686635944700533,2.9300567107750517,2.7566053228597793,1.1807981606533653,1.4801380302261997
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.057882842874308324,0.0918273645546419,2.9272898961284195,2.718995869464546,1.238664257871774,1.571923259249096
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,-0.07826855952889304,-0.5504587155963248,2.6515151515151705,2.9301861205549753,1.1603650525140845,1.019943936889315
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.33222624189734584,0.4612546125461358,2.735849056603792,2.882440993795638,1.4920406423025514,1.4801380302262204
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.09037032029517136,0.2754820936639035,3.116147308781873,3.0726545385875057,1.5823701532083048,1.7552413674152
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.1647465912624387,0.1831501831501825,3.207547169811327,3.145064673252726,1.7469811861388123,1.938224035122816
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.8680841953446873,1.4625228519195457,3.6414565826330487,2.971874620575959,2.6113191950561263,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,CORE_FAST_H0_R17,0.3448780342643371,0.2702702702702675,3.7278657968313063,2.999715375016489,2.9556038888371874,3.660060864484629
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.08793277023586651,0.1863932898415576,2.969348659003822,3.0026731061868968,0.087894132024234,0.18621979310646208
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.3129581773405505,0.0930232558139509,2.769818529130847,3.0289681412725544,0.40036361460230824,0.2791998091031148
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.2524639355370167,0.6505576208178487,2.9467680608364977,2.798161452516623,0.6525093953172069,0.9276504370292084
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.18255501685814127,0.1846722068328699,2.7462121212121224,2.5957268328289875,0.8348979830235082,1.112152334386138
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.35005161911640165,0.3686635944700533,2.9300567107750517,2.7602431630941657,1.1843383475154794,1.4801380302261997
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.06334808565958945,0.0918273645546419,2.9272898961284195,2.7282431717985123,1.247666376745081,1.571923259249096
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,-0.07138318372684704,-0.5504587155963248,2.6515151515151705,2.946545755330262,1.1762577030925703,1.019943936889315
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.34056505977350915,0.4612546125461358,2.735849056603792,2.9073451705282896,1.5162441533887052,1.4801380302262204
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.10001870178674191,0.2754820936639035,3.116147308781873,3.1075430282188012,1.6162128697989515,1.7552413674152
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.17569463518900486,0.1831501831501825,3.207547169811327,3.191255282389111,1.7917533425075107,1.938224035122816
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.8802719238643789,1.4625228519195457,3.6414565826330487,3.0304351693320255,2.66817346080996,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,CORE_NEWS_H0_R17,0.35823997798889595,0.2702702702702675,3.7278657968313063,3.072015019359904,3.0257732877853982,3.660060864484629
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.08793277023586651,0.1863932898415576,2.969348659003822,3.0026731061868968,0.087894132024234,0.18621979310646208
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.3129581773405505,0.0930232558139509,2.769818529130847,3.0289681412725544,0.40036361460230824,0.2791998091031148
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.2524639355370167,0.6505576208178487,2.9467680608364977,2.798161452516623,0.6525093953172069,0.9276504370292084
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.18255501685814127,0.1846722068328699,2.7462121212121224,2.5957268328289875,0.8348979830235082,1.112152334386138
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.35005161911640165,0.3686635944700533,2.9300567107750517,2.7602431630941657,1.1843383475154794,1.4801380302261997
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.06334808565958945,0.0918273645546419,2.9272898961284195,2.7282431717985123,1.247666376745081,1.571923259249096
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,-0.07138318372684704,-0.5504587155963248,2.6515151515151705,2.946545755330262,1.1762577030925703,1.019943936889315
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.34056505977350915,0.4612546125461358,2.735849056603792,2.9073451705282896,1.5162441533887052,1.4801380302262204
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.10001870178674191,0.2754820936639035,3.116147308781873,3.1075430282188012,1.6162128697989515,1.7552413674152
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.17569463518900486,0.1831501831501825,3.207547169811327,3.191255282389111,1.7917533425075107,1.938224035122816
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.8802719238643789,1.4625228519195457,3.6414565826330487,3.0304351693320255,2.66817346080996,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,CORE_NEWS_R17,0.35823997798889595,0.2702702702702675,3.7278657968313063,3.072015019359904,3.0257732877853982,3.660060864484629
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.08797382974914601,0.1863932898415576,2.969348659003822,3.002715361426936,0.08793515545605145,0.18621979310646208
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.31300161152523076,0.0930232558139509,2.769818529130847,3.029055017499109,0.40044793670267875,0.2791998091031148
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.25250932946448085,0.6505576208178487,2.9467680608364977,2.79829468077074,0.6526389970200979,0.9276504370292084
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.182602397619599,0.1846722068328699,2.7462121212121224,2.5959083208442526,0.8350748791383309,1.112152334386138
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.350100969604679,0.3686635944700533,2.9300567107750517,2.7604754780025167,1.184564421956916,1.4801380302261997
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.06339901533011734,0.0918273645546419,2.9272898961284195,2.7285277005147717,1.2479433486015468,1.571923259249096
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,-0.07133090428627174,-0.5504587155963248,2.6515151515151705,2.9468847471572484,1.1765869917213134,1.019943936889315
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.34061927487492016,0.4612546125461358,2.735849056603792,2.9077396354157794,1.5166274730932474,1.4801380302262204
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.10007418146694373,0.2754820936639035,3.116147308781873,3.107995407302524,1.6166516137337255,1.7552413674152
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.17575158696703674,0.1831501831501825,3.207547169811327,3.1917666951947967,1.7922489383184315,1.938224035122816
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.8803302425766082,1.4625228519195457,3.6414565826330487,3.0310053471310927,2.66872686643271,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,CORE_ROBUST_R17,0.35829954093548344,0.2702702702702675,3.7278657968313063,3.0726466011844047,3.026386043720515,3.660060864484629
2019-03,0,2019-03,2019-04-09T21:59:00+00:00,CORE_FAST_H0_R17,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0
2019-03,1,2019-04,2019-04-09T21:59:00+00:00,CORE_FAST_H0_R17,0.3442600404465341,0.0930232558139509,2.769818529130847,2.9383756042254587,0.3436688220664942,0.09298001599665273
2019-03,2,2019-05,2019-04-09T21:59:00+00:00,CORE_FAST_H0_R17,0.23246157501103973,0.6505576208178487,2.9467680608364977,2.6872796186290566,0.5758606231578298,0.7414306439227463
2019-03,3,2019-06,2019-04-09T21:59:00+00:00,CORE_FAST_H0_R17,0.16083372477910707,0.1846722068328699,2.7462121212121224,2.46284283699846,0.7365651490135482,0.925932541279676
2019-03,4,2019-07,2019-04-09T21:59:00+00:00,CORE_FAST_H0_R17,0.3252186420307566,0.3686635944700533,2.9300567107750517,2.6017496075901287,1.0612560990110602,1.2939182371197377
2019-03,5,2019-08,2019-04-09T21:59:00+00:00,CORE_FAST_H0_R17,0.035637665023952575,0.0918273645546419,2.9272898961284195,2.541394442869287,1.0968874153274804,1.3857034661426337
2019-03,6,2019-09,2019-04-09T21:59:00+00:00,CORE_FAST_H0_R17,-0.10347967889885837,-0.5504587155963248,2.6515151515151705,2.726294269369255,0.9933541592447092,0.8337241437828525
2019-03,7,2019-10,2019-04-09T21:59:00+00:00,CORE_FAST_H0_R17,0.3096879632396604,0.4612546125461358,2.735849056603792,2.6555783501138084,1.3025635770553312,1.293918237119758
2019-03,8,2019-11,2019-04-09T21:59:00+00:00,CORE_FAST_H0_R17,0.06696959852272216,0.2754820936639035,3.116147308781873,2.821327631278391,1.369510760949188,1.5690215743087381
