edge,horizon,quantile,value
2022-01,13,0.05,-0.16816870514746887
2022-01,13,0.1,-0.10944713023880666
2022-01,13,0.25,0.022956841138660474
2022-01,13,0.3333333333333333,0.1006036217303663
2022-01,13,0.5,0.2044989775051187
2022-01,13,0.6666666666666666,0.29525290932134535
2022-01,13,0.75,0.4028197381671816
2022-01,13,0.9,0.6305853850620213
2022-01,13,0.95,0.8656675960347016
2022-02,13,0.05,-0.3168223678384796
2022-02,13,0.1,-0.030549898167005932
2022-02,13,0.25,0.0
2022-02,13,0.3333333333333333,0.0
2022-02,13,0.5,0.20297129090544036
2022-02,13,0.6666666666666666,0.4555176110795439
2022-02,13,0.75,0.5263206323208813
2022-02,13,0.9,0.7825586264656708
2022-02,13,0.95,1.1750100321027384
2022-03,13,0.05,-0.4028197381671594
2022-03,13,0.1,-0.13864262955441284
2022-03,13,0.25,0.0
2022-03,13,0.3333333333333333,0.06706908115357747
2022-03,13,0.5,0.24634021019261929
2022-03,13,0.6666666666666666,0.5781352140719656
2022-03,13,0.75,1.0367866269165305
2022-03,13,0.9,1.493183862438994
2022-03,13,0.95,1.7258229047124671
2022-04,13,0.05,-0.3474787535410839
2022-04,13,0.1,-0.12007173116406747
2022-04,13,0.25,0.0
2022-04,13,0.3333333333333333,0.0
2022-04,13,0.5,0.19387319416879206
2022-04,13,0.6666666666666666,0.41204288991899163
2022-04,13,0.75,0.5698943054711525
2022-04,13,0.9,1.0659109149277772
2022-04,13,0.95,1.2841091492777013
2022-05,13,0.05,-0.26961863852426765
2022-05,13,0.1,-0.104965840918979
2022-05,13,0.25,0.0236071765816803
2022-05,13,0.3333333333333333,0.11943267757221018
2022-05,13,0.5,0.2184630509898255
2022-05,13,0.6666666666666666,0.42807623928566846
2022-05,13,0.75,0.46101575802870437
2022-05,13,0.9,1.493183862438994
2022-05,13,0.95,1.7174178423125805
2022-06,13,0.05,-0.35872244283171584
2022-06,13,0.1,-0.11079846668297195
2022-06,13,0.25,0.023255813953487726
2022-06,13,0.3333333333333333,0.097877297859239
2022-06,13,0.5,0.2515032200958389
2022-06,13,0.6666666666666666,0.4292603906044245
2022-06,13,0.75,0.602164738172889
2022-06,13,0.9,1.077945400917549
2022-06,13,0.95,1.5801354401805856
2022-07,13,0.05,-0.40198051849528726
2022-07,13,0.1,-0.2183429740092579
2022-07,13,0.25,-0.1590700360408009
2022-07,13,0.3333333333333333,0.0
2022-07,13,0.5,0.1903615707467332
2022-07,13,0.6666666666666666,0.5584955555346733
2022-07,13,0.75,0.6725554794647259
2022-07,13,0.9,1.7642596851989678
2022-07,13,0.95,1.7926734216679563
2022-08,13,0.05,-0.2205071664829083
2022-08,13,0.1,-0.2189872593178821
2022-08,13,0.25,-0.20065396844502476
2022-08,13,0.3333333333333333,-0.036192544335863164
2022-08,13,0.5,0.3036152776545009
2022-08,13,0.6666666666666666,0.4820231448387908
2022-08,13,0.75,0.5804405019064762
2022-08,13,0.9,1.041666666666674
2022-08,13,0.95,1.2060154155496008
2022-09,13,0.05,-0.5886288211648077
2022-09,13,0.1,-0.2532810112381266
2022-09,13,0.25,-0.07075471698112785
