sample,horizon,model,n,rmse,mae,bias,first_target,last_target,paper_rmse,difference_vs_paper
paper_window,1,AR3,2,0.2138650971267123,0.17301547541885207,0.17301547541885207,2024-02,2024-03,,
paper_window,1,AR3_DIRECT,2,0.2138650971267123,0.17301547541885207,0.17301547541885207,2024-02,2024-03,,
paper_window,1,ARIMA313,2,0.08413975750511199,0.06809328257684073,0.049424727221600004,2024-02,2024-03,,
paper_window,1,QRF_MEAN,2,0.08004115965749184,0.07164710284577253,0.07164710284577253,2024-02,2024-03,,
paper_window,1,QRF_MEDIAN,2,0.04848253086803719,0.04338852299331511,0.02163311978954363,2024-02,2024-03,,
paper_window,1,RW,2,0.8703026863499408,0.6786795564360459,0.6786795564360459,2024-02,2024-03,,
paper_window,1,TVW1,2,0.05733654378459925,0.0479449294178025,0.0479449294178025,2024-02,2024-03,,
paper_window,1,TVW2,2,0.0569586965622412,0.04374356937088951,0.03648003910035795,2024-02,2024-03,,
paper_window,1,TVW3,2,0.05854180408253261,0.049319578804146516,0.049319578804146516,2024-02,2024-03,,
paper_window,3,AR3,2,0.3211620073999478,0.3199350525717384,-0.02804633903173645,2024-04,2024-05,0.71,-0.38883799260005214
paper_window,3,AR3_DIRECT,2,0.3144406552260443,0.30665639763842134,-0.06953257830981444,2024-04,2024-05,,
paper_window,3,ARIMA313,2,0.4900377030572937,0.4888856920724579,0.4888856920724579,2024-04,2024-05,0.716,-0.22596229694270625
paper_window,3,QRF_MEAN,2,0.4276601606305609,0.3461713969784304,-0.2511146688358908,2024-04,2024-05,0.713,-0.2853398393694391
paper_window,3,QRF_MEDIAN,2,0.4137961666681996,0.29259807548008276,-0.29259807548008276,2024-04,2024-05,0.731,-0.31720383333180036
paper_window,3,RW,2,0.6135762512048354,0.546321992528509,0.546321992528509,2024-04,2024-05,0.896,-0.28242374879516463
paper_window,3,TVW1,2,0.425883306168886,0.3086192828169986,-0.29348037199591814,2024-04,2024-05,0.694,-0.268116693831114
paper_window,3,TVW2,2,0.4168201403481064,0.30256094910395176,-0.2866982760274834,2024-04,2024-05,0.701,-0.2841798596518936
paper_window,3,TVW3,2,0.39682520802125776,0.2977843537794549,-0.26228748419485615,2024-04,2024-05,0.669,-0.2721747919787423
paper_window,13,AR3,1,0.06485362332547373,0.06485362332547373,0.06485362332547373,2025-02,2025-02,,
paper_window,13,AR3_DIRECT,1,0.15900453622608834,0.15900453622608834,0.15900453622608834,2025-02,2025-02,,
paper_window,13,ARIMA313,1,0.45304477197533966,0.45304477197533966,0.45304477197533966,2025-02,2025-02,,
paper_window,13,QRF_MEAN,1,0.08442958640992537,0.08442958640992537,-0.08442958640992537,2025-02,2025-02,,
paper_window,13,QRF_MEDIAN,1,0.09002697901911999,0.09002697901911999,-0.09002697901911999,2025-02,2025-02,,
paper_window,13,RW,1,1.295709710343873,1.295709710343873,1.295709710343873,2025-02,2025-02,,
paper_window,13,TVW1,1,0.1092233095796913,0.1092233095796913,-0.1092233095796913,2025-02,2025-02,,
paper_window,13,TVW2,1,0.10494864183161697,0.10494864183161697,-0.10494864183161697,2025-02,2025-02,,
paper_window,13,TVW3,1,0.1395370859588938,0.1395370859588938,-0.1395370859588938,2025-02,2025-02,,
common_targets,13,AR3,1,0.06485362332547373,0.06485362332547373,0.06485362332547373,2025-02,2025-02,,
common_targets,13,AR3_DIRECT,1,0.15900453622608834,0.15900453622608834,0.15900453622608834,2025-02,2025-02,,
common_targets,13,ARIMA313,1,0.45304477197533966,0.45304477197533966,0.45304477197533966,2025-02,2025-02,,
common_targets,13,QRF_MEAN,1,0.08442958640992537,0.08442958640992537,-0.08442958640992537,2025-02,2025-02,,
common_targets,13,QRF_MEDIAN,1,0.09002697901911999,0.09002697901911999,-0.09002697901911999,2025-02,2025-02,,
common_targets,13,RW,1,1.295709710343873,1.295709710343873,1.295709710343873,2025-02,2025-02,,
common_targets,13,TVW1,1,0.1092233095796913,0.1092233095796913,-0.1092233095796913,2025-02,2025-02,,
common_targets,13,TVW2,1,0.10494864183161697,0.10494864183161697,-0.10494864183161697,2025-02,2025-02,,
common_targets,13,TVW3,1,0.1395370859588938,0.1395370859588938,-0.1395370859588938,2025-02,2025-02,,
