date,value_2015,value_2025,mom_2015,mom_2025,difference_pp
2022-04-30,122.38333333333333,83.14999999999999,1.3386696108197649,1.1147142278070454,0.22395538301271944
2022-01-31,118.55,80.86666666666666,1.5852613538988702,1.42140468227423,0.16385667162464035
2022-05-31,123.8,84.0,1.1575650279177507,1.0222489476849228,0.13531608023282793
2020-01-31,109.33333333333333,75.08333333333333,0.6907137375287808,0.5580357142856984,0.13267802324308242
2022-08-31,126.40000000000002,85.5,0.5702161517040283,0.4503622478950531,0.1198539038089752
2019-11-30,108.83333333333333,74.83333333333333,-0.290120629103674,-0.39929015084295694,0.10916952173928296
2022-06-30,124.71666666666665,84.53333333333335,0.7404415724286517,0.6349206349206549,0.10552093750799685
2024-01-31,139.21666666666667,93.63333333333333,0.9670010878762403,0.8617594254937133,0.10524166238252697
2018-03-31,104.26666666666667,72.25,0.2885540237255624,0.18488560203375748,0.1036684216918049
2019-03-31,107.10000000000001,73.9,0.2808988764045006,0.18075011296883048,0.10014876343567014
2022-03-31,120.76666666666667,82.23333333333333,0.9332776152667588,0.8379317392192887,0.09534587604747014
2021-07-31,114.25,78.13333333333334,0.30728709394205467,0.21376656690894613,0.09352052703310854
2017-09-30,103.36666666666667,71.8,0.3235198964736341,0.232666356444855,0.0908535400287791
2016-11-30,101.63333333333333,70.9,-0.0982961992136433,-0.1877053026747899,0.08940910346114661
2016-03-31,100.61666666666667,70.31666666666666,0.18254231662795384,0.09489916963225653,0.08764314699569731
2016-12-31,101.81666666666666,70.96666666666667,0.1803870121351192,0.09402914903620108,0.08635786309891813
2022-07-31,125.68333333333334,85.11666666666666,0.7750902044634689,0.6900630914826289,0.08502711298083998
2026-02-28,153.26666666666668,102.76666666666667,0.5356947633103681,0.6201044386423105,-0.08440967533194232
2023-05-31,135.28333333333333,91.14999999999999,0.32134470399209913,0.23826979472139076,0.08307490927070837
2022-02-28,119.64999999999999,81.55,0.9278785322648586,0.8450123660346254,0.08286616623023324
2019-05-31,107.78333333333335,74.3,0.21695335502869284,0.13477088948785632,0.08218246554083652
2020-08-31,111.03333333333335,76.08333333333333,0.06007810153199067,-0.02190100744635659,0.08197910897834726
2022-10-31,129.4333333333333,87.46666666666665,0.7916937053860984,0.7100364613317645,0.08165724405433394
2020-03-31,109.95,75.46666666666667,0.21266899589853505,0.13268465280849018,0.07998434309004487
2017-04-30,102.96666666666665,71.63333333333334,0.3084916382529501,0.23320895522389584,0.07528268302905428
2019-01-31,106.66666666666667,73.66666666666667,0.5025125628140836,0.43172006362190984,0.07079249919217379
2017-01-31,102.36666666666667,71.3,0.5401866099198127,0.4697040864255486,0.0704825234942641
2023-06-30,135.70000000000002,91.36666666666667,0.30799556486387214,0.23770341927227268,0.07029214559159946
2023-02-28,133.15,89.8,0.6298022420959892,0.5599104143336975,0.06989182776229175
2023-09-30,137.53333333333333,92.56666666666666,0.9048667155783896,0.8351488743645552,0.0697178412138344
2026-01-31,152.45000000000002,102.13333333333333,1.0048586572438456,0.9388898039861537,0.06596885325769186
2017-12-31,103.33333333333333,71.71666666666667,-0.09668063164680607,-0.16241299303942913,0.06573236139262306
2020-11-30,111.73333333333333,76.53333333333335,-0.04472938720740949,-0.10876658690447405,0.06403719969706456
2019-09-30,108.96666666666665,75.01666666666667,0.70856438693776,0.6484794275491979,0.060084959388562176
2018-01-31,103.68333333333334,71.91666666666667,0.33870967741935765,0.27887520334650695,0.059834474072850696
2017-07-31,103.13333333333333,71.7,0.12944983818770073,0.06978367062109303,0.0596661675666077
2024-08-31,142.76666666666668,95.83333333333333,0.09347978499651965,0.03479471120388933,0.05868507379263033
2018-07-31,105.35000000000001,72.89999999999999,0.33333333333334103,0.27510316368637433,0.0582301696469667
2018-10-31,106.21666666666665,73.43333333333334,0.330604534005019,0.273099681383715,0.057504852621304
2024-03-31,140.71666666666667,94.55,0.42821458308552884,0.37154989384287074,0.056664689242658106
2021-01-31,112.39999999999999,76.98333333333333,0.6416952693627742,0.5879790940766405,0.053716175286133705
2015-08-31,100.05,69.98333333333333,-0.06658897952389609,-0.11893434823976312,0.052345368715867036
2021-06-30,113.89999999999999,77.96666666666667,0.35242290748898064,0.3001715265866123,0.05225138090236836
2021-04-30,113.06666666666666,77.43333333333334,0.07375719132614034,0.021528525296021783,0.05222866603011855
2021-11-30,116.46666666666665,79.58333333333333,0.6626332469028995,0.611040876527591,0.051592370375308505
2023-01-31,132.31666666666666,89.3,1.4309441676248813,1.3812677388836292,0.04967642874125211
2026-07-31,154.96666666666667,103.78333333333335,0.193965517241379,0.14474107430044736,0.049224442940931645
2015-07-31,100.11666666666667,70.06666666666666,0.0,0.04759638267490818,-0.04759638267490818
2019-08-31,108.2,74.53333333333333,0.046232085067043904,0.0,0.046232085067043904
2024-11-30,145.36666666666667,97.56666666666666,-0.057293457087204125,-0.10238907849829948,0.045095621411095355
2020-12-31,111.68333333333334,76.53333333333335,-0.04474940334128208,0.0,-0.04474940334128208
2022-11-30,130.03333333333333,87.83333333333333,0.46355910378574894,0.41920731707318915,0.04435178671255979
2024-02-29,140.11666666666667,94.2,0.6464743206033852,0.6051975792096931,0.041276741393692085
2017-02-28,102.60000000000001,71.43333333333334,0.22793878215565666,0.18700327255727345,0.04093550959838321
2023-07-31,135.96666666666667,91.58333333333333,0.19651191353473596,0.23713973002552624,-0.04062781649079028
