period,actual,consensus,HARD_BASE_recorded,HARD_BASE_C0,HARD_BASE_C1,HARD_BASE_C2,HARD_BASE_C3,HARD_BASE_C123,HARD_HALF_recorded,HARD_HALF_C0,HARD_HALF_C1,HARD_HALF_C2,HARD_HALF_C3,HARD_HALF_C123,HARD_FULL_recorded,HARD_FULL_C0,HARD_FULL_C1,HARD_FULL_C2,HARD_FULL_C3,HARD_FULL_C123
2019-12,0.2,0.1,0.0151340522998336,0.0360006072012877,0.042600470212316326,0.03609574085636717,0.035966716754784,0.04265774732422767,0.0150412416731814,0.052053870724905,0.025466621327539248,0.052139357392644574,0.0520199802784012,0.02553419478966196,0.0149484310465293,0.0681071342485222,0.00833277244276217,0.06818297392892197,0.0680732438020185,0.008410642255096253
2020-01,1.5,1.0,0.8910783646002834,0.8783533841459594,0.8869392550932522,0.88005226878815,0.878261775650595,0.8885414092357852,0.9161045016767744,0.8973946228858971,0.896814915247007,0.8990821482487349,0.8973030143905327,0.8984111779460255,0.9411306387532652,0.9164358616258348,0.9066905754007618,0.9181120277093197,0.9163442531304704,0.9082809466562659
2020-02,0.3,0.3,0.3016255681785912,0.3103299579879436,0.3177047220001955,0.30885684436277433,0.310237004206351,0.3161342585954435,0.3206803283445147,0.3261163859024066,0.32630838152390096,0.3246338621991296,0.3260234321208141,0.3247327895930143,0.3397350885104384,0.3419028138168697,0.33491204104760636,0.34041088003548486,0.3418098600352771,0.33333132059058523
2020-03,-0.1,0.1,-0.2620574219510465,-0.2692684151418293,-0.27179760906268546,-0.26902930861262225,-0.2692339659471693,-0.2715225457202186,-0.2594690587735496,-0.2706088459799375,-0.30393651809448596,-0.2703689404378725,-0.2705743967852775,-0.30364229717907565,-0.2568806955960528,-0.2719492768180458,-0.33607542712628646,-0.2717085722631228,-0.2719148276233857,-0.33576204863793274
2020-04,-0.2,-0.2,-0.31758186237127,-0.3162398735650163,-0.31597564097352326,-0.31540232638541077,-0.316241180442271,-0.3151395581766789,-0.3159121920971549,-0.2967014155488401,-0.3431308298827438,-0.2958755149822006,-0.2967027224260948,-0.34227856024172854,-0.3142425218230398,-0.2771629575326638,-0.3702860187919643,-0.27634870357899044,-0.2771642644099185,-0.36941756230677814
2020-05,0.4,0.1,0.1755417858910625,0.2000704328139563,0.19979229105719437,0.19915637998395222,0.2001699023083387,0.19897770772157253,0.1719385130554041,0.1970130422304031,0.2629670691025452,0.196098989400399,0.1971125117247854,0.2621524857669234,0.1683352402197457,0.1939556516468499,0.32614184714789607,0.19304159881684577,0.1940551211412322,0.3253272638122742
2020-06,0.6,0.2,0.3438817354017713,0.3582630298169658,0.35888153409163864,0.35723933688467385,0.3581161990328086,0.3577083158641783,0.3805578112588693,0.3913178976027214,0.40256907911154055,0.3901502012918386,0.3911710668185643,0.40120553629630745,0.4172338871159674,0.424372765388477,0.44625662413144246,0.4230610656990033,0.4242259346043198,0.4447027567284366
2020-07,0.4,0.2,0.4869502977384474,0.50693758787011,0.5109506678226258,0.5055105920137932,0.5071111060208672,0.5096840651985949,0.5039786142894122,0.5220418266600823,0.5101794211427524,0.5205654318620464,0.5222153448108394,0.5089153409079872,0.5210069308403769,0.5371460654500545,0.509408174462879,0.5356202717102995,0.5373195836008117,0.5081466166173795
2020-08,0.0,0.0,0.0331337564864917,0.0053275483784475,0.005327675908803509,0.005172966209627414,0.005140212673632,0.0049857574900330215,0.0425260956416997,0.0202450560128257,0.006547403042893984,0.020026708221963833,0.0200577203080101,0.006200270840337845,0.0519184347969078,0.0351625636472038,0.00776713017698446,0.03488045023430025,0.0349752279423883,0.007414784190642669
2020-09,-0.6,-0.3,-0.3793055312609125,-0.3658154815815407,-0.3658378145794908,-0.3640383702082542,-0.3657447642390291,-0.3639898904001917,-0.4027430090526971,-0.3892310647678705,-0.39433203495799884,-0.38735386232951197,-0.389160347425359,-0.3923623108284961,-0.4261804868444819,-0.4126466479542005,-0.42282625533650686,-0.41066935445076974,-0.4125759306116889,-0.42073473125680044
2020-10,0.2,0.2,0.1835507038734855,0.211769713615311,0.21216832211787867,0.21291193609820735,0.2116581294009707,0.21319760188678216,0.270934266171964,0.3021341895663371,0.2712163609346609,0.3029684404219549,0.3020226053519968,0.27204439878398673,0.3583178284704426,0.3924986655173632,0.3302643997514431,0.3930249447457025,0.3923870813030229,0.3308911956811913
2020-11,0.0,0.1,0.1331935220806632,0.1256277711228515,0.127919851704,0.12411414754438163,0.1258203068005439,0.12659235359353013,0.1511549169764748,0.1354946544117964,0.14277711023169545,0.13395343634497708,0.1356871900894888,0.14140806116381166,0.1691163118722865,0.1453615377007412,0.1576343687593909,0.14379272514557256,0.1455540733784336,0.15622376873409322
2020-12,-0.2,0.1,0.1743986297500019,0.1813040856772027,0.1837303892311444,0.18096432928689327,0.181324596142209,0.1834045239915498,0.1900261478582164,0.1908383296789205,0.20689505591903018,0.1904725624634299,0.1908588401439268,0.2065059940489015,0.2056536659664309,0.2003725736806383,0.23005972260691593,0.1999807956399665,0.2003930841456446,0.22960746410625318
2021-01,1.3,0.9,0.8285790522695597,0.8449057426376808,0.849285278173431,0.8475470072803934,0.8468362055728809,0.8538447243633187,0.8912732558451942,0.8953754660503184,0.9203106389942365,0.8978752001011032,0.8973059289855184,0.9246709110916357,0.9539674594208288,0.945845189462956,0.991335999815042,0.948203392921813,0.947775652398156,0.9954970978199527
2021-02,0.2,0.3,0.4287738547440542,0.4399444334812715,0.43196140682007234,0.4377503317496531,0.4380970896461775,0.42794143534239404,0.5098263614647857,0.5027938883514476,0.5090761227730386,0.5004307235755855,0.5009465445163537,0.5048487151503384,0.5908788681855172,0.5656433432216237,0.5861908387260049,0.5631111154015178,0.5637959993865297,0.5817559949582827
2021-03,0.2,0.3,0.1519100744195733,0.1531112467990255,0.1533216350874192,0.15381453312069526,0.1531617473329951,0.15407484253898623,0.1480979520457448,0.1475926943124658,0.12958962140814004,0.14831117858934692,0.1476431948464354,0.13040818623047581,0.1442858296719162,0.1420741418259062,0.10585760772886088,0.14280782405799855,0.1421246423598758,0.10674152992196537
2021-04,0.5,0.2,0.256026468736474,0.2606433781513711,0.2611731464296498,0.26108458314889343,0.2604998471969213,0.2614693705889648,0.285988103940522,0.304060739977284,0.2973188107557674,0.30438311919703404,0.3039172090228342,0.29751611051028165,0.31594973914457,0.3474781018031969,0.333464475081885,0.3476816552451747,0.3473345708487471,0.3335628504315985
2021-05,0.2,0.4,0.5680138323904842,0.5940166802811098,0.5933608614733996,0.59263435687957,0.5880021786909563,0.5859658225481452,0.5879420434422872,0.6194521022167937,0.6552705644521791,0.6180005076187846,0.6134376006266402,0.6477069197452222,0.6078702544940903,0.6448875241524776,0.7171802674309586,0.6433666583579992,0.6388730225623241,0.7094480169422992
2021-06,0.5,0.4,0.3296679179291987,0.3327555396862573,0.3321401275209747,0.3328687237760857,0.3386497161240904,0.3381490844186244,0.3465223378797241,0.3511599748116807,0.34777151801786116,0.3512254180709862,0.3570541512495139,0.353739927321441,0.3633767578302495,0.3695644099371042,0.36340290851474755,0.3695821123658867,0.3754585863749373,0.36933077022425764
2021-07,1.0,0.5,0.6445519678863136,0.6474590173654008,0.6457808752784129,0.6457507385280447,0.6477686533121289,0.6443861441886832,0.6697218783064215,0.6767167393640675,0.6933388152513767,0.6749402598754756,0.6770263753107956,0.6918332251385921,0.6948917887265292,0.7059744613627342,0.7408967552243407,0.7041297812229065,0.7062840973094623,0.7392803060885009
2021-08,0.7,0.2,0.2245033523586543,0.2013662855073134,0.2002659956236955,0.20137521995646343,0.2011922715267037,0.20010346059111864,0.1664241039831655,0.1457310460333415,0.12361050055691825,0.14586864094442326,0.1455570320527318,0.12362523682753236,0.1083448556076767,0.0900958065593696,0.046955005490141005,0.09036206193238305,0.0899217925787599,0.047147013063946086
2021-09,0.2,-0.2,-0.124000097429706,-0.1344660723590697,-0.1428389696546222,-0.1342357858562615,-0.1345926408994898,-0.14271798839023642,-0.1178999114519989,-0.1544242557105103,-0.18515090668737375,-0.15415281927663796,-0.1545508242509304,-0.18494268635611355,-0.1117997254742917,-0.1743824390619509,-0.22746284372012532,-0.17406985269701444,-0.174509007602371,-0.2271673843219907
2021-10,1.0,0.7,0.7237052274417968,0.738228171620831,0.7321252555116661,0.7386918988652031,0.7381511315591153,0.7325235111853019,0.7927388934226424,0.7979369630245368,0.7793457037853818,0.7982875082093202,0.797859922962821,0.7796544498999615,0.861772559403488,0.8576457544282425,0.8265661520590976,0.8578831175534372,0.8575687143665268,0.826785388614621
2021-11,0.2,0.3,0.6823484514284204,0.6694473238856731,0.6812478296214584,0.6682198006229252,0.669515889282007,0.6800663580172277,0.6982576755906593,0.6816223882696185,0.7174335701567236,0.6803716366627999,0.6816909536659524,0.7161830611490672,0.7141668997528983,0.6937974526535641,0.7536193106919887,0.6925234727026746,0.693866018049898,0.7522997642809066
2021-12,0.4,0.3,0.7709389674170302,0.7599670833637793,0.7509771900539458,0.7591048501030161,0.760196165878513,0.750348716070966,0.873441606645287,0.8597651066379227,0.8041822781523846,0.8588509559970985,0.8599941891526565,0.8035261255772909,0.975944245873544,0.959563129912066,0.8573873662508235,0.9585970618911809,0.9597922124267998,0.8567035350836157
2022-01,4.4,3.8,4.378137226971534,4.421906845930967,4.422518691459225,4.423264833800733,4.421916991847962,4.423886548411614,4.42010852550301,4.470049632751245,4.475020291095831,4.471385838034451,4.47005977866824,4.4763643932821555,4.462079824034487,4.518192419571522,4.527521890732436,4.51950684226817,4.518202565488518,4.528842238152698
2022-02,1.3,0.6,0.8664254070284128,0.898670125069536,0.8863990452459469,0.8969024336190794,0.8985473375672801,0.884514102708289,0.9472553663580414,0.9771345708984432,0.9856077954356801,0.9753314781837638,0.9770117833961872,0.9836780923043343,1.02808532568767,1.0555990167273506,1.0848165456254133,1.0537605227484481,1.0554762292250943,1.0828420819003797
2022-03,1.7,1.4,0.9740717773895649,0.9862412296003968,0.9988682682310324,0.9866801089876179,0.986127366312644,0.9991875873154233,0.9599351536255072,0.9699153794043752,0.9800436106077502,0.9703616246211814,0.9698015161166224,0.9803714229233288,0.9457985298614492,0.9535895292083536,0.9612189529844681,0.9540431402547448,0.9534756659206008,0.9615552585312342
2022-04,1.8,0.9,0.7418585559133414,0.7668031753740058,0.7571435788189986,0.7670866445721756,0.7773167953931774,0.7679450262131718,0.810248090240683,0.83171514804147,0.813708809526213,0.8319693305242191,0.8422287680606416,0.8244847360534899,0.8786376245680246,0.8966271207089342,0.8702740402334275,0.8968520164762627,0.9071407407281058,0.8810244458938079
2022-05,1.8,1.4,1.8273429935590184,1.8311478207847207,1.8338369490032407,1.8310040159455059,1.8200922009774525,1.8226379882153725,1.928849481807915,1.936521936550224,1.9411035369070808,1.9363963081189284,1.9254663167429555,1.9299230789673143,2.0303559700568115,2.0418960523157272,2.048370124810921,2.0417886002923504,2.0308404325084584,2.037208169719256
2022-06,1.6,1.5,1.3932606931984497,1.410933710844382,1.3820705539100864,1.4116251106016509,1.410991251916954,1.382814475839209,1.507368052800301,1.5258874796843451,1.4957339460373609,1.5265988682998766,1.5259450207569172,1.49649763244622,1.6214754124021524,1.640841248524308,1.6093973381646354,1.6415726259981023,1.64089878959688,1.6101807890532311
2022-07,1.3,1.6,1.4018402902822626,1.4224278581746372,1.4244879536032506,1.4219296787788054,1.4223420952062176,1.423904368485085,1.5144143355557442,1.5324047527228677,1.5364477484661265,1.531925644683905,1.5323189897544478,1.5358835785643261,1.6269883808292258,1.642381647271098,1.6484075433290024,1.6419216105890044,1.6422958843026785,1.6478627886435673
2022-08,0.4,0.8,0.6308526564677204,0.6260126288535889,0.6217194655934577,0.6267839457733089,0.6260867630174428,0.622564187059961,0.6720821029177679,0.6920456289048333,0.691479177594312,0.6928281680402364,0.6921197630686873,0.6923357546259638,0.7133115493678155,0.7580786289560779,0.7612388895951663,0.758872390307164,0.7581527631199318,0.7621073221919666
2022-09,0.8,0.2,0.1620924446428433,0.1852383298986602,0.1892728764587194,0.18503631599214046,0.1851204876438412,0.1889537108412245,0.1149601618884696,0.141696975854423,0.14602639670457823,0.14148750950844402,0.141579133599604,0.14569982911763915,0.067827879134096,0.0981556218101858,0.10277991695043706,0.09793870302474758,0.0980377795553668,0.1024459473940538
2022-10,-1.4,0.9,1.1729476113272232,1.200897974925676,1.1712816838112263,1.2018850384782045,1.2009625530812589,1.1723264898560406,1.1241974351095645,1.144884078319847,1.1189866537407038,1.1458582134426927,1.1449486564754296,1.120019389698272,1.075447258891905,1.088870181714018,1.0666916236701816,1.0898313884071806,1.0889347598696006,1.0677122895405033
2022-11,1.2,0.7,0.7585158740889214,0.7652665539906064,0.7594342289464578,0.7650015206553933,0.7652942446305855,0.75919622308119,0.7882528330528827,0.785045988630093,0.7900912376392357,0.784783204334198,0.7850736792700721,0.7898567176581289,0.817989792016844,0.8048254232695796,0.8207482463320136,0.8045648880130029,0.8048531139095587,0.820517212235068
2022-12,0.0,0.4,0.0474750657227316,0.0429511413580038,0.04864948069538588,0.04295934694176484,0.0428276702698199,0.04853474763608562,0.0909414221677358,0.0752161896906115,0.06169049503683097,0.0752274100768612,0.0750927186024277,0.06157698051227722,0.13440777861274,0.1074812380232192,0.07473150937827605,0.10749547321195757,0.1073577669350353,0.07461921338846882
2023-01,6.0,5.8,4.873148431243555,4.909197776347539,4.90995548030734,4.910333870980173,4.909300727314689,4.9111945966645205,4.8557166576029465,4.879901623390613,4.873845908989929,4.881034982232453,4.880004574357764,4.875081653292323,4.838284883962337,4.850605470433687,4.837736337672518,4.851736093484733,4.850708421400838,4.838968709920127
2023-02,0.6,0.5,0.5313152061494304,0.5532354572522976,0.5719651556926586,0.551981161703665,0.5531729076458556,0.570648444312386,0.5039703923327187,0.5286629308907177,0.5417365188914277,0.52740845983553,0.5286003812842757,0.5404195916064561,0.4766255785160068,0.5040904045291378,0.5115078820901968,0.502835757967395,0.5040278549226958,0.5101907389005262
2023-03,0.1,0.1,0.2926338566146489,0.3044996280808047,0.30878147937140843,0.3046775875030536,0.3045165087513989,0.30897635489741204,0.2285695805914532,0.2490870910178832,0.2530313133707121,0.2492645918905031,0.2491039716884774,0.2532257275531409,0.1645053045682576,0.1936745539549618,0.19728114737001573,0.1938515962779526,0.193691434625556,0.19747510020886969
2023-04,-0.2,0.4,0.5640927888903151,0.5926587281265507,0.5977356490777621,0.5931208834848037,0.5926236335157601,0.5981627513176186,0.5026749219687728,0.5267984234324964,0.5527540309943926,0.5272600405310952,0.5267633288217057,0.5531807656108331,0.4412570550472305,0.460938118738442,0.507772412911023,0.4613991975773867,0.4609030241276514,0.5081987799040475
2023-05,0.3,0.1,0.2289826804167738,0.2542844605210941,0.2562912581914111,0.25413638481942114,0.2543444061268183,0.25620314377175873,0.1680241532119831,0.1824768782526387,0.20575145661346111,0.1823282416190103,0.1825368238583629,0.20566294739720323,0.1070656260071924,0.1106692959841834,0.15521165503551115,0.11052009841859942,0.1107292415899076,0.15512275102264772
2023-06,0.3,0.3,0.0350440790407446,0.0369861798891691,0.03098174944345143,0.03739415447769216,0.0368663102936918,0.03126980764691953,-0.0471302304329217,-0.0558940803540097,-0.08735551309603384,-0.05548682953574055,-0.0560139499494869,-0.08706837703673635,-0.1293045399065881,-0.1487743405971885,-0.20569277563551913,-0.14836781354917328,-0.1488942101926658,-0.20540656172039223
2023-07,0.5,0.4,0.386175143410121,0.3722286506527849,0.3601299528875136,0.37152505751024173,0.3723615266990101,0.3595591432742964,0.3623426582424115,0.3568431822524437,0.32019410358267025,0.35613947145956665,0.3569760582986689,0.319622988586095,0.3385101730747019,0.3414577138521025,0.28025825427782686,0.3407538854088916,0.3415905898983277,0.2796868338978936
2023-08,0.2,0.1,0.4746143904367312,0.464256457442663,0.44608882641953695,0.46488328640259036,0.4642060028304362,0.4466650542845275,0.4718841229993044,0.4566209685705678,0.44089392541492894,0.4572477359667667,0.456570513958341,0.4414701113942616,0.4691538555618777,0.4489854796984726,0.43569902441032093,0.4496121855309431,0.4489350250862459,0.43627516850399567
2023-09,-0.7,-0.2,-0.2488983995990439,-0.2468521103436857,-0.25276041370864355,-0.24737352222180276,-0.2467955646969014,-0.2532253283058909,-0.2755480777313318,-0.2806567136386566,-0.25923683198802,-0.28117840224436497,-0.2806001679918722,-0.259701799601823,-0.3021977558636196,-0.3144613169336275,-0.26571325026739645,-0.3149832822669272,-0.3144047712868431,-0.26617827089775503
2023-10,0.1,0.0,0.2905974273835784,0.3073316000788487,0.31121073333881355,0.3080335865180042,0.3073663228726983,0.311947472247111,0.2826615364616625,0.2938777235806505,0.3320919096935448,0.2945796070979181,0.2939124463745001,0.33282880834242656,0.2747256455397465,0.2804238470824524,0.35297308604827604,0.28112562767783195,0.2804585698763019,0.3537101444377422
2023-11,0.1,-0.1,0.0584924929324471,0.062337983341503,0.050862672442102255,0.062213409014280754,0.0621167458749765,0.05051676116297253,0.0389131139375782,0.0381794123449711,0.030866076120831115,0.03805462857465329,0.0379581748784446,0.030519991480908053,0.0193337349427093,0.0140208413484392,0.010869479799559975,0.01389584813502582,0.0137996038819127,0.010523221798843574
2023-12,-0.4,0.0,-0.1330702411008323,-0.1353383260096184,-0.14415903987667186,-0.13535546875252458,-0.1350366496354116,-0.14387458796780614,-0.1476501974424573,-0.1509021989399976,-0.13472201937701664,-0.15091948587957682,-0.1506005225657907,-0.1344374800357383,-0.1622301537840823,-0.1664660718703767,-0.1252849988773614,-0.16648350300662906,-0.1661643954961698,-0.12500037210367043
2024-01,1.5,2.0,0.9319165376518568,0.935415017747784,0.9320620372332027,0.9364350881419047,0.935275976318774,0.9329430368760173,0.8857871746883093,0.8862387660686655,0.8823508827389956,0.8872584064094067,0.8860997246396554,0.883231447650629,0.8396578117247618,0.8370625143895468,0.8326397282447885,0.8380817246769087,0.8369234729605367,0.8335198584252406
2024-02,0.3,0.4,0.2706200012537311,0.2803299737330498,0.28575842344989894,0.2793894464096386,0.275797778657615,0.28028574858396516,0.2580380446649967,0.261495264760002,0.27210866038322695,0.26055457251499936,0.2569630696845672,0.2666358659964314,0.2454560880762622,0.2426605557869542,0.258458897316555,0.2417196986203601,0.2381283607115194,0.25298598340889766
2024-03,0.1,0.1,0.1782802216315052,0.1869555542156604,0.18748339748893028,0.1870173481165262,0.1919567060404763,0.19254634783654434,0.1779588240592174,0.1829931287487962,0.18074880085359812,0.18305488795363797,0.1879942805736121,0.18581169223133925,0.1776374264869296,0.1790307032819319,0.174014204218266,0.17909242779074971,0.1840318551067478,0.1790770366261342
2024-04,0.7,0.2,0.535513874597449,0.5383965281710439,0.5387771637477885,0.5389182586375825,0.5377996887741335,0.5387020581503605,0.5169386135775386,0.5279331688948469,0.5298021767597455,0.5284548077415008,0.5273363294979365,0.5297269925750062,0.4983633525576281,0.5174698096186497,0.5208271897717024,0.5179913568454191,0.5168729702217394,0.5207519269996519
2024-05,0.0,0.1,0.2079810434726739,0.2309075180604466,0.2321256722197535,0.23079267773302795,0.230939518229382,0.23204253557750193,0.2192464263661361,0.2416469628841486,0.24008361464411881,0.24152950870769718,0.2416789630530841,0.23999854113637278,0.2305118092595983,0.2523864077078506,0.24804155706848413,0.25226633968236645,0.2524184078767861,0.24795454669524364
2024-06,-0.3,0.2,0.0495664121047636,0.0417566741417676,0.04205476974642372,0.042047264959674785,0.0418417880096814,0.04243039745619426,0.0812607392877025,0.0705298881928295,0.08023450958594674,0.07081304901733307,0.0706150020607433,0.08060027829231725,0.1129550664706415,0.0993031022438914,0.11841424942546977,0.09957883307499135,0.0993882161118052,0.11877015912844024
2024-07,0.7,0.5,0.2099844490112185,0.2062245589776413,0.20593336904090093,0.20556646759776148,0.2060499831718604,0.20510077618846176,0.2468451753425322,0.2421705702631907,0.25539669618012706,0.24150330280102122,0.2419959944574098,0.254551476626034,0.283705901673846,0.2781165815487401,0.3048600233193532,0.2774401380042809,0.2779420057429592,0.3040021770636062
2024-08,0.3,0.0,0.0728154743529428,0.0608343828349484,0.06101386121593169,0.061229819572783034,0.0607663831713161,0.06134125742829158,0.0497880367945807,0.0360606147675121,0.03979091969747192,0.03646169174903764,0.0359926151038798,0.04012314773685448,0.0267605992362186,0.0112868467000758,0.018567978179012158,0.01169356392529225,0.0112188470364435,0.01890503804541737
2024-09,-0.4,-0.5,-0.4651739920724355,-0.4617340068967521,-0.46239205253578275,-0.4622202806024356,-0.4615092106354063,-0.4626533813917335,-0.5428417910368668,-0.5423957425432846,-0.5347408560512513,-0.5428638026229402,-0.5421709462819387,-0.5349858483624919,-0.6205095900012981,-0.623057478189817,-0.6070896595667199,-0.6235073246434448,-0.6228326819284712,-0.6073183153332502
2024-10,0.3,0.3,0.2218404811078794,0.2378787382064373,0.24655876257911113,0.23855039848820325,0.2389368520065855,0.2482876005737054,0.2843596766312558,0.3022149420734478,0.29800425554939436,0.30287966409075084,0.303273055873596,0.2997275454635269,0.3468788721546322,0.3665511459404583,0.3494497485196775,0.3672089296932984,0.3676092597406065,0.3511674903533485
2024-11,0.1,0.2,0.1310393426229197,0.1291658590093309,0.129408944069162,0.12896154031339446,0.1093624575375598,0.10940121031982257,0.1125881018490863,0.1110951406757363,0.12030647077221598,0.11089183162573443,0.0912917392039652,0.1002992455956399,0.0941368610752528,0.0930244223421417,0.11120399747526996,0.0928221229380744,0.0732210208703706,0.09119728087145722
2024-12,-0.3,0.1,0.004238252534602,0.0022835027395008,0.003200902468124961,0.002344407582396603,0.0208446393106596,0.021822893231124997,-0.0299287341652862,-0.0304264350837348,0.01990397012680817,-0.03036372427469948,-0.0118652985125759,0.03852503868766947,-0.0640957208651746,-0.0631363729069704,0.03660703778549138,-0.06307185613179556,-0.0445752363358116,0.05522718414421394
2025-01,1.3,1.1,1.1241131790061305,1.1254585417411134,1.1268969666075355,1.1264155028187657,1.125674450045467,1.128069730916239,1.141778566097235,1.1419309685212446,1.1360444322005359,1.1428867263297409,1.1421468768255982,1.1372165283099904,1.1594439531883396,1.1584033953013757,1.1451918977935363,1.1593579498407158,1.1586193036057293,1.1463633257037418
2025-02,0.2,0.2,0.3273352565503001,0.3390511956382308,0.3381074105847889,0.3379803301748104,0.3388899125909224,0.33687533236614464,0.3449213748972017,0.3557118391446289,0.33269101216330027,0.3546397328145953,0.3555505560973205,0.3314593373521212,0.3625074932441033,0.3723724826510271,0.3272746137418116,0.3712991354543803,0.3722111996037187,0.32604334233809773
2025-03,0.1,0.0,0.0259612093364776,0.0244906637781843,0.022570420411481842,0.02467410238706455,0.0245409821011267,0.022804375580711536,0.0127990714734173,0.0129661406787512,-0.009322794157262178,0.013150769028274348,0.0130164590016936,-0.00908554647403629,-0.0003630663896429,0.0014416175793181,-0.0412160087260062,0.0016274356694841452,0.0014919359022605,-0.040975468528784115
2025-04,-0.1,0.1,0.1887731296337113,0.193203793756462,0.19344433804327515,0.1934558559473988,0.1929519563997881,0.19344454261660962,0.1712714703823724,0.177786663112936,0.19448438320170705,0.17804002388129478,0.1775348257562621,0.19448450017254326,0.1537698111310336,0.1623695324694101,0.19552442836013897,0.16262419181519075,0.1621176951127362,0.1955244577284769
2025-05,0.5,0.2,0.2616004842766493,0.2815716368924892,0.2814658439760057,0.28121603270791934,0.2818622433783398,0.2814008557465444,0.2843344825640807,0.3021983406467949,0.2861134506639882,0.30184089021780885,0.3024889471326454,0.2860480464389321,0.3070684808515122,0.3228250444011005,0.2907610573519707,0.3224657477276983,0.323115650886951,0.2906952371313199
2025-06,0.3,0.2,0.2140389694357118,0.2034429098532429,0.20260820858453232,0.20377340965029125,0.203356846559263,0.20285273738110976,0.2187744207584629,0.2094463155759773,0.20719508002077733,0.20977615157221222,0.2093602522819973,0.20743910164373858,0.2235098720812141,0.2154497212987115,0.21178195145702236,0.2157788934941332,0.2153636580047316,0.21202546590636737
