period,HARD_BASE,HARD_HALF,HARD_FULL,contrib_core,contrib_food,contrib_alcohol_tobacco,contrib_administered,contrib_fuel,contrib_wedge,ready
2019-02,0.3268875750484317,0.34561725793665005,0.3643469408248684,0.188348623849447,0.11442576773196374,0.006910846275000001,0.007305741635466378,-0.041861771564568065,0.05175836712112262,True
2019-03,0.10159778010170467,0.10743676385033561,0.11327574759896655,0.02399282987202589,0.027916662547658642,0.048375923925,0.014355018499148496,0.03220224326326286,-0.045244898005391214,True
2019-04,0.3990575798924263,0.45334077147487234,0.5076239630573184,0.20398176849863559,0.008171485366865905,0.05989400105000001,0.014804124427648455,0.12111493462551165,-0.00890873407623529,True
2019-05,0.23432461410249328,0.23604971951966058,0.23777482493682786,0.06284027708773963,0.020525375116008656,0.013821692549999999,0.01472959491577699,0.08766943661399187,0.034738237818976114,True
2019-06,0.13996746870695573,0.15100788090184633,0.1620482930967369,0.09775634196760823,0.04258780908570624,-0.00460723085,0.0,-0.0026665966341635574,0.00689714513780482,True
2019-07,0.44603041202742205,0.44446065196039575,0.44289089189336944,0.363680027335209,0.058068317278547325,0.050679539350000004,0.007411265801116857,-0.037663113871207715,0.003854376133756608,True
2019-08,0.05178652857576846,0.053358415405133724,0.05493030223449899,0.14628664624499624,-0.06290866699942169,-0.03225061595,0.0,-0.014772628856389202,0.015431794136583106,True
2019-09,-0.30988149480680427,-0.298881789968307,-0.28788208512980973,-0.28737274144274894,-0.016269017697708058,0.025339769675000002,0.014685116955998693,-0.01367533472698549,-0.0325892875703605,True
2019-10,0.2719320460524601,0.30949729430904876,0.34706254256563746,0.1449912372369352,0.11261224482774788,0.011518077125,0.0,0.0023574073592940938,0.00045307950348290544,True
2019-11,0.1411682100164467,0.14586824964814127,0.15056828927983584,0.061622764382673736,0.11267138505743286,-0.006910846274999999,0.0,-0.01700132990560847,-0.009213763243051419,True
2019-12,0.04265774732422767,0.02553419478966196,0.008410642255096253,0.06028976515675204,0.06317385478960745,-0.0460723085,0.0,-0.01488432133287581,-0.019849242789256007,False
2020-01,0.8885414092357852,0.8984111779460255,0.9082809466562659,0.20731090201919009,0.22199877228097653,0.214236234525,0.2138748745751191,0.018772911196257437,0.012347714639241936,True
