origin,h,target,as_of_utc,model,mm_forecast,contribution_administered,contribution_alcohol_tobacco,contribution_core,contribution_food,contribution_fuel,contribution_wedge,yy_exante,status,value_core,value_food,value_fuel,value_administered,value_alcohol_tobacco,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core
2026-09,10,2027-07,2026-09-22T19:23:51.218335+00:00,STATE_FAST_R15,0.5477116458478724,0.00710149037536845,0.013121212375000002,0.5720030295857682,-0.040903285832584214,0.0,-0.003610800655680143,3.576267574716599,estimated,0.9932599268062953,-0.24262832800427828,0.0,0.05,0.15833333333333335,-0.003610800655680143,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,11,2027-08,2026-09-22T19:23:51.218335+00:00,STATE_FAST_R15,0.14207101222163748,0.00710149037536845,0.02071770375,0.13882586186492024,-0.03089224807637544,0.0,0.006318204307724229,3.420134574357176,estimated,0.24106544592015275,-0.1832452906043419,0.0,0.05,0.25,0.006318204307724229,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,12,2027-09,2026-09-22T19:23:51.218335+00:00,STATE_FAST_R15,-0.349922751555994,0.02130447112610535,0.03691518122727272,-0.30502582699593234,-0.08212020911968246,0.0,-0.020996367793757277,3.269151810832164,estimated,-0.529664905473339,-0.48711707699037493,0.0,0.15000000000000002,0.4454545454545454,-0.020996367793757277,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,0,2026-09,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,-0.2042311894134946,0.02130447112610535,0.03691518122727272,-0.269708943254467,-0.165870957436365,0.1941254267177166,-0.020996367793757277,2.2881706290326886,estimated,,,,,,,,,,,
2026-09,1,2026-10,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,0.40207051077239625,-0.00710149037536845,0.01205393672727273,0.2883200613602497,0.11461775797264691,0.013486387525972978,-0.019306142438377583,2.1890066007353153,estimated,0.50065602493549,0.6798846207692402,0.44028970288654323,-0.05,0.14545454545454548,-0.019306142438377583,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,2,2026-11,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,0.0567702641739603,0.00710149037536845,-0.005273597318181817,0.023671340635075245,0.01856981361971622,0.0,0.012701216861982202,2.552843157684679,estimated,0.04110431737333356,0.1101516110061167,0.0,0.05,-0.06363636363636363,0.012701216861982202,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,3,2026-12,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,-0.05806490543899694,0.0,-0.059516312590909094,0.058813351558276016,-0.04541476825463019,0.0,-0.01194717615173367,2.8007758341190034,estimated,0.1021269857719292,-0.2693893427883209,0.0,0.0,-0.7181818181818183,-0.01194717615173367,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,4,2027-01,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,1.0868743961140952,0.09231937487978985,0.2787472868181819,0.30445219003543417,0.4225046610089847,0.0,-0.011149116628295314,2.991170610175101,estimated,0.5286688082921572,2.5061947319880584,0.0,0.65,3.363636363636364,-0.011149116628295314,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,5,2027-02,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,0.23601941160113854,0.00710149037536845,-0.033148326000000006,0.23435898921524584,0.003054676723187188,0.0,0.024652581287337064,3.336664695372846,estimated,0.4069548244227064,0.018119598238977713,0.0,0.05,-0.4000000000000001,0.024652581287337064,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,6,2027-03,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,0.05114209961415479,0.0142029807507369,0.05110366925000001,-0.02603573309541816,0.02628397392883527,0.0,-0.014412791219999227,2.777740967704393,estimated,-0.045209988428611465,0.15591013088198244,0.0,0.1,0.6166666666666668,-0.014412791219999227,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,7,2027-04,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,0.2775839874323403,0.0142029807507369,0.010358851875000002,0.168842805701159,0.07331408435711798,0.0,0.010865264748326423,2.557328769916874,estimated,0.29318864439223474,0.43488128996624226,0.0,0.1,0.12500000000000003,0.010865264748326423,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,8,2027-05,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,0.38546307294065757,0.0284059615014738,0.06077193100000001,0.1338214220589021,0.16652549796848243,0.0,-0.004061739588200793,2.851715430918353,estimated,0.2323754403461757,0.9877886903155935,0.0,0.2,0.7333333333333334,-0.004061739588200793,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,9,2027-06,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,0.23469922116557718,0.0142029807507369,0.020717703749999997,0.20136590951018368,0.004326163369356985,0.0,-0.005913536214700398,3.397217067954726,estimated,0.3496636874217431,0.025661747305011678,0.0,0.1,0.24999999999999997,-0.005913536214700398,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,10,2027-07,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,0.5252951815447753,0.00710149037536845,0.013121212375000002,0.5495865652826711,-0.040903285832584214,0.0,-0.003610800655680143,3.3307368009816103,estimated,0.9543346509925043,-0.24262832800427828,0.0,0.05,0.15833333333333335,-0.003610800655680143,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,11,2027-08,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,0.11995315106197874,0.00710149037536845,0.02071770375,0.1167080007052615,-0.03089224807637544,0.0,0.006318204307724229,3.152186196036176,estimated,0.20265868228384168,-0.1832452906043419,0.0,0.05,0.25,0.006318204307724229,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,12,2027-09,2026-09-22T19:23:51.218335+00:00,STABLE_LOCAL_CORE_R14B,-0.371766046299432,0.02130447112610535,0.03691518122727272,-0.3268691217393703,-0.08212020911968246,0.0,-0.020996367793757277,2.9790166623195207,estimated,-0.5675948957284385,-0.48711707699037493,0.0,0.15000000000000002,0.4454545454545454,-0.020996367793757277,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,0,2026-09,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,-0.2042311894134946,0.02130447112610535,0.03691518122727272,-0.269708943254467,-0.165870957436365,0.1941254267177166,-0.020996367793757277,2.2881706290326886,estimated,,,,,,,,,,,
2026-09,1,2026-10,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,0.4252661473346128,-0.00710149037536845,0.01205393672727273,0.31151569792246625,0.11461775797264691,0.013486387525972978,-0.019306142438377583,2.2126150686255297,estimated,0.5409343015919916,0.6798846207692402,0.44028970288654323,-0.05,0.14545454545454548,-0.019306142438377583,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,2,2026-11,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,0.07935702662276291,0.00710149037536845,-0.005273597318181817,0.04625810308387785,0.01856981361971622,0.0,0.012701216861982202,2.5996912547776905,estimated,0.0803253089700659,0.1101516110061167,0.0,0.05,-0.06363636363636363,0.012701216861982202,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,3,2026-12,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,-0.03571043524522492,0.0,-0.059516312590909094,0.08116782175204804,-0.04541476825463019,0.0,-0.01194717615173367,2.87074161584576,estimated,0.14094461134384095,-0.2693893427883209,0.0,0.0,-0.7181818181818183,-0.01194717615173367,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,4,2027-01,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,1.1092756584219774,0.09231937487978985,0.2787472868181819,0.3268534523433163,0.4225046610089847,0.0,-0.011149116628295314,3.084104769304749,estimated,0.5675676864614019,2.5061947319880584,0.0,0.65,3.363636363636364,-0.011149116628295314,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,5,2027-02,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,0.2584964283880396,0.00710149037536845,-0.033148326000000006,0.2568360060021469,0.003054676723187188,0.0,0.024652581287337064,3.453103829220757,estimated,0.44598524715446863,0.018119598238977713,0.0,0.05,-0.4000000000000001,0.024652581287337064,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,6,2027-03,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,0.07373373970299747,0.0142029807507369,0.05110366925000001,-0.0034440930065754794,0.02628397392883527,0.0,-0.014412791219999227,2.916783768131136,estimated,-0.005980527008926087,0.15591013088198244,0.0,0.1,0.6166666666666668,-0.014412791219999227,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,7,2027-04,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,0.300553022180633,0.0142029807507369,0.010358851875000002,0.19181184044945174,0.07331408435711798,0.0,0.010865264748326423,2.719596386542152,estimated,0.33307343624276403,0.43488128996624226,0.0,0.1,0.12500000000000003,0.010865264748326423,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,8,2027-05,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,0.4087799579314559,0.0284059615014738,0.06077193100000001,0.15713830704970042,0.16652549796848243,0.0,-0.004061739588200793,3.0383763589389776,estimated,0.2728642599527482,0.9877886903155935,0.0,0.2,0.7333333333333334,-0.004061739588200793,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,9,2027-06,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,0.25844842317487887,0.0142029807507369,0.020717703749999997,0.22511511151948538,0.004326163369356985,0.0,-0.005913536214700398,3.6094109796083824,estimated,0.39090320789517424,0.025661747305011678,0.0,0.1,0.24999999999999997,-0.005913536214700398,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,10,2027-07,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,0.5496236354173812,0.00710149037536845,0.013121212375000002,0.5739150191552771,-0.040903285832584214,0.0,-0.003610800655680143,3.567853009104427,estimated,0.9965800186967877,-0.24262832800427828,0.0,0.05,0.15833333333333335,-0.003610800655680143,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,11,2027-08,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,0.14455066549766268,0.00710149037536845,0.02071770375,0.14130551514094544,-0.03089224807637544,0.0,0.006318204307724229,3.414293307561166,estimated,0.24537126267995799,-0.1832452906043419,0.0,0.05,0.25,0.006318204307724229,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
2026-09,12,2027-09,2026-09-22T19:23:51.218335+00:00,DAMPED_P95_Q001_R16,-0.3469022869649441,0.02130447112610535,0.03691518122727272,-0.3020053624048824,-0.08212020911968246,0.0,-0.020996367793757277,3.2664490562011617,estimated,-0.52441999192664,-0.48711707699037493,0.0,0.15000000000000002,0.4454545454545454,-0.020996367793757277,0.168584131,0.030630713,0.082870815,0.142029807507369,0.575884533492631
