origin,h,target,as_of_utc,mm_forecast,model,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,-0.07700108020311118,CORE_GAP_RIDGE_R14,-0.5504587155963248,2.6515151515151705,,,1.019943936889315
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,0.3457420023710692,CORE_GAP_RIDGE_R14,0.4612546125461358,2.735849056603792,,,1.4801380302262204
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,0.07895184997987517,CORE_GAP_RIDGE_R14,0.2754820936639035,3.116147308781873,,,1.7552413674152
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,0.13447312177140516,CORE_GAP_RIDGE_R14,0.1831501831501825,3.207547169811327,,,1.938224035122816
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,0.8270225195400706,CORE_GAP_RIDGE_R14,1.4625228519195457,3.6414565826330487,,,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,0.27431871859703816,CORE_GAP_RIDGE_R14,0.2702702702702675,3.7278657968313063,,,3.660060864484629
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,0.3177548805881821,CORE_LEVEL_RF_R14,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,,CORE_LEVEL_RF_R14,0.1863932898415576,2.969348659003822,,,0.18621979310646208
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,,CORE_LEVEL_RF_R14,0.0930232558139509,2.769818529130847,,,0.2791998091031148
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,,CORE_LEVEL_RF_R14,0.6505576208178487,2.9467680608364977,,,0.9276504370292084
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,0.15025604998308117,CORE_LEVEL_RF_R14,0.1846722068328699,2.7462121212121224,,,1.112152334386138
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,0.1736131645164127,CORE_LEVEL_RF_R14,0.3686635944700533,2.9300567107750517,,,1.4801380302261997
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,-0.05410871658195816,CORE_LEVEL_RF_R14,0.0918273645546419,2.9272898961284195,,,1.571923259249096
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,-0.14212098872476742,CORE_LEVEL_RF_R14,-0.5504587155963248,2.6515151515151705,,,1.019943936889315
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,0.280135636616475,CORE_LEVEL_RF_R14,0.4612546125461358,2.735849056603792,,,1.4801380302262204
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,0.013576109215039016,CORE_LEVEL_RF_R14,0.2754820936639035,3.116147308781873,,,1.7552413674152
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,0.06558526824701325,CORE_LEVEL_RF_R14,0.1831501831501825,3.207547169811327,,,1.938224035122816
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,0.7580613542377201,CORE_LEVEL_RF_R14,1.4625228519195457,3.6414565826330487,,,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,0.20534935678247307,CORE_LEVEL_RF_R14,0.2702702702702675,3.7278657968313063,,,3.660060864484629
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,0.3177548805881821,CORE_LEVEL_RIDGE_R14,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,,CORE_LEVEL_RIDGE_R14,0.1863932898415576,2.969348659003822,,,0.18621979310646208
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,,CORE_LEVEL_RIDGE_R14,0.0930232558139509,2.769818529130847,,,0.2791998091031148
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,,CORE_LEVEL_RIDGE_R14,0.6505576208178487,2.9467680608364977,,,0.9276504370292084
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,0.178286484927611,CORE_LEVEL_RIDGE_R14,0.1846722068328699,2.7462121212121224,,,1.112152334386138
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,0.20171800206884116,CORE_LEVEL_RIDGE_R14,0.3686635944700533,2.9300567107750517,,,1.4801380302261997
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,-0.026090636347221127,CORE_LEVEL_RIDGE_R14,0.0918273645546419,2.9272898961284195,,,1.571923259249096
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,-0.09579164964205712,CORE_LEVEL_RIDGE_R14,-0.5504587155963248,2.6515151515151705,,,1.019943936889315
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,0.32681106405535254,CORE_LEVEL_RIDGE_R14,0.4612546125461358,2.735849056603792,,,1.4801380302262204
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,0.06008745928350849,CORE_LEVEL_RIDGE_R14,0.2754820936639035,3.116147308781873,,,1.7552413674152
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,0.11486674040254194,CORE_LEVEL_RIDGE_R14,0.1831501831501825,3.207547169811327,,,1.938224035122816
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,0.8073952726832592,CORE_LEVEL_RIDGE_R14,1.4625228519195457,3.6414565826330487,,,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,0.25468913890597294,CORE_LEVEL_RIDGE_R14,0.2702702702702675,3.7278657968313063,,,3.660060864484629
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,0.3177548805881821,CORE_LOCAL_R14,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,,CORE_LOCAL_R14,0.1863932898415576,2.969348659003822,,,0.18621979310646208
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,,CORE_LOCAL_R14,0.0930232558139509,2.769818529130847,,,0.2791998091031148
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,,CORE_LOCAL_R14,0.6505576208178487,2.9467680608364977,,,0.9276504370292084
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,0.21793205056390472,CORE_LOCAL_R14,0.1846722068328699,2.7462121212121224,,,1.112152334386138
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,0.24146880094467588,CORE_LOCAL_R14,0.3686635944700533,2.9300567107750517,,,1.4801380302261997
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,0.013537455087941644,CORE_LOCAL_R14,0.0918273645546419,2.9272898961284195,,,1.571923259249096
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,-0.08060993404020501,CORE_LOCAL_R14,-0.5504587155963248,2.6515151515151705,,,1.019943936889315
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,0.3421061897575962,CORE_LOCAL_R14,0.4612546125461358,2.735849056603792,,,1.4801380302262204
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,0.07532881827930746,CORE_LOCAL_R14,0.2754820936639035,3.116147308781873,,,1.7552413674152
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,0.11481261973201992,CORE_LOCAL_R14,0.1831501831501825,3.207547169811327,,,1.938224035122816
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,0.8073410944164793,CORE_LOCAL_R14,1.4625228519195457,3.6414565826330487,,,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,0.25463495419973065,CORE_LOCAL_R14,0.2702702702702675,3.7278657968313063,,,3.660060864484629
2019-03,0,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,CORE_GAP_ADAPT_R14,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0
2019-03,1,2019-04,2019-04-09T21:59:00+00:00,0.3038419353685614,CORE_GAP_ADAPT_R14,0.0930232558139509,2.769818529130847,2.896912603949704,0.30338126865666565,0.09298001599665273
2019-03,2,2019-05,2019-04-09T21:59:00+00:00,,CORE_GAP_ADAPT_R14,0.6505576208178487,2.9467680608364977,,,0.7414306439227463
2019-03,3,2019-06,2019-04-09T21:59:00+00:00,,CORE_GAP_ADAPT_R14,0.1846722068328699,2.7462121212121224,,,0.925932541279676
