scope,sample,h,model,n_intended_origins,n_available_targets,n_own_forecasts,n_common,yy_n,yy_rmse,yy_mae,yy_bias,mm_n,mm_rmse,mm_mae,mm_bias,cumulative_log_n,cumulative_log_rmse,cumulative_log_mae,cumulative_log_bias
primary_common,full,1,CORE_LOCAL_R14,90,89,88,88,88,0.8691534132444325,0.5210821107255156,-0.08722481368275302,88,0.6634298160378491,0.3626306207137417,-0.06529595742818106,88,0.6501423948341477,0.35949999304058305,-0.06231143416485803
primary_common,full,1,CORE_LEVEL_RIDGE_R14,90,89,88,88,88,0.8730102000359315,0.5195841795630917,-0.09815947584431339,88,0.6666870605747237,0.35883666839116707,-0.07623112128849058,88,0.6531816649537161,0.35575054703107173,-0.07332565516031836
primary_common,full,1,CORE_GAP_RIDGE_R14,90,89,88,88,88,0.8697807099261607,0.5211956123304904,-0.06765355776401218,88,0.6624126560455427,0.35536077604618427,-0.04838466902051299,88,0.6492038066885231,0.352317044621921,-0.04564926335090085
primary_common,full,1,CORE_GAP_ADAPT_R14,90,89,88,88,88,0.8686887750863425,0.5229997925870221,-0.07114926971365515,88,0.6611316311303714,0.3623932263151165,-0.0516699802229196,88,0.6480936129101792,0.35930584045267716,-0.048888912685832
primary_common,full,1,CORE_LEVEL_RF_R14,90,89,88,88,88,0.8877615351461703,0.5264313395794794,-0.1404757122940138,88,0.6793246032369062,0.37347048151252465,-0.11416361939102505,88,0.6655809211414636,0.3701954760316586,-0.1108959495604362
primary_common,full,1,CORE_GAP_RF_R14,90,89,88,88,88,0.8665908398056004,0.5194846593725081,-0.052156869743406914,88,0.6590098778767894,0.3570253754004346,-0.034448186274452834,88,0.6461135252881853,0.35396235177598023,-0.03177883594457081
primary_common,full,1,INDEPENDENT_BRIDGE,90,89,88,88,88,0.9107373045382808,0.5483448281111425,-0.11911212254514587,88,0.6910300803237961,0.38118172563908637,-0.09545380836145988,88,0.6770361652105001,0.37794204548607496,-0.0925861716590338
primary_common,full,1,RF_U_FX,90,89,89,88,88,0.9750617933665321,0.6067177855211168,-0.08685545921299985,88,0.77896095664533,0.4493186173152253,-0.06556999549142717,88,0.7631139370597284,0.44503690008774516,-0.06168620449445752
primary_common,full,1,BVAR_U_FX,90,89,89,88,88,0.9460862382884063,0.6044827263596932,-0.2200952049896703,88,0.7635580701903901,0.4400573129348641,-0.1921498047155967,88,0.7472642813466324,0.43595497387737453,-0.18828923303344053
primary_common,full,1,NAIVE,90,89,89,88,88,1.0395964047400599,0.6886424051042276,-0.10129936528618949,88,0.8647913712882402,0.5400758863645176,-0.06712081940655411,88,0.848153183383197,0.5346222039137156,-0.06415833087978966
primary_common,full,1,LAST_YOY_RW,90,89,89,88,88,1.5709723518952163,1.0212867792564062,0.02698536906667909,88,0.9248048861353785,0.5946582487368464,0.013726831637523973,88,0.9086865893424698,0.5888199139445295,0.013764148667647757
primary_common,full,2,CORE_LOCAL_R14,90,88,86,86,86,1.2384507147277304,0.7879556805874979,-0.14388049872768519,86,0.6817344203314946,0.38397694429021206,-0.04967438958773414,86,0.9427936021495479,0.6096829266707413,-0.11175783553002903
primary_common,full,2,CORE_LEVEL_RIDGE_R14,90,88,86,86,86,1.2443346891588072,0.8076466645471787,-0.16579358195251379,86,0.6813548562321728,0.37558498075548763,-0.06095535424593079,86,0.9472071884017428,0.6140421336882206,-0.1344977559289953
primary_common,full,2,CORE_GAP_RIDGE_R14,90,88,86,86,86,1.2387792121067474,0.8056331079425145,-0.10442327737346997,86,0.6796316581356661,0.3760666895527582,-0.032900492365349886,86,0.9393524673408573,0.613693843481954,-0.0787314397609566
primary_common,full,2,CORE_GAP_ADAPT_R14,90,88,86,86,86,1.2353095355484784,0.8046375544186708,-0.11091915669262412,86,0.6788092794710264,0.3820406437089733,-0.03580023494988346,86,0.9369743575939279,0.6220303947900394,-0.08443566976876239
primary_common,full,2,CORE_LEVEL_RF_R14,90,88,86,86,86,1.2712227836677388,0.8052148925229747,-0.2515502223106122,86,0.6872119998668138,0.38785198801737647,-0.09910908770623296,86,0.9723280915531762,0.618367092157774,-0.2100784486016075
primary_common,full,2,CORE_GAP_RF_R14,90,88,86,86,86,1.2295690641135062,0.804975616555251,-0.07257642157327213,86,0.6765022578341775,0.3827997519397235,-0.018399600391451637,86,0.9305642520264363,0.6193068922058369,-0.049880756546140645
primary_common,full,2,INDEPENDENT_BRIDGE,90,88,86,86,86,1.294585199790152,0.8416168863837291,-0.1997538878580161,86,0.6899196711885608,0.38702985158228354,-0.0737865487892192,86,0.9843887944532229,0.629681481982177,-0.1658759548369502
primary_common,full,2,RF_U_FX,90,88,88,86,86,1.4436664937615769,0.9510206597385005,-0.1663002547808178,86,0.769436047730677,0.45772936220542754,-0.07312626096126963,86,1.1692315899151424,0.7717635539242452,-0.1298874635106708
primary_common,full,2,BVAR_U_FX,90,88,88,86,86,1.4970299852775573,0.9587017676023445,-0.4724272875473249,86,0.8208400529467769,0.4678589235789362,-0.23639421101207445,86,1.230834555445437,0.758272700684003,-0.4217919282654896
primary_common,full,2,NAIVE,90,88,88,86,86,1.6230560525706261,1.1312755277966848,-0.1884799577654498,86,0.873144487136454,0.5454236025853081,-0.06482884497518132,86,1.3696088918374998,0.9463821009429525,-0.13097299723942182
primary_common,full,2,LAST_YOY_RW,90,88,88,86,86,2.192540598023902,1.4043210509582813,0.038172569447093165,86,0.9350758179526096,0.6042161641955253,0.01379803279161827,86,1.4542462620764545,0.9639780697381503,0.02777754858680519
primary_common,full,3,CORE_LOCAL_R14,90,87,84,84,84,1.5109290102004265,1.006573371866978,-0.2566611868753593,84,0.8089057382181019,0.4497847369312248,-0.09634909706180843,84,1.3253227125653775,0.9089527583898978,-0.2080744041586184
primary_common,full,3,CORE_LEVEL_RIDGE_R14,90,87,84,84,84,1.5030049862565993,1.0133595117358778,-0.2902721987462066,84,0.8012881563192865,0.43011834635990226,-0.10811281609448205,84,1.3147250393382857,0.9142483728867736,-0.24359396955670626
primary_common,full,3,CORE_GAP_RIDGE_R14,90,87,84,84,84,1.4935622446666088,1.0116848782392185,-0.19772290196573938,84,0.7995812482899763,0.4322879052784932,-0.07984898463820168,84,1.3034995943970835,0.9040979714228738,-0.15931504859057372
primary_common,full,3,CORE_GAP_ADAPT_R14,90,87,84,84,84,1.4979326140370555,1.0211940840435092,-0.20642537455650853,84,0.8050582720378808,0.444177719545308,-0.08228391223406853,84,1.309691433854422,0.9178850687683143,-0.16646838445291987
primary_common,full,3,CORE_LEVEL_RF_R14,90,87,84,84,84,1.5656108878101958,1.011157221000496,-0.42042043243582117,84,0.8174316805394503,0.4447703026316193,-0.14656761444648522,84,1.3710639371089837,0.9064286846422546,-0.3579392210441534
primary_common,full,3,CORE_GAP_RF_R14,90,87,84,84,84,1.4879233851788605,1.020303455876522,-0.1485130295898794,84,0.8027775182287101,0.4468783313784522,-0.06478138291742319,84,1.3009396094357526,0.9180184165194928,-0.11434498970192684
primary_common,full,3,INDEPENDENT_BRIDGE,90,87,84,84,84,1.5373220457297827,1.0545270625741106,-0.30066233166206685,84,0.8002655056395581,0.44700844562500874,-0.08825817985077639,84,1.3309442277397319,0.9453059798610343,-0.25413189947473913
primary_common,full,3,RF_U_FX,90,87,87,84,84,1.7718798041559458,1.19870834804215,-0.24346986587146324,84,0.7606329454021712,0.447170275177984,-0.06297813762349468,84,1.5622308218255618,1.075963347699575,-0.18971092807288528
primary_common,full,3,BVAR_U_FX,90,87,87,84,84,1.8911795205964448,1.2532182899451885,-0.7401040921302272,84,0.7854451163499354,0.47136690027166345,-0.24094760098355625,84,1.6863309041397418,1.0954404404695361,-0.6658835281269004
primary_common,full,3,NAIVE,90,87,87,84,84,2.123029152105899,1.5181076146641377,-0.2818656748957148,84,0.8833256059430817,0.5559993234951291,-0.06396183356095173,84,1.9076123339696538,1.367753116776312,-0.19994188573517105
primary_common,full,3,LAST_YOY_RW,90,87,87,84,84,2.697010642247087,1.7337063987630827,0.04196939415615349,84,0.9456993117119689,0.6141400539963074,0.013932673156024184,84,2.0235210281728175,1.3196989324619854,0.03746621927239133
primary_common,full,4,CORE_LOCAL_R14,90,86,83,83,83,1.8444702494024534,1.2266241085808616,-0.3735007778553261,83,0.8130990483545001,0.46707249211467383,-0.09600811886370093,83,1.619478595685011,1.1111303334212672,-0.3098226777206216
primary_common,full,4,CORE_LEVEL_RIDGE_R14,90,86,83,83,83,1.8139113312376582,1.1850911595055273,-0.40899448476017203,83,0.8094382509881793,0.45776315381139043,-0.09596674470516549,83,1.5860160581177025,1.0597717073522908,-0.3488976567598087
primary_common,full,4,CORE_GAP_RIDGE_R14,90,86,83,83,83,1.805826926126027,1.1855167849410169,-0.28174402760364586,83,0.8101814956766868,0.46583985238806613,-0.06499814392304805,83,1.5757029252002483,1.0617733692025955,-0.23266401654797494
primary_common,full,4,CORE_GAP_ADAPT_R14,90,86,83,83,83,1.7447583789857748,1.1733745232003696,-0.24361782813560076,83,0.8093236093214182,0.46385812243795266,-0.022106394597475397,83,1.536542191435924,1.048363006006922,-0.19798119146168222
primary_common,full,4,CORE_LEVEL_RF_R14,90,86,83,83,83,1.9322531763436916,1.2373036378446685,-0.5929398068158903,83,0.8290985251411451,0.46990700352495934,-0.14428764600789942,83,1.6955777416688032,1.113857853986269,-0.5103838362323914
primary_common,full,4,CORE_GAP_RF_R14,90,86,83,83,83,1.8044011090240186,1.2158417480842558,-0.20543220624806574,83,0.8112348502325302,0.4838803542181531,-0.04215542324008926,83,1.5794009748284272,1.0938559564782429,-0.16208074542233344
primary_common,full,4,INDEPENDENT_BRIDGE,90,86,83,83,83,1.8237299080241298,1.233635025154024,-0.40353756179408024,83,0.7691622651348138,0.4297376485042433,-0.08621888132497546,83,1.5768712848109971,1.1063283215902013,-0.34676618807913806
primary_common,full,4,RF_U_FX,90,86,86,83,83,2.0763324468843156,1.4182513260371896,-0.3203496258399205,83,0.7387411129690427,0.43275932584213495,-0.06328337533030114,83,1.830394717040406,1.2626444898937494,-0.25391600966371786
primary_common,full,4,BVAR_U_FX,90,86,86,83,83,2.3043196847200598,1.5886216058166112,-0.9987842025051554,83,0.7892861441092676,0.46269057278574083,-0.23485656792153384,83,2.056868254525402,1.3887733734059973,-0.9079241889765043
primary_common,full,4,NAIVE,90,86,86,83,83,2.6157411384861224,1.8950478874725907,-0.37732834198902887,83,0.888430504752355,0.5606266843126565,-0.0626610318491516,83,2.3549008387949173,1.7266885995475043,-0.2777266092198621
primary_common,full,4,LAST_YOY_RW,90,86,86,83,83,3.2132849738441753,2.0446470498377485,0.05511422485875183,83,0.9513791926878815,0.6215069149618356,0.014068119894560867,83,2.470641290595962,1.611388855064425,0.043349014352835974
primary_common,full,5,CORE_LOCAL_R14,90,85,82,82,82,2.215789174696028,1.4384668701996277,-0.4915083499237977,82,0.8250784728725813,0.4764857897507737,-0.10207772976369066,82,1.951217160513837,1.3029352449835885,-0.41257613631406836
primary_common,full,5,CORE_LEVEL_RIDGE_R14,90,85,82,82,82,2.152722909866405,1.362619381434144,-0.5306157612359494,82,0.8152551941414646,0.4700098819432724,-0.10318178161003139,82,1.88829244981101,1.2259852401468365,-0.4565827001872099
