origin,as_of,band,config,prediction,n_train,train_start,train_end,last_training_target,last_training_release,status
2015-06,2015-07-08 23:59:00,3,a3_wexpanding,-0.38815117863963305,53,2010-01,2014-05,2015-05,2015-06-09 09:00:00,estimated
2015-06,2015-07-08 23:59:00,3,a30_w60,-0.10041340050206884,48,2010-06,2014-05,2015-05,2015-06-09 09:00:00,estimated
2015-06,2015-07-08 23:59:00,3,a30_wexpanding,-0.13663464367629236,53,2010-01,2014-05,2015-05,2015-06-09 09:00:00,estimated
2015-06,2015-07-08 23:59:00,3,a300_w60,0.026239205089379887,48,2010-06,2014-05,2015-05,2015-06-09 09:00:00,estimated
2015-06,2015-07-08 23:59:00,3,a300_wexpanding,0.01566365280851032,53,2010-01,2014-05,2015-05,2015-06-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,0,a3_w60,0.0919557947967371,57,2010-07,2015-03,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,0,a3_wexpanding,0.03906513637292908,63,2010-01,2015-03,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,0,a30_w60,0.04734039671595264,57,2010-07,2015-03,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,0,a30_wexpanding,0.024344162941567722,63,2010-01,2015-03,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,0,a300_w60,0.0322707619599973,57,2010-07,2015-03,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,0,a300_wexpanding,0.026023475121933457,63,2010-01,2015-03,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,1,a3_w60,0.03547635046550703,54,2010-07,2014-12,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,1,a3_wexpanding,-0.0043685898385755415,60,2010-01,2014-12,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,1,a30_w60,0.040021843289871496,54,2010-07,2014-12,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,1,a30_wexpanding,0.02985159557124959,60,2010-01,2014-12,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,1,a300_w60,0.03694443893238159,54,2010-07,2014-12,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,1,a300_wexpanding,0.036285499500257966,60,2010-01,2014-12,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,2,a3_w60,-0.06783827211548159,51,2010-07,2014-09,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,2,a3_wexpanding,-0.15526741627846102,57,2010-01,2014-09,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,2,a30_w60,-0.01574749249240215,51,2010-07,2014-09,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,2,a30_wexpanding,-0.04223699541276706,57,2010-01,2014-09,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,2,a300_w60,0.03327785932545189,51,2010-07,2014-09,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,2,a300_wexpanding,0.026762965591107135,57,2010-01,2014-09,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,3,a3_w60,-0.24721662273262796,48,2010-07,2014-06,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,3,a3_wexpanding,-0.3412717774301587,54,2010-01,2014-06,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,3,a30_w60,-0.07051128005848975,48,2010-07,2014-06,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,3,a30_wexpanding,-0.09307929607636545,54,2010-01,2014-06,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,3,a300_w60,0.035578864544808256,48,2010-07,2014-06,2015-06,2015-07-09 09:00:00,estimated
2015-07,2015-08-09 23:59:00,3,a300_wexpanding,0.030107824572237558,54,2010-01,2014-06,2015-06,2015-07-09 09:00:00,estimated
2015-08,2015-09-08 23:59:00,0,a3_w60,0.12029007943702351,57,2010-08,2015-04,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,0,a3_wexpanding,0.058144785925898175,64,2010-01,2015-04,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,0,a30_w60,0.05707866719711536,57,2010-08,2015-04,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,0,a30_wexpanding,0.03489403969939335,64,2010-01,2015-04,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,0,a300_w60,0.03351442655915647,57,2010-08,2015-04,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,0,a300_wexpanding,0.028681755999474524,64,2010-01,2015-04,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,1,a3_w60,0.058970997614354204,54,2010-08,2015-01,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,1,a3_wexpanding,-0.007209041615996309,61,2010-01,2015-01,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,1,a30_w60,0.04276070468486383,54,2010-08,2015-01,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,1,a30_wexpanding,0.021523123357410166,61,2010-01,2015-01,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,1,a300_w60,0.037186838709661066,54,2010-08,2015-01,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,1,a300_wexpanding,0.03441764296262,61,2010-01,2015-01,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,2,a3_w60,-0.03114701326881402,51,2010-08,2014-10,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,2,a3_wexpanding,-0.1562959020954774,58,2010-01,2014-10,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,2,a30_w60,-0.010408614422621691,51,2010-08,2014-10,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,2,a30_wexpanding,-0.04773600263232412,58,2010-01,2014-10,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,2,a300_w60,0.03427561456544802,51,2010-08,2014-10,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,2,a300_wexpanding,0.025176678476410565,58,2010-01,2014-10,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,3,a3_w60,-0.1830693032242498,48,2010-08,2014-07,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,3,a3_wexpanding,-0.3295132057762599,55,2010-01,2014-07,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,3,a30_w60,-0.047179803636135,48,2010-08,2014-07,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,3,a30_wexpanding,-0.09300486512822223,55,2010-01,2014-07,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,3,a300_w60,0.03923335208210993,48,2010-08,2014-07,2015-07,2015-08-10 09:00:00,estimated
2015-08,2015-09-08 23:59:00,3,a300_wexpanding,0.029177898775663066,55,2010-01,2014-07,2015-07,2015-08-10 09:00:00,estimated
2015-09,2015-10-08 23:59:00,0,a3_w60,0.12958964688002989,57,2010-09,2015-05,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,0,a3_wexpanding,0.06456352512033148,65,2010-01,2015-05,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,0,a30_w60,0.058184537778981124,57,2010-09,2015-05,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,0,a30_wexpanding,0.037918853636335195,65,2010-01,2015-05,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,0,a300_w60,0.032529541319828034,57,2010-09,2015-05,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,0,a300_wexpanding,0.028990311980519465,65,2010-01,2015-05,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,1,a3_w60,0.05115948258894292,54,2010-09,2015-02,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,1,a3_wexpanding,-0.0225248282807744,62,2010-01,2015-02,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,1,a30_w60,0.03555443844554911,54,2010-09,2015-02,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,1,a30_wexpanding,0.01012892880768786,62,2010-01,2015-02,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,1,a300_w60,0.03649117320697122,54,2010-09,2015-02,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,1,a300_wexpanding,0.03144742556218159,62,2010-01,2015-02,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,2,a3_w60,-0.013145317737083335,51,2010-09,2014-11,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,2,a3_wexpanding,-0.15633718276703376,59,2010-01,2014-11,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,2,a30_w60,-0.0030508230630837685,51,2010-09,2014-11,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,2,a30_wexpanding,-0.04685884547026999,59,2010-01,2014-11,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,2,a300_w60,0.035646289504700536,51,2010-09,2014-11,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,2,a300_wexpanding,0.02546928417668424,59,2010-01,2014-11,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,3,a3_w60,-0.13711068345832103,48,2010-09,2014-08,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,3,a3_wexpanding,-0.2966004001720564,56,2010-01,2014-08,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,3,a30_w60,-0.023379040136112222,48,2010-09,2014-08,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,3,a30_wexpanding,-0.07550580875800927,56,2010-01,2014-08,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,3,a300_w60,0.045129204609150556,48,2010-09,2014-08,2015-08,2015-09-09 09:00:00,estimated
2015-09,2015-10-08 23:59:00,3,a300_wexpanding,0.033087522688279025,56,2010-01,2014-08,2015-08,2015-09-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,0,a3_w60,0.08552960000041838,57,2010-10,2015-06,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,0,a3_wexpanding,0.03877564290883576,66,2010-01,2015-06,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,0,a30_w60,0.04277906155293315,57,2010-10,2015-06,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,0,a30_wexpanding,0.024943712059133264,66,2010-01,2015-06,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,0,a300_w60,0.02995353828795341,57,2010-10,2015-06,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,0,a300_wexpanding,0.025748932371301783,66,2010-01,2015-06,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,1,a3_w60,0.01359286371269458,54,2010-10,2015-03,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,1,a3_wexpanding,-0.028926166646200062,63,2010-01,2015-03,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,1,a30_w60,0.01655702261838992,54,2010-10,2015-03,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,1,a30_wexpanding,0.0028228223394088092,63,2010-01,2015-03,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,1,a300_w60,0.03330911602026542,54,2010-10,2015-03,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,1,a300_wexpanding,0.028597101634140053,63,2010-01,2015-03,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,2,a3_w60,0.00618321202713526,51,2010-10,2014-12,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,2,a3_wexpanding,-0.12091522181862276,60,2010-01,2014-12,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,2,a30_w60,0.006793287538186671,51,2010-10,2014-12,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,2,a30_wexpanding,-0.03362764506774364,60,2010-01,2014-12,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,2,a300_w60,0.03669322253152584,51,2010-10,2014-12,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,2,a300_wexpanding,0.02760117360927614,60,2010-01,2014-12,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,3,a3_w60,-0.0788695757485314,48,2010-10,2014-09,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,3,a3_wexpanding,-0.22742328383439525,57,2010-01,2014-09,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,3,a30_w60,0.008486841363703243,48,2010-10,2014-09,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,3,a30_wexpanding,-0.0432418691114923,57,2010-01,2014-09,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,3,a300_w60,0.05221113120776301,48,2010-10,2014-09,2015-09,2015-10-09 09:00:00,estimated
2015-10,2015-11-08 23:59:00,3,a300_wexpanding,0.04064673053664221,57,2010-01,2014-09,2015-09,2015-10-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,0,a3_w60,0.08983466771312622,57,2010-11,2015-07,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,0,a3_wexpanding,0.03308252255308427,67,2010-01,2015-07,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,0,a30_w60,0.05023996865299862,57,2010-11,2015-07,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,0,a30_wexpanding,0.02115322897104196,67,2010-01,2015-07,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,0,a300_w60,0.032856928243286926,57,2010-11,2015-07,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,0,a300_wexpanding,0.0246373805653618,67,2010-01,2015-07,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,1,a3_w60,0.026206005976579738,54,2010-11,2015-04,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,1,a3_wexpanding,-0.01970544222382877,64,2010-01,2015-04,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,1,a30_w60,0.020350094203119527,54,2010-11,2015-04,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,1,a30_wexpanding,0.0070671261676284736,64,2010-01,2015-04,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,1,a300_w60,0.03306688545267288,54,2010-11,2015-04,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,1,a300_wexpanding,0.028831637584951712,64,2010-01,2015-04,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,2,a3_w60,0.0889028787806289,51,2010-11,2015-01,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,2,a3_wexpanding,-0.06712968425020832,61,2010-01,2015-01,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,2,a30_w60,0.04994292376062056,51,2010-11,2015-01,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,2,a30_wexpanding,-0.0058926471818968665,61,2010-01,2015-01,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,2,a300_w60,0.045232857593784905,51,2010-11,2015-01,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,2,a300_wexpanding,0.03436097795824237,61,2010-01,2015-01,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,3,a3_w60,0.03225556275302975,48,2010-11,2014-10,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,3,a3_wexpanding,-0.16460012895216233,58,2010-01,2014-10,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,3,a30_w60,0.0673872623508786,48,2010-11,2014-10,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,3,a30_wexpanding,-0.004273509540470642,58,2010-01,2014-10,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,3,a300_w60,0.06484943567386636,48,2010-11,2014-10,2015-10,2015-11-09 09:00:00,estimated
2015-11,2015-12-08 23:59:00,3,a300_wexpanding,0.051949186356002715,58,2010-01,2014-10,2015-10,2015-11-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,0,a3_w60,0.06581523820792788,57,2010-12,2015-08,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,0,a3_wexpanding,0.002709986576443415,68,2010-01,2015-08,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,0,a30_w60,0.04182035378117182,57,2010-12,2015-08,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,0,a30_wexpanding,0.005321035958828338,68,2010-01,2015-08,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,0,a300_w60,0.03315026617193425,57,2010-12,2015-08,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,0,a300_wexpanding,0.022156744399879254,68,2010-01,2015-08,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,1,a3_w60,0.02731660289752739,54,2010-12,2015-05,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,1,a3_wexpanding,-0.0284657909122267,65,2010-01,2015-05,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,1,a30_w60,0.020752647930028057,54,2010-12,2015-05,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,1,a30_wexpanding,0.0025992002277636927,65,2010-01,2015-05,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,1,a300_w60,0.03470945499952468,54,2010-12,2015-05,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,1,a300_wexpanding,0.029335504976886834,65,2010-01,2015-05,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,2,a3_w60,0.12258850255046665,51,2010-12,2015-02,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,2,a3_wexpanding,-0.025581036097398445,62,2010-01,2015-02,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,2,a30_w60,0.07754736023487198,51,2010-12,2015-02,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,2,a30_wexpanding,0.017229160609343465,62,2010-01,2015-02,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,2,a300_w60,0.05286878980364487,51,2010-12,2015-02,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,2,a300_wexpanding,0.040785246767815635,62,2010-01,2015-02,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,3,a3_w60,0.11149013360319798,48,2010-12,2014-11,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,3,a3_wexpanding,-0.1487425308512091,59,2010-01,2014-11,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,3,a30_w60,0.1007720355931833,48,2010-12,2014-11,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,3,a30_wexpanding,-0.0005089672802039008,59,2010-01,2014-11,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,3,a300_w60,0.06879917336583927,48,2010-12,2014-11,2015-11,2015-12-09 09:00:00,estimated
2015-12,2016-01-11 23:59:00,3,a300_wexpanding,0.05228360830136978,59,2010-01,2014-11,2015-11,2015-12-09 09:00:00,estimated
2016-01,2016-02-11 23:59:00,0,a3_w60,0.051474660783714085,57,2011-01,2015-09,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,0,a3_wexpanding,-0.0034850548961085047,69,2010-01,2015-09,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,0,a30_w60,0.03912200999732004,57,2011-01,2015-09,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,0,a30_wexpanding,-0.0002376672153996777,69,2010-01,2015-09,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,0,a300_w60,0.03479624237668065,57,2011-01,2015-09,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,0,a300_wexpanding,0.020712034455018333,69,2010-01,2015-09,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,1,a3_w60,0.05272722759018488,54,2011-01,2015-06,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,1,a3_wexpanding,0.006348928833728645,66,2010-01,2015-06,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,1,a30_w60,0.03130278280237914,54,2011-01,2015-06,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,1,a30_wexpanding,0.021891477920929433,66,2010-01,2015-06,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,1,a300_w60,0.03489338697988224,54,2011-01,2015-06,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,1,a300_wexpanding,0.033446599096102286,66,2010-01,2015-06,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,2,a3_w60,0.14498935364378457,51,2011-01,2015-03,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,2,a3_wexpanding,0.00869743275360163,63,2010-01,2015-03,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,2,a30_w60,0.09680664374977202,51,2011-01,2015-03,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,2,a30_wexpanding,0.03784210608277187,63,2010-01,2015-03,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,2,a300_w60,0.0578925104167626,51,2011-01,2015-03,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,2,a300_wexpanding,0.046376425510077236,63,2010-01,2015-03,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,3,a3_w60,0.19797416635178178,48,2011-01,2014-12,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,3,a3_wexpanding,-0.07127177763273126,60,2010-01,2014-12,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,3,a30_w60,0.1325921472801141,48,2011-01,2014-12,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,3,a30_wexpanding,0.04058998248719213,60,2010-01,2014-12,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,3,a300_w60,0.07498032538086206,48,2011-01,2014-12,2015-12,2016-01-12 09:00:00,estimated
2016-01,2016-02-11 23:59:00,3,a300_wexpanding,0.06429734698292727,60,2010-01,2014-12,2015-12,2016-01-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,0,a3_w60,0.03635822696919735,57,2011-02,2015-10,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,0,a3_wexpanding,-0.02279444125525907,70,2010-01,2015-10,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,0,a30_w60,0.024581516188186846,57,2011-02,2015-10,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,0,a30_wexpanding,-0.00998196084562767,70,2010-01,2015-10,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,0,a300_w60,0.030504407687945313,57,2011-02,2015-10,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,0,a300_wexpanding,0.01939725762966347,70,2010-01,2015-10,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,1,a3_w60,0.053073644976240245,54,2011-02,2015-07,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,1,a3_wexpanding,-0.007851982571828252,67,2010-01,2015-07,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,1,a30_w60,0.039366449148315316,54,2011-02,2015-07,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,1,a30_wexpanding,0.016202767650493045,67,2010-01,2015-07,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,1,a300_w60,0.04025205494847168,54,2011-02,2015-07,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,1,a300_wexpanding,0.03474630808696725,67,2010-01,2015-07,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,2,a3_w60,0.15949366132887063,51,2011-02,2015-04,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,2,a3_wexpanding,0.023766738944281263,64,2010-01,2015-04,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,2,a30_w60,0.10713493254052497,51,2011-02,2015-04,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,2,a30_wexpanding,0.04699473011908839,64,2010-01,2015-04,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,2,a300_w60,0.05936171218641217,51,2011-02,2015-04,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,2,a300_wexpanding,0.04926614284042856,64,2010-01,2015-04,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,3,a3_w60,0.21907328744892102,48,2011-02,2015-01,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,3,a3_wexpanding,-0.09453325486520789,61,2010-01,2015-01,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,3,a30_w60,0.1328674397574349,48,2011-02,2015-01,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,3,a30_wexpanding,-0.0009395787431627986,61,2010-01,2015-01,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,3,a300_w60,0.06905759831205094,48,2011-02,2015-01,2016-01,2016-02-12 09:00:00,estimated
2016-02,2016-03-08 23:59:00,3,a300_wexpanding,0.0475723475705709,61,2010-01,2015-01,2016-01,2016-02-12 09:00:00,estimated
