as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,legacy_source_converged,legacy_source_fallback_used,legacy_source_unemployment_end,legacy_source_unemployment_adjustments,legacy_source_fx_end,legacy_source_headline_n,origin,h,legacy_source_origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,origin_status,converged,core_fallback_used,fallback_used
2020-04-13T21:59:00+00:00,2020-04,CORE_GAP_ADAPT_R14,0.23943327358098057,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.1798561151079125,3.159851301115256,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,1,estimated,0.2695988009588344,-0.10567934269953698,0.015159954579000313,0.01767395287175439,0.058053915254237136,-0.015374007383308649,0.4901785622006796,-0.5964710744471476,0.1,0.2032116199155598,1.6949152542372836,-0.015374007383308649,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-05,CORE_GAP_ADAPT_R14,0.28102411073634187,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.3603603603603567,2.862419205909517,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,2,estimated,0.10383179098242862,0.016786205638421644,0.015159954579000313,0.035136066984925766,0.08952554404646704,0.0205845485050985,0.1887846601449084,0.09474402335664786,0.1,0.4039875596182707,2.613746369796721,0.0205845485050985,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-06,CORE_GAP_ADAPT_R14,0.14457526651246733,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.6283662477558183,3.317972350230406,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,3,estimated,0.15204625547939532,-0.021738717654592076,0.0,-0.013935315741173685,0.029584096928982406,-0.001381052500144629,0.27644713045391966,-0.12269679149503761,0.0,-0.16022550848397765,0.8637236084452882,-0.001381052500144629,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-07,CORE_GAP_ADAPT_R14,0.2560882774297262,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.4460303300624524,3.397612488521572,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,4,estimated,0.3411863779301252,-0.1035506974152654,0.007579977289500156,0.02703338394615191,-0.014498120634920711,-0.0016626436858649645,0.6203375073681543,-0.5844566607746837,0.05,0.31082451013413337,-0.4232804232804255,-0.0016626436858649645,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-08,CORE_GAP_ADAPT_R14,0.03985457042983993,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.0,3.302752293577968,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,5,estimated,0.13154232838976584,-0.09022188875816049,0.0,-0.012191847524031718,-0.01638842583732066,0.027114404159586946,0.2391673448446477,-0.5092267377100823,0.0,-0.1401794552186142,-0.4784688995215336,0.027114404159586946,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-09,CORE_GAP_ADAPT_R14,-0.13200429243546882,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.6216696269982114,3.2287822878228734,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,6,estimated,-0.18675751459424633,0.03947141097286844,0.015159954579000313,0.027440961615163826,0.01484368797399793,-0.04216279298225299,-0.3395583721381545,0.2227829423567651,0.1,0.31551075768510906,0.43336944745395733,-0.04216279298225299,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-10,CORE_GAP_ADAPT_R14,0.3744416454287236,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.1787310098301908,2.9384756657483617,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,7,estimated,0.26816290721648733,0.08286202168746105,0.0,0.00808572050280039,0.025106038743455867,-0.009775042721481034,0.4875678520358222,0.46768647347954495,0.0,0.09296801759522964,0.732984293193728,-0.009775042721481034,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-11,CORE_GAP_ADAPT_R14,0.10308058110016943,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.0,2.655677655677633,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,8,estimated,0.04736844622995517,0.05643800039177077,0.0,-0.0057621010621943455,-0.009523209453197581,0.014559444993835432,0.0861242586543439,0.31854508055598973,0.0,-0.06625150012915304,-0.2780352177942591,0.014559444993835432,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-12,CORE_GAP_ADAPT_R14,0.15769310548702756,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.1784121320249632,2.285191956124307,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,9,estimated,0.1455582417331048,0.08232701938434037,0.0,-0.04364607622873131,-0.0166270922330097,-0.009918987168676601,0.2646507677164588,0.46466683510536066,0.0,-0.5018339653701975,-0.4854368932038833,-0.009918987168676601,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2021-01,CORE_GAP_ADAPT_R14,0.9897221937742984,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,1.3404825737265424,2.162162162162171,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,10,estimated,0.27976943502301505,0.23999366166464242,0.21223936410600436,0.2396730999767704,0.017529073694984316,0.0005175593088819069,0.5086705835469117,1.3545625244908122,1.4,2.7557139735446645,0.5117707267144223,0.0005175593088819069,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2021-02,CORE_GAP_ADAPT_R14,0.27260261734963626,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.1763668430335041,2.066486972147356,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,11,estimated,0.254098989726179,0.05924440296974631,0.015159954579000313,-0.03267740555432919,-0.0506085448559266,0.027385220484966413,0.4619971490883674,0.3343848645502523,0.1,-0.37571835601900583,-1.4775436642888828,0.027385220484966413,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2021-03,CORE_GAP_ADAPT_R14,0.06628090712119954,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.1760563380281743,2.33812949640288,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,12,estimated,0.08096412917476346,-0.026847220320695222,0.015159954579000313,0.04775856167834884,-0.017143048048048042,-0.03361146994216982,0.1472071844814159,-0.15152999575454906,0.1,0.5491185109475216,-0.5005005005005003,-0.03361146994216982,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-03,CORE_GAP_RF_R14,-0.2620574219510465,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.0898472596585708,3.4418604651162905,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,0,estimated,,,,,,,,,,,,,,,,,,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-04,CORE_GAP_RF_R14,0.22936914061887134,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.1798561151079125,3.159851301115256,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,1,estimated,0.25953466799672514,-0.10567934269953698,0.015159954579000313,0.01767395287175439,0.058053915254237136,-0.015374007383308649,0.47188017879682903,-0.5964710744471476,0.1,0.2032116199155598,1.6949152542372836,-0.015374007383308649,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-05,CORE_GAP_RF_R14,0.27099016249822916,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.3603603603603567,2.862419205909517,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,2,estimated,0.09379784274431588,0.016786205638421644,0.015159954579000313,0.035136066984925766,0.08952554404646704,0.0205845485050985,0.1705411579369548,0.09474402335664786,0.1,0.4039875596182707,2.613746369796721,0.0205845485050985,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-06,CORE_GAP_RF_R14,0.13453253884168168,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.6283662477558183,3.317972350230406,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,3,estimated,0.14200352780860967,-0.021738717654592076,0.0,-0.013935315741173685,0.029584096928982406,-0.001381052500144629,0.2581876656761429,-0.12269679149503761,0.0,-0.16022550848397765,0.8637236084452882,-0.001381052500144629,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-07,CORE_GAP_RF_R14,0.25014113432839097,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.4460303300624524,3.397612488521572,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,4,estimated,0.33523923482879,-0.1035506974152654,0.007579977289500156,0.02703338394615191,-0.014498120634920711,-0.0016626436858649645,0.6095245436448501,-0.5844566607746837,0.05,0.31082451013413337,-0.4232804232804255,-0.0016626436858649645,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-08,CORE_GAP_RF_R14,0.03392995630782082,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.0,3.302752293577968,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,5,estimated,0.12561771426774673,-0.09022188875816049,0.0,-0.012191847524031718,-0.01638842583732066,0.027114404159586946,0.22839534281201024,-0.5092267377100823,0.0,-0.1401794552186142,-0.4784688995215336,0.027114404159586946,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-09,CORE_GAP_RF_R14,-0.13789470110021582,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.6216696269982114,3.2287822878228734,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,6,estimated,-0.19264792325899333,0.03947141097286844,0.015159954579000313,0.027440961615163826,0.01484368797399793,-0.04216279298225299,-0.35026818256680314,0.2227829423567651,0.1,0.31551075768510906,0.43336944745395733,-0.04216279298225299,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-10,CORE_GAP_RF_R14,0.3786346235345925,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.1787310098301908,2.9384756657483617,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,7,estimated,0.2723558853223562,0.08286202168746105,0.0,0.00808572050280039,0.025106038743455867,-0.009775042721481034,0.4951914318587442,0.46768647347954495,0.0,0.09296801759522964,0.732984293193728,-0.009775042721481034,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-11,CORE_GAP_RF_R14,0.10725680843543287,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.0,2.655677655677633,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,8,estimated,0.05154467356521859,0.05643800039177077,0.0,-0.0057621010621943455,-0.009523209453197581,0.014559444993835432,0.09371738259755898,0.31854508055598973,0.0,-0.06625150012915304,-0.2780352177942591,0.014559444993835432,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-12,CORE_GAP_RF_R14,0.16187678207954556,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.1784121320249632,2.285191956124307,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,9,estimated,0.1497419183256228,0.08232701938434037,0.0,-0.04364607622873131,-0.0166270922330097,-0.009918987168676601,0.2722574357340448,0.46466683510536066,0.0,-0.5018339653701975,-0.4854368932038833,-0.009918987168676601,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2021-01,CORE_GAP_RF_R14,0.9914406002487801,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,1.3404825737265424,2.162162162162171,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,10,estimated,0.2814878414974967,0.23999366166464242,0.21223936410600436,0.2396730999767704,0.017529073694984316,0.0005175593088819069,0.5117949520972985,1.3545625244908122,1.4,2.7557139735446645,0.5117707267144223,0.0005175593088819069,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2021-02,CORE_GAP_RF_R14,0.27432022584388904,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.1763668430335041,2.066486972147356,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,11,estimated,0.2558165982204318,0.05924440296974631,0.015159954579000313,-0.03267740555432919,-0.0506085448559266,0.027385220484966413,0.4651200667687953,0.3343848645502523,0.1,-0.37571835601900583,-1.4775436642888828,0.027385220484966413,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2021-03,CORE_GAP_RF_R14,0.06799313362094232,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.1760563380281743,2.33812949640288,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,12,estimated,0.08267635567450625,-0.026847220320695222,0.015159954579000313,0.04775856167834884,-0.017143048048048042,-0.03361146994216982,0.15032031673875845,-0.15152999575454906,0.1,0.5491185109475216,-0.5005005005005003,-0.03361146994216982,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-03,CORE_GAP_RIDGE_R14,-0.2620574219510465,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.0898472596585708,3.4418604651162905,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,0,estimated,,,,,,,,,,,,,,,,,,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-04,CORE_GAP_RIDGE_R14,0.21910934061686574,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.1798561151079125,3.159851301115256,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,1,estimated,0.24927486799471954,-0.10567934269953698,0.015159954579000313,0.01767395287175439,0.058053915254237136,-0.015374007383308649,0.4532260379194831,-0.5964710744471476,0.1,0.2032116199155598,1.6949152542372836,-0.015374007383308649,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-05,CORE_GAP_RIDGE_R14,0.2607611340721243,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.3603603603603567,2.862419205909517,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,2,estimated,0.08356881431821109,0.016786205638421644,0.015159954579000313,0.035136066984925766,0.08952554404646704,0.0205845485050985,0.15194296525662632,0.09474402335664786,0.1,0.4039875596182707,2.613746369796721,0.0205845485050985,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-06,CORE_GAP_RIDGE_R14,0.12429456029302836,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.6283662477558183,3.317972350230406,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,3,estimated,0.13176554925995634,-0.021738717654592076,0.0,-0.013935315741173685,0.029584096928982406,-0.001381052500144629,0.23957320008144403,-0.12269679149503761,0.0,-0.16022550848397765,0.8637236084452882,-0.001381052500144629,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-07,CORE_GAP_RIDGE_R14,0.253907897000837,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.4460303300624524,3.397612488521572,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,4,estimated,0.339005997501236,-0.1035506974152654,0.007579977289500156,0.02703338394615191,-0.014498120634920711,-0.0016626436858649645,0.6163731880170211,-0.5844566607746837,0.05,0.31082451013413337,-0.4232804232804255,-0.0016626436858649645,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-08,CORE_GAP_RIDGE_R14,0.037682449722424835,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.0,3.302752293577968,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,5,estimated,0.12937020768235075,-0.09022188875816049,0.0,-0.012191847524031718,-0.01638842583732066,0.027114404159586946,0.23521804313595931,-0.5092267377100823,0.0,-0.1401794552186142,-0.4784688995215336,0.027114404159586946,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-09,CORE_GAP_RIDGE_R14,-0.1341638725148334,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.6216696269982114,3.2287822878228734,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,6,estimated,-0.1889170946736109,0.03947141097286844,0.015159954579000313,0.027440961615163826,0.01484368797399793,-0.04216279298225299,-0.3434848727549795,0.2227829423567651,0.1,0.31551075768510906,0.43336944745395733,-0.04216279298225299,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-10,CORE_GAP_RIDGE_R14,0.3783897597603479,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.1787310098301908,2.9384756657483617,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,7,estimated,0.2721110215481116,0.08286202168746105,0.0,0.00808572050280039,0.025106038743455867,-0.009775042721481034,0.4947462259736758,0.46768647347954495,0.0,0.09296801759522964,0.732984293193728,-0.009775042721481034,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-11,CORE_GAP_RIDGE_R14,0.107012922881634,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.0,2.655677655677633,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,8,estimated,0.05130078801141973,0.05643800039177077,0.0,-0.0057621010621943455,-0.009523209453197581,0.014559444993835432,0.09327395529121538,0.31854508055598973,0.0,-0.06625150012915304,-0.2780352177942591,0.014559444993835432,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-12,CORE_GAP_RIDGE_R14,0.16163246150004404,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.1784121320249632,2.285191956124307,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,9,estimated,0.14949759774612129,0.08232701938434037,0.0,-0.04364607622873131,-0.0166270922330097,-0.009918987168676601,0.2718132174736143,0.46466683510536066,0.0,-0.5018339653701975,-0.4854368932038833,-0.009918987168676601,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2021-01,CORE_GAP_RIDGE_R14,1.0042202401452553,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,1.3404825737265424,2.162162162162171,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,10,estimated,0.29426748139397185,0.23999366166464242,0.21223936410600436,0.2396730999767704,0.017529073694984316,0.0005175593088819069,0.5350306099994014,1.3545625244908122,1.4,2.7557139735446645,0.5117707267144223,0.0005175593088819069,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2021-02,CORE_GAP_RIDGE_R14,0.2870939312306184,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.1763668430335041,2.066486972147356,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,11,estimated,0.26859030360716113,0.05924440296974631,0.015159954579000313,-0.03267740555432919,-0.0506085448559266,0.027385220484966413,0.4883449346768619,0.3343848645502523,0.1,-0.37571835601900583,-1.4775436642888828,0.027385220484966413,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2021-03,CORE_GAP_RIDGE_R14,0.08072681358133439,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.1760563380281743,2.33812949640288,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,12,estimated,0.09541003563489832,-0.026847220320695222,0.015159954579000313,0.04775856167834884,-0.017143048048048042,-0.03361146994216982,0.17347241130412583,-0.15152999575454906,0.1,0.5491185109475216,-0.5005005005005003,-0.03361146994216982,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-03,CORE_LEVEL_RF_R14,-0.2620574219510465,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.0898472596585708,3.4418604651162905,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,0,estimated,,,,,,,,,,,,,,,,,,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-04,CORE_LEVEL_RF_R14,0.19866143069857478,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.1798561151079125,3.159851301115256,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,1,estimated,0.22882695807642858,-0.10567934269953698,0.015159954579000313,0.01767395287175439,0.058053915254237136,-0.015374007383308649,0.4160481014890932,-0.5964710744471476,0.1,0.2032116199155598,1.6949152542372836,-0.015374007383308649,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-05,CORE_LEVEL_RF_R14,0.24037455229004873,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.3603603603603567,2.862419205909517,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,2,estimated,0.06318223253613547,0.016786205638421644,0.015159954579000313,0.035136066984925766,0.08952554404646704,0.0205845485050985,0.11487653428369979,0.09474402335664786,0.1,0.4039875596182707,2.613746369796721,0.0205845485050985,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-06,CORE_LEVEL_RF_R14,0.10389014080460432,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.6283662477558183,3.317972350230406,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,3,estimated,0.1113611297715323,-0.021738717654592076,0.0,-0.013935315741173685,0.029584096928982406,-0.001381052500144629,0.20247433698634287,-0.12269679149503761,0.0,-0.16022550848397765,0.8637236084452882,-0.001381052500144629,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-07,CORE_LEVEL_RF_R14,0.20988203340139944,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.4460303300624524,3.397612488521572,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,4,estimated,0.29498013390179845,-0.1035506974152654,0.007579977289500156,0.02703338394615191,-0.014498120634920711,-0.0016626436858649645,0.5363263389877826,-0.5844566607746837,0.05,0.31082451013413337,-0.4232804232804255,-0.0016626436858649645,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-08,CORE_LEVEL_RF_R14,-0.006176635013026163,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.0,3.302752293577968,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,5,estimated,0.08551112294689975,-0.09022188875816049,0.0,-0.012191847524031718,-0.01638842583732066,0.027114404159586946,0.1554744277393024,-0.5092267377100823,0.0,-0.1401794552186142,-0.4784688995215336,0.027114404159586946,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-09,CORE_LEVEL_RF_R14,-0.17776973906290247,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.6216696269982114,3.2287822878228734,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,6,estimated,-0.23252296122167998,0.03947141097286844,0.015159954579000313,0.027440961615163826,0.01484368797399793,-0.04216279298225299,-0.4227680924578407,0.2227829423567651,0.1,0.31551075768510906,0.43336944745395733,-0.04216279298225299,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-10,CORE_LEVEL_RF_R14,0.34110727079074527,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.1787310098301908,2.9384756657483617,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,7,estimated,0.234828532578509,0.08286202168746105,0.0,0.00808572050280039,0.025106038743455867,-0.009775042721481034,0.4269600311783474,0.46768647347954495,0.0,0.09296801759522964,0.732984293193728,-0.009775042721481034,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-11,CORE_LEVEL_RF_R14,0.06987937588228788,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.0,2.655677655677633,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,8,estimated,0.014167241012073607,0.05643800039177077,0.0,-0.0057621010621943455,-0.009523209453197581,0.014559444993835432,0.02575856348377866,0.31854508055598973,0.0,-0.06625150012915304,-0.2780352177942591,0.014559444993835432,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2020-12,CORE_LEVEL_RF_R14,0.12443267832096781,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,-0.1784121320249632,2.285191956124307,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,9,estimated,0.11229781456704506,0.08232701938434037,0.0,-0.04364607622873131,-0.0166270922330097,-0.009918987168676601,0.20417739651281971,0.46466683510536066,0.0,-0.5018339653701975,-0.4854368932038833,-0.009918987168676601,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2021-01,CORE_LEVEL_RF_R14,0.9396964664239682,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,1.3404825737265424,2.162162162162171,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,10,estimated,0.22974370767268484,0.23999366166464242,0.21223936410600436,0.2396730999767704,0.017529073694984316,0.0005175593088819069,0.41771491527829685,1.3545625244908122,1.4,2.7557139735446645,0.5117707267144223,0.0005175593088819069,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
2020-04-13T21:59:00+00:00,2021-02,CORE_LEVEL_RF_R14,0.22260012055735806,,-0.2620574219510465,-0.0898472596585708,HARD_BASE,0.1763668430335041,2.066486972147356,,,estimated,True,False,2020-02,sa,2020-03,349,2020-03,11,estimated,0.2040964929339008,0.05924440296974631,0.015159954579000313,-0.03267740555432919,-0.0506085448559266,0.027385220484966413,0.37108371810532115,0.3343848645502523,0.1,-0.37571835601900583,-1.4775436642888828,0.027385220484966413,0.177174296,0.03425181,0.086973141,0.15159954579000312,0.5500012072099969,estimated,True,False,False
