origin,H,actual,STATE_FAST_R15,FOOD_ECM_R27,CORE_PHASE_TARGET_R29,CORE_PHASE_OWN_R29,CORE_SINGLE_TARGET_R29,CORE_PHASE_FIXED040_R29,CORE_PHASE_FIXED060_R29,CORE_PHASE_FIXED080_R29,ZERO,SEASONAL_NAIVE,SA_AR,SA_AR_TARGET
2019-05,3,1.494384249563962,0.8030148332854868,0.8030148332854868,0.7939695901079318,0.6437849958771176,0.7929700517936629,0.7923196655308651,0.7958847214490722,0.7994497773672793,0.0,0.7979306932836112,0.49981581504362843,0.7211797623943136
2019-05,6,1.188516952103802,0.7797134684226127,0.7797134684226127,0.7536507923396892,0.4349516681360399,0.7529514527358406,0.751085445835598,0.7606281200312693,0.770170794226941,0.0,0.7957528917919088,0.223820971548638,0.6665488662500081
2019-05,12,3.3797560618523237,2.103266796385894,2.103266796385894,2.052080489264446,1.5352946448686704,2.048400244288783,2.0294643563251396,2.0540651696787244,2.0786659830323093,0.0,2.3595880605966832,1.1093670330649847,1.9948228224677251
2019-06,3,0.29075888636920744,0.21420202369372998,0.21420202369372998,0.20888659176118907,0.06502916841952322,0.2082992136477242,0.20791701453578215,0.21001201758843135,0.21210702064108056,0.0,0.23022170486415305,-0.06963633972019101,0.1454776055471595
2019-06,6,0.9889160874323071,0.7453861270615003,0.7453861270615003,0.7281415787507217,0.4228690235729163,0.7277646380970734,0.7265302963537187,0.7328155732563122,0.739100850158906,0.0,0.8956031247508612,0.2433165781973443,0.6735444687320454
2019-06,12,3.5789593149763843,2.06706595245197,2.06706595245197,2.031352370038039,1.536338348293791,2.028782838026664,2.014984018751571,2.03234466331837,2.04970530788517,0.0,2.3595880605966832,1.1415524315714018,2.0020082126408036
2019-07,3,-0.10606703119285443,0.23690724945958946,0.23690724945958946,0.15066121359899967,-0.016233617448178084,0.1573177568222423,0.23690724945958946,0.23690724945958946,0.23690724945958946,0.0,0.06446665282434966,-0.10400653100601431,0.10174644869946575
2019-07,6,0.7906999670331862,0.8069063426891117,0.8069063426891117,0.6399952351220113,0.3155829289574744,0.6466646611257102,0.8069063426891117,0.8069063426891117,0.8069063426891117,0.0,0.6966640670971044,0.17351599061440393,0.5850219500253642
2019-07,12,3.7767833161869557,2.5350773905167023,2.5350773905167023,2.255049040836759,1.7084613369972073,2.2719173465318994,2.5350773905167023,2.5350773905167023,2.5350773905167023,0.0,2.459438293555636,1.2088313770213523,2.031843295843273
2019-08,3,-0.30586729746016006,0.6079580962850047,0.6079580962850047,0.19369786416165558,0.026833791689025756,0.22567082515961928,0.6079580962850047,0.6079580962850047,0.6079580962850047,0.0,-0.0021778014917023802,-0.09733251515225802,0.08668664619894212
2019-08,6,1.2884610744084046,1.9400540871384528,1.9400540871384528,1.1590899648246502,0.8347374475705356,1.1911214910183028,1.9400540871384528,1.9400540871384528,1.9400540871384528,0.0,0.996015695929761,0.5429719976944307,0.9110103203968314
2019-08,12,3.57698304991965,4.492144349216899,4.492144349216899,3.2157298775986045,2.6692429094051477,3.292402355918092,4.492144349216899,4.492144349216899,4.492144349216899,0.0,2.6579823693659392,1.4419180545185872,2.1779946999233886
2019-09,3,0.6981572010630996,0.9596772952185407,0.9596772952185407,0.6765497691365983,0.5097164552385166,0.698401795102181,0.9596772952185407,0.9596772952185407,0.9596772952185407,0.0,0.6653814198867081,0.357841812838896,0.5356172158692429
2019-09,6,1.8920846375934386,1.9525225617887305,1.9525225617887305,1.4128863966506222,1.0885936683069302,1.4347793888536626,1.9525225617887305,1.9525225617887305,1.9525225617887305,0.0,1.463774651040866,0.7981990138880305,1.1537498199487244
2019-09,12,3.6778403454081303,3.740407501477943,3.740407501477943,2.8485779465664054,2.3021917140190453,2.902213469247868,3.740407501477943,3.740407501477943,3.740407501477943,0.0,2.724582438427749,1.3196498535396275,2.030751465661015
2019-10,3,0.8967669982260407,0.15626805153715922,0.15626805153715922,0.3287420700537882,0.1695365452365643,0.3157972191999003,0.15626805153715922,0.15626805153715922,0.15626805153715922,0.0,0.6321974142727547,0.17975992767309606,0.37012346454283296
2019-10,6,1.4936777361059983,0.6197768602804068,0.6197768602804068,0.9310289414105253,0.6214911706188575,0.9183813579815934,0.6197768602804068,0.6197768602804068,0.6197768602804068,0.0,1.4305906454269124,0.6848445378460284,1.0655716115855023
2019-10,12,3.5783873287572914,1.0375489943147025,1.0375489943147025,1.5253447824987472,1.000854505813892,1.4968904487921353,1.0375489943147025,1.0375489943147025,1.0375489943147025,0.0,2.5569939963213235,1.1177311001296213,1.8791852476085689
2019-11,3,1.5943283718685648,0.8347361946720626,0.8347361946720626,0.7701876254925736,0.6422774890620375,0.7639946004505809,0.7602239141170892,0.785061340968747,0.8098987678204046,0.0,0.9981934974214633,0.6655345897965856,0.8434479109948402
2019-11,6,2.1912391097485227,1.4833403859858096,1.4833403859858096,1.3442089708919878,1.0725497945607658,1.3381883202695504,1.3322190343421723,1.3825928182233849,1.4329666021045973,0.0,1.5638351688047742,0.9539047734694744,1.3097314158659836
2019-11,12,3.5783873287572914,2.491989843593184,2.491989843593184,2.265023096015653,1.826957189506351,2.2485161164888514,2.184953575208057,2.287298998003099,2.3896444207981413,0.0,2.5901669938058287,1.3121162405352933,2.0237695253283112
2019-12,3,1.1939274365303394,0.6557894360922438,0.6557894360922438,0.6058150847652225,0.47790494833468644,0.6010203633150073,0.5981010483562216,0.6173305109348957,0.6365599735135697,0.0,0.7983932311541577,0.4520230000176484,0.6268097576734539
2019-12,6,2.590043227544077,1.4650327631121596,1.4650327631121596,1.3560026609523346,1.084343484621112,1.3513444280022082,1.3466842308310862,1.3861337415914439,1.4255832523518017,0.0,1.5638351688047747,0.9517238799030099,1.3012973952146214
2019-12,12,3.478437295448938,2.3860809438855837,2.3860809438855837,2.2065654027087387,1.7684994961994367,2.1934902253622512,2.142590015325017,2.2237536581785387,2.3049173010320607,0.0,2.590166993805829,1.2972948304238294,1.9964418610470525
2020-01,3,0.5969107378799576,0.6858705132909411,0.6858705132909411,0.691611946922984,0.5636115928877937,0.692286627470287,0.6924935227633654,0.690285852939224,0.6880781831150825,0.0,0.7983932311541577,0.5072900736729824,0.6758268292454537
2020-01,6,2.9860833491537693,1.4952178275964216,1.4952178275964216,1.5001636681448043,1.2281725798348173,1.5008395197176063,1.5010250014719806,1.499089276846794,1.497153552221608,0.0,1.9613183022688347,1.117736029981785,1.4548095411267274
2020-01,12,3.3791817041737753,1.9892492684029213,1.9892492684029213,1.988038787172656,1.5513525133536183,1.9879424509789798,1.9838573451319512,1.9856546528889407,1.9874519606459309,0.0,2.457011181854575,1.3018585629273858,1.976005585217271
2020-02,3,0.5969107378799576,1.029453789354466,1.029453789354466,0.7538802113180774,0.6259449918888345,0.7214973354777692,0.7115669104573833,0.8175292034230776,0.9234914963887717,0.0,0.565641671383311,0.3494142544456566,0.49617391840533626
2020-02,6,2.2885219755112454,2.3317852850807177,2.3317852850807177,1.7640988176193417,1.4922461354293368,1.7321458998181756,1.7143532009894222,1.920163895686521,2.1259745903836196,0.0,1.7285667424979878,0.9870872057936774,1.2806065337130363
2020-02,12,2.9811712285110987,3.968483497779334,3.968483497779334,3.0796168550853382,2.643152794623305,3.008108991429606,2.7755510368825167,3.173195190514789,3.5708393441470614,0.0,2.556530181609121,1.4581054970633232,2.0451441529020413
2020-03,3,1.3961157910137372,1.4290481869470162,1.4290481869470162,1.0355638161274374,0.9076937313041423,0.9893251468901796,0.9751457503422216,1.1264465625438203,1.2777473747454184,0.0,0.7654419376506166,0.5700708701680254,0.6981551797422623
2020-03,6,1.7857557078146913,2.288493284979892,2.288493284979892,1.477253956367334,1.2055396802973113,1.4316301764725083,1.4062068260222191,1.700302312341444,1.9943977986606682,0.0,1.093219345280458,0.5450276535190388,0.8011962726675124
2020-03,12,3.081421863473663,4.823986310090992,4.823986310090992,3.5529201223519498,3.116678275246922,3.4506650315047063,3.1177521618071795,3.6864968779017837,4.25524159399639,0.0,2.6561152520798146,1.5423549277066395,2.0546921660035857
2020-04,3,2.3891726112738114,0.9069141689623688,0.9069141689623688,0.8435130743443866,0.7153390251561003,0.8362466881717568,0.8339515134389619,0.8582723986134307,0.8825932837878996,0.0,1.1629250711146768,0.5827707451656732,0.71398788708249
2020-04,6,2.084709592651293,1.0781743214263912,1.0781743214263912,0.9344799807025422,0.6599387641039492,0.9271800421656858,0.9242947487442592,0.9755879396383029,1.0268811305323469,0.0,1.159576348378916,0.4544446847511607,0.7168789685847943
2020-04,12,3.181172495186205,2.5235022844117685,2.5235022844117685,2.28355390802709,1.8438307780328236,2.2646942807456587,2.1975585515354905,2.3062064624942487,2.414854373453008,0.0,2.556065218721461,1.42667536815962,1.951543935826887
2020-05,3,1.6916112376312875,0.6810470417725678,0.6810470417725678,0.7487948466878546,0.6206207974995679,0.7565594084170905,0.7590119378407668,0.7330236391513674,0.7070353404619675,0.0,1.1629250711146768,0.6158006469500202,0.7501349961078542
2020-05,6,1.387148219008769,0.48003758401303226,0.48003758401303226,0.6071186765312055,0.3325774599326122,0.6149080320279493,0.6177966340177573,0.5718769506828492,0.5259572673479406,0.0,1.0263318250010542,0.3501571225729524,0.6188258208886199
2020-05,12,2.882813248497426,1.5903007847686723,1.5903007847686723,1.7714592469376014,1.3317361169433346,1.7857182885902636,1.824277951678252,1.746285562708392,1.668293173738532,0.0,2.489664153864721,1.422418494279084,1.9597558909104191
