scope,sample,h,model,n,direction_match_rate,actual_material_n,material_direction_hit_rate,material_calls_n,wrong_way_n,wrong_way_rate,wrong_way_share_of_calls
all_models_common,full,3,CORE_PHASE_FIXED040_R29,87,0.5747126436781609,67,0.6567164179104478,68,10,0.14925373134328357,0.14705882352941177
all_models_common,full,3,CORE_PHASE_FIXED060_R29,87,0.5747126436781609,67,0.6567164179104478,69,11,0.16417910447761194,0.15942028985507245
all_models_common,full,3,CORE_PHASE_FIXED080_R29,87,0.5747126436781609,67,0.6567164179104478,69,11,0.16417910447761194,0.15942028985507245
all_models_common,full,3,CORE_PHASE_OWN_R29,87,0.5977011494252874,67,0.6417910447761194,61,7,0.1044776119402985,0.11475409836065574
all_models_common,full,3,CORE_PHASE_TARGET_R29,87,0.6206896551724138,67,0.6865671641791045,65,7,0.1044776119402985,0.1076923076923077
all_models_common,full,3,CORE_SINGLE_TARGET_R29,87,0.6206896551724138,67,0.6865671641791045,65,7,0.1044776119402985,0.1076923076923077
all_models_common,full,3,FOOD_ECM_R27,87,0.5632183908045977,67,0.6268656716417911,67,12,0.1791044776119403,0.1791044776119403
all_models_common,full,3,STATE_FAST_R15,87,0.5172413793103449,67,0.5522388059701493,60,11,0.16417910447761194,0.18333333333333332
all_models_common,full,6,CORE_PHASE_FIXED040_R29,84,0.7023809523809523,70,0.7714285714285715,68,5,0.07142857142857142,0.07352941176470588
all_models_common,full,6,CORE_PHASE_FIXED060_R29,84,0.7142857142857143,70,0.7857142857142857,68,4,0.05714285714285714,0.058823529411764705
all_models_common,full,6,CORE_PHASE_FIXED080_R29,84,0.7142857142857143,70,0.7857142857142857,68,4,0.05714285714285714,0.058823529411764705
all_models_common,full,6,CORE_PHASE_OWN_R29,84,0.6547619047619048,70,0.7142857142857143,66,7,0.1,0.10606060606060606
all_models_common,full,6,CORE_PHASE_TARGET_R29,84,0.6666666666666666,70,0.7142857142857143,64,6,0.08571428571428572,0.09375
all_models_common,full,6,CORE_SINGLE_TARGET_R29,84,0.6666666666666666,70,0.7285714285714285,66,6,0.08571428571428572,0.09090909090909091
all_models_common,full,6,FOOD_ECM_R27,84,0.6904761904761905,70,0.7571428571428571,67,5,0.07142857142857142,0.07462686567164178
all_models_common,full,6,STATE_FAST_R15,84,0.5952380952380952,70,0.6428571428571429,61,7,0.1,0.11475409836065574
all_models_common,full,9,CORE_PHASE_FIXED040_R29,81,0.6296296296296297,73,0.684931506849315,70,13,0.1780821917808219,0.18571428571428572
all_models_common,full,9,CORE_PHASE_FIXED060_R29,81,0.6049382716049383,73,0.6438356164383562,66,13,0.1780821917808219,0.19696969696969696
all_models_common,full,9,CORE_PHASE_FIXED080_R29,81,0.6296296296296297,73,0.6712328767123288,67,12,0.1643835616438356,0.1791044776119403
all_models_common,full,9,CORE_PHASE_OWN_R29,81,0.6049382716049383,73,0.6575342465753424,69,14,0.1917808219178082,0.2028985507246377
all_models_common,full,9,CORE_PHASE_TARGET_R29,81,0.6296296296296297,73,0.6575342465753424,66,13,0.1780821917808219,0.19696969696969696
all_models_common,full,9,CORE_SINGLE_TARGET_R29,81,0.6419753086419753,73,0.6575342465753424,65,13,0.1780821917808219,0.2
