clock,report_date,cutoff_date,quarter,quarters_ahead,origin,as_of_utc,model,forecast,realised,error,model_cnb_deviation,realised_cnb_error,abs_error_gain_vs_cnb,squared_error_gain_vs_cnb,material_gain,material_loss,deviation_direction_correct,threshold,capture_ratio,relative_absolute_error_gain
cutoff,2022-05-12,2022-04-22,2022Q3,2,2022-03,2022-04-10 21:59:00+00:00,STATE_FAST_R15,12.38269861941688,17.578003612072624,-5.195304992655744,-1.4822939805831208,3.7130110120726236,-1.4822939805831208,-13.204743190941137,False,True,False,1.0,-0.3992161552345346,-0.3992161552345346
cutoff,2022-05-12,2022-04-22,2022Q3,2,2022-03,2022-04-10 21:59:00+00:00,FOOD_ECM_R27,12.379188006331573,17.578003612072624,-5.198815605741052,-1.485804593668428,3.7130110120726236,-1.485804593668428,-13.24123292672413,False,True,False,1.0,-0.4001616447776285,-0.4001616447776285
cutoff,2022-05-12,2022-04-22,2022Q3,2,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_TARGET_R29,10.961103478033257,17.578003612072624,-6.616900134039367,-2.9038891219667438,3.7130110120726236,-2.9038891219667438,-29.99691660807763,False,True,False,1.0,-0.7820847049806557,-0.7820847049806557
cutoff,2022-05-12,2022-04-22,2022Q3,2,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_OWN_R29,10.841053361758398,17.578003612072624,-6.7369502503142265,-3.023939238241603,3.7130110120726236,-3.023939238241603,-31.60004789943635,False,True,False,1.0,-0.8144169862166993,-0.8144169862166993
cutoff,2022-05-12,2022-04-22,2022Q3,2,2022-03,2022-04-10 21:59:00+00:00,CORE_SINGLE_TARGET_R29,10.89354604223504,17.578003612072624,-6.684457569837585,-2.9714465577649616,3.7130110120726236,-2.9714465577649616,-30.89552222718643,False,True,False,1.0,-0.8002794896388641,-0.8002794896388641
cutoff,2022-05-12,2022-04-22,2022Q3,2,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_FIXED040_R29,10.925273881325792,17.578003612072624,-6.652729730746833,-2.939718718674209,3.7130110120726236,-2.939718718674209,-30.472362094590256,False,True,False,1.0,-0.7917344465491476,-0.7917344465491476
cutoff,2022-05-12,2022-04-22,2022Q3,2,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_FIXED060_R29,11.40743454368888,17.578003612072624,-6.1705690683837435,-2.45755805631112,3.7130110120726236,-2.45755805631112,-24.28947185192165,False,True,False,1.0,-0.661877395009205,-0.661877395009205
cutoff,2022-05-12,2022-04-22,2022Q3,2,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_FIXED080_R29,11.892067895564827,17.578003612072624,-5.685935716507798,-1.972924704435174,3.7130110120726236,-1.972924704435174,-18.543414196486477,False,True,False,1.0,-0.5313543908219859,-0.5313543908219859
cutoff,2022-05-12,2022-04-22,2022Q4,3,2022-03,2022-04-10 21:59:00+00:00,STATE_FAST_R15,12.20944272728592,15.699043922150208,-3.4896011948642887,-0.5404512727140798,2.949149922150209,-0.5404512727140798,-3.479831235879688,False,True,False,1.0,-0.1832566288525745,-0.1832566288525745
cutoff,2022-05-12,2022-04-22,2022Q4,3,2022-03,2022-04-10 21:59:00+00:00,FOOD_ECM_R27,12.192624964086471,15.699043922150208,-3.506418958063737,-0.5572690359135279,2.949149922150209,-0.5572690359135279,-3.5974886461501985,False,True,False,1.0,-0.18895920879709843,-0.18895920879709843
cutoff,2022-05-12,2022-04-22,2022Q4,3,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_TARGET_R29,10.090632869590882,15.699043922150208,-5.608411052559326,-2.659261130409117,2.949149922150209,-2.659261130409117,-22.756789271151025,False,True,False,1.0,-0.901704287881799,-0.901704287881799
cutoff,2022-05-12,2022-04-22,2022Q4,3,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_OWN_R29,9.912190852238423,15.699043922150208,-5.7868530699117855,-2.8377031477615766,2.949149922150209,-2.8377031477615766,-24.790183189428873,False,True,False,1.0,-0.9622105429257469,-0.9622105429257469
cutoff,2022-05-12,2022-04-22,2022Q4,3,2022-03,2022-04-10 21:59:00+00:00,CORE_SINGLE_TARGET_R29,9.991442822404496,15.699043922150208,-5.7076010997457125,-2.7584511775955036,2.949149922150209,-2.7584511775955036,-23.879225050499883,False,True,False,1.0,-0.9353377245685537,-0.9353377245685537
cutoff,2022-05-12,2022-04-22,2022Q4,3,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_FIXED040_R29,9.895404109371405,15.699043922150208,-5.803639812778803,-2.854489890628594,2.949149922150209,-2.854489890628594,-24.984749813152597,False,True,False,1.0,-0.9679026044723428,-0.9679026044723428
cutoff,2022-05-12,2022-04-22,2022Q4,3,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_FIXED060_R29,10.655313765516317,15.699043922150208,-5.043730156633892,-2.094580234483683,2.949149922150209,-2.094580234483683,-16.74172862961956,False,True,False,1.0,-0.7102318599512011,-0.7102318599512011
cutoff,2022-05-12,2022-04-22,2022Q4,3,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_FIXED080_R29,11.421038063279724,15.699043922150208,-4.278005858870484,-1.3288559367202755,2.949149922150209,-1.3288559367202755,-9.603848865211607,False,True,False,1.0,-0.4505894823249318,-0.4505894823249318
cutoff,2022-05-12,2022-04-22,2023Q1,4,2022-03,2022-04-10 21:59:00+00:00,STATE_FAST_R15,8.503546645750424,16.393468660721574,-7.88992201497115,0.6463505357504236,8.536272550721574,0.6463505357504236,10.617079657876197,True,False,True,1.0,0.07571812309294029,0.07571812309294029
cutoff,2022-05-12,2022-04-22,2023Q1,4,2022-03,2022-04-10 21:59:00+00:00,FOOD_ECM_R27,8.472563135534118,16.393468660721574,-7.920905525187456,0.6153670255341179,8.536272550721574,0.6153670255341179,10.127204721257442,True,False,True,1.0,0.07208849317751702,0.07208849317751702
cutoff,2022-05-12,2022-04-22,2023Q1,4,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_TARGET_R29,5.944970338434682,16.393468660721574,-10.448498322286891,-1.9122257715653186,8.536272550721574,-1.9122257715653177,-36.30316813062937,False,True,False,1.0,-0.22401179908479815,-0.22401179908479804
cutoff,2022-05-12,2022-04-22,2023Q1,4,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_OWN_R29,5.730094689253565,16.393468660721574,-10.663373971468008,-2.1271014207464356,8.536272550721574,-2.1271014207464347,-40.839595395178804,False,True,False,1.0,-0.2491838689670975,-0.24918386896709738
cutoff,2022-05-12,2022-04-22,2023Q1,4,2022-03,2022-04-10 21:59:00+00:00,CORE_SINGLE_TARGET_R29,5.802816459942339,16.393468660721574,-10.590652200779235,-2.054379650057661,8.536272550721574,-2.054379650057662,-39.29396497766746,False,True,False,1.0,-0.24066472079596424,-0.24066472079596435
cutoff,2022-05-12,2022-04-22,2023Q1,4,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_FIXED040_R29,5.44852391607681,16.393468660721574,-10.944944744644765,-2.4086721939231905,8.536272550721574,-2.4086721939231914,-46.92386640312445,False,True,False,1.0,-0.282169082537036,-0.2821690825370361
cutoff,2022-05-12,2022-04-22,2023Q1,4,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_FIXED060_R29,6.446342537672076,16.393468660721574,-9.947126123049497,-1.410853572327924,8.536272550721574,-1.4108535723279232,-26.077369047651104,False,True,False,1.0,-0.16527747491013092,-0.1652774749101308
