metric,model,reference,h,sample,n,block,draws,seed,mean_loss_difference,bootstrap_mean,ci_low,ci_high,bootstrap_probability_improvement,status
headline_yy,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.12365696003865699,0.12408681763492657,-0.055049095942676006,0.37965979500106567,0.147,ok
headline_yy,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.055594565467693154,0.05554337772149805,-0.04539399617801156,0.2013164741560714,0.213,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.005960497352267605,-0.006213995095807665,-0.03236996198107361,0.017917222921993638,0.699,ok
headline_yy,CORE_PHASE_TARGET_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.019250813541316514,-0.01947122697522849,-0.04055977067173446,-0.0034446475460296754,0.994,ok
headline_yy,CORE_PHASE_OWN_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.017055473124210806,-0.017259426649098023,-0.03984179986055991,-0.00034975154501322263,0.977,ok
headline_yy,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.019754226561932497,-0.019970142147522688,-0.040585969507160924,-0.004401833162603687,0.9975,ok
headline_yy,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.005542680396045548,-0.00585502894343244,-0.03800887880613148,0.02343423212078878,0.652,ok
headline_yy,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.005811894216506844,-0.006105802232407378,-0.03587368638872123,0.021713152839272255,0.6665,ok
headline_yy,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.00595119849871792,-0.006225489901181719,-0.03415773203052888,0.019986458789100464,0.6835,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_PHASE_TARGET_R29,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.14333276355113583,0.14320423594656323,-0.12482231506365724,0.5325961948391633,0.2365,ok
core_cumulative_log,CORE_PHASE_OWN_R29,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.19260121751233836,0.19186313952246406,-0.11507803793164635,0.6347351097638635,0.2,ok
core_cumulative_log,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.13304982235052637,0.13320983365628436,-0.12523896592749484,0.5124382053136624,0.2435,ok
core_cumulative_log,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,2,full,86,12.0,2000,1509,-0.023533140561951826,-0.023179385147293355,-0.1557093267040182,0.11390401978174217,0.645,ok
core_cumulative_log,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,2,full,86,12.0,2000,1509,-0.03676352616913791,-0.0367798361184488,-0.13805120490582456,0.05204130316418511,0.788,ok
core_cumulative_log,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,2,full,86,12.0,2000,1509,-0.02891914598182061,-0.029053374402684337,-0.08773026557188497,0.015083022863059533,0.885,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_PHASE_TARGET_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.010804622792553157,-0.010759235656515475,-0.022606303040138376,-0.0007352199524944785,0.9855,ok
core_cumulative_log,CORE_PHASE_OWN_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.008561018735844828,-0.00846540251970302,-0.021168883070920904,0.0019164974279817998,0.9305,ok
core_cumulative_log,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.011178056258377221,-0.011127744645599262,-0.02333857839874593,-0.0010589465805345118,0.988,ok
core_cumulative_log,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0014656618025628684,0.001401181232861822,-0.006113266426595609,0.008856418779621936,0.362,ok
core_cumulative_log,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0005334582239907741,0.000486548100480543,-0.004823588431411523,0.005655356657413928,0.428,ok
core_cumulative_log,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,4.4904289803153286e-05,1.9487689526604472e-05,-0.0028127672660428617,0.0026709685083585477,0.49,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.031528807564268034,-0.03125016317556985,-0.12913853831312413,0.06870639164294329,0.7335,ok
headline_yy,CORE_PHASE_TARGET_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.6426979521786969,0.6471969769323402,-0.09501152767222627,1.6625588606048995,0.0825,ok
headline_yy,CORE_PHASE_OWN_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.7403286353397699,0.7446300206465726,-0.07370612030967791,1.8523724546460938,0.0715,ok
headline_yy,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.6234282043313196,0.6281424868384892,-0.09576109969553497,1.6280311498180877,0.084,ok
headline_yy,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.4802659961215727,0.4856738028334195,-0.10967422607825243,1.3837482639836713,0.1245,ok
headline_yy,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.29181928441566163,0.29533014661808465,-0.09634934962515453,0.8879888327853808,0.1325,ok
headline_yy,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.12116533543582675,0.12296586801941768,-0.08405818595067657,0.437110530916423,0.197,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.010867722579242721,-0.011164784465617706,-0.061011131475450425,0.03306737395135215,0.6715,ok
headline_yy,CORE_PHASE_TARGET_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.029053622367941928,-0.0293925283712871,-0.08214540696611115,0.010634250397186329,0.906,ok
headline_yy,CORE_PHASE_OWN_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.024998523877009866,-0.02532972636352268,-0.0813064255282949,0.01966711272921744,0.8325,ok
headline_yy,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.02987038335333794,-0.030209161924114675,-0.08158848635744835,0.008602390976212192,0.922,ok
headline_yy,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.012662452950276713,-0.012998433371171323,-0.08056639127919983,0.04572137580858829,0.645,ok
headline_yy,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.01237009810789109,-0.012695821993456325,-0.0743360762949052,0.0416255184148639,0.6565,ok
headline_yy,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.011771955431486843,-0.01208470741428327,-0.0678064632280783,0.037044401910185834,0.664,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_PHASE_TARGET_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.3035639493631163,0.30028664335657096,-0.31964890146509645,1.1885581902727975,0.266,ok
core_cumulative_log,CORE_PHASE_OWN_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.41732091230778984,0.412420335991594,-0.28919522281809573,1.4347797734637142,0.2175,ok
core_cumulative_log,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.29131155126522357,0.2887149682243087,-0.31344556729507494,1.154539018598443,0.271,ok
core_cumulative_log,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.021737367971622328,-0.02146454582893945,-0.3462586153326888,0.3137863107072955,0.574,ok
core_cumulative_log,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.0630288423908812,-0.0633188884258482,-0.308629640463719,0.15993718412892222,0.686,ok
core_cumulative_log,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.05578305306700705,-0.05616403981620168,-0.1961766984063815,0.055376033837060495,0.801,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_PHASE_TARGET_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.016362279492021025,-0.01639108025824636,-0.032840177806065844,-0.000807407093482364,0.9795,ok
core_cumulative_log,CORE_PHASE_OWN_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.012675480547059323,-0.01271004367551506,-0.03173538177394308,0.0047174793618894595,0.9135,ok
core_cumulative_log,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.01690849997678174,-0.01693376345383327,-0.03383469551184266,-0.0012324137399138506,0.983,ok
core_cumulative_log,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.0010602113796750804,-0.001135224297685058,-0.013810384563061386,0.011802127641481702,0.574,ok
core_cumulative_log,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.001744962723950334,-0.0018040168238044234,-0.010917771231307613,0.007252245841864023,0.655,ok
core_cumulative_log,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.0013915589307253035,-0.0014256087245760672,-0.006263130216812759,0.0032589232417700935,0.7195,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.05783369705308226,-0.05777649690989317,-0.2037787321426285,0.09165959940303658,0.788,ok
headline_yy,CORE_PHASE_TARGET_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,1.2186116012331296,1.2269554425343452,-0.14772310223065704,3.059479245372441,0.0785,ok
headline_yy,CORE_PHASE_OWN_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,1.4002251266946317,1.4081908158109253,-0.1090976182942768,3.417624744477387,0.0585,ok
headline_yy,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,1.1917455278703009,1.200785817817658,-0.1447189189464334,3.0301052641261936,0.079,ok
headline_yy,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.6874341716164023,0.6972338317719629,-0.18206004272233312,1.9740784292598057,0.123,ok
headline_yy,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.40733344277218303,0.41348259995958286,-0.16033321198638292,1.2465133076647026,0.134,ok
headline_yy,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.15878604079728517,0.1616860383762355,-0.13362602249742553,0.5967910552837907,0.2045,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.024823311835219644,-0.025339580930709572,-0.09642969275725444,0.03302338693275194,0.7515,ok
headline_yy,CORE_PHASE_TARGET_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.04377157929517302,-0.04400718932570245,-0.13371119874195858,0.025032552749154103,0.8535,ok
headline_yy,CORE_PHASE_OWN_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.039148974909230735,-0.039383590267667926,-0.13530345974861127,0.03510451726815878,0.8055,ok
headline_yy,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.0443939813835965,-0.044614940319798055,-0.13218763792851504,0.022916283832339995,0.865,ok
headline_yy,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.031456623290603974,-0.03193819181384217,-0.1336885204926999,0.048173127253051236,0.732,ok
headline_yy,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.029809848874927197,-0.03030518012337347,-0.12259686317360431,0.042683139555996195,0.7415,ok
headline_yy,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.02759897663873328,-0.028105875054308734,-0.11018622185670852,0.038363602563446376,0.7475,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_PHASE_TARGET_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.5009529886699763,0.4965275355211755,-0.6770921629194362,2.1085567079988956,0.295,ok
core_cumulative_log,CORE_PHASE_OWN_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.7096638103853027,0.7023988611066375,-0.6199597746870547,2.5359720269372357,0.2355,ok
core_cumulative_log,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.49164320375333637,0.4883705104629607,-0.6531744358372347,2.04661059523126,0.2945,ok
core_cumulative_log,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.03539780518002404,-0.03323955309031537,-0.6452733047843341,0.6319177307499585,0.5665,ok
core_cumulative_log,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.11091136885785788,-0.11050910259678787,-0.5735114190287325,0.32746667844070154,0.6705,ok
core_cumulative_log,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.0991121004645166,-0.09942925156668281,-0.36063364275787113,0.11519722355621595,0.7765,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_PHASE_TARGET_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.015977062912840217,-0.015666003605049748,-0.041735128101574155,0.009306892719508138,0.8775,ok
core_cumulative_log,CORE_PHASE_OWN_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.00903366020678004,-0.008737046355212512,-0.037061408281072815,0.018020625107989716,0.7185,ok
core_cumulative_log,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.0166844722757465,-0.01636090661376668,-0.0430637275804522,0.00888653840821294,0.8935,ok
core_cumulative_log,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.001359473637798273,-0.00130953072535843,-0.01925508323535503,0.01706016943106082,0.5635,ok
core_cumulative_log,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.002831272187929138,-0.0028050749817783824,-0.01580908555297594,0.010229924364690689,0.6635,ok
core_cumulative_log,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.00237811430866304,-0.002368564739992232,-0.009341997058762281,0.004570370094803874,0.746,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.11154106894838738,-0.11188579034790029,-0.3147045088433722,0.07577629639979626,0.8695,ok
headline_yy,CORE_PHASE_TARGET_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,1.953494941893953,1.9639563853253543,-0.18361110469849112,4.827291929602128,0.0755,ok
headline_yy,CORE_PHASE_OWN_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,2.249146373214787,2.2587541482366325,-0.11776592019410065,5.414819849756748,0.0555,ok
headline_yy,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,1.923164388828705,1.934280166398391,-0.19288036132484626,4.791693631037304,0.079,ok
headline_yy,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.8296760094143294,0.8423229847782937,-0.27308712800341456,2.417006770112912,0.133,ok
headline_yy,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.4665743099556059,0.4741882724284763,-0.24904962542187067,1.4862132826084755,0.1635,ok
headline_yy,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.15260098261372004,0.15588098817665128,-0.21915499161922633,0.671296647868704,0.2735,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.040822122343415375,-0.04199141937073158,-0.15172393253630312,0.04610446307094188,0.776,ok
headline_yy,CORE_PHASE_TARGET_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.0709715858529176,-0.07216126328513883,-0.2064297867588272,0.033315539073529604,0.8655,ok
headline_yy,CORE_PHASE_OWN_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.06521248319087232,-0.0664516808976858,-0.2086276002587092,0.04517718151411629,0.8235,ok
headline_yy,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.07072480299014144,-0.07187522491023368,-0.20234560461851822,0.030957566384817208,0.875,ok
headline_yy,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.05987028919641852,-0.061306835540417486,-0.20916583378403347,0.05578823344657965,0.788,ok
headline_yy,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.054444701553974566,-0.055796458253293026,-0.19261208833311153,0.05116255045211957,0.7875,ok
headline_yy,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.04809576603756043,-0.04935844081246764,-0.17359016571361227,0.048224677746937984,0.783,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_PHASE_TARGET_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.6923209894417627,0.6845281382098223,-1.2266597702474367,3.2396931059856344,0.328,ok
core_cumulative_log,CORE_PHASE_OWN_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,1.0328689320260311,1.0204610699387955,-1.1319385555985244,3.9494643498868074,0.257,ok
core_cumulative_log,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.6938693705529873,0.6874294408797287,-1.1713093907497099,3.1801200962983502,0.324,ok
core_cumulative_log,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.1064016881621754,-0.10560382572803273,-1.1607560502193535,0.948330033187273,0.592,ok
core_cumulative_log,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.2090105994256958,-0.2103360986274955,-0.9803089755966639,0.4682503213636493,0.692,ok
core_cumulative_log,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.173543370038304,-0.17513482338481792,-0.6135289603611731,0.1734318576618262,0.783,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_PHASE_TARGET_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.024810532851942395,-0.024753511658418496,-0.06318381049412361,0.009608183787086125,0.903,ok
core_cumulative_log,CORE_PHASE_OWN_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.012608851674060804,-0.01254749646906633,-0.05739291804962075,0.02925840386262988,0.7035,ok
core_cumulative_log,CORE_SINGLE_TARGET_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.02785065079707661,-0.02774915258366665,-0.06744993230329147,0.006946907627537195,0.926,ok
core_cumulative_log,CORE_PHASE_FIXED040_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,0.0059899895023290345,0.005701084822993705,-0.012442088521155805,0.024644040618685515,0.277,ok
core_cumulative_log,CORE_PHASE_FIXED060_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,0.0008484145634645787,0.0006419041475300624,-0.012559908075794782,0.013544710688548655,0.4595,ok
core_cumulative_log,CORE_PHASE_FIXED080_R29,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.0011482486039784327,-0.0012584574601345053,-0.00847096129809998,0.005385207593114473,0.62,ok
