metric,h,sample,model,n,rmse,mae,bias
core_cumulative_log,1,origins_2019_2021,CORE_PHASE_FIXED040_R29,34,0.38208031663359887,0.3030941673857856,-0.13256464515126076
core_cumulative_log,1,origins_2019_2021,CORE_PHASE_FIXED060_R29,34,0.38816821185126243,0.3088678514131817,-0.12422985431948017
core_cumulative_log,1,origins_2019_2021,CORE_PHASE_FIXED080_R29,34,0.39522068415499123,0.31606364716353547,-0.1158950634876996
core_cumulative_log,1,origins_2022_2023,STATE_FAST_R15,24,0.32150075772440917,0.2712466509856846,0.15513450201181497
core_cumulative_log,1,origins_2022_2023,FOOD_ECM_R27,24,0.32150075772440917,0.2712466509856846,0.15513450201181497
core_cumulative_log,1,origins_2022_2023,CORE_PHASE_TARGET_R29,24,0.3966093371451004,0.2989168420105163,-0.15715698876655804
core_cumulative_log,1,origins_2022_2023,CORE_PHASE_OWN_R29,24,0.413626906374709,0.3125861676851807,-0.18693197169199935
core_cumulative_log,1,origins_2022_2023,CORE_SINGLE_TARGET_R29,24,0.39866592162748465,0.3023435329391413,-0.1539610585246861
core_cumulative_log,1,origins_2022_2023,CORE_PHASE_FIXED040_R29,24,0.2931494514251033,0.2352014679638564,-0.04341879390510004
core_cumulative_log,1,origins_2022_2023,CORE_PHASE_FIXED060_R29,24,0.2723174428038929,0.221674567772755,0.02276563806720498
core_cumulative_log,1,origins_2022_2023,CORE_PHASE_FIXED080_R29,24,0.282781721069028,0.2306334412839879,0.08895007003950998
core_cumulative_log,1,origins_2024plus,STATE_FAST_R15,30,0.17048564447694134,0.14288391723511473,-0.009708649472456182
core_cumulative_log,1,origins_2024plus,FOOD_ECM_R27,30,0.17048564447694134,0.14288391723511473,-0.009708649472456182
core_cumulative_log,1,origins_2024plus,CORE_PHASE_TARGET_R29,30,0.1598438561301513,0.13048057666482757,-0.03438096372128476
core_cumulative_log,1,origins_2024plus,CORE_PHASE_OWN_R29,30,0.16202954661849905,0.13127745488115966,-0.042952115405703845
core_cumulative_log,1,origins_2024plus,CORE_SINGLE_TARGET_R29,30,0.15945029572647412,0.13006296157375857,-0.0346047876153969
core_cumulative_log,1,origins_2024plus,CORE_PHASE_FIXED040_R29,30,0.1715860679661279,0.14280237000298243,-0.02170478285548224
core_cumulative_log,1,origins_2024plus,CORE_PHASE_FIXED060_R29,30,0.1709066669468969,0.1428295524136932,-0.017706071727806885
core_cumulative_log,1,origins_2024plus,CORE_PHASE_FIXED080_R29,30,0.17053918677079666,0.14285673482440397,-0.013707360600131533
headline_yy,2,full,STATE_FAST_R15,86,1.2306147916797072,0.771946075999089,-0.19551718237744894
headline_yy,2,full,FOOD_ECM_R27,86,1.228807968376629,0.7544527123021985,-0.24859989909863894
headline_yy,2,full,CORE_PHASE_TARGET_R29,86,1.3297945929230042,0.8013214407222545,-0.41688175750573603
headline_yy,2,full,CORE_PHASE_OWN_R29,86,1.344723305409912,0.8151074562902721,-0.4502239081116706
headline_yy,2,full,CORE_SINGLE_TARGET_R29,86,1.3286443671608112,0.799498166377664,-0.41365323333956583
headline_yy,2,full,CORE_PHASE_FIXED040_R29,86,1.3092369520623695,0.7663343897129388,-0.3323491860476919
headline_yy,2,full,CORE_PHASE_FIXED060_R29,86,1.2798709800364827,0.7623897538639193,-0.30448372058884726
headline_yy,2,full,CORE_PHASE_FIXED080_R29,86,1.25299933398569,0.7584292116047553,-0.2765673335194788
headline_yy,2,origins_2019_2021,STATE_FAST_R15,33,0.6507805134382443,0.528272163492732,-0.23820879753171656
headline_yy,2,origins_2019_2021,FOOD_ECM_R27,33,0.6394439586409312,0.52252315863012,-0.25308669596828753
headline_yy,2,origins_2019_2021,CORE_PHASE_TARGET_R29,33,0.6893280027206772,0.5664557079406797,-0.3794765072596152
headline_yy,2,origins_2019_2021,CORE_PHASE_OWN_R29,33,0.7184954508576565,0.593455049285628,-0.4308488001278305
headline_yy,2,origins_2019_2021,CORE_SINGLE_TARGET_R29,33,0.6804546203966401,0.5599864111174756,-0.3738377128885371
headline_yy,2,origins_2019_2021,CORE_PHASE_FIXED040_R29,33,0.6246295418847895,0.5097722830354332,-0.27933972211475416
headline_yy,2,origins_2019_2021,CORE_PHASE_FIXED060_R29,33,0.628815801474103,0.5140186688666304,-0.27059565939583946
headline_yy,2,origins_2019_2021,CORE_PHASE_FIXED080_R29,33,0.6337591164322447,0.5182689592784661,-0.2618446529341716
headline_yy,2,origins_2022_2023,STATE_FAST_R15,24,2.1467412565408686,1.6097408718252677,-0.43800256403830556
headline_yy,2,origins_2022_2023,FOOD_ECM_R27,24,2.149392610286111,1.5868775982028198,-0.554356185796537
headline_yy,2,origins_2022_2023,CORE_PHASE_TARGET_R29,24,2.338949505922549,1.7082079801311403,-0.9516834975495435
headline_yy,2,origins_2022_2023,CORE_PHASE_OWN_R29,24,2.3568290410561445,1.7167951574328175,-0.9888081870692852
headline_yy,2,origins_2022_2023,CORE_SINGLE_TARGET_R29,24,2.340309494327463,1.7109283163121798,-0.947621470219347
headline_yy,2,origins_2022_2023,CORE_PHASE_FIXED040_R29,24,2.318751177441379,1.647486149848893,-0.8021085878209017
headline_yy,2,origins_2022_2023,CORE_PHASE_FIXED060_R29,24,2.257713563767928,1.627345768899722,-0.719696413740981
headline_yy,2,origins_2022_2023,CORE_PHASE_FIXED080_R29,24,2.201128533226813,1.6071429808348718,-0.6371124267238203
headline_yy,2,origins_2024plus,STATE_FAST_R15,29,0.44176531303019445,0.3558827660984506,0.053740488655357646
headline_yy,2,origins_2024plus,FOOD_ECM_R27,29,0.4349667739545149,0.32946919539060104,0.009545451847842421
headline_yy,2,origins_2024plus,CORE_PHASE_TARGET_R29,29,0.4194112280988066,0.3180556557560035,-0.016851809128860206
headline_yy,2,origins_2024plus,CORE_PHASE_OWN_R29,29,0.42202028229986155,0.32110830469482987,-0.0265465242662903
headline_yy,2,origins_2024plus,CORE_SINGLE_TARGET_R29,29,0.4188106555888152,0.3177590051762107,-0.017055801952296664
headline_yy,2,origins_2024plus,CORE_PHASE_FIXED040_R29,29,0.43544679514335627,0.3290553303024134,-0.0039038987107923345
headline_yy,2,origins_2024plus,CORE_PHASE_FIXED060_R29,29,0.43513756167464884,0.3291932519346521,0.0005783006622545165
headline_yy,2,origins_2024plus,CORE_PHASE_FIXED080_R29,29,0.43497746297704637,0.32933120695802226,0.005061417431867675
core_cumulative_log,2,full,STATE_FAST_R15,86,0.5711417488423787,0.43422287807503945,-0.007832933942105352
core_cumulative_log,2,full,FOOD_ECM_R27,86,0.5711417488423787,0.43422287807503945,-0.007832933942105352
core_cumulative_log,2,full,CORE_PHASE_TARGET_R29,86,0.6852267222035832,0.4806197979618415,-0.28203025673953785
core_cumulative_log,2,full,CORE_PHASE_OWN_R29,86,0.7202805805955546,0.5024418000751656,-0.3394142967758258
core_cumulative_log,2,full,CORE_SINGLE_TARGET_R29,86,0.6776818719880716,0.4774330900264669,-0.27682868335986355
core_cumulative_log,2,full,CORE_PHASE_FIXED040_R29,86,0.5501543026358867,0.4011112638628015,-0.14554058976280623
core_cumulative_log,2,full,CORE_PHASE_FIXED060_R29,86,0.5379956980326077,0.4043790784193721,-0.09963803782257259
core_cumulative_log,2,full,CORE_PHASE_FIXED080_R29,86,0.5452373348266882,0.4163891912955362,-0.05373548588233896
core_cumulative_log,2,origins_2019_2021,STATE_FAST_R15,33,0.7083138334799606,0.5589499388190345,-0.24736144558764542
core_cumulative_log,2,origins_2019_2021,FOOD_ECM_R27,33,0.7083138334799606,0.5589499388190345,-0.24736144558764542
core_cumulative_log,2,origins_2019_2021,CORE_PHASE_TARGET_R29,33,0.8667450816926399,0.679035724351191,-0.46542361523203857
core_cumulative_log,2,origins_2019_2021,CORE_PHASE_OWN_R29,33,0.9161372245220986,0.722177869781614,-0.5560456903293145
core_cumulative_log,2,origins_2019_2021,CORE_SINGLE_TARGET_R29,33,0.844888663515218,0.6636789128519569,-0.45620533505455596
core_cumulative_log,2,origins_2019_2021,CORE_PHASE_FIXED040_R29,33,0.6773292982984398,0.5289010466597366,-0.2956199969084574
core_cumulative_log,2,origins_2019_2021,CORE_PHASE_FIXED060_R29,33,0.6853615966235619,0.5366956675261316,-0.2795338131348533
core_cumulative_log,2,origins_2019_2021,CORE_PHASE_FIXED080_R29,33,0.6957238587123521,0.5447946983932107,-0.26344762936124944
core_cumulative_log,2,origins_2022_2023,STATE_FAST_R15,24,0.6318645745524802,0.5373869312080406,0.3264934436318806
core_cumulative_log,2,origins_2022_2023,FOOD_ECM_R27,24,0.6318645745524802,0.5373869312080406,0.3264934436318806
core_cumulative_log,2,origins_2022_2023,CORE_PHASE_TARGET_R29,24,0.7634146905016627,0.5653948781378464,-0.29808953792486553
core_cumulative_log,2,origins_2022_2023,CORE_PHASE_OWN_R29,24,0.7972159320916619,0.5787116392689512,-0.35763950377574805
core_cumulative_log,2,origins_2022_2023,CORE_SINGLE_TARGET_R29,24,0.773204382617869,0.5758458385577265,-0.29169767744112163
core_cumulative_log,2,origins_2022_2023,CORE_PHASE_FIXED040_R29,24,0.6100723887802366,0.45975770745299266,-0.07061314820194942
core_cumulative_log,2,origins_2022_2023,CORE_PHASE_FIXED060_R29,24,0.5575443778167689,0.4608486057717096,0.061755715742660616
core_cumulative_log,2,origins_2022_2023,CORE_PHASE_FIXED080_R29,24,0.5655769092197296,0.4928475093180292,0.19412457968727057
core_cumulative_log,2,origins_2024plus,STATE_FAST_R15,29,0.2569718172141548,0.20691493739421624,-0.011949905579099777
core_cumulative_log,2,origins_2024plus,FOOD_ECM_R27,29,0.2569718172141548,0.20691493739421624,-0.011949905579099777
core_cumulative_log,2,origins_2024plus,CORE_PHASE_TARGET_R29,29,0.23501040838607945,0.1846774705455434,-0.06005082299124884
core_cumulative_log,2,origins_2024plus,CORE_PHASE_OWN_R29,29,0.23973630535757443,0.18927744004193603,-0.07781978107709292
core_cumulative_log,2,origins_2024plus,CORE_SINGLE_TARGET_R29,29,0.2342145567294394,0.18405315492331512,-0.06040505012279278
core_cumulative_log,2,origins_2024plus,CORE_PHASE_FIXED040_R29,29,0.2598079610883929,0.20716031632957915,-0.03676949188880887
core_cumulative_log,2,origins_2024plus,CORE_PHASE_FIXED060_R29,29,0.25800769962606884,0.20707852335112487,-0.028496296452239164
core_cumulative_log,2,origins_2024plus,CORE_PHASE_FIXED080_R29,29,0.2570591743784846,0.2069967303726705,-0.020223101015669456
headline_yy,3,full,STATE_FAST_R15,84,1.4591809877871644,0.971408578467714,-0.33066172217571593
headline_yy,3,full,FOOD_ECM_R27,84,1.4483370973482854,0.947240844376176,-0.40921516592532875
headline_yy,3,full,CORE_PHASE_TARGET_R29,84,1.6649045339893283,1.0329642078264953,-0.6688859699121161
headline_yy,3,full,CORE_PHASE_OWN_R29,84,1.6939710122842404,1.0557405256228196,-0.7195656808286133
headline_yy,3,full,CORE_SINGLE_TARGET_R29,84,1.6591073984076028,1.0270036418203046,-0.6637327787298755
headline_yy,3,full,CORE_PHASE_FIXED040_R29,84,1.615386997360415,0.9896359992911415,-0.5369813867798501
headline_yy,3,full,CORE_PHASE_FIXED060_R29,84,1.5559654364847524,0.9752346141988629,-0.4944979214436878
headline_yy,3,full,CORE_PHASE_FIXED080_R29,84,1.500124824991358,0.9607683307607341,-0.4519092994376696
headline_yy,3,origins_2019_2021,STATE_FAST_R15,32,1.0750436763602103,0.8114943236644184,-0.501449847784461
headline_yy,3,origins_2019_2021,FOOD_ECM_R27,32,1.0446071614700323,0.7891514880180033,-0.5225234617118167
headline_yy,3,origins_2019_2021,CORE_PHASE_TARGET_R29,32,1.2248479295280612,0.9004133003571649,-0.7178700901615334
headline_yy,3,origins_2019_2021,CORE_PHASE_OWN_R29,32,1.2713408787924123,0.9456566608968163,-0.7952820712015122
headline_yy,3,origins_2019_2021,CORE_SINGLE_TARGET_R29,32,1.2083576841619132,0.8881154287240176,-0.7103888021849788
headline_yy,3,origins_2019_2021,CORE_PHASE_FIXED040_R29,32,1.0306574489619413,0.769279232967764,-0.5627374270837657
headline_yy,3,origins_2019_2021,CORE_PHASE_FIXED060_R29,32,1.034231433300752,0.7758953636848678,-0.5493470014473926
headline_yy,3,origins_2019_2021,CORE_PHASE_FIXED080_R29,32,1.038884886700376,0.7825194447385515,-0.5359423525290735
headline_yy,3,origins_2022_2023,STATE_FAST_R15,24,2.3661145205860223,1.820949214884264,-0.5732818758347792
headline_yy,3,origins_2022_2023,FOOD_ECM_R27,24,2.363650951412313,1.795376111138822,-0.736467342167575
headline_yy,3,origins_2022_2023,CORE_PHASE_TARGET_R29,24,2.724418945524579,1.9688858702584724,-1.340189654911982
headline_yy,3,origins_2022_2023,CORE_PHASE_OWN_R29,24,2.7576611093578824,1.9849463996451862,-1.3965321352996753
headline_yy,3,origins_2022_2023,CORE_SINGLE_TARGET_R29,24,2.7220334747902073,1.964655582687885,-1.3317883822755505
headline_yy,3,origins_2022_2023,CORE_PHASE_FIXED040_R29,24,2.723751202178833,1.9820822326576648,-1.1053644340413677
headline_yy,3,origins_2022_2023,CORE_PHASE_FIXED060_R29,24,2.5978984196939607,1.918915014684633,-0.982745973315439
headline_yy,3,origins_2022_2023,CORE_PHASE_FIXED080_R29,24,2.4775444854896786,1.8555086683721014,-0.8597806814492731
headline_yy,3,origins_2024plus,STATE_FAST_R15,28,0.517777318612281,0.42599003845729394,0.07248483879918978
headline_yy,3,origins_2024plus,FOOD_ECM_R27,28,0.5071741605110427,0.4009413087032479,0.0007818946097256958
headline_yy,3,origins_2024plus,CORE_PHASE_TARGET_R29,28,0.48891689406419747,0.38223239142117826,-0.03750095962718294
headline_yy,3,origins_2024plus,CORE_PHASE_OWN_R29,28,0.49304647630047393,0.3850884790047945,-0.05277570228438975
headline_yy,3,origins_2024plus,CORE_SINGLE_TARGET_R29,28,0.48808090345350097,0.3820313646152781,-0.03779252031346469
headline_yy,3,origins_2024plus,CORE_PHASE_FIXED040_R29,28,0.5054017201385913,0.3908041036322668,-0.02036044306550288
headline_yy,3,origins_2024plus,CORE_PHASE_FIXED060_R29,28,0.5056908675875338,0.3941819857984831,-0.01331492840652412
headline_yy,3,origins_2024plus,CORE_PHASE_FIXED080_R29,28,0.5062819335487262,0.3975610539763421,-0.006267482751833832
core_cumulative_log,3,full,STATE_FAST_R15,84,0.8213825884343019,0.6118143485368274,-0.00684126174716398
core_cumulative_log,3,full,FOOD_ECM_R27,84,0.8213825884343019,0.6118143485368274,-0.00684126174716398
core_cumulative_log,3,full,CORE_PHASE_TARGET_R29,84,0.9890567758961819,0.6400558450276029,-0.43086189424818705
core_cumulative_log,3,full,CORE_PHASE_OWN_R29,84,1.0449833821122818,0.6733522919049111,-0.518227515048667
core_cumulative_log,3,full,CORE_SINGLE_TARGET_R29,84,0.9828432773582254,0.6400317239656745,-0.42242594850990756
core_cumulative_log,3,full,CORE_PHASE_FIXED040_R29,84,0.8080420710652456,0.5469897953369166,-0.21860166620301194
core_cumulative_log,3,full,CORE_PHASE_FIXED060_R29,84,0.7820744940171316,0.561244872703798,-0.1480148647177293
core_cumulative_log,3,full,CORE_PHASE_FIXED080_R29,84,0.7866932715588882,0.5838126788653177,-0.07742806323244665
core_cumulative_log,3,origins_2019_2021,STATE_FAST_R15,32,1.0096712773052818,0.7680380140221023,-0.3973500769464824
core_cumulative_log,3,origins_2019_2021,FOOD_ECM_R27,32,1.0096712773052818,0.7680380140221023,-0.3973500769464824
core_cumulative_log,3,origins_2019_2021,CORE_PHASE_TARGET_R29,32,1.2606145868295724,0.9223761867747944,-0.7335377241243082
core_cumulative_log,3,origins_2019_2021,CORE_PHASE_OWN_R29,32,1.340703673355191,0.9868811161138807,-0.8700920023673353
core_cumulative_log,3,origins_2019_2021,CORE_SINGLE_TARGET_R29,32,1.2332037029731253,0.9036844018555517,-0.7213708017443881
core_cumulative_log,3,origins_2019_2021,CORE_PHASE_FIXED040_R29,32,0.9768945121680692,0.7293388078807949,-0.47137107342093276
core_cumulative_log,3,origins_2019_2021,CORE_PHASE_FIXED060_R29,32,0.9840332974026457,0.7415524516792874,-0.4466974079294493
core_cumulative_log,3,origins_2019_2021,CORE_PHASE_FIXED080_R29,32,0.9950004675882588,0.75376609547778,-0.4220237424379658
core_cumulative_log,3,origins_2022_2023,STATE_FAST_R15,24,0.9493704396249709,0.8275091847017327,0.521914060240025
core_cumulative_log,3,origins_2022_2023,FOOD_ECM_R27,24,0.9493704396249709,0.8275091847017327,0.521914060240025
core_cumulative_log,3,origins_2022_2023,CORE_PHASE_TARGET_R29,24,1.106006321288004,0.7702578894219895,-0.4324141566094091
core_cumulative_log,3,origins_2022_2023,CORE_PHASE_OWN_R29,24,1.1572878423158661,0.7881659761233625,-0.5234672137674393
core_cumulative_log,3,origins_2022_2023,CORE_SINGLE_TARGET_R29,24,1.1278951774373538,0.7961989489108023,-0.4185308674742024
core_cumulative_log,3,origins_2022_2023,CORE_PHASE_FIXED040_R29,24,0.9556557735001862,0.6612074799617185,-0.07509718812925877
core_cumulative_log,3,origins_2022_2023,CORE_PHASE_FIXED060_R29,24,0.8665401415213122,0.6929436778514829,0.12390656132716908
core_cumulative_log,3,origins_2022_2023,CORE_PHASE_FIXED080_R29,24,0.8642340973009569,0.752089353298012,0.322910310783597
core_cumulative_log,3,origins_2024plus,STATE_FAST_R15,28,0.293924769947105,0.24839172841230875,-0.013764320365533449
core_cumulative_log,3,origins_2024plus,FOOD_ECM_R27,28,0.293924769947105,0.24839172841230875,-0.013764320365533449
core_cumulative_log,3,origins_2024plus,CORE_PHASE_TARGET_R29,28,0.2646308577933374,0.2058022735499101,-0.0836161495087154
core_cumulative_log,3,origins_2024plus,CORE_PHASE_OWN_R29,28,0.27150743975331376,0.2166219063359876,-0.11160550206838428
core_cumulative_log,3,origins_2024plus,CORE_SINGLE_TARGET_R29,28,0.2635967951468243,0.2048567564242769,-0.08411332855824837
core_cumulative_log,3,origins_2024plus,CORE_PHASE_FIXED040_R29,28,0.2921156603278631,0.2406900513226542,-0.05272618201717673
core_cumulative_log,3,origins_2024plus,CORE_PHASE_FIXED060_R29,28,0.290941244351,0.24229437803379433,-0.03973889479996229
core_cumulative_log,3,origins_2024plus,CORE_PHASE_FIXED080_R29,28,0.29154795738906025,0.24534305322305155,-0.02675160758274786
headline_yy,4,full,STATE_FAST_R15,83,1.7127461990319925,1.1559124165337678,-0.46916797817411265
headline_yy,4,full,FOOD_ECM_R27,83,1.6957788314651931,1.1146968798112515,-0.5704029817644396
headline_yy,4,full,CORE_PHASE_TARGET_R29,83,2.0376729726655523,1.2243674380094924,-0.9227067715890629
headline_yy,4,full,CORE_PHASE_OWN_R29,83,2.081759993129172,1.2613391126739688,-0.9918865816118484
headline_yy,4,full,CORE_SINGLE_TARGET_R29,83,2.0310699323678736,1.2194376653400463,-0.9153366168480072
headline_yy,4,full,CORE_PHASE_FIXED040_R29,83,1.902875117792794,1.1739058643789717,-0.7422364724509124
headline_yy,4,full,CORE_PHASE_FIXED060_R29,83,1.8277945686183448,1.1512331381070051,-0.6851370158863491
headline_yy,4,full,CORE_PHASE_FIXED080_R29,83,1.7584895743494822,1.128926599324944,-0.627859436891674
headline_yy,4,origins_2019_2021,STATE_FAST_R15,32,1.5314153404219781,1.099231008411484,-0.8169463476016524
headline_yy,4,origins_2019_2021,FOOD_ECM_R27,32,1.4950756893018156,1.0777786638247588,-0.840217877297574
headline_yy,4,origins_2019_2021,CORE_PHASE_TARGET_R29,32,1.8136636664388524,1.2331902430463324,-1.1000754734350278
headline_yy,4,origins_2019_2021,CORE_PHASE_OWN_R29,32,1.8773638934298085,1.3114411494186449,-1.2041483298152524
headline_yy,4,origins_2019_2021,CORE_SINGLE_TARGET_R29,32,1.793279757869256,1.2226886442973135,-1.0922721926981298
headline_yy,4,origins_2019_2021,CORE_PHASE_FIXED040_R29,32,1.4827302757441945,1.0614612909833694,-0.8935774654082845
headline_yy,4,origins_2019_2021,CORE_PHASE_FIXED060_R29,32,1.4855234994928377,1.0651700752371736,-0.8758143503163338
headline_yy,4,origins_2019_2021,CORE_PHASE_FIXED080_R29,32,1.4896403701889667,1.0690749747471577,-0.8580278335692504
headline_yy,4,origins_2022_2023,STATE_FAST_R15,24,2.601969231687828,2.118055992638027,-0.6586890453755099
headline_yy,4,origins_2022_2023,FOOD_ECM_R27,24,2.5970760629999807,2.0353457131969392,-0.8636038832793655
headline_yy,4,origins_2022_2023,CORE_PHASE_TARGET_R29,24,3.1264988027367364,2.2264712520273466,-1.6816395664317312
headline_yy,4,origins_2022_2023,CORE_PHASE_OWN_R29,24,3.1755916065004977,2.2473678234351273,-1.7579684403299858
headline_yy,4,origins_2022_2023,CORE_SINGLE_TARGET_R29,24,3.127429392027848,2.2241528581035594,-1.666451921561641
headline_yy,4,origins_2022_2023,CORE_PHASE_FIXED040_R29,24,3.0624610353527566,2.266711017317627,-1.3534626902151305
headline_yy,4,origins_2022_2023,CORE_PHASE_FIXED060_R29,24,2.8977713198250585,2.182972051547071,-1.1907582904656786
headline_yy,4,origins_2022_2023,CORE_PHASE_FIXED080_R29,24,2.742024885427444,2.100162355401061,-1.0274728729311333
headline_yy,4,origins_2024plus,STATE_FAST_R15,27,0.469323965777046,0.3678516474008364,0.11147696384495395
headline_yy,4,origins_2024plus,FOOD_ECM_R27,27,0.4420878566727141,0.34009728389685384,0.010000658732542909
headline_yy,4,origins_2024plus,CORE_PHASE_TARGET_R29,27,0.42011118237619055,0.32315183439440365,-0.037885085096658194
headline_yy,4,origins_2024plus,CORE_PHASE_OWN_R29,27,0.4255772667136522,0.3254889558555451,-0.05935545006576555
headline_yy,4,origins_2024plus,CORE_SINGLE_TARGET_R29,27,0.4193697693791213,0.3225044818971994,-0.037977144983891126
headline_yy,4,origins_2024plus,CORE_PHASE_FIXED040_R29,27,0.4345208413437609,0.33579114875421406,-0.019557176118425782
headline_yy,4,origins_2024plus,CORE_PHASE_FIXED060_R29,27,0.436411658847202,0.3361325488208206,-0.009707931009926445
headline_yy,4,origins_2024plus,CORE_PHASE_FIXED080_R29,27,0.43893736251766097,0.3365411860161423,0.000144680094602293
core_cumulative_log,4,full,STATE_FAST_R15,83,1.0931906440625303,0.7899394970946951,-0.010671574117439438
