model,h,omitted_year,n,rmse_delta,mae_delta
CORE_PHASE_FIXED040_R29,7,2023,68,0.24242167037009787,0.10655107633879157
CORE_PHASE_FIXED040_R29,7,2024,68,0.1610996789470649,-0.016747581991322313
CORE_PHASE_FIXED040_R29,7,2025,68,0.17120905112490847,0.02372931093455999
CORE_PHASE_FIXED060_R29,7,2019,72,0.066855281313563,-0.05217130514663215
CORE_PHASE_FIXED060_R29,7,2020,68,0.07727556039041472,-0.027160506076872037
CORE_PHASE_FIXED060_R29,7,2021,68,0.16908166097084742,-0.04170257712658665
CORE_PHASE_FIXED060_R29,7,2022,68,-0.13692554226905385,-0.19096277395084682
CORE_PHASE_FIXED060_R29,7,2023,68,0.1390178435698246,0.05145076289928752
CORE_PHASE_FIXED060_R29,7,2024,68,0.06713461760714035,-0.05757452206520064
CORE_PHASE_FIXED060_R29,7,2025,68,0.07671616403605297,-0.019995490997767096
CORE_PHASE_FIXED080_R29,7,2019,72,-0.007955417429804434,-0.07793809417089226
