origin,target,model,predicted,actual,eligible,predicted_change,actual_change
2019-02,2019-11,CORE_PHASE_FIXED040_R29,0,0.0,True,-0.05287019612911559,-0.36520282553289585
2019-02,2019-11,CORE_PHASE_FIXED060_R29,0,0.0,True,-0.07930529419367538,-0.36520282553289585
2019-02,2019-11,CORE_PHASE_FIXED080_R29,0,0.0,True,-0.10574039225823206,-0.36520282553289585
2019-02,2019-11,CORE_PHASE_OWN_R29,0,0.0,True,0.3482656974967,-0.36520282553289585
2019-02,2019-11,CORE_PHASE_TARGET_R29,0,0.0,True,0.17129767725733824,-0.36520282553289585
2019-02,2019-11,CORE_SINGLE_TARGET_R29,0,0.0,True,0.1956385948571917,-0.36520282553289585
2019-02,2019-11,FOOD_ECM_R27,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-02,2019-11,STATE_FAST_R15,0,0.0,True,-0.1321754903227914,-0.36520282553289585
2019-03,2019-12,CORE_PHASE_FIXED040_R29,0,0.0,True,-0.01388715981846067,0.39456003763463476
2019-03,2019-12,CORE_PHASE_FIXED060_R29,0,0.0,True,-0.020830739727691228,0.39456003763463476
2019-03,2019-12,CORE_PHASE_FIXED080_R29,0,0.0,True,-0.027774319636920453,0.39456003763463476
2019-03,2019-12,CORE_PHASE_OWN_R29,0,0.0,True,0.3148334305552356,0.39456003763463476
2019-03,2019-12,CORE_PHASE_TARGET_R29,0,0.0,True,0.1380067205294373,0.39456003763463476
2019-03,2019-12,CORE_SINGLE_TARGET_R29,0,0.0,True,0.15133776774970586,0.39456003763463476
2019-03,2019-12,FOOD_ECM_R27,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-03,2019-12,STATE_FAST_R15,0,0.0,True,-0.0347178995461519,0.39456003763463476
2019-04,2020-01,CORE_PHASE_FIXED040_R29,0,0.0,True,0.03361155664246329,-0.6688584835320368
2019-04,2020-01,CORE_PHASE_FIXED060_R29,0,0.0,True,0.050417334963693605,-0.6688584835320368
2019-04,2020-01,CORE_PHASE_FIXED080_R29,0,0.0,True,0.06722311328492525,-0.6688584835320368
2019-04,2020-01,CORE_PHASE_OWN_R29,0,0.0,True,0.24570102102962266,-0.6688584835320368
2019-04,2020-01,CORE_PHASE_TARGET_R29,0,0.0,True,0.06803013272644964,-0.6688584835320368
2019-04,2020-01,CORE_SINGLE_TARGET_R29,0,0.0,True,0.06629544345882765,-0.6688584835320368
2019-04,2020-01,FOOD_ECM_R27,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-04,2020-01,STATE_FAST_R15,0,0.0,True,0.0840288916061569,-0.6688584835320368
2019-05,2020-02,CORE_PHASE_FIXED040_R29,0,0.0,True,0.0291823542975731,0.6896326275908802
2019-05,2020-02,CORE_PHASE_FIXED060_R29,0,0.0,True,0.04377353144636098,0.6896326275908802
2019-05,2020-02,CORE_PHASE_FIXED080_R29,0,0.0,True,0.05836470859514753,0.6896326275908802
2019-05,2020-02,CORE_PHASE_OWN_R29,0,0.0,True,0.23518827219646665,0.6896326275908802
2019-05,2020-02,CORE_PHASE_TARGET_R29,0,0.0,True,0.05757757586479517,0.6896326275908802
2019-05,2020-02,CORE_SINGLE_TARGET_R29,0,0.0,True,0.055905211827377954,0.6896326275908802
2019-05,2020-02,FOOD_ECM_R27,0,0.0,True,0.07295588574393452,0.6896326275908802
2019-05,2020-02,STATE_FAST_R15,0,0.0,True,0.07295588574393452,0.6896326275908802
2019-06,2020-03,CORE_PHASE_FIXED040_R29,0,1.0,True,0.025344395564084854,2.180262853973243
2019-06,2020-03,CORE_PHASE_FIXED060_R29,0,1.0,True,0.038016593346127614,2.180262853973243
2019-06,2020-03,CORE_PHASE_FIXED080_R29,0,1.0,True,0.050688791128170596,2.180262853973243
2019-06,2020-03,CORE_PHASE_OWN_R29,0,1.0,True,0.21712916569988883,2.180262853973243
2019-06,2020-03,CORE_PHASE_TARGET_R29,0,1.0,True,0.047001082569568364,2.180262853973243
2019-06,2020-03,CORE_SINGLE_TARGET_R29,0,1.0,True,0.04521294771858342,2.180262853973243
2019-06,2020-03,FOOD_ECM_R27,0,1.0,True,0.0633609889102118,2.180262853973243
2019-06,2020-03,STATE_FAST_R15,0,1.0,True,0.0633609889102118,2.180262853973243
2019-07,2020-04,CORE_PHASE_FIXED040_R29,0,0.0,True,-0.007649059945557646,0.41117413836725825
2019-07,2020-04,CORE_PHASE_FIXED060_R29,0,0.0,True,-0.007649059945557646,0.41117413836725825
2019-07,2020-04,CORE_PHASE_FIXED080_R29,0,0.0,True,-0.007649059945557646,0.41117413836725825
2019-07,2020-04,CORE_PHASE_OWN_R29,0,0.0,True,0.2975108097228323,0.41117413836725825
2019-07,2020-04,CORE_PHASE_TARGET_R29,0,0.0,True,0.09849969590207408,0.41117413836725825
2019-07,2020-04,CORE_SINGLE_TARGET_R29,0,0.0,True,0.0916729334860431,0.41117413836725825
2019-07,2020-04,FOOD_ECM_R27,0,0.0,True,-0.007649059945557646,0.41117413836725825
2019-07,2020-04,STATE_FAST_R15,0,0.0,True,-0.007649059945557646,0.41117413836725825
2019-08,2020-05,CORE_PHASE_FIXED040_R29,0,0.0,True,-0.25266778457609895,1.3059588569455536
2019-08,2020-05,CORE_PHASE_FIXED060_R29,0,0.0,True,-0.25266778457609895,1.3059588569455536
2019-08,2020-05,CORE_PHASE_FIXED080_R29,0,0.0,True,-0.25266778457609895,1.3059588569455536
2019-08,2020-05,CORE_PHASE_OWN_R29,1,0.0,True,0.5494912109835193,1.3059588569455536
2019-08,2020-05,CORE_PHASE_TARGET_R29,0,0.0,True,0.3505167747407416,1.3059588569455536
2019-08,2020-05,CORE_SINGLE_TARGET_R29,0,0.0,True,0.3099894333345361,1.3059588569455536
2019-08,2020-05,FOOD_ECM_R27,0,0.0,True,-0.25266778457609895,1.3059588569455536
2019-08,2020-05,STATE_FAST_R15,0,0.0,True,-0.25266778457609895,1.3059588569455536
2019-09,2020-06,CORE_PHASE_FIXED040_R29,0,1.0,True,-0.1114594364738215,1.991442064231025
2019-09,2020-06,CORE_PHASE_FIXED060_R29,0,1.0,True,-0.1114594364738215,1.991442064231025
2019-09,2020-06,CORE_PHASE_FIXED080_R29,0,1.0,True,-0.1114594364738215,1.991442064231025
2019-09,2020-06,CORE_PHASE_OWN_R29,0,1.0,True,0.47326357403325714,1.991442064231025
2019-09,2020-06,CORE_PHASE_TARGET_R29,0,1.0,True,0.2743258153684609,1.991442064231025
2019-09,2020-06,CORE_SINGLE_TARGET_R29,0,1.0,True,0.2488210668530355,1.991442064231025
2019-09,2020-06,FOOD_ECM_R27,0,1.0,True,-0.1114594364738215,1.991442064231025
2019-09,2020-06,STATE_FAST_R15,0,1.0,True,-0.1114594364738215,1.991442064231025
2019-10,2020-07,CORE_PHASE_FIXED040_R29,0,0.0,True,0.2504663805074603,4.4619968878309955
2019-10,2020-07,CORE_PHASE_FIXED060_R29,0,0.0,True,0.2504663805074603,4.4619968878309955
2019-10,2020-07,CORE_PHASE_FIXED080_R29,0,0.0,True,0.2504663805074603,4.4619968878309955
2019-10,2020-07,CORE_PHASE_OWN_R29,0,0.0,True,0.1252102216248301,4.4619968878309955
2019-10,2020-07,CORE_PHASE_TARGET_R29,0,0.0,True,-0.05729251077292674,4.4619968878309955
2019-10,2020-07,CORE_SINGLE_TARGET_R29,0,0.0,True,-0.0371936817563725,4.4619968878309955
2019-10,2020-07,FOOD_ECM_R27,0,0.0,True,0.2504663805074603,4.4619968878309955
2019-10,2020-07,STATE_FAST_R15,0,0.0,True,0.2504663805074603,4.4619968878309955
2019-11,2020-08,CORE_PHASE_FIXED040_R29,0,0.0,True,0.008454259431839084,-0.06615057013085313
2019-11,2020-08,CORE_PHASE_FIXED060_R29,0,0.0,True,0.012681389147759514,-0.06615057013085313
2019-11,2020-08,CORE_PHASE_FIXED080_R29,0,0.0,True,0.01690851886368039,-0.06615057013085313
2019-11,2020-08,CORE_PHASE_OWN_R29,0,0.0,True,0.24554176614607925,-0.06615057013085313
2019-11,2020-08,CORE_PHASE_TARGET_R29,0,0.0,True,0.09129892137017759,-0.06615057013085313
